match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_errorLeadToAShot,player_firstName,player_lastName,stat_dispossessed,stat_fouls,stat_challengeLost,stat_goals,stat_unsuccessfulTouch,player_sofascoreId,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_outfielderBlock,stat_lastManTackle
12448256,home,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3631,M,959806,EUR,1021507200,F,8,8,False,101.0,92.0,3.0,2.0,1.0,34.0,35.0,58.0,68.0,3.0,90.0,119.0,9.0,13.0,0.164302,3,2.0,,6.0,1.0,1.0,,3.0,,2.0,1.0,3.0,,0.1704,0.1511,1.0,,,3.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
12448256,home,AFC Ajax,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34487,M,218160,EUR,810345600,F,20,20,True,28.0,22.0,,,0.0,4.0,4.0,18.0,24.0,3.0,29.0,35.0,6.9,9.0,0.278246,1,,,1.0,2.0,1.0,,1.0,,,,,,0.029,0.1141,1.0,,,2.0,,1.0,,,,1.0,,,,1.0,bertrandtraore10,,,,,,,,,,,
12448256,home,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176,3962,M,1149146,EUR,1118102400,F,11,11,True,15.0,15.0,1.0,1.0,0.0,2.0,2.0,13.0,14.0,,29.0,21.0,6.5,5.0,0.0143585,0,1.0,,,2.0,,,,,,,,,,,,,,3.0,,,,Mika Godts,,,,1.0,,2.0,,,,,,,,,,,,
12448256,home,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7090,M,910048,EUR,1012521600,F,9,9,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,15.0,5.0,6.6,2.0,0.00065272,1,,,2.0,,,,,1.0,,,,,0.1818,,,,2.0,3.0,,1.0,,,,1.0,2.0,,,,brianbrobbeyy,,1.0,,,,,,,,,
12448256,home,AFC Ajax,Ahmetcan Kaplan,ahmetcan-kaplan,A. Kaplan,D,4,189,1602,M,1064177,EUR,1042675200,D,13,13,True,17.0,17.0,,,0.0,11.0,11.0,6.0,6.0,,10.0,18.0,6.7,,0.0400292,0,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12448256,home,AFC Ajax,Kristian Hlynsson,hlynsson-kristian,K. Hlynsson,M,14,176,998,M,1160026,EUR,1074816000,M,38,38,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,9.0,7.0,6.5,2.0,0.00184151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12448256,home,AFC Ajax,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448256,home,AFC Ajax,Jay Gorter,jay-gorter,J. Gorter,G,1,190,472,M,981603,EUR,959644800,G,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448256,home,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15501,M,1153079,EUR,1141689600,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448256,home,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,3,183,906,M,1120315,EUR,1037664000,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448256,home,AFC Ajax,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1194,M,190883,EUR,806284800,M,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448256,home,AFC Ajax,Christian Rasmussen,kjelder-rasmussen-christian,C. Rasmussen,F,10,184,576,M,996989,EUR,1042934400,F,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448256,home,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182,1909,M,100386,EUR,693100800,F,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448256,away,Almere City FC,Nordin Bakker,nordin-bakker,N. Bakker,G,31,196,132,M,945955,EUR,878256000,G,1,1,False,31.0,18.0,22.0,9.0,0.0,12.0,17.0,6.0,14.0,6.0,90.0,40.0,7.0,13.0,0.00377511,0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,3.0,5.0,1.0,1.0,-0.8657,,
12448256,away,Almere City FC,Hamdi Akujobi,hamdi-akujobi,H. Akujobi,D,,175,76,M,983662,EUR,948326400,D,20,20,False,29.0,24.0,2.0,,0.0,15.0,16.0,9.0,13.0,1.0,90.0,48.0,6.2,6.0,0.00948034,1,,,4.0,1.0,1.0,,,,1.0,1.0,2.0,,0.0193,,,1.0,,4.0,,1.0,,,,1.0,2.0,,,,,,,1.0,,,,,,,1.0,
12448256,away,Almere City FC,Joey Jacobs,joey-jacobs,J. Jacobs,D,3,183,24,M,930838,EUR,955324800,D,3,3,False,43.0,37.0,7.0,3.0,0.0,30.0,34.0,7.0,9.0,1.0,90.0,57.0,6.5,6.0,0.00198492,0,,,4.0,,,,,,3.0,1.0,,,,,,2.0,1.0,3.0,6.0,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0
12448256,away,Almere City FC,James Lawrence,james-lawrence,J. Lawrence,D,4,188,53,M,193462,EUR,714441600,D,15,15,False,31.0,27.0,3.0,,0.0,20.0,21.0,7.0,10.0,2.0,62.0,40.0,6.1,4.0,0.0118737,0,,,2.0,,,,,,1.0,,,,,,,1.0,1.0,3.0,3.0,1.0,,,,,2.0,,,,,,,,,,,,,,,
12448256,away,Almere City FC,Vasilios Zagaritis,vassilis-zagaritis,V. Zagaritis,D,19,178,227,M,1064426,EUR,988934400,D,14,14,False,31.0,26.0,1.0,,0.0,17.0,19.0,9.0,12.0,7.0,90.0,48.0,6.6,6.0,0.00529408,0,,,7.0,4.0,3.0,,,,2.0,2.0,,,,,,2.0,2.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,
12448256,away,Almere City FC,Ruben Providence,ruben-providence,R. Providence,F,28,172,5595,M,954066,EUR,994464000,M,7,7,False,11.0,7.0,,,0.0,3.0,5.0,4.0,6.0,1.0,73.0,20.0,6.2,10.0,0.00215163,0,,,2.0,1.0,,,,,1.0,1.0,,,,,,2.0,1.0,5.0,,,1.0,,,,1.0,1.0,,5.0,,,,,,,,,,,,
12448256,away,Almere City FC,Jochem Ritmeester van de Kamp,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177,175,M,1157777,EUR,1067731200,M,5,5,False,27.0,22.0,1.0,,0.0,14.0,17.0,8.0,10.0,2.0,62.0,36.0,6.7,5.0,0.00981725,0,,,4.0,,,,,,3.0,1.0,1.0,,,,2.0,,,,,,,Jochem van de Kamp,,,,,,,,,,,,,,,,,,
12448256,away,Almere City FC,Anas Tahiri,anas-tahiri,A. Tahiri,M,19,179,260,M,544156,EUR,800496000,M,8,8,False,27.0,22.0,,,0.0,6.0,9.0,16.0,18.0,3.0,62.0,29.0,6.4,5.0,0.0167843,0,,,3.0,,,,,,1.0,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12448256,away,Almere City FC,Junior Kadile,kadile-junior,J. Kadile,M,11,182,132,M,999033,EUR,1039996800,M,11,11,False,16.0,12.0,1.0,1.0,0.0,8.0,10.0,4.0,10.0,7.0,85.0,31.0,6.1,12.0,0.00785335,3,4.0,,1.0,2.0,,,,,,,1.0,,0.0546,,,,,7.0,,1.0,,,,1.0,3.0,1.0,,1.0,,,,3.0,,,,,,,,
12448256,away,Almere City FC,Thomas Robinet,thomas-robinet,T. Robinet,M,9,180,359,M,790802,EUR,840326400,F,9,9,False,7.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,5.0,,90.0,18.0,6.2,8.0,0.00494697,0,,,1.0,2.0,,,,,,,,,,,1.0,5.0,1.0,10.0,,,,,,2.0,,1.0,,2.0,,True,,,,,,,,,,
12448256,away,Almere City FC,Adi Nalić,adi-nalic,A. Nalić,M,22,190,162,M,875437,EUR,880934400,F,16,16,False,30.0,21.0,1.0,,0.0,9.0,14.0,12.0,16.0,6.0,90.0,40.0,6.5,12.0,0.0106604,0,,,2.0,3.0,2.0,,,,,,,,,,,1.0,,6.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,
12448256,away,Almere City FC,Theo Barbet,theo-barbet,T. Barbet,D,22,184,56,M,911846,EUR,983836800,D,22,22,True,12.0,11.0,,,0.0,11.0,11.0,,1.0,3.0,28.0,21.0,7.2,1.0,7.402e-05,0,,,2.0,,,,,,,,2.0,,,,,1.0,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,3.0,
12448256,away,Almere City FC,Alex Balboa,alex-balboa,A. Balboa,M,8,181,73,M,1167698,EUR,983836800,M,23,23,True,7.0,4.0,1.0,,0.0,4.0,5.0,,3.0,1.0,28.0,14.0,6.5,5.0,1.04e-05,0,1.0,,2.0,,,,,,2.0,1.0,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
12448256,away,Almere City FC,Thom Haye,thom-haye,T. Haye,M,33,187,10984,M,149666,EUR,792288000,M,19,19,True,11.0,10.0,1.0,,0.0,8.0,8.0,2.0,3.0,,28.0,16.0,6.6,1.0,0.00098065,0,,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,2.0,1.0,,,,,,1.0,,,thomhaye,,,,,,,,,,,
12448256,away,Almere City FC,Kornelius Normann,kornelius-hansen,K. Hansen,M,11,175,64,M,989864,EUR,989107200,F,17,17,True,1.0,1.0,,,0.0,1.0,1.0,,,,17.0,2.0,6.4,1.0,4.92e-06,0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12448256,away,Almere City FC,Faiz Mattoir,mattoir-faiz,F. Mattoir,F,24,164,48,M,1007838,EUR,963360000,F,24,24,True,1.0,1.0,,,0.0,1.0,1.0,,,,9.0,2.0,6.5,,3.16e-06,0,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
12448256,away,Almere City FC,Jonas Wendlinger,jonas-wendlinger,J. Wendlinger,G,1,191,30,M,951497,EUR,963792000,G,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448256,away,Almere City FC,Joel Van der Wilt,van-der-wilt-joel,J. v. d. Wilt,G,30,198,14,M,1521867,EUR,1083024000,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Joël van der Wilt,,,,,,,,,,,,,,,,,,
12448256,away,Almere City FC,Christopher Mamengi,christopher-mamengi,C. Mamengi,D,,182,33,M,929632,EUR,986256000,D,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448256,away,Almere City FC,Damil Dankerlui,damil-dankerlui,D. Dankerlui,D,15,175,108,M,352552,EUR,840844800,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448256,away,Almere City FC,Àlex Carbonell,carbonell-alex,À. Carbonell,M,6,182,72,M,355076,EUR,874281600,M,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448256,away,Almere City FC,Logan Delaurier-Chaubet,logan-delaurier-chaubet,L. Delaurier-Chaubet,M,22,173,92,M,1170533,EUR,1019433600,F,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Logan Delaurier,,,,,,,,,,,,,,,,,,
12448256,away,Almere City FC,Tim Receveur,tim-receveur,T. Receveur,M,14,175,37,M,152418,EUR,680832000,M,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
