match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_outfielderBlock,captain,player_firstName,player_lastName,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_lastManTackle
11453190,home,Al Raed,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600.0,G,23,23,False,20.0,16.0,9.0,5.0,0.0,15.0,17.0,1.0,3.0,6.0,90.0,22.0,6.3,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453190,home,Al Raed,Mohammed Al-Dosari,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,970908,EUR,931651200.0,D,32,32,False,41.0,39.0,,,0.0,21.0,22.0,18.0,22.0,8.0,90.0,66.0,6.8,9.0,0,3.0,1.0,8.0,5.0,1.0,3.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
11453190,home,Al Raed,Oumar Gonzalez,oumar-gonzalez,O. Gonzalez,D,21,186.0,312,M,842744,EUR,888364800.0,D,21,21,False,62.0,50.0,9.0,2.0,0.0,41.0,45.0,9.0,17.0,5.0,90.0,78.0,6.8,14.0,0,,2.0,2.0,7.0,,,3.0,2.0,2.0,1.0,1.0,2.0,,,,3.0,1.0,,,,,,,,,,,,,,
11453190,home,Al Raed,Abdullah Al-Fahad,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400.0,D,19,19,False,50.0,49.0,4.0,3.0,0.0,40.0,40.0,9.0,10.0,3.0,90.0,56.0,6.6,1.0,0,,6.0,6.0,3.0,,,,,,,,1.0,1.0,,,2.0,1.0,True,,,,,,,,,,,,,
11453190,home,Al Raed,Hamad Al-Jayzani,hamad-al-jayzani,H. Al-Jayzani,D,28,176.0,11,M,802975,EUR,731203200.0,D,28,28,False,38.0,31.0,2.0,1.0,0.0,12.0,15.0,19.0,27.0,4.0,90.0,62.0,6.9,15.0,0,4.0,1.0,3.0,3.0,,,,3.0,1.0,1.0,1.0,,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,
11453190,home,Al Raed,Khalid Alsubaie,khalid-alsubaie,K. Alsubaie,M,27,176.0,8,M,893373,EUR,940896000.0,M,24,24,False,88.0,77.0,16.0,12.0,0.0,41.0,44.0,38.0,50.0,8.0,90.0,107.0,7.9,15.0,1,6.0,,1.0,8.0,1.0,,,,3.0,2.0,,2.0,,,2.0,1.0,,,,,2.0,2.0,2.0,1.0,,,,,,,
11453190,home,Al Raed,Mathias Normann,mathias-normann,M. Normann,M,12,179.0,189,M,565686,EUR,833241600.0,M,8,8,False,84.0,75.0,16.0,11.0,0.0,46.0,48.0,29.0,36.0,11.0,90.0,102.0,7.1,16.0,3,,2.0,5.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,4.0,2.0,1.0,2.0,,,,,,
11453190,home,Al Raed,Mohamed Fouzair,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,893191,EUR,693532800.0,M,10,10,False,28.0,24.0,,,0.0,9.0,9.0,16.0,25.0,6.0,90.0,67.0,8.0,20.0,4,6.0,,7.0,7.0,,1.0,,2.0,4.0,2.0,5.0,,2.0,1.0,1.0,,1.0,,,,1.0,7.0,3.0,,2.0,2.0,1.0,,,,
11453190,home,Al Raed,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800.0,M,7,7,False,46.0,38.0,3.0,1.0,1.0,11.0,11.0,28.0,36.0,5.0,90.0,64.0,7.6,14.0,2,1.0,1.0,4.0,4.0,,2.0,,1.0,1.0,1.0,3.0,1.0,1.0,,3.0,,,,,,1.0,3.0,2.0,2.0,,,,,,,
11453190,home,Al Raed,Firas Al-Ghamdi,firas-al-ghamdi,F. Al-Ghamdi,M,14,168.0,31,M,963214,EUR,944179200.0,M,49,49,False,37.0,30.0,2.0,,0.0,12.0,14.0,18.0,24.0,1.0,84.0,50.0,6.3,12.0,0,1.0,,7.0,5.0,,1.0,,1.0,3.0,,1.0,2.0,4.0,,,,,,,,,2.0,,,,,,,,,
11453190,home,Al Raed,Karim El Berkaoui,el-berkaoui-karim,K. El Berkaoui,F,33,175.0,2625,M,919719,EUR,818812800.0,F,11,11,False,12.0,10.0,2.0,2.0,0.0,2.0,2.0,8.0,10.0,,89.0,22.0,7.2,2.0,2,,2.0,3.0,3.0,1.0,,1.0,,,,,3.0,,2.0,1.0,,,,,,,,,,1.0,1.0,,,,,
11453190,home,Al Raed,Yahya Sunbul,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,958020,EUR,884131200.0,M,45,45,True,8.0,6.0,,,0.0,3.0,4.0,3.0,4.0,2.0,16.0,15.0,6.7,2.0,2,,,,2.0,,,,,2.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,
11453190,home,Al Raed,Rakan Al-Dosari,rakan-al-dosari,R. Aldosari,F,99,172.0,8,M,1194407,EUR,1012089600.0,F,20,20,True,,,,,0.0,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,Rakan Aldosari,,,,,,,,,,,,
11453190,home,Al Raed,Mshari Sanyoor,mshari-sanyoor,M. Sanyoor,G,50,181.0,64,M,972698,EUR,1007510400.0,G,50,50,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453190,home,Al Raed,Bander Whaeshi,bander-whaeshi,B. Whaeshi,D,66,,6,M,1522210,EUR,1018915200.0,D,2,2,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Bander Whaeshi,,,,,,,,,,,,
11453190,home,Al Raed,Omar Shami,omar-shami,O. Shami,M,15,,5,M,1835249,EUR,1080000000.0,M,13,13,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Omar Shami,,,,,,,,,,,,
11453190,home,Al Raed,Naif Hazzazi,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,818734,EUR,717811200.0,M,18,18,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453190,home,Al Raed,Abdullah Yahya Majrashi,abdullah-magrshi,A. Majrashi,M,14,174.0,3,M,894384,EUR,872380800.0,D,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453190,home,Al Raed,Nasser Hadhood,nasser-hadhood,N. Hadhood,M,55,170.0,12,M,1385927,EUR,1022803200.0,M,55,55,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Nasser Maje Hadhood,,,,,,,,,,,,
11453190,home,Al Raed,Saud Al Dosari,saud-al-dosari,S. A. Dosari,F,3,,1,M,1844102,EUR,,F,3,3,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Saud Al Dosari,,,,,,,,,,,,
11453190,away,Al Tai,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800.0,G,1,1,False,27.0,17.0,21.0,11.0,0.0,7.0,8.0,10.0,19.0,10.0,90.0,40.0,6.9,11.0,0,,,,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,3.0,
11453190,away,Al Tai,Ibrahim Alnakhli,ibrahim-alnakhli,I. Alnakhli,D,88,176.0,35,M,847004,EUR,857865600.0,D,88,88,False,27.0,23.0,3.0,1.0,0.0,15.0,16.0,8.0,11.0,4.0,90.0,47.0,7.5,8.0,1,,,3.0,4.0,1.0,,2.0,4.0,2.0,1.0,1.0,,1.0,,,1.0,,,,,,2.0,1.0,,,1.0,1.0,,,,
11453190,away,Al Tai,Robert Bauer,robert-bauer,R. Bauer,D,,183.0,117,M,253871,EUR,797385600.0,D,27,27,False,44.0,42.0,9.0,8.0,0.0,26.0,26.0,16.0,18.0,3.0,90.0,53.0,6.9,3.0,0,,,1.0,,,,4.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11453190,away,Al Tai,Enzo Roco,enzo-roco,E. Roco,D,3,191.0,398,M,105971,EUR,713923200.0,D,5,5,False,49.0,39.0,10.0,4.0,0.0,27.0,31.0,12.0,18.0,4.0,90.0,61.0,7.3,10.0,0,,,2.0,3.0,1.0,,6.0,3.0,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,
11453190,away,Al Tai,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,D,33,162.0,10,M,818828,EUR,680054400.0,D,3,3,False,22.0,17.0,3.0,1.0,0.0,10.0,12.0,7.0,11.0,3.0,88.0,39.0,6.3,8.0,0,1.0,1.0,4.0,4.0,1.0,,,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,
11453190,away,Al Tai,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200.0,M,30,30,False,38.0,27.0,6.0,2.0,0.0,13.0,16.0,14.0,22.0,6.0,90.0,55.0,7.1,13.0,2,,,3.0,8.0,1.0,,1.0,2.0,5.0,4.0,1.0,,1.0,,,3.0,,True,,,,1.0,,1.0,1.0,,,,,,1.0
11453190,away,Al Tai,Tariq Mohammed,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,871619,EUR,810345600.0,M,8,8,False,36.0,29.0,4.0,1.0,0.0,17.0,18.0,12.0,18.0,2.0,88.0,47.0,6.5,9.0,0,,,4.0,3.0,2.0,,,1.0,2.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,
11453190,away,Al Tai,Salman Muwashar,al-muwashar-salman,S. Muwashar,M,79,173.0,25,M,791576,EUR,592012800.0,M,7,7,False,19.0,13.0,3.0,,0.0,6.0,7.0,7.0,12.0,4.0,57.0,27.0,6.1,11.0,0,,,3.0,2.0,,1.0,,,1.0,,2.0,1.0,,,,,,,,,,2.0,,,,,,,,,
11453190,away,Al Tai,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180.0,416,M,546220,EUR,782352000.0,M,43,43,False,17.0,17.0,,,0.0,8.0,8.0,9.0,9.0,3.0,63.0,27.0,6.6,4.0,0,,,3.0,2.0,,2.0,,,,,1.0,1.0,,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,
11453190,away,Al Tai,Virgil Misidjan,virgil-misidjan,V. Misidjan,F,7,173.0,281,M,148623,EUR,743472000.0,M,10,10,False,7.0,4.0,,,1.0,1.0,2.0,4.0,6.0,4.0,58.0,24.0,6.4,10.0,1,1.0,,7.0,4.0,,1.0,,1.0,,,1.0,3.0,1.0,,1.0,1.0,,,,,1.0,5.0,,1.0,,,,,,,
11453190,away,Al Tai,Marko Dugandžić,marko-dugandzic,M. Dugandžić,F,,188.0,192,M,235642,EUR,765676800.0,F,9,9,False,17.0,9.0,1.0,1.0,0.0,3.0,4.0,6.0,13.0,2.0,90.0,27.0,6.7,10.0,1,,5.0,10.0,8.0,,,,1.0,1.0,1.0,1.0,1.0,5.0,,,7.0,,,,,,1.0,,1.0,,,,,,,
11453190,away,Al Tai,Andrei Cordea,andrei-cordea,A. Cordea,M,24,176.0,392,M,944628,EUR,930182400.0,F,11,11,True,7.0,1.0,1.0,,0.0,,2.0,2.0,8.0,2.0,33.0,18.0,6.7,11.0,1,3.0,,3.0,2.0,1.0,,1.0,,,,1.0,2.0,,,1.0,,,,,,1.0,2.0,,1.0,,,,,,,
11453190,away,Al Tai,Abdulrahman Al Harthi,abdulrahman-al-harthi,A. A. Harthi,M,10,170.0,4,M,1127121,EUR,905040000.0,M,17,17,True,5.0,4.0,1.0,1.0,0.0,,1.0,4.0,4.0,2.0,32.0,12.0,6.6,4.0,0,,,2.0,3.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,Abdulrahman Al Harthi,,,1.0,1.0,,,,,,,,
11453190,away,Al Tai,Ahmer Khalil,ahmer-khalil,A. Khalil,F,32,179.0,6,M,1858280,EUR,1069545600.0,F,86,86,True,4.0,3.0,,,0.0,,,3.0,4.0,,27.0,9.0,6.6,3.0,0,,1.0,4.0,,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,Ahmer Khalil,,,,,,,,,,,,
11453190,away,Al Tai,Safwan Aljohani,safwan-aljohani,S. Aljohani,D,80,,20,M,1476792,EUR,1056758400.0,D,80,80,True,1.0,1.0,,,0.0,,,1.0,1.0,,12.0,4.0,6.7,1.0,0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,
11453190,away,Al Tai,Jamal Bajandouh,jamal-bajandouh,J. Bajandouh,M,,180.0,21,M,540424,EUR,714441600.0,M,26,26,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,12.0,3.0,6.7,,0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11453190,away,Al Tai,Moataz Al-Baqaawi,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180.0,23,M,892891,EUR,883872000.0,G,44,44,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453190,away,Al Tai,Salem Abdullah Al-Toiawy,al-toiawy-salem-abdullah-salem,S. Al-Toiawy,D,13,175.0,4,M,1633371,EUR,991872000.0,D,13,13,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453190,away,Al Tai,Rakan Shamlan,rakan-shamlan,R. Shamlan,M,70,175.0,13,M,948599,EUR,900374400.0,F,70,70,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453190,away,Al Tai,Adeeb Al-Haizan,adeeb-al-haizan,A. Al-Haizan,F,7,180.0,4,M,2294204,EUR,991180800.0,F,90,90,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Adeeb,Al-Haizan,,,,,,,,,,,
