match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalClearance,stat_accurateCross,stat_aerialLost,stat_goals,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_penaltyConceded,stat_goalAssist,stat_blockedScoringAttempt,stat_shotOffTarget,stat_penaltyWon,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside
10913383,home,Al Batin,Martín Campaña,martin-campana,M. Campaña,G,25,186.0,179,M,243045,EUR,612403200.0,G,25,25,False,True,18.0,13.0,14.0,9.0,7.0,8.0,6.0,10.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,25.0,6.0,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913383,home,Al Batin,Bassam Al-Hurayji,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,1085357,EUR,954288000.0,D,6,6,False,,43.0,28.0,13.0,5.0,12.0,17.0,16.0,28.0,12.0,,,,,,,90.0,75.0,7.1,19.0,1,Mohammed Bassam Alhurayji,,2.0,5.0,6.0,15.0,2.0,7.0,5.0,1.0,5.0,4.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,
10913383,home,Al Batin,Mohammed Naji,mohammed-naji,M. Naji,D,4,170.0,4,M,893173,EUR,751939200.0,D,3,3,False,,22.0,18.0,5.0,4.0,12.0,14.0,6.0,8.0,4.0,,,,,,,80.0,32.0,6.6,6.0,0,Mohammed,Naji,,,1.0,3.0,1.0,1.0,1.0,,,1.0,,1.0,,2.0,2.0,,,,,,,,,,,,,,,
10913383,home,Al Batin,Maurício Antônio,mauricio-antonio,M. Antônio,D,13,183.0,71,M,583824,EUR,697334400.0,D,4,4,False,,24.0,20.0,4.0,3.0,16.0,17.0,4.0,7.0,3.0,,,,,,,90.0,33.0,6.4,4.0,0,,,,,,,,,,,1.0,,,,,1.0,,5.0,,,,,,,,,,,,,,
10913383,home,Al Batin,Yousef Al-Shammari,yousef-al-shammari,Y. Al-Shammari,F,7,170.0,52,M,917232,EUR,881625600.0,D,7,7,False,,27.0,25.0,1.0,1.0,10.0,10.0,17.0,20.0,7.0,,,,,,,90.0,45.0,7.3,4.0,1,,,3.0,3.0,4.0,6.0,2.0,1.0,,1.0,3.0,2.0,,1.0,,,,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,
10913383,home,Al Batin,André Bukia,andre-bukia,A. Bukia,M,95,173.0,95,M,798904,EUR,794188800.0,M,11,11,False,,30.0,25.0,1.0,1.0,7.0,7.0,24.0,37.0,4.0,,,,,,,90.0,78.0,6.7,25.0,0,,,14.0,1.0,8.0,10.0,,11.0,6.0,,1.0,1.0,1.0,2.0,2.0,,5.0,,6.0,1.0,,4.0,1.0,1.0,1.0,,,,,,,
10913383,home,Al Batin,Juan Pedroza,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600.0,M,8,8,False,,47.0,38.0,4.0,3.0,12.0,14.0,31.0,43.0,2.0,,,,,,,90.0,78.0,8.0,19.0,2,,,10.0,1.0,14.0,12.0,8.0,2.0,1.0,1.0,,5.0,3.0,5.0,2.0,,1.0,,5.0,1.0,,5.0,2.0,2.0,,2.0,1.0,,,,,
10913383,home,Al Batin,Nawaf Al-Sehimai,nawaf-al-sehimai,N. Al-Sehimai,M,94,169.0,1,M,923013,EUR,783993600.0,M,94,94,False,,27.0,24.0,1.0,1.0,9.0,10.0,15.0,17.0,8.0,,,,,,,88.0,44.0,6.8,6.0,0,,,,,6.0,10.0,3.0,2.0,2.0,,2.0,3.0,3.0,5.0,,,1.0,,,1.0,,,2.0,,,,,,,,,
10913383,home,Al Batin,Andrés Roa,andres-roa,A. Roa,F,,175.0,286,M,832707,EUR,738201600.0,M,10,10,False,,39.0,29.0,,,3.0,3.0,27.0,42.0,4.0,,,,,,,90.0,65.0,8.7,20.0,2,,,6.0,,4.0,9.0,,8.0,6.0,1.0,1.0,,,3.0,,,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,,1.0,1.0,,,
10913383,home,Al Batin,Rakan Shamlan,rakan-shamlan,R. Shamlan,M,70,175.0,13,M,948599,EUR,900374400.0,F,70,70,False,,40.0,33.0,1.0,,4.0,4.0,29.0,38.0,3.0,,,,,,,72.0,53.0,6.6,13.0,1,,,2.0,1.0,4.0,5.0,1.0,3.0,1.0,,,1.0,,2.0,1.0,,2.0,,,,,,,,,,,1.0,,,,
10913383,home,Al Batin,Renzo López,renzo-lopez,R. López,F,31,190.0,440,M,926513,EUR,766454400.0,F,31,31,False,,15.0,12.0,4.0,3.0,5.0,6.0,7.0,10.0,2.0,,,,,,,90.0,40.0,8.8,9.0,12,,,1.0,6.0,9.0,10.0,2.0,1.0,1.0,6.0,,,,3.0,1.0,,4.0,,,5.0,2.0,,1.0,,,,2.0,4.0,,1.0,1.0,
10913383,home,Al Batin,Mudasiru Salifu,mudasiru-salifu,M. Salifu,M,,177.0,195,M,1392856,EUR,859852800.0,M,90,90,True,,6.0,6.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,,,,,,,18.0,12.0,6.6,1.0,1,Mudasiru,Salifu,,,2.0,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,
10913383,home,Al Batin,Yousef Fawaz,yousef-fawaz,Y. Fawaz,M,77,173.0,9,M,1214204,EUR,1013644800.0,F,77,77,True,,9.0,7.0,,,1.0,2.0,6.0,7.0,2.0,,,,,,,10.0,10.0,6.7,2.0,0,Yousef Fawaz,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0
10913383,home,Al Batin,Yahya Al-Qarani,yahya-al-qarani,Y. Al-Qarani,M,15,162.0,1,M,949221,EUR,894240000.0,M,17,17,True,,3.0,3.0,,,2.0,2.0,1.0,1.0,2.0,,,,,,,14.0,9.0,6.6,1.0,0,,,,,2.0,2.0,1.0,,,,,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,
10913383,home,Al Batin,Meshaal Huriss,meshaal-huriss,M. Huriss,G,1,185.0,2,M,1085983,EUR,846892800.0,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,Meshaal Huriss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913383,home,Al Batin,Bader Alhwidy Alshammary,bader-alhwidy-alshammary,B. A. Alshammary,D,29,,2,M,1085356,EUR,,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,Bader Alhwidy Alshammary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913383,home,Al Batin,Abdullah Al Yousif,abdullah-al-yousif,A. A. Yousif,D,13,175.0,9,M,892897,EUR,878083200.0,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913383,home,Al Batin,Faisal Othman,faysal-omar,F. Othman,D,33,186.0,94,M,989762,EUR,858211200.0,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913383,home,Al Batin,Tariq Al Mutairi,tariq-al-mutairi,T. A. Mutairi,M,20,172.0,3,M,1168579,EUR,988243200.0,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,Tariq Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913383,home,Al Batin,Abdulrahman Saad Al Dhafiri,abdulrahman-saad-al-dhafiri,A. S. A. Dhafiri,F,15,,2,M,1134413,EUR,,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913383,away,Al Tai,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800.0,G,1,1,False,,19.0,15.0,7.0,3.0,15.0,17.0,,2.0,11.0,2.0,3.0,1.0,6.0,,,90.0,38.0,6.9,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913383,away,Al Tai,Collins Fai,collins-fai,C. Fai,D,,167.0,535,,336551,EUR,713664000.0,D,40,40,False,,37.0,30.0,2.0,1.0,17.0,22.0,14.0,16.0,4.0,,,,,,,72.0,52.0,6.9,8.0,0,,,1.0,2.0,7.0,5.0,4.0,1.0,1.0,,3.0,2.0,2.0,,2.0,,,3.0,1.0,1.0,,3.0,,1.0,,1.0,,,,,,
10913383,away,Al Tai,Abdulkarim Al Sulaima,abdulkarim-al-sulaima,A. A. Sulaima,D,4,,5,M,1127119,EUR,961804800.0,D,4,4,False,,2.0,2.0,,,2.0,2.0,,,,,,,,,,10.0,2.0,6.5,,0,Abdulkarim Al Sulaima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913383,away,Al Tai,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200.0,D,30,30,False,,50.0,46.0,10.0,7.0,37.0,38.0,9.0,12.0,3.0,,,,,,,90.0,57.0,6.1,4.0,0,,,,,4.0,2.0,1.0,,,,1.0,2.0,2.0,,1.0,1.0,,3.0,,2.0,,1.0,,,1.0,,,,,,,
10913383,away,Al Tai,Hussain Qasim,hussain-qasim,H. Qasim,D,12,179.0,18,M,948595,EUR,874800000.0,D,12,12,False,,48.0,46.0,3.0,1.0,41.0,43.0,5.0,5.0,3.0,,,,,,,90.0,59.0,6.2,2.0,0,,,,4.0,6.0,8.0,1.0,1.0,1.0,,,2.0,1.0,1.0,3.0,,,4.0,,2.0,,,,,,,,,,,,
10913383,away,Al Tai,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800.0,M,10,10,False,,48.0,32.0,2.0,1.0,10.0,12.0,22.0,36.0,6.0,,,,,,,90.0,76.0,8.4,24.0,2,,,,,5.0,15.0,1.0,13.0,10.0,2.0,,3.0,1.0,2.0,,,3.0,,,,1.0,4.0,1.0,,,,,,1.0,,,
10913383,away,Al Tai,Dener,dener,Dener,M,8,185.0,74,M,243167,EUR,700444800.0,M,8,8,False,,54.0,46.0,8.0,2.0,36.0,38.0,10.0,16.0,9.0,,,,,,,90.0,69.0,6.4,8.0,0,,,,1.0,7.0,4.0,2.0,,,,3.0,2.0,2.0,1.0,4.0,1.0,,4.0,,1.0,,,,,,,,,,,,
10913383,away,Al Tai,Mukhtar Ali,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600.0,M,7,7,False,,57.0,51.0,6.0,5.0,37.0,41.0,14.0,16.0,7.0,,,,,,,90.0,74.0,6.6,8.0,2,,,,1.0,5.0,2.0,2.0,,,,2.0,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,2.0,,,,
10913383,away,Al Tai,Mohammed Harzan Mohsen,mohammed-harzan-mohsen,M. H. Mohsen,M,,167.0,4,M,868439,EUR,600566400.0,M,75,75,False,,14.0,10.0,2.0,1.0,3.0,4.0,7.0,11.0,3.0,,,,,,,57.0,37.0,6.0,13.0,1,Mohammed,Harzan Mohsen,1.0,,8.0,4.0,3.0,7.0,3.0,,,1.0,1.0,,,,4.0,,,1.0,,,,,,,1.0,,,,,
10913383,away,Al Tai,Knowledge Musona,knowledge-musona,K. Musona,M,,174.0,675,M,118368,EUR,645926400.0,F,11,11,False,True,44.0,37.0,5.0,5.0,21.0,23.0,17.0,24.0,9.0,,,,,,,90.0,73.0,7.5,14.0,5,,,3.0,2.0,13.0,9.0,5.0,1.0,1.0,1.0,,4.0,4.0,2.0,6.0,,2.0,2.0,1.0,,1.0,,3.0,,,,2.0,2.0,,,,
