match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_totalOffside,stat_bigChanceMissed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_hitWoodwork,stat_penaltyConceded
14053602,home,Go Ahead Eagles,Jari De Busser,jari-de-busser,J. D. Busser,G,22,190.0,290,M,837072,EUR,940464000,G,22,22,False,50.0,27.0,29.0,8.0,0.0,23.0,28.0,4.0,22.0,2.0,12.0,5.0,5.0,2.0,90.0,62.0,7.2,23.0,0.00282784,1.3198,0,0.9467,0.11,0.01,0.2,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053602,home,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180.0,337,M,794013,EUR,868924800,D,2,2,False,30.0,25.0,6.0,3.0,0.0,15.0,18.0,10.0,12.0,2.0,2.0,,,,90.0,44.0,7.7,6.0,0.211511,,1,,0.35,0.01,-0.08,,,,True,1.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.7884,0.94,0.32,,,,,,,,,,,,,,,,,,,,
14053602,home,Go Ahead Eagles,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,21,185.0,201,M,891795,EUR,931046400,D,21,21,False,43.0,37.0,5.0,3.0,0.0,24.0,27.0,13.0,16.0,6.0,8.0,,,,90.0,58.0,7.0,8.0,0.00789922,,1,,0.14,0.29,0.56,,,,,,5.0,2.0,,,,1.0,1.0,1.0,,,,0.0167,,-0.1,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
14053602,home,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190.0,140,M,793742,EUR,838944000,D,4,4,False,46.0,40.0,7.0,3.0,0.0,34.0,37.0,6.0,9.0,12.0,4.0,,,,90.0,65.0,7.2,7.0,0.00490551,,1,,0.09,-0.25,0.39,,,,,4.0,2.0,4.0,,,,2.0,,,,,,0.0605,,0.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,
14053602,home,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177.0,6697,M,1046722,EUR,957052800,D,5,5,False,28.0,19.0,5.0,2.0,0.0,10.0,13.0,9.0,15.0,4.0,4.0,,,,90.0,49.0,7.8,14.0,0.0343839,,1,,-0.15,0.36,-0.03,,,,,,1.0,2.0,,1.0,1.0,,1.0,1.0,,1.0,,0.3288,0.5332,0.52,,,1.0,1.0,,4.0,1.0,,5.0,1.0,1.0,2.0,,,,,,,,
14053602,home,Go Ahead Eagles,Calvin Twigt,calvin-twigt,C. Twigt,M,8,183.0,95,M,1084944,EUR,1043884800,M,6,6,False,24.0,19.0,3.0,1.0,0.0,7.0,9.0,12.0,15.0,5.0,2.0,,,,90.0,40.0,6.5,9.0,0.0206839,,1,,0.11,0.15,-0.02,,Calvin Twigt,,,,4.0,2.0,1.0,1.0,,,1.0,,1.0,2.0,,0.0416,0.0555,-0.23,1.0,,,,,2.0,4.0,,1.0,1.0,,,,,,,,,,
14053602,home,Go Ahead Eagles,Yassir Rahmouni,yassir-rahmouni,Y. Rahmouni,M,34,,133,M,2180363,EUR,1150156800,M,34,34,False,35.0,27.0,2.0,1.0,0.0,16.0,22.0,11.0,13.0,3.0,4.0,,,,90.0,44.0,6.3,8.0,0.0111856,,0,,-0.05,-0.09,0.16,,Yassir Rahmouni,,,,2.0,1.0,,,,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,
14053602,home,Go Ahead Eagles,Richonell Margaret,richonell-margaret,R. Margaret,F,18,191.0,393,M,973716,EUR,968284800,M,18,18,False,17.0,15.0,,,0.0,4.0,4.0,11.0,13.0,,3.0,,,,66.0,36.0,6.3,17.0,0.0111941,,1,,-0.22,0.15,-0.04,,,,,2.0,7.0,4.0,1.0,1.0,,,,,1.0,1.0,,0.0242,0.1226,-0.14,1.0,3.0,2.0,1.0,,,7.0,,4.0,,,,1.0,,,,,,,
14053602,home,Go Ahead Eagles,Kenzo Goudmijn,kenzo-goudmijn,K. Goudmijn,M,24,174.0,248,M,916947,EUR,1008633600,M,24,24,False,24.0,18.0,4.0,1.0,0.0,5.0,6.0,13.0,18.0,,1.0,,,,66.0,38.0,6.8,14.0,0.0988669,,1,,0.28,0.19,-0.05,,,,,,3.0,1.0,1.0,,,,,,1.0,,,0.0518,,-0.19,,1.0,1.0,,1.0,,,,6.0,,,1.0,,,,,,,,
14053602,home,Go Ahead Eagles,Mathis Suray,mathis-suray,M. Suray,M,17,173.0,318,M,909960,EUR,996105600,M,17,17,False,26.0,21.0,1.0,1.0,1.0,7.0,10.0,14.0,16.0,1.0,4.0,,,,90.0,36.0,7.0,8.0,0.0462202,,1,,0.26,0.36,-0.13,,,,,,2.0,2.0,2.0,1.0,,,,,1.0,1.0,,0.3165,0.2225,-0.52,,,1.0,1.0,,,3.0,,1.0,1.0,1.0,2.0,,1.0,,,,,,
