match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wasFouled,stat_shotOffTarget,stat_penaltyConceded,captain,stat_challengeLost,stat_keyPass,player_sofascoreId,stat_totalOffside,stat_goals,stat_bigChanceCreated
11391363,home,RC Strasbourg,Alaa Bellaarouch,,,alaa-bellaarouch,A. Bellaarouch,G,36,188,1255,M,1000501,EUR,1009843200,G,36,36,False,24.0,22.0,3.0,1.0,0.0,21.0,21.0,1.0,3.0,2.0,10.0,3.0,4.0,1.0,5.0,1.0,90.0,43.0,7.5,2.0,0.00018028,0,-0.5055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391363,home,RC Strasbourg,Marvin Senaya,Marvin Senaya,,marvin-senaya,M. Senaya,D,29,179,213,M,1087805,EUR,980640000,D,28,28,False,48.0,40.0,6.0,3.0,0.0,26.0,32.0,15.0,20.0,5.0,2.0,,,,,,90.0,88.0,6.6,18.0,0.0588885,2,,4.0,1.0,4.0,4.0,11.0,7.0,1.0,5.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,0.0267,0.0142,,,,,,,,,,
11391363,home,RC Strasbourg,Saïdou Sow,Saïdou,Sow,saidou-sow,S. Sow,D,4,185,2742,M,1063237,EUR,1025740800,D,13,13,False,60.0,54.0,8.0,5.0,0.0,38.0,40.0,16.0,20.0,3.0,5.0,,,,,,90.0,75.0,7.2,6.0,0.00999077,0,,,,1.0,3.0,1.0,9.0,,,,,,1.0,2.0,4.0,3.0,,,,,2.0,,,,,,,,,
11391363,home,RC Strasbourg,Lucas Perrin,,,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,False,59.0,52.0,5.0,2.0,0.0,35.0,36.0,17.0,23.0,6.0,1.0,,,,,,90.0,70.0,6.4,7.0,0.0695964,1,,,,1.0,,1.0,2.0,,,,,,2.0,,,,,1.0,0.0213,,2.0,1.0,1.0,,,,,,,
11391363,home,RC Strasbourg,Frédéric Guilbert,,,frederic-guilbert,F. Guilbert,D,,178,402,M,372430,EUR,788227200,D,2,2,False,36.0,31.0,2.0,1.0,0.0,18.0,19.0,13.0,19.0,3.0,3.0,,,,,,90.0,67.0,6.9,12.0,0.0125632,0,,2.0,,1.0,,6.0,7.0,,3.0,2.0,,,,3.0,2.0,2.0,1.0,3.0,,,3.0,,,True,1.0,1.0,,,,
11391363,home,RC Strasbourg,Ângelo,Ângelo,,angelo,Ângelo,M,20,182,9953,M,1086455,EUR,1103587200,M,23,23,False,44.0,34.0,3.0,1.0,0.0,5.0,8.0,29.0,36.0,,7.0,,,,,,90.0,58.0,6.5,14.0,0.0460003,0,,,,1.0,,5.0,2.0,1.0,4.0,2.0,,,,1.0,,,1.0,,,,,,,,1.0,1.0,angelogabriel,,,
11391363,home,RC Strasbourg,Ibrahima Sissoko,,,ibrahima-sissoko,I. Sissoko,M,28,193,1228,M,829093,EUR,877910400,M,27,27,False,30.0,25.0,5.0,1.0,0.0,13.0,13.0,12.0,17.0,1.0,4.0,,,,,,79.0,44.0,6.7,9.0,0.013283,0,,,,1.0,1.0,4.0,4.0,1.0,1.0,1.0,,,,2.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,
11391363,home,RC Strasbourg,Junior Mwanga,,,junior-mwanga,J. Mwanga,M,18,184,472,M,1197153,EUR,1052611200,M,18,18,False,17.0,13.0,,,0.0,6.0,6.0,7.0,11.0,,3.0,,,,,,68.0,26.0,6.2,9.0,0.00908682,1,,,,,,6.0,2.0,2.0,2.0,1.0,1.0,,,,1.0,,2.0,3.0,0.0511,0.0291,,,,,,,,,,
11391363,home,RC Strasbourg,Habib Diarra,Habib,Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,M,19,19,False,5.0,3.0,,,0.0,2.0,4.0,1.0,1.0,,1.0,,,,,,17.0,6.0,6.4,2.0,0.00018048,0,,,,,,2.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,
11391363,home,RC Strasbourg,Kévin Gameiro,,,kevin-gameiro,K. Gameiro,F,9,172,598,M,3504,EUR,547516800,F,9,9,False,21.0,18.0,2.0,2.0,0.0,7.0,7.0,11.0,16.0,,1.0,,,,,,67.0,31.0,6.9,7.0,0.0150143,1,,2.0,,2.0,,5.0,4.0,2.0,2.0,2.0,,1.0,,,2.0,2.0,,,0.0117,,,,,,1.0,1.0,,,,
