match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_hitWoodwork,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_aerialLost,stat_wasFouled,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,captain,stat_accurateCross,stat_keyPass,stat_goals,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_punches
13078223,home,VV Katwijk,Alljereau Mercera,Alljereau Mercera,,alljereau-mercera,A. Mercera,F,17,175.0,9,M,1411009,EUR,1020384000.0,F,17,17,True,1.0,,1.0,,0.0,,,,2.0,1.0,,,,9.0,4.0,6.7,3.0,0,1.0,,,,,,,1.0,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,
13078223,home,VV Katwijk,Finn Janmaat,Finn Janmaat,,finn-janmaat,F. Janmaat,M,8,,3,M,1411021,EUR,1046563200.0,M,25,25,True,6.0,6.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,,,,,8.0,9.0,7.3,1.0,1,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,1.0,,
13078223,home,VV Katwijk,Matthijs Hardijk,Matthijs,Hardijk,matthijs-hardijk,M. Hardijk,M,11,183.0,5,M,866344,EUR,883008000.0,F,11,11,True,5.0,3.0,2.0,1.0,0.0,,2.0,3.0,5.0,2.0,,,,10.0,10.0,6.5,5.0,0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13078223,home,VV Katwijk,Jean-Paul van Leeuwen,,,jean-paul-van-leeuwen,J. v. Leeuwen,G,,,1,M,866689,EUR,733708800.0,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078223,home,VV Katwijk,Milan Kooij,Milan Kooij,,milan-kooij,M. Kooij,D,23,,1,M,1411052,EUR,,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078223,home,VV Katwijk,Kaj van der Veldt,Kaj,van der Veldt,kaj-van-der-veldt,K. v. d. Veldt,D,14,,10,M,1387499,EUR,1044489600.0,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078223,home,VV Katwijk,Quinlan Poulina,Quinlan Poulina,,quinlan-poulina,Q. Poulina,D,23,,5,M,1468791,EUR,,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078223,away,FC Twente,Lars Unnerstall,,,lars-unnerstall,L. Unnerstall,G,1,198.0,265,M,94835,EUR,648432000.0,G,1,1,False,35.0,28.0,8.0,2.0,0.0,26.0,28.0,2.0,7.0,10.0,2.0,2.0,3.0,90.0,48.0,6.8,7.0,0,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,2.0
13078223,away,FC Twente,Bart van Rooij,,,bart-van-rooij,B. v. Rooij,D,28,174.0,345,M,946506,EUR,990835200.0,D,28,28,False,45.0,34.0,2.0,1.0,1.0,19.0,23.0,17.0,26.0,3.0,,,,90.0,76.0,7.1,17.0,0,4.0,7.0,2.0,1.0,2.0,,1.0,1.0,,1.0,4.0,,,2.0,2.0,,4.0,,1.0,1.0,,,,2.0,1.0,,1.0,,,
13078223,away,FC Twente,Gustaf Lagerbielke,,,gustaf-lagerbielke,G. Lagerbielke,D,14,193.0,475,M,965263,EUR,955324800.0,D,3,3,False,61.0,47.0,8.0,4.0,0.0,31.0,35.0,16.0,26.0,3.0,,,,90.0,78.0,7.4,15.0,1,,4.0,,,7.0,2.0,3.0,1.0,,8.0,11.0,1.0,,2.0,1.0,,4.0,1.0,,,,,,,,,,,,
13078223,away,FC Twente,Alec Van Hoorenbeeck,,,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187.0,119,M,974203,EUR,914976000.0,D,17,17,False,65.0,53.0,12.0,5.0,0.0,40.0,44.0,13.0,21.0,10.0,,,,90.0,88.0,7.6,14.0,1,,4.0,,,10.0,,1.0,2.0,1.0,,4.0,,,3.0,2.0,,3.0,1.0,,,,1.0,,,,1.0,,,,
13078223,away,FC Twente,Bas Kuipers,,,bas-kuipers,B. Kuipers,D,25,180.0,146,M,339879,EUR,777081600.0,D,5,5,False,34.0,23.0,3.0,,0.0,13.0,16.0,10.0,18.0,6.0,,,,90.0,73.0,7.3,18.0,2,,6.0,,,3.0,,4.0,1.0,,1.0,2.0,,,1.0,,,4.0,,2.0,,,1.0,,,,1.0,,1.0,,
13078223,away,FC Twente,Carel Eiting,,,carel-eiting,C. Eiting,M,6,178.0,347,M,803025,EUR,887155200.0,M,6,6,False,18.0,14.0,1.0,,1.0,8.0,9.0,7.0,12.0,1.0,,,,45.0,31.0,7.2,6.0,1,3.0,4.0,,,1.0,,2.0,,,,2.0,,,2.0,1.0,,4.0,,,,,,,1.0,1.0,,1.0,1.0,,
13078223,away,FC Twente,Sem Steijn,,,sem-steijn,S. Steijn,M,14,173.0,3409,M,944467,EUR,1005523200.0,M,14,14,False,18.0,18.0,1.0,1.0,1.0,10.0,10.0,9.0,12.0,3.0,,,,75.0,27.0,7.3,6.0,0,4.0,1.0,,,,,,3.0,,,1.0,,,1.0,,,1.0,,,,,,,1.0,3.0,,1.0,,1.0,
13078223,away,FC Twente,Mathias Kjølø,,,mathias-kjolo,M. Kjølø,M,4,174.0,168,M,966546,EUR,993600000.0,M,4,4,False,25.0,22.0,4.0,2.0,0.0,10.0,12.0,12.0,13.0,,,,,45.0,32.0,6.5,5.0,0,,3.0,1.0,,3.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
13078223,away,FC Twente,Daan Rots,,,daan-rots,D. Rots,M,11,179.0,509,M,1048430,EUR,996019200.0,F,11,11,False,24.0,17.0,7.0,4.0,0.0,1.0,2.0,17.0,25.0,2.0,,,,90.0,51.0,7.1,17.0,5,3.0,6.0,1.0,1.0,,,2.0,3.0,,,5.0,2.0,1.0,2.0,1.0,,,1.0,6.0,2.0,1.0,,,1.0,3.0,,2.0,3.0,,
13078223,away,FC Twente,Sam Lammers,,,sam-lammers,S. Lammers,F,10,191.0,840,M,804901,EUR,862358400.0,F,10,10,False,9.0,7.0,,,0.0,3.0,3.0,4.0,8.0,2.0,,,,45.0,17.0,6.6,6.0,2,2.0,2.0,,,2.0,,,2.0,,2.0,2.0,,,,,,2.0,,,,1.0,1.0,,,2.0,,,1.0,1.0,
13078223,away,FC Twente,Sayfallah Ltaief,,,sayfallah-ltaief,S. Ltaief,M,47,180.0,1624,M,1032926,EUR,956361600.0,F,30,30,False,19.0,15.0,,,0.0,4.0,6.0,11.0,15.0,6.0,,,,81.0,45.0,6.8,16.0,2,2.0,4.0,,1.0,,,,4.0,,,5.0,1.0,,1.0,1.0,,,1.0,6.0,3.0,1.0,1.0,,,1.0,,1.0,,1.0,
13078223,away,FC Twente,Michel Vlap,,,michel-vlap,M. Vlap,M,14,189.0,422,M,798181,EUR,865209600.0,M,18,18,True,36.0,29.0,3.0,1.0,0.0,14.0,15.0,15.0,21.0,2.0,,,,45.0,41.0,7.0,8.0,0,,1.0,,,,,,1.0,1.0,2.0,4.0,,,,,,1.0,1.0,1.0,1.0,,,,,2.0,,1.0,,,
13078223,away,FC Twente,Youri Regeer,,,youri-regeer,Y. Regeer,M,6,177.0,744,M,996940,EUR,1061164800.0,M,8,8,True,18.0,12.0,1.0,1.0,0.0,7.0,9.0,5.0,9.0,2.0,,,,45.0,32.0,6.5,10.0,0,,5.0,1.0,1.0,4.0,,,3.0,,3.0,3.0,,,,,,3.0,,,,,,,,,,,,,
13078223,away,FC Twente,Ricky van Wolfswinkel,,,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186.0,790,M,35193,EUR,601862400.0,F,9,9,True,8.0,3.0,1.0,,0.0,2.0,4.0,1.0,4.0,1.0,,,,45.0,23.0,6.6,9.0,3,,3.0,,1.0,2.0,,,3.0,1.0,,3.0,1.0,,1.0,,,1.0,2.0,,,2.0,2.0,,,,1.0,,,,
13078223,away,FC Twente,Michal Sadílek,,,michal-sadilek,M. Sadílek,M,23,168.0,329,M,825731,EUR,928108800.0,M,23,23,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,15.0,7.0,6.6,1.0,0,,2.0,,,2.0,,,1.0,1.0,,3.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,
13078223,away,FC Twente,Mats Rots,,,mats-rots,M. Rots,D,39,185.0,370,M,1387012,EUR,1142035200.0,D,39,39,True,2.0,,1.0,,0.0,,,,3.0,,,,,9.0,6.0,6.2,3.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078223,away,FC Twente,Przemysław Tytoń,,,przemyslaw-tyton,P. Tytoń,G,22,195.0,453,M,27691,EUR,536716800.0,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078223,away,FC Twente,Issam El Maach,,,issam-el-maach,I. E. Maach,G,16,187.0,444,M,904775,EUR,949363200.0,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078223,away,FC Twente,Julien Mesbahi,Juliën Mesbahi,,mesbahi-julien,J. Mesbahi,D,24,181.0,461,M,1470014,EUR,1138665600.0,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078223,away,FC Twente,Max Bruns,Max Bruns,,max-bruns,M. Bruns,D,38,186.0,104,M,1091627,EUR,1036540800.0,M,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078223,away,FC Twente,Gijs Besselink,,,besselink-gijs,G. Besselink,M,6,180.0,105,M,1440801,EUR,1087344000.0,M,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078223,away,FC Twente,Harrie Kuster,,,harrie-kuster,H. Kuster,M,20,179.0,96,M,1512238,EUR,1126396800.0,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078223,away,FC Twente,Owen Panneflek,Owen Panneflek,,owen-panneflek,O. Panneflek,F,30,,86,M,1971771,EUR,1159920000.0,F,48,48,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
