match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_totalContest,stat_blockedScoringAttempt,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_challengeLost,stat_unsuccessfulTouch,stat_accurateCross,captain,stat_totalOffside,stat_goodHighClaim,stat_saves,stat_punches,stat_goalsPrevented,stat_errorLeadToAShot,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
11451090,home,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,False,12.0,8.0,1.0,,2.0,3.0,6.0,9.0,2.0,90.0,26.0,6.9,9.0,0.00614447,2,,9.0,11.0,6.0,2.0,,,,1.0,,,1.0,0.2015,3.0,3.0,,2.0,,,,2.0,,,,4.0,,,,,,,,,,,
11451090,home,Samsunspor,Zeki Yavru,zeki-yavru,Z. Yavru,D,18,178,204,M,140735,EUR,684028800,D,18,18,True,12.0,9.0,1.0,,2.0,2.0,7.0,12.0,1.0,18.0,16.0,6.5,5.0,0.00388275,1,2.0,,2.0,1.0,,,,,1.0,,,2.0,0.0103,,,1.0,,,,,,,,,,,,,,,,,,,,
11451090,home,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,8,8,True,8.0,7.0,1.0,,3.0,3.0,4.0,7.0,1.0,8.0,11.0,6.5,3.0,0.00327996,1,2.0,,,,,,,,,,,,0.0128,,,1.0,,,,,,,,,,,,,,,,,,,,
11451090,home,Samsunspor,Muhammet Ali Özbaskıcı,muhammet-ali-ozbaskici,M. A. Özbaskıcı,M,20,176,36,M,1149024,EUR,1127779200,M,20,20,True,8.0,4.0,,,2.0,2.0,2.0,7.0,1.0,8.0,15.0,6.4,8.0,0.0111702,1,1.0,,3.0,,1.0,,,,,,,,0.0238,,1.0,,,Muhammet Ali Özbaskici,,,,,,2.0,2.0,,,,,,,,,,,
11451090,home,Samsunspor,Osman Çelik,osman-celik,O. Çelik,M,88,182,13,M,758656,EUR,691200000,M,88,88,True,4.0,3.0,1.0,,,,3.0,4.0,1.0,10.0,4.0,6.6,1.0,0.0046286,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11451090,home,Samsunspor,Landry Dimata,landry-dimata,L. Dimata,F,10,185,506,M,826944,EUR,873072000,F,14,14,True,4.0,3.0,,,,,3.0,4.0,,10.0,4.0,6.6,1.0,0.00197029,0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11451090,home,Samsunspor,Jakub Szumski,jakub-szumski,J. Szumski,G,29,194,149,M,153038,EUR,699840000,G,29,29,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451090,home,Samsunspor,Alim Öztürk,alim-ozturk,A. Öztürk,D,5,190,29,M,151074,EUR,721958400,D,5,5,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451090,home,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,1063325,EUR,1062374400,D,22,22,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Yunus Cift,,,,,,,,,,,,,,,,,,
11451090,home,Samsunspor,Moryke Fofana,moryke-fofana,M. Fofana,M,7,182,112,M,269199,EUR,690854400,F,7,7,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451090,home,Samsunspor,Muhammed Gümüşkaya,muhammed-gumuskaya,M. Gümüşkaya,M,10,177,177,M,929649,EUR,978307200,M,23,23,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451090,away,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,False,42.0,36.0,13.0,8.0,31.0,33.0,5.0,9.0,11.0,90.0,56.0,7.7,6.0,0.00091416,0,,,,2.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,True,,1.0,3.0,1.0,0.1346,,,,
11451090,away,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,96.0,87.0,10.0,7.0,66.0,70.0,21.0,26.0,3.0,90.0,111.0,7.9,9.0,0.00564262,0,,5.0,5.0,13.0,,5.0,3.0,,1.0,,3.0,,,8.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11451090,away,Başakşehir FK,Ousseynou Ba,ousseynou-ba,O. Ba,D,27,192,385,M,889430,EUR,816048000,D,27,27,False,95.0,87.0,4.0,2.0,81.0,85.0,6.0,10.0,5.0,90.0,110.0,7.4,9.0,0.0028937,0,,2.0,2.0,8.0,,9.0,1.0,,3.0,3.0,,,,5.0,,,,,,,,,,,,,,,,,,,1.0,,,
11451090,away,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,False,59.0,49.0,7.0,2.0,42.0,47.0,7.0,12.0,4.0,90.0,77.0,7.2,17.0,0.00383569,0,,3.0,3.0,8.0,,1.0,1.0,1.0,,,1.0,1.0,,6.0,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,
11451090,away,Başakşehir FK,Léo Dubois,leo-dubois,L. Dubois,D,,178,587,M,552680,EUR,779500800,M,15,15,False,36.0,32.0,2.0,2.0,18.0,19.0,14.0,18.0,3.0,86.0,55.0,7.1,7.0,0.0936254,0,1.0,,3.0,8.0,,,,,,,3.0,1.0,,1.0,4.0,,2.0,,,1.0,4.0,,,1.0,,,,,,,,,,,,
11451090,away,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,False,40.0,36.0,8.0,7.0,25.0,27.0,11.0,13.0,3.0,67.0,49.0,6.3,8.0,0.00872009,1,,,3.0,,,3.0,,,,,,,0.0251,,3.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,
11451090,away,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178,161,M,806964,EUR,887500800,M,10,10,False,27.0,25.0,4.0,3.0,18.0,18.0,7.0,9.0,5.0,75.0,35.0,7.0,5.0,0.0195504,0,,,4.0,2.0,,1.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,
11451090,away,Başakşehir FK,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,8,8,False,31.0,25.0,4.0,1.0,16.0,20.0,9.0,11.0,7.0,67.0,37.0,6.7,8.0,0.00608405,0,,4.0,5.0,2.0,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
11451090,away,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,841012,EUR,833155200,M,25,25,False,24.0,18.0,4.0,4.0,12.0,13.0,6.0,12.0,9.0,90.0,49.0,6.5,16.0,0.0826535,3,1.0,,6.0,9.0,2.0,,,,,,4.0,1.0,0.3484,3.0,3.0,1.0,,,,3.0,2.0,,,1.0,3.0,,,,,,,,1.0,,1.0,1.0
11451090,away,Başakşehir FK,Dimitrios Pelkas,dimitrios-pelkas,D. Pelkas,M,10,175,1186,M,139304,EUR,751593600,F,14,14,False,22.0,14.0,5.0,3.0,8.0,10.0,6.0,13.0,2.0,75.0,37.0,6.7,17.0,0.0234816,1,1.0,1.0,6.0,3.0,1.0,,,1.0,,,1.0,,0.0942,,3.0,,1.0,,,3.0,2.0,,,1.0,2.0,,,,,,,,,,,
11451090,away,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,988909,EUR,926985600,F,17,17,False,13.0,8.0,1.0,,3.0,3.0,5.0,10.0,,90.0,25.0,7.3,7.0,0.022899,1,,2.0,3.0,12.0,1.0,1.0,,,3.0,3.0,3.0,1.0,0.024,5.0,1.0,,1.0,,,,1.0,,,,2.0,,,3.0,,,,,,,,
11451090,away,Başakşehir FK,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,987,M,1142612,EUR,1086048000,M,26,26,True,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,,23.0,10.0,6.8,,0.00655698,0,,,1.0,2.0,,1.0,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11451090,away,Başakşehir FK,Emmanuel Dennis,emmanuel-dennis,E. B. Dennis,F,17,174,1396,M,844424,EUR,879552000,F,99,99,True,3.0,3.0,,,1.0,1.0,2.0,2.0,2.0,23.0,14.0,6.8,3.0,0.00950088,1,,,1.0,3.0,1.0,1.0,,1.0,,,1.0,,0.0141,1.0,2.0,,,,,,1.0,,,,2.0,,,,,,,,,,,
11451090,away,Başakşehir FK,Eden Karzev,eden-karzev,E. Karzev,M,36,186,132,M,921169,EUR,955411200,M,90,90,True,2.0,,2.0,,,2.0,,,2.0,15.0,6.0,6.6,2.0,,0,,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11451090,away,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,7,7,True,1.0,1.0,,,1.0,1.0,,,,15.0,3.0,6.5,1.0,2.05e-05,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11451090,away,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,M,42,42,True,5.0,3.0,,,2.0,3.0,1.0,2.0,,9.0,6.0,6.5,2.0,0.00046202,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451090,away,Başakşehir FK,Deniz Dilmen,deniz-dilmen,D. Dilmen,G,1,198,150,M,1065508,EUR,1117929600,G,98,98,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Deniz Dilmen,,,,,,,,,,,,,,,,,,
11451090,away,Başakşehir FK,Cemali Sertel,sertel-cemali,C. Sertel,D,19,186,55,M,929956,EUR,947116800,D,88,88,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451090,away,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,140,M,248529,EUR,687052800,D,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451090,away,Başakşehir FK,Mahmut Tekdemir,mahmut-tekdemir,M. Tekdemir,D,,178,50,M,43666,EUR,569721600,M,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451090,away,Başakşehir FK,Mehdi Abeid,mehdi-abeid,M. Abeid,M,,180,913,M,73056,EUR,713059200,M,19,19,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
