match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_interceptionWon,stat_goals,stat_unsuccessfulTouch,stat_dispossessed,player_firstName,player_lastName,stat_goalAssist,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_totalOffside,player_sofascoreId,stat_outfielderBlock,stat_errorLeadToAShot
10438344,home,Sporting Braga,Matheus,matheus,Matheus,G,1,190,1473,M,603946,EUR,711504000,G,1,1,False,28.0,25.0,12.0,9.0,22.0,22.0,3.0,6.0,2.0,2.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,90.0,35.0,6.6,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438344,home,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169,297,M,877918,EUR,954547200,D,2,2,False,35.0,29.0,7.0,4.0,18.0,19.0,13.0,20.0,2.0,,,1.0,2.0,,,,,90.0,49.0,6.8,9.0,0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10438344,home,Sporting Braga,Paulo Oliveira,paulo-oliveira,P. Oliveira,D,15,187,180,M,106751,EUR,694828800,D,15,15,False,46.0,36.0,10.0,2.0,30.0,33.0,6.0,13.0,4.0,,,1.0,5.0,,,,,90.0,54.0,6.6,10.0,1,,,,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,
10438344,home,Sporting Braga,Sikou Niakaté,sikou-niakate,S. Niakaté,D,4,186,1565,M,868235,EUR,931564800,D,4,4,False,52.0,43.0,5.0,1.0,31.0,34.0,12.0,18.0,4.0,1.0,1.0,4.0,4.0,,,,,90.0,62.0,7.5,9.0,1,,,1.0,1.0,,1.0,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,
10438344,home,Sporting Braga,Cristián Borja,cristian-borja,C. Borja,D,26,182,1124,M,831038,EUR,729993600,D,26,26,False,38.0,32.0,3.0,2.0,17.0,20.0,15.0,19.0,6.0,,,,6.0,,,,,76.0,54.0,6.8,10.0,0,1.0,,3.0,8.0,1.0,3.0,2.0,3.0,4.0,,,,,,2.0,,,,,,,,,,,,,
10438344,home,Sporting Braga,Iuri Medeiros,iuri-medeiros,I. Medeiros,M,45,174,247,M,252613,EUR,773798400,M,45,45,False,33.0,26.0,9.0,7.0,9.0,9.0,18.0,27.0,4.0,3.0,1.0,,1.0,,,,,81.0,46.0,7.4,13.0,1,3.0,1.0,,4.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
10438344,home,Sporting Braga,André Horta,andre-horta,A. Horta,M,6,174,845,M,775699,EUR,847324800,M,10,10,False,41.0,39.0,2.0,1.0,22.0,23.0,18.0,20.0,2.0,,,,2.0,,,,,60.0,51.0,6.8,4.0,0,2.0,1.0,,3.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,
10438344,home,Sporting Braga,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2821,M,868958,EUR,828748800,M,8,8,False,27.0,22.0,3.0,2.0,14.0,14.0,8.0,13.0,4.0,,,1.0,5.0,,,,,45.0,35.0,6.7,7.0,1,,,,2.0,1.0,2.0,2.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,
10438344,home,Sporting Braga,Bruma,bruma,Bruma,F,7,173,2690,M,97012,EUR,782956800,M,27,27,False,36.0,31.0,1.0,1.0,7.0,7.0,24.0,29.0,3.0,3.0,1.0,1.0,7.0,,,,,81.0,56.0,7.7,15.0,4,,,,3.0,1.0,2.0,2.0,,,4.0,,1.0,,,5.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,
10438344,home,Sporting Braga,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1448,M,826013,EUR,949017600,F,9,9,False,21.0,18.0,1.0,1.0,3.0,3.0,15.0,20.0,2.0,2.0,1.0,,,,,,,90.0,32.0,7.3,8.0,3,2.0,,2.0,7.0,1.0,,,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,2.0,,,,,
10438344,home,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,F,21,21,False,39.0,34.0,2.0,1.0,10.0,11.0,24.0,28.0,1.0,1.0,1.0,,4.0,,,,,90.0,47.0,7.5,6.0,3,,,,2.0,1.0,,,,,1.0,,2.0,1.0,1.0,,1.0,,,,,,,1.0,True,1.0,,,
10438344,home,Sporting Braga,Uroš Račić,uros-racic,U. Račić,M,10,193,669,M,839909,EUR,890092800,M,19,19,True,22.0,16.0,1.0,1.0,8.0,12.0,8.0,10.0,4.0,,,1.0,4.0,,,,,45.0,31.0,7.1,6.0,1,,,1.0,1.0,,1.0,,1.0,,1.0,2.0,,2.0,,,,,,,,,,1.0,,,,,
10438344,home,Sporting Braga,Pizzi,pizzi,Pizzi,M,21,179,1284,M,77725,EUR,623635200,M,22,22,True,22.0,21.0,1.0,1.0,12.0,13.0,10.0,11.0,1.0,2.0,,,2.0,,,,,30.0,30.0,6.9,4.0,2,2.0,1.0,,2.0,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,
10438344,home,Sporting Braga,Nuno Sequeira,nuno-sequeira,N. Sequeira,D,6,184,53,M,170117,EUR,651024000,D,6,6,True,6.0,6.0,1.0,1.0,2.0,2.0,4.0,4.0,,,,,,,,,,14.0,10.0,6.7,1.0,1,,,,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,
10438344,home,Sporting Braga,Jean-Baptiste Gorby,jean-baptiste-gorby,J. Gorby,M,29,181,4294,M,1120039,EUR,1027555200,M,29,29,True,17.0,15.0,1.0,1.0,7.0,8.0,8.0,9.0,,,,,1.0,,,,,9.0,19.0,6.4,2.0,0,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
10438344,home,Sporting Braga,Simon Banza,simon-banza,S. Banza,F,9,189,10452,M,825945,EUR,839894400,F,23,23,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,,,,,,,9.0,4.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,simbnz,,
10438344,home,Sporting Braga,Tiago Sá,tiago-sa,T. Sá,G,12,188,145,M,344159,EUR,789782400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438344,home,Sporting Braga,Serdar Saatçı,serdar-saatci,S. Saatçı,D,15,190,434,M,1084880,EUR,1045180800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Serdar Saatci,,,,,,,,,,,
10438344,home,Sporting Braga,Josafat Mendes,josafat-mendes,J. Mendes,D,2,177,330,M,1133258,EUR,1041292800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438344,home,Sporting Braga,Álvaro Djaló,alvaro-djalo,Á. Djaló,F,14,176,1150,M,1160960,EUR,934761600,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Álvaro Djaló,,,,,,,,,,,
10438344,away,Portimonense SAD,Kosuke Nakamura,kosuke-nakamura,K. Nakamura,G,23,185,357,M,155775,EUR,793843200,G,32,32,False,35.0,22.0,16.0,3.0,19.0,22.0,3.0,13.0,,,,1.0,10.0,4.0,6.0,,,90.0,48.0,6.6,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438344,away,Portimonense SAD,Park Ji-soo,park-ji-soo,P. Ji-soo,D,5,184,69,M,958647,EUR,771465600,D,23,23,False,55.0,50.0,5.0,3.0,36.0,39.0,14.0,16.0,7.0,,,1.0,9.0,,,,,90.0,66.0,6.6,6.0,0,,,1.0,3.0,2.0,4.0,3.0,1.0,,1.0,2.0,,,,,,,,,,1.0,,,,,,,
10438344,away,Portimonense SAD,Pedrão,pedrao,Pedrão,D,44,194,152,M,931811,EUR,862617600,D,44,44,False,58.0,54.0,4.0,3.0,43.0,45.0,11.0,13.0,2.0,2.0,2.0,1.0,9.0,,,,,90.0,65.0,6.4,4.0,0,,,,2.0,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,
10438344,away,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,22,22,False,39.0,36.0,3.0,2.0,24.0,25.0,12.0,14.0,2.0,1.0,,4.0,1.0,,,,,90.0,58.0,6.5,4.0,0,,,,2.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,
10438344,away,Portimonense SAD,Fahd Moufi,fahd-moufi,F. Moufi,D,18,179,913,M,801066,EUR,831254400,M,18,18,False,31.0,24.0,1.0,1.0,13.0,14.0,11.0,19.0,5.0,3.0,2.0,,8.0,,,,,90.0,61.0,6.5,14.0,2,2.0,,,3.0,,,,2.0,1.0,1.0,1.0,,4.0,,1.0,1.0,,,,,1.0,,2.0,True,,,,
10438344,away,Portimonense SAD,Carlinhos,carlinhos,Carlinhos,M,11,179,118,M,244787,EUR,772243200,M,7,7,False,61.0,53.0,5.0,4.0,28.0,31.0,25.0,30.0,4.0,1.0,1.0,1.0,5.0,,,,,82.0,69.0,6.6,11.0,0,,,,1.0,,2.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
10438344,away,Portimonense SAD,Lucas Ventura,lucas-ventura,Lucas Ventura,M,25,180,163,M,879934,EUR,895536000,M,25,25,False,8.0,8.0,2.0,2.0,4.0,4.0,4.0,4.0,,,,1.0,,,,,,26.0,10.0,6.3,,0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
10438344,away,Portimonense SAD,Maurício,mauricio,Maurício,M,27,180,163,M,33538,EUR,593395200,M,8,8,False,53.0,50.0,2.0,1.0,26.0,27.0,24.0,26.0,1.0,1.0,,2.0,5.0,,,,,82.0,63.0,6.3,7.0,0,,,1.0,6.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,
10438344,away,Portimonense SAD,Moustapha Seck,moustapha-seck,M. Seck,D,24,176,148,M,807292,EUR,825033600,M,14,14,False,20.0,15.0,,,8.0,10.0,9.0,13.0,7.0,2.0,1.0,,,,,,,76.0,35.0,6.5,10.0,0,3.0,2.0,,3.0,,1.0,,1.0,1.0,,4.0,,2.0,,,1.0,,,,,,,,,,,1.0,
10438344,away,Portimonense SAD,Yony González,yony-gonzalez,Y. González,F,11,182,381,M,351432,EUR,773884800,F,15,15,False,14.0,11.0,1.0,,2.0,2.0,9.0,13.0,2.0,,,,2.0,,,,,77.0,24.0,6.8,8.0,1,1.0,,,2.0,,,,1.0,,1.0,1.0,,,,2.0,2.0,,,1.0,,1.0,,1.0,,1.0,,,
10438344,away,Portimonense SAD,Welinton Junior,welinton-junior,W. Junior,M,93,175,43,M,329307,EUR,739497600,F,93,93,False,14.0,12.0,,,5.0,6.0,8.0,9.0,3.0,1.0,1.0,,,,,,,90.0,28.0,6.4,5.0,3,1.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,2.0,,,,,,2.0,2.0,,,,,
10438344,away,Portimonense SAD,Rui Gomes,gomes-rui,R. Gomes,M,12,172,41,M,993246,EUR,873331200,F,70,70,True,26.0,21.0,1.0,,8.0,8.0,13.0,18.0,6.0,2.0,2.0,,2.0,,,,,64.0,43.0,7.5,10.0,2,,,,3.0,,2.0,1.0,2.0,1.0,2.0,,1.0,1.0,1.0,3.0,2.0,,,,,,,1.0,,1.0,,,
10438344,away,Portimonense SAD,Gustavo Klismahn,gustavo-klismahn,G. Klismahn,M,77,179,89,M,1162051,EUR,943315200,M,27,27,True,5.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,,,,,3.0,,,,,14.0,7.0,6.5,2.0,0,,,,2.0,,,,,2.0,,,,,,2.0,,Klismahn,,,,,,,,,,,1.0
10438344,away,Portimonense SAD,Yago Cariello,yago-cariello,Yago,F,99,185,310,M,1019266,EUR,933033600,F,99,99,True,1.0,,,,,1.0,,,,,,,,,,,,13.0,3.0,6.4,2.0,0,,,1.0,3.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
10438344,away,Portimonense SAD,Pedro Sá,pedro-sa,P. Sá,M,21,175,37,M,803145,EUR,754704000,M,21,21,True,4.0,4.0,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,8.0,5.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438344,away,Portimonense SAD,Mohamed Diaby,mohamed-diaby,M. Diaby,M,,188,46,M,892208,EUR,841708800,M,24,24,True,7.0,5.0,1.0,,4.0,4.0,1.0,3.0,2.0,1.0,1.0,,,,,,,8.0,8.0,6.6,2.0,0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
10438344,away,Portimonense SAD,Matheus Nogueira,matheus-nogueira,Matheus Nogueira,G,40,191,118,M,977806,EUR,874713600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438344,away,Portimonense SAD,Zié Ouattara,zie-ouattara,Z. Ouattara,D,24,178,133,M,1005407,EUR,947376000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438344,away,Portimonense SAD,Alemão,alemao,Alemão,D,43,194,174,M,1199402,EUR,1036540800,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Alemão,,,,,,,,,,,
10438344,away,Portimonense SAD,Sérgio Conceição,sergio-conceicao,S. Conceição,M,35,180,139,M,1010877,EUR,847756800,D,53,53,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
