match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_errorLeadToAShot,stat_ownGoals,stat_unsuccessfulTouch,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_bigChanceCreated,stat_totalClearance,stat_accurateCross,stat_shotOffTarget,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_goalAssist,stat_hitWoodwork,stat_goals,stat_totalOffside
10408576,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,35.0,23.0,29.0,17.0,12.0,16.0,11.0,19.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,5.0,6.0,90.0,51.0,7.1,13.0,0.0,0.0,0.00579303,0,0.0366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408576,home,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,D,15,15,False,20.0,14.0,2.0,,6.0,7.0,8.0,17.0,7.0,3.0,3.0,2.0,,,6.0,2.0,,,69.0,47.0,6.8,20.0,0.0,0.0,0.0258959,0,,,,4.0,2.0,9.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,
10408576,home,Osasuna,Aridane Hernández,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,23,23,False,58.0,54.0,6.0,4.0,32.0,34.0,22.0,24.0,3.0,1.0,1.0,6.0,,,1.0,1.0,,,90.0,67.0,6.9,5.0,0.0,0.0,0.131073,0,,,,,1.0,2.0,,,,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
10408576,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,False,35.0,29.0,5.0,2.0,27.0,29.0,2.0,6.0,1.0,,,5.0,,,,,,,90.0,38.0,6.1,6.0,0.0,0.0,0.00072612,0,,,,,3.0,4.0,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,
10408576,home,Osasuna,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,20,20,False,32.0,21.0,1.0,,13.0,16.0,9.0,19.0,2.0,2.0,,6.0,,,1.0,,,,90.0,61.0,5.7,18.0,0.0,0.0,0.0343733,0,,,,3.0,2.0,10.0,2.0,2.0,,1.0,2.0,1.0,2.0,,,,2.0,1.0,,,,,,,,,,,,
10408576,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,55.0,42.0,12.0,7.0,17.0,22.0,27.0,42.0,4.0,,,12.0,,,,2.0,,,90.0,81.0,6.6,22.0,0.0146,0.0,0.0641284,1,,,,9.0,1.0,8.0,5.0,1.0,,1.0,2.0,2.0,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,
10408576,home,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,34,34,False,39.0,32.0,9.0,6.0,18.0,19.0,14.0,20.0,3.0,,,5.0,,,,1.0,,,74.0,44.0,6.6,7.0,0.0,0.0,0.0104064,0,,,,,1.0,3.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
10408576,home,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,M,11,11,False,16.0,11.0,,,2.0,3.0,10.0,19.0,4.0,3.0,2.0,3.0,,,4.0,1.0,,,69.0,35.0,6.7,15.0,0.2265,0.0,0.0236407,1,,,,6.0,1.0,3.0,1.0,,,,1.0,,,,,,,1.0,1.0,True,,,,,,,,,,
10408576,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,22,22,False,21.0,13.0,,,6.0,8.0,7.0,13.0,2.0,1.0,,3.0,,,2.0,1.0,,,74.0,33.0,6.4,12.0,0.1183,0.0,0.0288285,1,,,,,,3.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,
10408576,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,40.0,34.0,7.0,4.0,14.0,15.0,22.0,31.0,2.0,1.0,1.0,4.0,,,1.0,1.0,,,90.0,54.0,6.9,11.0,0.106,0.0,0.105801,2,,,,6.0,1.0,2.0,1.0,,,,,,,3.0,,,,2.0,1.0,,1.0,,,,,,,,,
