match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_fouls,stat_keyPass,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_dispossessed,stat_totalOffside,captain,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,player_sofascoreId,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_errorLeadToAShot
12436538,home,Ipswich Town,George Hirst,,,george-hirst,G. Hirst,F,9,191.0,464,M,839712,EUR,919036800,F,27,27,False,11.0,6.0,,,0.0,3.0,3.0,3.0,8.0,,2.0,,,,70.0,17.0,6.4,8.0,0.00485487,0,,,,1.0,1.0,6.0,3.0,1.0,,,,,,2.0,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,
12436538,home,Ipswich Town,Jack Clarke,,,jack-clarke,J. Clarke,M,47,181.0,1601,M,921005,EUR,974937600,F,47,47,True,9.0,8.0,,,0.0,3.0,4.0,5.0,5.0,,4.0,,,,20.0,22.0,7.0,7.0,0.162248,2,,,,,,5.0,3.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,0.0956,3.0,,,3.0,2.0,,,,,1.0,,1.0,,,,,,
12436538,home,Ipswich Town,Liam Delap,,,liam-delap,L. Delap,F,9,186.0,24878,M,997087,EUR,1044662400,F,19,19,True,4.0,3.0,,,0.0,,,3.0,4.0,,1.0,,,,20.0,10.0,6.4,6.0,0.00329237,1,,,,,1.0,5.0,1.0,2.0,,,,,3.0,,1.0,1.0,,0.0376,2.0,,,,,,,,,,,,,,,,,
12436538,home,Ipswich Town,Jack Taylor,,,jack-taylor,J. Taylor,M,14,185.0,323,M,856669,EUR,898560000,M,14,14,True,12.0,9.0,2.0,1.0,0.0,4.0,4.0,5.0,9.0,,,,,,12.0,14.0,6.5,4.0,0.00341183,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436538,home,Ipswich Town,Sammie Szmodics,,,sammie-szmodics,S. Szmodics,M,23,168.0,1172,M,354782,EUR,811900800,M,23,23,True,6.0,5.0,,,0.0,3.0,3.0,2.0,4.0,,1.0,,,,12.0,10.0,6.5,2.0,0.00521507,0,,1.0,,,,2.0,1.0,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
12436538,home,Ipswich Town,Massimo Luongo,,,massimo-luongo,M. Luongo,M,21,174.0,256,M,204300,EUR,717379200,M,25,25,True,6.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,,,,,,9.0,6.0,6.6,1.0,0.00110077,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436538,home,Ipswich Town,Cieran Slicker,,,cieran-slicker,C. Slicker,G,29,187.0,191,M,1001845,EUR,1032048000,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436538,home,Ipswich Town,Luke Woolfenden,,,luke-woolfenden,L. Woolfenden,D,26,193.0,197,M,893478,EUR,908928000,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436538,home,Ipswich Town,Cameron Burgess,,,cameron-burgess,C. Burgess,D,15,194.0,332,M,358084,EUR,814233600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436538,home,Ipswich Town,Somto Boniface,Somtochukwu Alan,Udochukwu Boniface,somto-boniface,S. Boniface,D,48,,148,M,1595095,EUR,1142035200,D,48,48,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436538,away,West Ham United,Łukasz Fabiański,,,lukasz-fabianski,Ł. Fabiański,G,22,190.0,3777,M,15479,EUR,482630400,G,1,1,False,38.0,25.0,20.0,7.0,0.0,19.0,19.0,6.0,19.0,1.0,7.0,3.0,2.0,3.0,90.0,49.0,7.2,13.0,0.0012597,0,-0.7565,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,lukasz.fabianski,1.0,1.0,1.0,,
12436538,away,West Ham United,Jean-Clair Todibo,,,jean-clair-todibo,J-C. Todibo,D,25,189.0,2607,M,945217,EUR,946512000,D,25,25,False,73.0,64.0,7.0,1.0,0.0,45.0,47.0,19.0,26.0,4.0,2.0,,,,89.0,87.0,6.9,10.0,0.0055546,0,,,,,2.0,4.0,7.0,2.0,,2.0,4.0,2.0,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,
12436538,away,West Ham United,Konstantinos Mavropanos,,,konstantinos-mavropanos,K. Mavropanos,D,15,194.0,2680,M,829022,EUR,881798400,D,15,15,False,75.0,70.0,6.0,2.0,0.0,55.0,55.0,15.0,20.0,8.0,7.0,,,,90.0,90.0,7.4,5.0,0.00389293,0,,,,1.0,1.0,1.0,5.0,,,1.0,2.0,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,
12436538,away,West Ham United,Max Kilman,,,max-kilman,M. Kilman,D,3,192.0,1250,M,894474,EUR,864345600,D,26,26,False,66.0,58.0,5.0,1.0,0.0,45.0,49.0,13.0,18.0,5.0,2.0,,,,90.0,79.0,6.6,11.0,0.00564605,0,,1.0,,,1.0,1.0,4.0,1.0,,,1.0,,1.0,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,1.0
12436538,away,West Ham United,Edson Álvarez,,,edson-alvarez,E. Álvarez,M,11,190.0,10872,M,847151,EUR,877651200,M,19,19,False,62.0,51.0,4.0,2.0,0.0,18.0,21.0,33.0,41.0,5.0,3.0,,,,80.0,80.0,7.1,13.0,0.0387777,1,,,,1.0,1.0,4.0,6.0,2.0,,1.0,5.0,3.0,1.0,,,,,0.0757,1.0,,,,,,,,,1.0,,,EdsonAlvarez19,,,,,
12436538,away,West Ham United,Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183.0,18282,M,863653,EUR,880502400,M,29,29,False,73.0,66.0,1.0,,1.0,36.0,37.0,31.0,39.0,2.0,7.0,,,,90.0,99.0,7.4,10.0,0.043669,0,,3.0,1.0,2.0,,5.0,6.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,,,,1.0,,,3.0,3.0,,,,,,,,awbissaka,,,,,
12436538,away,West Ham United,James Ward-Prowse,,,james-ward-prowse,J. Ward-Prowse,M,20,177.0,4256,M,161717,EUR,783648000,M,8,8,False,47.0,45.0,2.0,2.0,0.0,13.0,13.0,33.0,36.0,,4.0,,,,80.0,58.0,7.6,3.0,0.209281,2,,2.0,1.0,,,3.0,2.0,,2.0,1.0,1.0,,,1.0,3.0,,,0.5576,,,,,,1.0,,0.9109,,1.0,1.0,,prowsey16,,,,,
12436538,away,West Ham United,Tomáš Souček,,,tomas-soucek,T. Souček,M,28,192.0,3256,M,799041,EUR,793843200,M,28,28,False,29.0,25.0,2.0,1.0,0.0,12.0,15.0,13.0,15.0,3.0,3.0,,,,90.0,42.0,6.9,5.0,0.0197222,1,,1.0,,2.0,,5.0,2.0,2.0,,1.0,1.0,,,1.0,1.0,,1.0,0.1131,,,,,,1.0,,0.0329,,,,,,,,,,
12436538,away,West Ham United,Oliver Scarles,Oliver Scarles,,scarles-oliver,O. Scarles,M,30,180.0,573,M,1150952,EUR,1134345600,M,57,57,False,30.0,28.0,1.0,1.0,0.0,17.0,17.0,11.0,15.0,1.0,1.0,,,,72.0,50.0,7.0,8.0,0.0135477,0,,2.0,,1.0,1.0,2.0,6.0,1.0,1.0,1.0,4.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
12436538,away,West Ham United,Jarrod Bowen,,,jarrod-bowen,J. Bowen,M,20,174.0,9125,M,552884,EUR,851040000,F,20,20,False,51.0,44.0,,,1.0,14.0,15.0,30.0,36.0,1.0,3.0,,,,90.0,69.0,8.8,11.0,0.165551,4,,,,1.0,,5.0,4.0,,2.0,,2.0,,,,,1.0,1.0,0.1137,3.0,,True,3.0,2.0,2.0,,0.0839,,1.0,1.0,1.0,jarrodbowen,,,,,
12436538,away,West Ham United,Niclas Füllkrug,,,niclas-fullkrug,N. Füllkrug,F,9,188.0,9883,M,132645,EUR,729216000,F,11,11,False,26.0,20.0,4.0,3.0,0.0,8.0,10.0,12.0,16.0,3.0,1.0,,,,73.0,38.0,6.8,10.0,0.0368378,1,,,,3.0,5.0,6.0,6.0,,1.0,,,,1.0,1.0,,,,0.1578,1.0,1.0,,2.0,,1.0,,0.7906,,,,,niclas.fuellkrug24,,,,,
12436538,away,West Ham United,Vladimír Coufal,,,vladimir-coufal,V. Coufal,D,34,179.0,1722,M,138024,EUR,714441600,D,5,5,True,16.0,15.0,1.0,,0.0,13.0,13.0,2.0,3.0,1.0,1.0,,,,18.0,23.0,6.7,1.0,0.00028665,0,,,,1.0,,1.0,2.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,
12436538,away,West Ham United,Mohammed Kudus,,,mohammed-kudus,M. Kudus,M,20,176.0,89524,M,905163,EUR,965174400,M,14,14,True,9.0,9.0,2.0,2.0,0.0,5.0,5.0,4.0,4.0,,2.0,,,,17.0,17.0,7.5,2.0,0.00529126,1,,,,2.0,,3.0,4.0,,,,1.0,1.0,1.0,2.0,,,,0.0706,,,,2.0,1.0,1.0,,0.2255,,,1.0,,Kudus,,,,,
12436538,away,West Ham United,Lucas Paquetá,,,lucas-paqueta,L. Paquetá,M,20,180.0,63569,M,839981,EUR,872640000,M,10,10,True,15.0,11.0,1.0,,0.0,10.0,12.0,1.0,3.0,,,,,,10.0,16.0,6.5,4.0,0.00032576,0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,Paqueta,,,,,
12436538,away,West Ham United,Guido Rodríguez,,,guido-rodriguez,G. Rodríguez,M,2,185.0,3908,M,609752,EUR,766108800,M,24,24,True,11.0,10.0,2.0,1.0,1.0,8.0,8.0,2.0,3.0,,,,,,10.0,14.0,7.2,2.0,0.0202548,0,,,,,,,2.0,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,guiido_rodriguez,,,,,
12436538,away,West Ham United,Aaron Cresswell,,,aaron-cresswell,A. Cresswell,D,3,170.0,763,M,43443,EUR,629683200,D,3,3,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,1.0,2.0,,,2.19e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436538,away,West Ham United,Alphonse Aréola,,,alphonse-areola,A. Aréola,G,23,195.0,3046,M,96531,EUR,730771200,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436538,away,West Ham United,Luis Guilherme,Luis Guilherme,,luis-guilherme,Luis Guilherme,M,31,175.0,4554,M,1464248,EUR,1139443200,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guilhermelira06,,,,,
12436538,away,West Ham United,Andy Irving,,,andy-irving,A. Irving,M,18,186.0,452,M,845464,EUR,958176000,M,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436538,away,West Ham United,Danny Ings,,,danny-ings,D. Ings,F,9,178.0,1761,M,130181,EUR,711849600,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
