match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_accurateCross,stat_totalContest,stat_wonContest,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyConceded,player_sofascoreId
12117112,home,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183.0,1815,M,979861,EUR,934588800,F,9,9,False,,16.0,11.0,,,0.0,4.0,5.0,7.0,11.0,,,,,,90.0,25.0,7.8,8.0,0.0163509,3,,,,,2.0,3.0,1.0,,,1.0,,1.0,,1.0,,,,,,,2.0,2.0,1.0,3.0,0.9019,1.3516,,,,1.0,1.0,,,,,,,
12117112,home,Cuiabá,Railan,railan,Railan,M,2,185.0,87,M,1047213,EUR,952646400,M,21,21,True,,18.0,14.0,,,0.0,4.0,5.0,10.0,15.0,,,,,,45.0,36.0,6.8,10.0,0.0131687,3,,,,2.0,3.0,6.0,,3.0,1.0,2.0,1.0,1.0,,,1.0,,,2.0,1.0,,3.0,,,1.0,0.0788,0.0368,2.0,,,,,,,,,,,
12117112,home,Cuiabá,André Luís,andre-luis,A. Luís,F,7,179.0,174,M,876286,EUR,861580800,F,97,97,True,,9.0,5.0,,,0.0,1.0,2.0,4.0,7.0,,,,,,26.0,11.0,6.4,4.0,0.00195476,0,,,,,2.0,4.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
12117112,home,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178.0,655,M,931479,EUR,787708800,M,88,88,True,,23.0,19.0,3.0,2.0,0.0,5.0,7.0,14.0,16.0,2.0,,,,,13.0,32.0,6.9,6.0,0.0174517,0,,,,,,,,,,4.0,,,1.0,2.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,
12117112,home,Cuiabá,Jadson Alves,jadson-alves,J. Alves,F,77,178.0,29,M,1462231,EUR,1123632000,D,77,77,True,,4.0,4.0,,,0.0,,,4.0,4.0,,,,,,13.0,8.0,6.5,3.0,0.00114365,1,,,,,,2.0,1.0,,,,,,,,,,,1.0,,,1.0,,,1.0,0.0992,0.0451,,,,,,,,,,,,
12117112,home,Cuiabá,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176.0,222,M,837871,EUR,874713600,M,18,18,True,,8.0,8.0,1.0,1.0,0.0,1.0,1.0,8.0,9.0,1.0,,,,,15.0,11.0,6.8,1.0,0.103254,0,,,,2.0,,,,,,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12117112,home,Cuiabá,Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,41,192.0,80,M,914169,EUR,709689600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117112,home,Cuiabá,Rikelme,rikelme,Rikelme,D,16,184.0,260,M,1102383,EUR,1058313600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117112,home,Cuiabá,Allyson,allyson,Allyson,D,3,184.0,69,M,809194,EUR,656640000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117112,home,Cuiabá,Juan Tavares,juan-tavares,J. Tavares,D,63,179.0,44,M,1141510,EUR,1019692800,D,63,63,True,,,,,,,,,,,,,,,,,,,,,0,,Juan Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117112,home,Cuiabá,Eduardo Vinícius,eduardo-vinicius,E. Vinícius,M,15,183.0,17,M,1632322,EUR,1112400000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,Eduardo Vinícius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117112,home,Cuiabá,Guilherme Madruga,guilherme-madruga,G. Madruga,M,8,187.0,206,M,1463460,EUR,973900800,D,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,Guilherme Madruga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117112,home,Cuiabá,Eliel,eliel,Eliel,F,22,175.0,94,M,1391413,EUR,1043539200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,Eliel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117112,away,Botafogo,John Victor,john-victor,John,G,12,197.0,3318,M,840103,EUR,824169600,G,12,12,False,,29.0,22.0,14.0,7.0,0.0,21.0,22.0,1.0,7.0,12.0,,3.0,3.0,5.0,90.0,50.0,8.1,7.0,0.00025199,0,0.8861,,,,,,,,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,
12117112,away,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183.0,1429,M,1099163,EUR,1053734400,D,4,4,False,,33.0,26.0,4.0,2.0,0.0,12.0,13.0,14.0,23.0,1.0,,,,,90.0,56.0,7.4,14.0,0.0104734,1,,,,3.0,,5.0,1.0,1.0,2.0,5.0,,2.0,2.0,,3.0,,,2.0,1.0,1.0,1.0,1.0,,1.0,0.5224,0.9643,,,,1.0,,,,,,,,
12117112,away,Botafogo,Lucas Halter,lucas-halter,L. Halter,D,5,187.0,777,M,905450,EUR,957225600,D,3,3,False,,50.0,46.0,11.0,9.0,0.0,34.0,35.0,12.0,15.0,2.0,,,,,90.0,56.0,6.3,4.0,0.00717812,0,,,,,,2.0,,1.0,,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12117112,away,Botafogo,Bastos,bastos,Bastos,D,15,184.0,3202,M,215956,EUR,670032000,D,15,15,False,,64.0,60.0,10.0,6.0,0.0,43.0,44.0,17.0,20.0,1.0,,,,,90.0,75.0,7.2,5.0,0.00958129,1,,,,,,1.0,,3.0,4.0,4.0,1.0,4.0,,,,1.0,,,,,,,,,0.0593,,,1.0,,,,,,,,,,
12117112,away,Botafogo,Marçal,marcal,Marçal,D,21,178.0,1062,M,143593,EUR,603849600,D,21,21,False,,45.0,37.0,2.0,2.0,0.0,25.0,26.0,12.0,25.0,3.0,,,,,64.0,67.0,7.0,19.0,0.00725591,0,,,,6.0,,,,,7.0,8.0,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12117112,away,Botafogo,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182.0,12999,M,1035995,EUR,978393600,M,7,7,False,,22.0,18.0,,,0.0,8.0,9.0,10.0,14.0,4.0,,,,,71.0,30.0,6.6,6.0,0.00745228,0,,Luiz Henrique,,1.0,2.0,6.0,1.0,,,2.0,1.0,1.0,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,luizhenrique_07
12117112,away,Botafogo,Gregore,gregore,Gregore,M,26,181.0,1634,M,840276,EUR,762566400,M,26,26,False,,45.0,40.0,2.0,1.0,0.0,21.0,22.0,19.0,23.0,3.0,,,,,64.0,50.0,6.4,5.0,0.00614009,0,,,,,,4.0,,,,2.0,4.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12117112,away,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185.0,3107,M,840202,EUR,796262400,M,17,17,False,True,67.0,63.0,8.0,6.0,0.0,46.0,47.0,17.0,20.0,4.0,,,,,90.0,70.0,6.7,5.0,0.0151221,0,,,,,,2.0,,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12117112,away,Botafogo,Kauê,kaue,Kauê,M,56,174.0,647,M,1463916,EUR,1098403200,M,25,25,False,,14.0,10.0,1.0,,0.0,6.0,6.0,4.0,9.0,3.0,,,,,64.0,21.0,7.3,5.0,0.00254575,1,,Kauê,,1.0,2.0,4.0,,,1.0,2.0,,1.0,,,2.0,,,1.0,1.0,,,,,1.0,0.0378,0.2049,,,,1.0,,,,,,,,
12117112,away,Botafogo,Eduardo,eduardo,Eduardo,M,21,184.0,1737,M,76507,EUR,624585600,F,33,33,False,,39.0,34.0,2.0,1.0,1.0,16.0,16.0,18.0,23.0,2.0,,,,,90.0,48.0,7.4,8.0,0.240075,0,,,,,2.0,7.0,,2.0,2.0,6.0,3.0,,1.0,1.0,2.0,,,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,
12117112,away,Botafogo,Júnior Santos,junior-santos,J. Santos,F,37,188.0,2187,M,922559,EUR,781833600,F,11,11,False,,12.0,9.0,1.0,1.0,0.0,6.0,6.0,3.0,6.0,1.0,,,,,86.0,25.0,6.7,8.0,0.00311028,3,,,,,2.0,4.0,1.0,1.0,1.0,2.0,,1.0,,,,,,2.0,1.0,,3.0,,7.0,2.0,0.2239,0.3718,,1.0,,,,,,,,,,
12117112,away,Botafogo,Cuiabano,cuiabano,Cuiabano,D,6,179.0,2699,M,1160554,EUR,1045353600,D,66,66,True,,8.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,6.0,1.0,,,,,26.0,18.0,6.9,3.0,0.00164717,0,,Cuiabano,,2.0,1.0,1.0,,1.0,,3.0,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12117112,away,Botafogo,Danilo Barbosa,danilo-barbosa,D. Barbosa,M,5,182.0,801,M,330063,EUR,825465600,M,5,5,True,,9.0,7.0,2.0,1.0,0.0,1.0,2.0,6.0,7.0,2.0,,,,,26.0,16.0,7.0,2.0,0.00161558,0,,,,,,1.0,,2.0,,3.0,,2.0,3.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,
12117112,away,Botafogo,Tiquinho Soares,tiquinho-soares,Tiquinho,F,9,187.0,4683,M,789100,EUR,664070400,F,9,9,True,,4.0,1.0,,,0.0,,1.0,1.0,3.0,,,,,,26.0,12.0,6.7,7.0,0.00037191,0,,,,,,3.0,1.0,,1.0,5.0,,,,3.0,2.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,tiquinho_soares_29
12117112,away,Botafogo,Óscar Romero,oscar-romero,Ó. Romero,M,11,176.0,1674,M,146416,EUR,710208000,M,70,70,True,,5.0,3.0,1.0,,0.0,1.0,2.0,2.0,3.0,2.0,,,,,19.0,10.0,6.7,2.0,0.00470327,0,,,,,,2.0,,,,2.0,1.0,2.0,2.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,
12117112,away,Botafogo,Diego Hernández,diego-hernandez,Diego Hernández,M,33,175.0,788,M,1086482,EUR,961632000,F,77,77,True,,,,,,0.0,,,,,1.0,,,,,12.0,5.0,6.5,2.0,,0,,,,,,1.0,,,1.0,2.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12117112,away,Botafogo,Gatito Fernández,gatito-fernandez,R. Fernández,G,25,191.0,1203,M,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117112,away,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193.0,2577,M,801044,EUR,795312000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117112,away,Botafogo,Luis Segovia,luis-segovia,Luis Segovia,D,44,182.0,358,M,827141,EUR,877824000,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117112,away,Botafogo,Hugo,hugo,Hugo,D,16,175.0,534,M,1018915,EUR,1000944000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117112,away,Botafogo,Patrick de Paula,patrick-de-paula,P. de Paula,M,6,180.0,1248,M,1015291,EUR,936748800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117112,away,Botafogo,Yarlen,yarlen,Yarlen,F,67,178.0,673,M,1807776,EUR,1140393600,F,67,67,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117112,away,Botafogo,Lucas Barreto,lucas-barreto,L. Barreto,,12,,14,M,1639649,EUR,1013990400,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,Lucas Barreto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
