match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialWon,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_wasFouled,stat_dispossessed,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_clearanceOffLine,player_sofascoreId
14109750,home,Gençlerbirliği,Ricardo Velho,ricardo-velho,R. Velho,G,24,188.0,502,M,845792,EUR,903571200,G,24,24,False,31.0,14.0,30.0,13.0,0.0,9.0,11.0,5.0,20.0,7.0,2.0,2.0,90.0,40.0,7.1,17.0,0.00206404,48.412092005251,7.0,13.23,7.245,0.1605,0,0.8032,0.07,-0.02,0.14,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109750,home,Gençlerbirliği,Pedro Pereira,pedro-pereira,P. Pereira,M,13,185.0,286,M,807291,EUR,885427200,D,13,13,False,22.0,18.0,5.0,3.0,1.0,7.0,7.0,11.0,15.0,1.0,,,90.0,46.0,7.7,9.0,0.329888,135.85906142857,14.0,91.035,21.0,,3,,0.5,0.15,0.32,,,,1.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0544,2.0,-0.22,,,,,,,,,,,,,,,,,,,,
14109750,home,Gençlerbirliği,Dimitris Goutas,dimitris-goutas,D. Goutas,D,6,189.0,261,M,257497,EUR,765417600,D,6,6,False,21.0,16.0,5.0,2.0,0.0,11.0,12.0,5.0,9.0,2.0,,,90.0,33.0,6.5,5.0,0.0147739,42.837685582883,6.0,17.535,12.495,,1,,0.16,0.03,0.21,,,,3.0,5.0,2.0,,,,1.0,,7.0,,2.0,2.0,1.0,,2.0,0.0617,,-0.18,True,,,,,,,,,,,,,,,,,,,
14109750,home,Gençlerbirliği,Žan Žužek,zan-zuzek,Ž. Žužek,D,4,186.0,103,M,355582,EUR,854236800,D,4,4,False,23.0,19.0,6.0,4.0,0.0,15.0,17.0,4.0,6.0,2.0,,,90.0,36.0,7.0,4.0,0.1947,24.001381576858,4.0,8.61,3.99,,0,,0.13,0.02,0.16,,,,1.0,2.0,2.0,,,,,,9.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14109750,home,Gençlerbirliği,Thalisson Kelven,thalisson-kelven,T. Kelven,D,2,184.0,112,M,863277,EUR,894499200,D,2,2,False,28.0,22.0,8.0,5.0,0.0,16.0,20.0,6.0,8.0,4.0,,,90.0,49.0,7.1,8.0,0.0168765,45.736820922134,7.0,16.905,10.5,,0,,0.14,0.03,0.21,,,,1.0,3.0,2.0,1.0,1.0,,,,7.0,,1.0,,,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
14109750,home,Gençlerbirliği,Göktan Gürpüz,goktan-gurpuz,G. Gürpüz,M,11,178.0,348,M,997007,EUR,1043193600,M,11,11,False,19.0,15.0,2.0,1.0,0.0,7.0,8.0,8.0,11.0,2.0,,,77.0,34.0,6.5,13.0,0.0766175,123.3447074307,16.0,3.255,9.45,,1,,-0.22,0.26,-0.01,,,,2.0,5.0,4.0,5.0,2.0,,1.0,,,,,,,1.0,,0.3136,1.0,-0.39,,,,6.0,1.0,1.0,2.0,,,,,,,,,,,,,
14109750,home,Gençlerbirliği,Tom Dele-Bashiru,tom-dele-bashiru,T. Dele-Bashiru,M,15,185.0,385,M,904845,EUR,937526400,M,15,15,False,17.0,11.0,4.0,3.0,0.0,4.0,5.0,7.0,12.0,5.0,,,90.0,36.0,6.9,11.0,0.00575115,30.344103548729,4.0,19.005,11.55,,3,,0.08,0.17,0.24,,,,,5.0,5.0,1.0,,,2.0,1.0,2.0,,1.0,3.0,2.0,3.0,3.0,0.0953,,-0.14,,,,,,,2.0,1.0,1.0,,,,,,,,,,,
14109750,home,Gençlerbirliği,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178.0,135,M,1063942,EUR,894844800,M,35,35,False,19.0,15.0,,,0.0,6.0,7.0,9.0,12.0,2.0,,,56.0,27.0,7.9,5.0,0.0967074,37.510749741486,3.0,11.655,18.375,,1,,0.19,0.2,-0.02,,Ogulcan Ülgün,,1.0,6.0,4.0,,,1.0,,,2.0,,,1.0,1.0,1.0,3.0,0.1213,1.0,0.53,,2.0,2.0,,,,2.0,,,1.0,1.0,0.146,,,,,,,,
14109750,home,Gençlerbirliği,Franco Tongya,franco-tongya,F. Tongya,M,70,175.0,467,M,965015,EUR,1015977600,M,70,70,False,26.0,17.0,1.0,,0.0,8.0,14.0,9.0,12.0,7.0,,,86.0,43.0,7.4,14.0,0.321378,175.08020448044,15.0,63.21,24.675,,2,,0.39,0.56,-0.02,,,,1.0,6.0,6.0,3.0,2.0,1.0,,,,,,3.0,1.0,2.0,2.0,0.2397,1.0,-0.49,,,1.0,1.0,,1.0,1.0,1.0,,2.0,,0.5179,,,,,,,,
14109750,home,Gençlerbirliği,Sekou Koita,sekou-koita,S. Koita,F,22,173.0,3333,M,822710,EUR,943747200,F,22,22,False,23.0,18.0,1.0,1.0,0.0,8.0,9.0,10.0,14.0,4.0,,,86.0,39.0,8.3,12.0,0.0440192,103.48521619325,12.0,34.23,11.235,,2,,0.18,0.36,-0.02,,,,,2.0,7.0,3.0,2.0,1.0,,,,,1.0,2.0,1.0,3.0,,0.879,3.0,0.47,,3.0,1.0,2.0,,1.0,,,,2.0,1.0,0.8981,,,,,,,,
