match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_goals,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_totalContest,stat_wonContest,stat_hitWoodwork,stat_dispossessed,stat_bigChanceMissed,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_punches,stat_errorLeadToAGoal,stat_totalOffside
14109634,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2983,M,103457,EUR,677808000,G,19,19,False,27.0,19.0,13.0,5.0,0.0,18.0,19.0,1.0,8.0,3.0,13.0,1.0,1.0,3.0,2.0,2.0,90.0,42.0,6.8,8.0,0.00044025,0.2968,0,-0.3192,0.04,-0.01,0.15,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109634,home,Galatasaray,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8489,M,355088,EUR,864259200,D,7,7,False,65.0,58.0,9.0,3.0,1.0,28.0,29.0,30.0,36.0,2.0,9.0,,,,,,90.0,91.0,7.7,13.0,0.329339,,2,,0.44,0.64,-0.14,,,,rolandsallai,6.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0562,0.0756,2.0,-0.15,,,,,,,,,,,,,,,,,,
14109634,home,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12297,M,566102,EUR,834537600,D,6,6,False,47.0,41.0,3.0,2.0,0.0,28.0,31.0,13.0,16.0,4.0,2.0,,,,,,90.0,65.0,8.1,9.0,0.00760857,,1,,0.13,0.05,-0.07,,,,DAVINSON,,,4.0,8.0,,,1.0,,3.0,,2.0,0.0998,0.7656,,0.53,1.0,5.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,
14109634,home,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6103,M,178963,EUR,778896000,D,42,42,False,55.0,50.0,3.0,2.0,1.0,31.0,31.0,19.0,24.0,2.0,4.0,,,,,,90.0,70.0,7.8,8.0,0.302788,,0,,0.48,0.1,0.18,,,,abdulkerimbard1,4.0,1.0,2.0,6.0,1.0,,,1.0,4.0,,,,,1.0,,2.0,1.0,,,,2.0,,True,1.0,1.0,1.0,,,,,,,
14109634,home,Galatasaray,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4093,M,981483,EUR,962928000,D,17,17,False,50.0,44.0,4.0,3.0,0.0,19.0,21.0,25.0,29.0,2.0,,,,,,,90.0,64.0,6.6,9.0,0.262934,,1,,0.25,0.06,-0.16,,,,,2.0,1.0,3.0,2.0,,1.0,,,,,,0.0352,,1.0,-0.25,1.0,2.0,,,,,,,1.0,,,1.0,,,,,,
14109634,home,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8766,M,754794,EUR,823996800,M,34,34,False,73.0,64.0,1.0,1.0,0.0,21.0,23.0,43.0,50.0,,6.0,,,,,,90.0,84.0,6.8,10.0,0.058315,,1,,0.27,0.39,-0.15,,,,ltorreira34,,,3.0,3.0,,,1.0,1.0,3.0,,1.0,0.233,0.3286,1.0,-0.52,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,,
14109634,home,Galatasaray,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8819,M,307284,EUR,746841600,M,99,99,False,51.0,47.0,7.0,5.0,0.0,21.0,21.0,26.0,30.0,,3.0,,,,,,67.0,61.0,7.1,6.0,0.0274581,,1,,0.3,0.09,-0.11,,,,,,,3.0,4.0,,1.0,,2.0,4.0,,2.0,0.225,,,-0.21,,,1.0,,,3.0,2.0,,,,,,,,,,,
14109634,home,Galatasaray,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,293519,EUR,821318400,M,10,10,False,29.0,25.0,,,0.0,12.0,12.0,13.0,17.0,,4.0,,,,,,83.0,48.0,6.7,11.0,0.0230099,,2,,-0.03,-0.41,-0.03,,,,LeroySane,3.0,,4.0,7.0,,1.0,,,3.0,,,0.0727,,,0.01,,1.0,,,,2.0,,,5.0,3.0,,2.0,,,1.0,,,
14109634,home,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178,11235,M,913593,EUR,930355200,M,8,8,False,51.0,45.0,4.0,2.0,1.0,14.0,14.0,31.0,37.0,1.0,2.0,,,,,,83.0,73.0,7.1,17.0,0.187057,,1,,0.48,0.17,-0.09,,,,gabrielsara,7.0,2.0,9.0,5.0,1.0,,1.0,,3.0,2.0,1.0,0.0871,0.1398,3.0,-0.21,2.0,,1.0,,,3.0,1.0,,3.0,,,2.0,,,,,,
14109634,home,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173,9062,M,857738,EUR,962928000,M,11,11,False,38.0,33.0,,,0.0,8.0,10.0,25.0,28.0,,4.0,,,,,,83.0,54.0,7.1,12.0,0.201815,,2,,0.31,0.55,-0.07,,,,yunusakgun17,3.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,,,0.1247,0.1479,2.0,-0.45,1.0,,,,,,3.0,,5.0,3.0,,,,,,,,
