match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_goalAssist,stat_bigChanceCreated,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_totalOffside,stat_outfielderBlock,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_hitWoodwork
10385757,home,Chelsea,Raheem Sterling,,,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,F,17,17,False,32.0,27.0,,,3.0,3.0,31.0,3.0,,,,,,,90.0,47.0,6.4,15.0,0.0,0.0,0.0595111,0,,24.0,1.0,,6.0,1.0,,,,,3.0,,,,,,5.0,3.0,,2.0,2.0,,,,,,,
10385757,home,Chelsea,Mason Mount,,,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,M,19,19,True,20.0,15.0,2.0,,3.0,4.0,17.0,1.0,1.0,3.0,,,,,30.0,24.0,6.5,7.0,0.0,0.0,0.0134588,0,,12.0,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,
10385757,home,Chelsea,Armando Broja,,,armando-broja,A. Broja,F,27,191,8716,M,armando.broja,996985,EUR,1000080000,F,18,18,True,6.0,3.0,,,,,6.0,4.0,,2.0,1.0,,,,30.0,17.0,6.4,6.0,0.2659,0.5264,0.0028965,1,,3.0,1.0,2.0,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,1.0,1.0,,
10385757,home,Chelsea,Ben Chilwell,,,ben-chilwell,B. Chilwell,D,3,181,10903,M,Chilly,802695,EUR,851126400,D,21,21,True,11.0,5.0,,,1.0,2.0,9.0,3.0,,3.0,1.0,,,,19.0,18.0,8.1,9.0,0.2287,0.2019,0.00284038,1,,4.0,,2.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,1.0,1.0,
10385757,home,Chelsea,Kai Havertz,,,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,M,29,29,True,4.0,3.0,,,,,4.0,1.0,,,,,,,18.0,11.0,7.3,4.0,0.1483,0.1475,0.00176538,1,,3.0,1.0,,1.0,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,1.0,1.0,
10385757,home,Chelsea,Jorginho,,,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,5,5,True,6.0,3.0,,,2.0,3.0,3.0,,,1.0,,,,,15.0,6.0,6.3,3.0,0.0,0.0,0.00050123,0,,1.0,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
10385757,home,Chelsea,Kepa Arrizabalaga,,,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385757,home,Chelsea,Trevoh Chalobah,,,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385757,home,Chelsea,César Azpilicueta,,,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,D,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385757,home,Chelsea,Hakim Ziyech,,,hakim-ziyech,H. Ziyech,M,30,181,60999,M,HZiyech,249437,EUR,732499200,M,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385757,away,West Ham United,Łukasz Fabiański,,,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,lukasz.fabianski,15479,EUR,482630400,G,1,1,False,22.0,13.0,13.0,4.0,10.0,11.0,11.0,,1.0,5.0,,1.0,1.0,1.0,90.0,30.0,6.3,9.0,0.0,0.0,0.00051206,0,-1.1242,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10385757,away,West Ham United,Thilo Kehrer,,,thilo-kehrer,T. Kehrer,D,5,186,1925,M,,281277,EUR,843264000,D,24,24,False,43.0,35.0,6.0,3.0,28.0,33.0,10.0,,3.0,1.0,,,,,90.0,49.0,6.2,8.0,0.0,0.0,0.00307254,0,,7.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10385757,away,West Ham United,Kurt Zouma,,,kurt-zouma,K. Zouma,D,4,190,2248,M,,139227,EUR,783216000,D,4,4,False,37.0,30.0,6.0,2.0,26.0,30.0,7.0,5.0,12.0,3.0,,,,,90.0,52.0,6.6,9.0,0.0,0.0,0.00090182,0,,4.0,,5.0,2.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,
10385757,away,West Ham United,Emerson Palmieri,,,emerson-palmieri,Emerson,D,33,176,2398,M,,155997,EUR,775872000,D,33,33,False,39.0,32.0,5.0,5.0,21.0,23.0,17.0,3.0,1.0,5.0,,,,,90.0,51.0,6.3,10.0,0.0,0.0,0.00316726,0,,11.0,1.0,3.0,5.0,,,1.0,,,1.0,,,,3.0,,1.0,,,,1.0,,,,,,,
10385757,away,West Ham United,Vladimír Coufal,,,vladimir-coufal,V. Coufal,D,34,179,1722,M,,138024,EUR,714441600,M,5,5,False,38.0,23.0,9.0,2.0,15.0,19.0,22.0,3.0,1.0,7.0,,,,,90.0,69.0,6.2,27.0,0.0,0.0,0.00433398,0,,8.0,2.0,,6.0,1.0,,3.0,3.0,3.0,2.0,,,,1.0,,1.0,,,1.0,3.0,,,,,,,
10385757,away,West Ham United,Tomáš Souček,,,tomas-soucek,T. Souček,M,28,192,3256,M,,799041,EUR,793843200,M,28,28,False,21.0,16.0,2.0,2.0,10.0,13.0,8.0,5.0,3.0,6.0,1.0,,,,90.0,30.0,6.8,5.0,0.0,0.0,0.00306721,0,,6.0,2.0,3.0,4.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,
10385757,away,West Ham United,Declan Rice,,,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,37.0,31.0,2.0,1.0,16.0,19.0,18.0,5.0,2.0,7.0,,,,,90.0,55.0,7.5,9.0,0.0,0.0,0.0108397,0,,15.0,2.0,,3.0,,,5.0,3.0,,2.0,True,1.0,1.0,,2.0,3.0,2.0,,,,,,,,,,
10385757,away,West Ham United,Pablo Fornals,,,pablo-fornals,P. Fornals,M,8,178,2735,M,,816763,EUR,824947200,M,8,8,False,19.0,13.0,2.0,1.0,8.0,11.0,11.0,3.0,,9.0,1.0,,,,86.0,33.0,6.6,13.0,0.0335,0.0,0.00376726,1,,5.0,1.0,,4.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,1.0,3.0,,,,,,,
10385757,away,West Ham United,Lucas Paquetá,,,lucas-paqueta,L. Paquetá,M,20,180,63569,M,Paqueta,839981,EUR,872640000,F,11,11,False,24.0,20.0,3.0,1.0,10.0,11.0,13.0,7.0,4.0,5.0,2.0,,,,83.0,47.0,7.2,10.0,0.1842,0.6425,0.02025,1,,10.0,2.0,1.0,6.0,2.0,,2.0,2.0,2.0,4.0,,,,1.0,,3.0,2.0,,,,,,1.0,,1.0,,
10385757,away,West Ham United,Jarrod Bowen,,,jarrod-bowen,J. Bowen,M,20,174,9125,M,jarrodbowen,552884,EUR,851040000,F,20,20,False,11.0,9.0,1.0,,4.0,4.0,11.0,6.0,,4.0,1.0,,,,90.0,28.0,6.8,8.0,0.0206,0.1042,0.159011,2,,6.0,3.0,,6.0,1.0,,1.0,1.0,,2.0,,,,1.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,,,,1.0,,
10385757,away,West Ham United,Michail Antonio,,,michail-antonio,M. Antonio,F,,180,3251,M,MichailAntonio,47772,EUR,638582400,F,9,9,False,7.0,3.0,1.0,1.0,2.0,2.0,5.0,5.0,,,1.0,,,,74.0,25.0,6.8,14.0,0.8479,0.9917,0.00930647,1,,1.0,,2.0,12.0,,,,2.0,2.0,2.0,,,,5.0,,1.0,,,6.0,,,1.0,1.0,,1.0,1.0,
10385757,away,West Ham United,Saïd Benrahma,,,said-benrahma,S. Benrahma,F,10,172,11234,M,said_benrahma11,354808,EUR,808012800,F,22,22,True,3.0,3.0,,,2.0,2.0,2.0,1.0,,,,,,,16.0,6.0,7.0,,0.0,0.0,0.106872,0,,2.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,
10385757,away,West Ham United,Angelo Ogbonna,,,angelo-ogbonna,A. Ogbonna,D,,191,389,M,,21164,EUR,580348800,D,21,21,True,5.0,2.0,2.0,,1.0,1.0,4.0,1.0,1.0,,,,,,15.0,7.0,6.2,3.0,0.0,0.0,0.00012912,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10385757,away,West Ham United,Maxwel Cornet,,,maxwel-cornet,M. Cornet,F,70,179,1971,M,,280439,EUR,843782400,F,14,14,True,2.0,2.0,,,1.0,1.0,1.0,,,1.0,,,,,12.0,3.0,6.2,,0.1662,0.0,0.00428785,1,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0
10385757,away,West Ham United,Darren Randolph,,,darren-randolph,D. Randolph,G,,187,103,M,,13060,EUR,547776000,G,35,35,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385757,away,West Ham United,Alphonse Aréola,,,alphonse-areola,A. Aréola,G,23,195,3046,M,,96531,EUR,730771200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385757,away,West Ham United,Flynn Downes,Flynn,Downes,flynn-downes,F. Downes,M,4,172,375,M,,879810,EUR,916790400,M,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385757,away,West Ham United,Conor Coventry,,,conor-coventry,C. Coventry,M,6,177,305,M,,931257,EUR,953942400,M,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385757,away,West Ham United,Manuel Lanzini,,,manuel-lanzini,M. Lanzini,M,22,167,1526,M,,220315,EUR,729734400,M,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
