match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,captain,stat_totalContest,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_outfielderBlock,stat_errorLeadToAShot,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_wonTackle,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_punches,stat_totalOffside,stat_goals
12764485,home,AC Sparta Praha,Peter Vindahl Jensen,,,vindahl-jensen-peter,P. V. Jensen,G,1,194,252,M,814180,EUR,887587200,G,1,1,False,27.0,19.0,16.0,8.0,0.0,14.0,15.0,5.0,12.0,9.0,3.0,2.0,3.0,2.0,2.0,90.0,43.0,7.2,9.0,0.00206337,0,-0.5802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764485,home,AC Sparta Praha,Martin Vitík,Martin Vitík,,martin-vitik,M. Vitík,D,41,192,1085,M,1085913,EUR,1043107200,D,41,41,False,26.0,21.0,2.0,,0.0,14.0,15.0,7.0,11.0,1.0,,,,,,90.0,37.0,6.6,5.0,0.00117067,1,,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,0.0472,,,,,,,,,,,,,,,,,,,,,
12764485,home,AC Sparta Praha,Filip Panák,,,filip-panak,F. Panák,D,27,185,102,M,580842,EUR,815270400,D,27,27,False,29.0,21.0,4.0,2.0,0.0,13.0,16.0,8.0,13.0,5.0,,,,,,90.0,38.0,6.6,10.0,0.162842,0,,2.0,2.0,4.0,2.0,,3.0,2.0,,,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12764485,home,AC Sparta Praha,Asger Sørensen,,,asger-sorensen,A. Sørensen,D,25,191,135,M,280729,EUR,833932800,D,25,25,False,39.0,28.0,8.0,,0.0,20.0,22.0,8.0,18.0,2.0,,,,,,90.0,48.0,6.3,13.0,0.00549778,0,,2.0,,2.0,,,2.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12764485,home,AC Sparta Praha,Tomáš Wiesner,,,tomas-wiesner,T. Wiesner,M,28,176,61,M,827561,EUR,869097600,M,28,28,False,29.0,21.0,3.0,1.0,0.0,10.0,11.0,11.0,18.0,4.0,,,,,,79.0,39.0,6.7,8.0,0.00766716,2,,,,2.0,,1.0,3.0,1.0,,0.0711,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,
12764485,home,AC Sparta Praha,Lukáš Sadílek,,,lukas-sadilek,L. Sadílek,M,13,178,92,M,280637,EUR,832809600,M,18,18,False,18.0,15.0,3.0,,0.0,5.0,6.0,11.0,15.0,1.0,,,,,,90.0,34.0,6.9,9.0,0.0662064,0,,,,3.0,4.0,,,1.0,1.0,,,2.0,1.0,2.0,3.0,,,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,
12764485,home,AC Sparta Praha,Kaan Kairinen,,,kaan-kairinen,K. Kairinen,M,6,185,376,M,547862,EUR,914284800,M,6,6,False,37.0,32.0,2.0,,0.0,13.0,16.0,19.0,23.0,4.0,,,,,,90.0,41.0,6.6,7.0,0.0206662,0,,,1.0,2.0,1.0,,,1.0,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,
12764485,home,AC Sparta Praha,Qazim Laci,,,qazim-laci,Q. Laci,M,20,173,992,M,284395,EUR,822009600,M,20,20,False,33.0,30.0,4.0,4.0,0.0,11.0,11.0,20.0,26.0,2.0,,,,,,90.0,47.0,7.0,8.0,0.11369,2,,,1.0,2.0,2.0,1.0,2.0,,,0.065,,1.0,1.0,1.0,4.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,
12764485,home,AC Sparta Praha,Matěj Ryneš,Matej Rynes,,matej-rynes,M. Ryneš,M,11,183,99,M,1093686,EUR,991180800,M,32,32,False,29.0,26.0,,,0.0,12.0,12.0,14.0,17.0,7.0,,,,,,70.0,36.0,6.9,5.0,0.0107438,1,,,,,2.0,1.0,,1.0,1.0,0.0475,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,
12764485,home,AC Sparta Praha,Victor Olatunji,,,victor-olatunji,V. Olatunji,F,17,191,649,M,931823,EUR,936489600,F,7,7,False,10.0,6.0,1.0,1.0,0.0,1.0,2.0,5.0,8.0,3.0,,,,,,79.0,23.0,7.1,9.0,0.016132,2,,3.0,5.0,5.0,9.0,1.0,,,,0.0484,,2.0,5.0,2.0,,1.0,,,,1.0,,,2.0,,2.0,,,,,,
12764485,home,AC Sparta Praha,Veljko Birmančević,,,veljko-birmancevic,V. Birmančević,F,20,177,1536,M,831510,EUR,889056000,F,14,14,False,14.0,12.0,,,0.0,5.0,5.0,7.0,9.0,1.0,,,,,,74.0,32.0,7.0,8.0,0.0102856,2,,2.0,,5.0,4.0,,,1.0,1.0,0.0796,,2.0,4.0,1.0,,,,1.0,,,,1.0,1.0,,2.0,2.0,0.4872,,,,
12764485,home,AC Sparta Praha,Jaroslav Zelený,,,jaroslav-zeleny,J. Zelený,D,30,189,119,M,118204,EUR,714268800,D,30,30,True,7.0,4.0,,,0.0,3.0,4.0,1.0,3.0,3.0,,,,,,20.0,11.0,6.4,5.0,0.00037687,0,,,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12764485,home,AC Sparta Praha,Lukáš Haraslín,,,lukas-haraslin,L. Haraslín,F,22,182,1309,M,325121,EUR,833068800,M,22,22,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,16.0,4.0,6.5,1.0,0.00029825,0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12764485,home,AC Sparta Praha,Martin Suchomel,Martin Suchomel,,martin-suchomel,M. Suchomel,M,2,183,58,M,1130793,EUR,1031702400,D,2,2,True,6.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,2.0,1.0,,,,,,11.0,12.0,7.1,1.0,0.00030018,0,,1.0,,1.0,4.0,,,,4.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,
12764485,home,AC Sparta Praha,Ermal Krasniqi,,,krasniqi-ermal,E. Krasniqi,M,77,188,573,M,1160858,EUR,905126400,M,29,29,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,,,,11.0,6.0,6.6,2.0,0.00020365,0,,2.0,,3.0,2.0,,,,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,
12764485,home,AC Sparta Praha,Jakub Surovčík,,,jakub-surovcik,J. Surovčík,G,44,196,66,M,964140,EUR,1025222400,G,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764485,home,AC Sparta Praha,Joeri Heerkens,,,jesse-joeri-heerkens,J. J. Heerkens,G,1,193,492,M,1424337,EUR,1147046400,G,46,46,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764485,home,AC Sparta Praha,Mathias Ross,,,mathias-ross,M. Ross,D,2,190,377,M,918435,EUR,979516800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764485,home,AC Sparta Praha,Krystof Daněk,,,krystof-danek,K. Daněk,M,9,182,126,M,1009833,EUR,1041724800,M,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764485,home,AC Sparta Praha,Jakub Pešek,,,jakub-pesek,J. Pešek,M,10,173,74,M,239526,EUR,740880000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764485,home,AC Sparta Praha,Lukas Penxa,Lukas Penxa,,lukas-penxa,L. Penxa,M,6,179,23,M,1513188,EUR,1086480000,D,54,54,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764485,home,AC Sparta Praha,Daniel Rus,,,daniel-rus,D. Rus,F,29,180,74,M,1424336,EUR,1138838400,F,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764485,away,Inter,Yann Sommer,,,yann-sommer,Y. Sommer,G,1,183,12727,M,16206,EUR,598320000,G,1,1,False,42.0,37.0,12.0,9.0,0.0,35.0,38.0,2.0,4.0,3.0,,2.0,2.0,,,90.0,47.0,7.6,5.0,0.00089329,0,0.4872,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,yannsommer,1.0,,
12764485,away,Inter,Benjamin Pavard,,,benjamin-pavard,B. Pavard,D,28,186,10869,M,787505,EUR,827971200,D,28,28,False,88.0,82.0,1.0,1.0,0.0,43.0,43.0,39.0,46.0,5.0,,,,,,90.0,103.0,7.5,8.0,0.209201,0,,1.0,1.0,4.0,1.0,,7.0,1.0,,,,,,2.0,1.0,1.0,,,,,,1.0,,,,,,benpavard21,,,
12764485,away,Inter,Stefan de Vrij,,,stefan-de-vrij,S. de Vrij,D,6,188,5703,M,91046,EUR,697248000,D,6,6,False,96.0,89.0,3.0,2.0,0.0,61.0,67.0,28.0,29.0,9.0,,,,,,90.0,109.0,7.3,10.0,0.00910423,0,,1.0,5.0,3.0,6.0,,4.0,1.0,,,,,2.0,1.0,,,,,,,,1.0,,,1.0,,,Stefandevrij,,,
12764485,away,Inter,Alessandro Bastoni,,,alessandro-bastoni,A. Bastoni,D,95,190,15410,M,826188,EUR,923961600,D,95,95,False,133.0,117.0,10.0,3.0,1.0,73.0,79.0,45.0,56.0,2.0,,,,,,90.0,146.0,7.8,20.0,0.090577,0,,1.0,2.0,2.0,3.0,,3.0,,1.0,,,,2.0,1.0,2.0,2.0,,1.0,,,1.0,,,1.0,,,,alessandrobastoni,,,
12764485,away,Inter,Denzel Dumfries,,,denzel-dumfries,D. Dumfries,M,2,189,15077,M,759520,EUR,829785600,M,2,2,False,28.0,26.0,1.0,,0.0,14.0,15.0,12.0,16.0,4.0,,,,,,64.0,38.0,6.6,7.0,0.00810899,0,,2.0,,4.0,2.0,,,,1.0,,,1.0,1.0,1.0,3.0,1.0,,,1.0,,,,,1.0,1.0,,,ddumfries2,,,
12764485,away,Inter,Nicolò Barella,,,nicolo-barella,N. Barella,M,23,175,21334,M,363856,EUR,855273600,M,23,23,False,44.0,39.0,3.0,2.0,0.0,9.0,10.0,30.0,35.0,3.0,,,,,,63.0,53.0,7.5,6.0,0.510508,1,,1.0,,2.0,4.0,,,1.0,2.0,0.1399,,1.0,,,1.0,,,2.0,1.0,1.0,,,1.0,,1.0,,,nicolo_barella,,,
12764485,away,Inter,Kristjan Asllani,,,kristjan-asllani,K. Asllani,M,23,179,5946,M,996820,EUR,1015632000,M,21,21,False,59.0,57.0,3.0,2.0,0.0,23.0,24.0,34.0,38.0,,,,,,,71.0,69.0,7.0,6.0,0.0396116,1,,,,3.0,2.0,,1.0,,,0.1168,,,1.0,2.0,3.0,1.0,,,1.0,1.0,,,,,2.0,,,KristjanAsllani,,,
12764485,away,Inter,Henrikh Mkhitaryan,,,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8726,M,37151,EUR,601344000,M,22,22,False,71.0,65.0,2.0,1.0,0.0,23.0,24.0,42.0,48.0,7.0,,,,,,90.0,85.0,7.3,10.0,0.0695326,1,,1.0,1.0,5.0,4.0,1.0,2.0,1.0,1.0,0.0331,,1.0,,,1.0,,,2.0,2.0,,,2.0,1.0,1.0,1.0,,,micki_taryan,,,
12764485,away,Inter,Federico Dimarco,,,federico-dimarco,F. Dimarco,M,32,174,15782,M,284361,EUR,879120000,M,32,32,False,52.0,42.0,4.0,1.0,0.0,16.0,19.0,26.0,34.0,4.0,,,,,,71.0,63.0,6.8,12.0,0.0618055,2,,,,3.0,,1.0,2.0,,,0.0839,,,,,1.0,,,1.0,2.0,1.0,,1.0,,,,,,dimarco32,,1.0,
12764485,away,Inter,Lautaro Martínez,,,lautaro-martinez,L. Martínez,F,10,175,121978,M,823984,EUR,872208000,F,10,10,False,24.0,19.0,3.0,3.0,0.0,5.0,5.0,14.0,19.0,4.0,,,,,,82.0,36.0,7.9,8.0,0.0346564,4,,1.0,,1.0,1.0,1.0,2.0,,,0.3379,True,,2.0,,,,,,,,,,,,1.0,3.0,0.4077,LautaroM,,,1.0
12764485,away,Inter,Marcus Thuram,,,marcus-thuram,M. Thuram,F,9,192,25604,M,791702,EUR,870825600,F,9,9,False,27.0,24.0,,,0.0,8.0,9.0,16.0,18.0,1.0,,,,,,90.0,36.0,6.9,8.0,0.0558607,2,,2.0,3.0,4.0,3.0,1.0,1.0,,,0.129,,,3.0,,,,,,,1.0,,2.0,,,,,,m_thuram,,1.0,
12764485,away,Inter,Davide Frattesi,,,davide-frattesi,D. Frattesi,M,16,178,5645,M,835600,EUR,937958400,M,16,16,True,9.0,9.0,,,0.0,1.0,1.0,8.0,8.0,,,,,,,27.0,13.0,6.9,1.0,0.163167,1,,,,1.0,1.0,,,,,0.04,,,,,,,,2.0,,,,1.0,,,1.0,1.0,0.0121,davidefrrattesi_22,,,
12764485,away,Inter,Matteo Darmian,,,matteo-darmian,M. Darmian,M,36,182,3793,M,19352,EUR,628560000,D,36,36,True,10.0,9.0,1.0,,0.0,5.0,5.0,4.0,5.0,1.0,,,,,,26.0,13.0,6.7,1.0,0.00381697,0,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
12764485,away,Inter,Carlos Augusto,,,carlos-augusto,C. Augusto,D,30,184,7421,M,929199,EUR,915667200,D,30,30,True,13.0,11.0,,,0.0,5.0,6.0,6.0,8.0,2.0,,,,,,19.0,20.0,6.8,4.0,0.00629592,0,,,1.0,,3.0,,,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,
12764485,away,Inter,Piotr Zieliński,,,piotr-zielinski,P. Zieliński,M,7,180,18823,M,138605,EUR,769392000,M,7,7,True,33.0,33.0,,,0.0,12.0,12.0,21.0,23.0,3.0,,,,,,19.0,37.0,6.9,2.0,0.0290706,0,,,,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,1.0,,,zielu_94,,,
12764485,away,Inter,Mehdi Taremi,,,mehdi-taremi,M. Taremi,F,99,187,20222,M,812533,EUR,711417600,F,99,99,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,,,,8.0,7.0,6.6,1.0,0.147646,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,mehditaremi9,,,
12764485,away,Inter,Josep Martínez,,,josep-martinez,J. Martínez,G,13,191,2848,M,845291,EUR,896227200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764485,away,Inter,Alessandro Calligaris,,,calligaris-alessandro,A. Calligaris,G,40,185,559,M,1103084,EUR,1110153600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764485,away,Inter,Gabriele Re Cecconi,Gabriele Re Cecconi,,gabriele-re-cecconi,G. R. Cecconi,D,24,187,818,M,1910549,EUR,1145923200,D,56,56,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
