match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_challengeLost,stat_interceptionWon,stat_aerialLost,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,stat_onTargetScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_goalAssist,stat_hitWoodwork,stat_goals
10388523,home,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,F,27,27,False,,41.0,34.0,2.0,2.0,12.0,13.0,23.0,32.0,,1.0,6.0,,,,90.0,60.0,7.0,15.0,0.4017,0.0746,0.108078,4,,5.0,1.0,,,,1.0,,,,,1.0,2.0,,,4.0,1.0,,3.0,2.0,4.0,2.0,,,1.0,andrejkramaric,,,,
10388523,home,TSG Hoffenheim,Ermin Bičakčić,ermin-bicakcic,E. Bičakčić,D,,185,530,M,103012,EUR,633139200,D,4,4,True,,28.0,16.0,7.0,1.0,7.0,11.0,9.0,17.0,2.0,4.0,4.0,,,,60.0,37.0,6.6,12.0,0.1301,0.1722,0.016469,2,,6.0,,,2.0,,2.0,,,,1.0,1.0,5.0,,,,,1.0,,,,,,,1.0,,,,,
10388523,home,TSG Hoffenheim,Fisnik Asllani,fisnik-asllani,F. Asllani,F,11,186,3700,M,1010117,EUR,1028764800,F,44,44,True,,6.0,3.0,,,1.0,1.0,2.0,5.0,,1.0,,,,,25.0,11.0,6.0,5.0,0.5824,0.0,0.00054554,2,,3.0,1.0,,,,,,1.0,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,
10388523,home,TSG Hoffenheim,Kasper Dolberg,kasper-dolberg,K. Dolberg,F,9,187,4191,M,795761,EUR,876096000,F,19,19,True,,3.0,1.0,1.0,,,1.0,1.0,2.0,,1.0,2.0,,,,25.0,6.0,6.7,3.0,0.04,0.1742,0.00069461,1,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,KDolberg,,,,
10388523,home,TSG Hoffenheim,Angelo Stiller,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,13,13,True,,7.0,6.0,,,2.0,2.0,4.0,5.0,1.0,8.0,,,,,12.0,19.0,7.4,4.0,0.0,0.0,0.00313614,0,,2.0,1.0,,,,7.0,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,
10388523,home,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388523,home,TSG Hoffenheim,John Brooks,john-brooks,J. Brooks,D,25,193,355,M,132149,EUR,728179200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388523,home,TSG Hoffenheim,Thomas Delaney,thomas-delaney,T. Delaney,M,27,182,1294,M,66477,EUR,683856000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388523,home,TSG Hoffenheim,Finn Ole Becker,becker-finn-ole,F. O. Becker,M,25,177,144,M,979821,EUR,960422400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388523,home,TSG Hoffenheim,Munas Dabbur,munas-dabbur,M. Dabbur,F,19,182,608,M,114379,EUR,705801600,F,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388523,away,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,556866,EUR,881366400,G,1,1,False,,30.0,20.0,16.0,6.0,18.0,21.0,2.0,9.0,,,6.0,,3.0,4.0,90.0,37.0,7.9,10.0,0.0,0.0,0.00155748,0,0.8373,,,,,,,,,,,,,,,,,,,,,,,,,gregorkobel,,,,
10388523,away,Borussia Dortmund,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,D,17,17,False,,38.0,31.0,2.0,2.0,16.0,21.0,16.0,19.0,,7.0,7.0,,,,90.0,79.0,7.4,15.0,0.3002,0.0,0.11399,3,,6.0,5.0,4.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,2.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,1.0,,,
10388523,away,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,168937,EUR,810086400,D,25,25,False,,56.0,49.0,8.0,6.0,36.0,39.0,13.0,17.0,2.0,2.0,7.0,,,,90.0,67.0,7.4,9.0,0.0858,0.0,0.00944459,2,,3.0,,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,2.0,,,1.0,1.0,1.0,,,NiklasSule,,,,
10388523,away,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,False,,57.0,52.0,3.0,2.0,29.0,31.0,23.0,26.0,3.0,6.0,10.0,,,,90.0,73.0,7.5,5.0,0.6601,0.1444,0.0218319,3,,3.0,,,2.0,1.0,2.0,1.0,1.0,1.0,,2.0,2.0,,,,,2.0,,,1.0,,1.0,,1.0,nico.schlotterbeck,2.0,,,
10388523,away,Borussia Dortmund,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,246999,EUR,756518400,D,13,13,False,,64.0,51.0,5.0,2.0,14.0,19.0,37.0,50.0,,3.0,7.0,,,,90.0,91.0,7.5,22.0,0.1827,0.2901,0.144625,3,,5.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,2.0,,,5.0,,,1.0,2.0,5.0,1.0,,,2.0,raphaelguerreiro14,,,,
10388523,away,Borussia Dortmund,Marco Reus,marco-reus,M. Reus,M,18,180,21759,M,37092,EUR,612576000,M,11,11,False,True,38.0,35.0,1.0,,13.0,14.0,23.0,25.0,1.0,5.0,6.0,,,,88.0,53.0,7.7,7.0,0.0305,0.0,0.412147,1,,5.0,3.0,1.0,1.0,2.0,1.0,,2.0,1.0,2.0,2.0,,,,1.0,1.0,,1.0,2.0,6.0,,,,,Reus11,,1.0,,
10388523,away,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,M,23,23,False,,50.0,44.0,6.0,5.0,21.0,23.0,23.0,27.0,4.0,10.0,8.0,,,,90.0,61.0,7.7,6.0,0.0279,0.0678,0.0540384,1,,1.0,2.0,2.0,1.0,,3.0,2.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,1.0,emrecan23,,,,
10388523,away,Borussia Dortmund,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1020811,M,991011,EUR,1056844800,M,22,22,False,,44.0,34.0,6.0,6.0,8.0,11.0,27.0,34.0,2.0,9.0,3.0,,,,90.0,72.0,7.8,17.0,0.2394,0.0604,0.145984,3,,10.0,7.0,4.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,4.0,,,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,,1.0,JudeBell,,,1.0,
10388523,away,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,F,19,19,False,,56.0,50.0,5.0,3.0,14.0,17.0,40.0,46.0,,3.0,10.0,,,,90.0,81.0,8.1,15.0,0.2485,0.4376,0.284916,3,,6.0,4.0,2.0,2.0,,,,1.0,,3.0,2.0,,,,7.0,4.0,,,3.0,3.0,1.0,,,3.0,julianbrandt,,,,1.0
10388523,away,Borussia Dortmund,Sébastien Haller,sebastien-haller,S. Haller,F,91,190,47139,M,149731,EUR,772243200,F,9,9,False,,17.0,12.0,1.0,,5.0,5.0,7.0,13.0,2.0,4.0,2.0,,,,77.0,30.0,6.9,10.0,0.5923,0.8048,0.009699,3,,6.0,2.0,2.0,1.0,,,,,1.0,,,3.0,,,1.0,,1.0,,2.0,1.0,2.0,1.0,,2.0,SebHaller,1.0,,,
10388523,away,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,1140599,EUR,1091923200,F,43,43,False,,19.0,14.0,1.0,,4.0,4.0,10.0,15.0,3.0,8.0,4.0,,,,64.0,37.0,6.8,14.0,0.0862,0.0587,0.198663,2,,7.0,5.0,3.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,3.0,,3.0,,,1.0,jbgittens,,,,
10388523,away,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176,12595,M,803039,EUR,916704000,F,21,21,True,,5.0,3.0,,,,,3.0,5.0,,4.0,,,,,26.0,16.0,6.6,7.0,0.0247,0.0,0.00284472,1,,5.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,1.0,,,,5.0,,1.0,,donyellmalen,,,,
10388523,away,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,6,6,True,,8.0,7.0,,,2.0,3.0,5.0,5.0,1.0,1.0,1.0,,,,13.0,13.0,6.1,4.0,0.0,0.0,0.00680435,0,,5.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,1.0,3.0,,,,,,,,
10388523,away,Borussia Dortmund,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4570,M,16632,EUR,598233600,D,15,15,True,,1.0,1.0,,,,,1.0,1.0,,,,,,,9.0,2.0,6.6,,0.0,0.0,0.00097342,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,aussenrist15,,,,
10388523,away,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388523,away,Borussia Dortmund,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190,2762,M,128587,EUR,684633600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388523,away,Borussia Dortmund,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388523,away,Borussia Dortmund,Felix Passlack,passlack-felix,F. Passlack,M,25,170,280,M,795000,EUR,896400000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388523,away,Borussia Dortmund,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5027,M,989056,EUR,1037145600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,gioareyna,,,,
10388523,away,Borussia Dortmund,Anthony Modeste,anthony-modeste,A. Modeste,F,,187,1876,M,21931,EUR,576979200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,AModeste27,,,,
