match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_expectedGoals,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,player_firstName,player_lastName,player_sofascoreId,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_clearanceOffLine,stat_errorLeadToAShot,stat_bigChanceMissed,stat_hitWoodwork
12117294,home,Internacional,Sergio Rochet,sergio-rochet,S. Rochet,G,1,190,2554,M,581060,EUR,732844800,G,1,1,False,24.0,16.0,17.0,9.0,0.0,12.0,14.0,4.0,10.0,8.0,2.0,1.0,2.0,90.0,33.0,7.3,8.0,0.00200797,0,0.6953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117294,home,Internacional,Bruno Gomes,bruno-gomes,B. Gomes,D,15,175,903,M,995071,EUR,986342400,D,15,15,False,59.0,52.0,2.0,,0.0,19.0,21.0,33.0,40.0,7.0,,,,90.0,97.0,7.8,13.0,0.0384679,1,,2.0,1.0,1.0,8.0,10.0,3.0,5.0,2.0,1.0,2.0,1.0,8.0,3.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12117294,home,Internacional,Agustín Rogel,agustin-rogel,A. Rogel,D,3,190,476,M,875293,EUR,877046400,D,18,18,False,64.0,55.0,7.0,3.0,0.0,38.0,40.0,17.0,24.0,4.0,,,,90.0,75.0,7.1,9.0,0.0120383,0,,,,2.0,2.0,4.0,1.0,,,,7.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12117294,home,Internacional,Vitão,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,44,44,False,49.0,44.0,12.0,9.0,0.0,21.0,25.0,23.0,24.0,2.0,,,,90.0,61.0,7.6,5.0,0.0122324,2,,,1.0,2.0,2.0,3.0,,,,2.0,5.0,1.0,1.0,1.0,,,,1.0,,0.0533,,,,,,,,,,,,,,,,,,
12117294,home,Internacional,Alexandro Bernabei,alexandro-bernabei,A. Bernabei,D,26,169,2144,M,989200,EUR,969753600,D,26,26,False,43.0,37.0,3.0,2.0,1.0,14.0,17.0,26.0,32.0,4.0,,,,90.0,82.0,8.1,13.0,0.20171,1,,6.0,3.0,1.0,7.0,5.0,2.0,1.0,1.0,,2.0,,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.009,3.0,1.0,1.0,,,,,,,,,,,,,,,
12117294,home,Internacional,Rômulo Zwarg,romulo,R. Zwarg,M,23,182,491,M,989384,EUR,951868800,M,40,40,False,61.0,52.0,4.0,2.0,0.0,30.0,34.0,22.0,27.0,3.0,,,,87.0,73.0,6.9,10.0,0.0137695,0,,,1.0,2.0,3.0,3.0,1.0,,,,2.0,,3.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
12117294,home,Internacional,Thiago Maia,thiago-maia,T. Maia,M,29,179,1392,M,358550,EUR,859075200,M,29,29,False,41.0,36.0,4.0,2.0,0.0,16.0,16.0,20.0,27.0,4.0,,,,76.0,56.0,7.1,10.0,0.0221726,2,,2.0,1.0,1.0,4.0,5.0,1.0,,,,1.0,,,2.0,1.0,2.0,2.0,2.0,2.0,0.1543,,,1.0,1.0,0.079,,,,,,,,,,,,,
12117294,home,Internacional,Bruno Tabata,bruno-tabata,B. Tabata,M,17,175,1114,M,845433,EUR,859680000,M,17,17,False,38.0,31.0,2.0,1.0,0.0,7.0,9.0,26.0,36.0,6.0,,,,71.0,65.0,7.0,22.0,0.100606,3,,7.0,,2.0,7.0,6.0,,7.0,4.0,,,,,,,2.0,,,1.0,0.071,2.0,4.0,2.0,1.0,0.1,,,,,,,,,,,,,
12117294,home,Internacional,Alan Patrick,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,False,44.0,41.0,,,0.0,9.0,10.0,35.0,39.0,2.0,,,,90.0,63.0,7.2,13.0,0.425957,1,,5.0,1.0,,6.0,4.0,1.0,5.0,4.0,1.0,,,,,,3.0,,,2.0,0.0187,3.0,3.0,,,,True,,,,,,,,,,,,
12117294,home,Internacional,Wanderson,wanderson,Wanderson,M,94,175,1923,M,247483,EUR,781401600,M,11,11,False,17.0,14.0,,,0.0,5.0,5.0,9.0,13.0,3.0,,,,71.0,28.0,7.2,7.0,0.047603,2,,1.0,1.0,,4.0,2.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,0.1371,,2.0,,2.0,0.3319,,,,,,,,,,,,,
