match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_outfielderBlock,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_fouls,captain,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_goalAssist,stat_goals,stat_totalOffside
10411710,home,Inter,André Onana,,,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,38.0,35.0,12.0,10.0,29.0,30.0,6.0,8.0,1.0,1.0,2.0,9.0,1.0,1.0,2.0,2.0,1.0,90.0,52.0,6.8,4.0,0.0,0.0,0.0409628,1.0,0,-0.4915,,,,,,,,,,,,,,,,,,,,,,,
10411710,home,Inter,Matteo Darmian,,,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,D,36,36,False,83.0,76.0,6.0,4.0,49.0,50.0,27.0,33.0,1.0,4.0,4.0,8.0,2.0,1.0,,,,79.0,93.0,6.7,9.0,0.0,0.0,0.0150601,,0,,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
10411710,home,Inter,Stefan de Vrij,,,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,Stefandevrij,91046,EUR,697248000,D,6,6,False,54.0,51.0,2.0,1.0,38.0,38.0,13.0,16.0,3.0,6.0,5.0,4.0,,,,,,90.0,66.0,7.1,3.0,0.0,0.0,0.00379739,,0,,3.0,3.0,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,
10411710,home,Inter,Francesco Acerbi,,,francesco-acerbi,F. Acerbi,D,15,192,5573,M,,126816,EUR,571449600,D,15,15,False,82.0,76.0,9.0,8.0,41.0,41.0,36.0,45.0,1.0,3.0,1.0,8.0,,1.0,,,,90.0,95.0,7.2,9.0,0.0618,0.0,0.0448829,,1,,1.0,1.0,,,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10411710,home,Inter,Denzel Dumfries,,,denzel-dumfries,D. Dumfries,M,2,189,15021,M,ddumfries2,759520,EUR,829785600,M,2,2,False,34.0,25.0,3.0,2.0,7.0,7.0,18.0,28.0,2.0,6.0,,1.0,1.0,2.0,,,,83.0,55.0,6.5,15.0,0.0,0.0,0.0358588,1.0,0,,2.0,6.0,2.0,1.0,,,1.0,,2.0,1.0,,,1.0,,,,,,,,,,
10411710,home,Inter,Nicolò Barella,,,nicolo-barella,N. Barella,M,23,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,53.0,47.0,1.0,1.0,10.0,10.0,39.0,50.0,1.0,2.0,,1.0,2.0,,,,,63.0,74.0,6.8,14.0,0.4006,0.5149,0.217651,4.0,4,,,4.0,2.0,1.0,,,7.0,2.0,,,,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,
10411710,home,Inter,Marcelo Brozović,,,marcelo-brozovic,M. Brozović,M,11,181,13097,M,marcelo_brozovic,108800,EUR,721872000,M,77,77,False,90.0,81.0,5.0,5.0,33.0,34.0,49.0,58.0,1.0,5.0,1.0,4.0,,1.0,,,,90.0,103.0,7.4,10.0,0.1298,0.0,0.0487699,2.0,2,,2.0,2.0,,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,,True,,,,,
10411710,home,Inter,Hakan Çalhanoğlu,,,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,69.0,59.0,8.0,7.0,20.0,21.0,40.0,60.0,1.0,5.0,,5.0,2.0,2.0,,,,90.0,99.0,7.1,27.0,0.2447,0.0371,0.210091,2.0,4,,1.0,7.0,1.0,1.0,,,12.0,1.0,3.0,1.0,1.0,,1.0,,1.0,2.0,2.0,,,,,,
10411710,home,Inter,Federico Dimarco,,,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,33.0,29.0,2.0,1.0,17.0,18.0,12.0,18.0,,2.0,,4.0,,2.0,,,,63.0,49.0,6.7,8.0,0.0459,0.0,0.0126944,,1,,,1.0,,,,,3.0,,,,,1.0,1.0,,,1.0,,,,,,,
10411710,home,Inter,Lautaro Martínez,,,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,14.0,9.0,,,3.0,3.0,6.0,12.0,2.0,7.0,,1.0,4.0,3.0,,,,90.0,35.0,6.8,11.0,0.0125,0.0,0.0201387,,1,,,3.0,,2.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,2.0,,,,,,
