match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_wasFouled,player_firstName,player_lastName,stat_accurateCross,stat_keyPass,player_sofascoreId,stat_totalContest,stat_bigChanceCreated,stat_totalOffside,captain,stat_bigChanceMissed,stat_goalAssist,stat_wonContest,stat_errorLeadToAShot,stat_punches
11406809,home,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,32,182,1864,M,111416,EUR,717638400,M,10,10,True,9.0,9.0,,,3.0,3.0,6.0,6.0,,,,11.0,11.0,6.8,1.0,0.00674763,1,,,,,,,,,,,,1.0,0.0151,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
11406809,home,Lazio,Luigi Sepe,luigi-sepe,L. Sepe,G,,185,170,M,46714,EUR,673660800,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406809,home,Lazio,Davide Renzetti,renzetti-davide,D. Renzetti,G,22,194,158,M,1472205,EUR,1149811200,G,59,59,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406809,home,Lazio,Patric,patric,Patric,D,4,184,495,M,217784,EUR,735004800,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406809,home,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1316,M,136322,EUR,760147200,D,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406809,away,Juventus,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,50490,EUR,640396800,G,1,1,False,33.0,21.0,21.0,10.0,15.0,18.0,6.0,15.0,14.0,3.0,3.0,90.0,48.0,7.1,12.0,0.00064776,0,0.1594,,,1.0,,2.0,,,,,,,,,,,2.0,,,,,,,,,,wojciech.szczesny1,1.0,,,,,,1.0,1.0,2.0
11406809,away,Juventus,Danilo,danilo,Danilo,D,13,184,15175,M,124992,EUR,679536000,D,6,6,False,40.0,31.0,7.0,5.0,20.0,23.0,11.0,18.0,5.0,,,90.0,58.0,6.8,12.0,0.0427715,0,,1.0,1.0,1.0,2.0,3.0,,,,1.0,1.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,Danilo,1.0,,,True,,,1.0,,
11406809,away,Juventus,Bremer,bremer,Bremer,D,3,188,9433,M,885197,EUR,858643200,D,3,3,False,36.0,24.0,8.0,2.0,14.0,20.0,10.0,16.0,6.0,,,90.0,54.0,7.2,13.0,0.00551042,2,,,2.0,2.0,4.0,2.0,,,,3.0,,,0.0852,,,,7.0,3.0,,1.0,2.0,,,,,,Bremer,1.0,,,,,,,,
11406809,away,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2117,M,139273,EUR,775440000,D,24,24,False,47.0,42.0,9.0,5.0,35.0,35.0,7.0,12.0,1.0,,,90.0,57.0,7.0,6.0,0.00760898,1,,,1.0,2.0,2.0,3.0,,,,,1.0,,0.0287,,,1.0,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
11406809,away,Juventus,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183,1055,M,137667,EUR,719539200,D,2,2,False,17.0,15.0,1.0,1.0,7.0,9.0,8.0,8.0,2.0,,,45.0,26.0,6.8,3.0,0.00935059,0,,,,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
11406809,away,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,1010223,EUR,1059868800,M,20,20,False,14.0,9.0,,,5.0,7.0,5.0,8.0,3.0,,,45.0,22.0,6.9,7.0,0.0486951,0,,1.0,,,,4.0,,,,,3.0,2.0,,,,,,,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,
11406809,away,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,363860,EUR,884217600,M,5,5,False,42.0,35.0,8.0,5.0,17.0,20.0,18.0,22.0,4.0,,,90.0,53.0,6.9,8.0,0.0131069,1,,,,,2.0,3.0,,1.0,,2.0,2.0,,0.0724,,,,3.0,,,1.0,,1.0,,,,1.0,locamanuel73,1.0,,,,,,,,
11406809,away,Juventus,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191,11335,M,250737,EUR,796867200,M,25,25,False,35.0,29.0,1.0,1.0,16.0,18.0,13.0,18.0,4.0,,,90.0,52.0,7.0,10.0,0.0286881,0,,1.0,,,1.0,3.0,,,,2.0,2.0,2.0,,,,,2.0,,1.0,,,1.0,,,,1.0,adrienrabiot_25,1.0,,,,,,,,
11406809,away,Juventus,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,917048,EUR,951004800,F,27,27,False,20.0,16.0,2.0,2.0,6.0,6.0,10.0,16.0,2.0,,,63.0,36.0,6.9,11.0,0.0247826,1,,2.0,,,1.0,2.0,1.0,,,1.0,,4.0,0.0487,0.0668,,,1.0,,,,,1.0,,,,,andrea_cambiaso,2.0,,,,,,1.0,,
11406809,away,Juventus,Moise Kean,moise-kean,M. Kean,F,20,183,15084,M,835601,EUR,951696000,F,18,18,False,14.0,10.0,2.0,2.0,4.0,4.0,6.0,10.0,,,,80.0,24.0,6.8,9.0,0.0195294,0,,,,1.0,3.0,4.0,,,,1.0,,3.0,,,,,1.0,,,2.0,,1.0,,,,1.0,moise_kean,3.0,,,,,,2.0,,
11406809,away,Juventus,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,845386,EUR,877737600,F,7,7,False,10.0,8.0,,,3.0,3.0,6.0,8.0,4.0,,,68.0,26.0,6.9,8.0,0.088358,3,,1.0,,,5.0,3.0,2.0,1.0,,,,2.0,0.2179,0.1633,,2.0,,,,1.0,,3.0,,,1.0,1.0,FedeChiesa,2.0,,,,,,,,
11406809,away,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,881931,EUR,904262400,M,16,16,True,12.0,8.0,3.0,1.0,3.0,5.0,5.0,7.0,1.0,,,45.0,16.0,6.5,5.0,0.035932,0,,,,1.0,2.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,west.mckennie,,,,,,,,,
11406809,away,Juventus,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2419,M,996919,EUR,1065225600,F,17,17,True,14.0,11.0,,,6.0,9.0,6.0,7.0,3.0,,,45.0,27.0,6.6,8.0,0.152942,0,,2.0,,,3.0,2.0,,,,,,2.0,,,,1.0,,,,1.0,,2.0,,,1.0,2.0,,1.0,,,,,,,,
11406809,away,Juventus,Timothy Weah,weah-timothy,T. Weah,M,22,185,11671,M,855810,EUR,951177600,M,22,22,True,6.0,5.0,,,3.0,4.0,2.0,2.0,1.0,,,27.0,6.0,6.3,1.0,0.00331633,0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,timothyweah,,,,,,,,,
11406809,away,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,82614,M,1149011,EUR,1115164800,F,15,15,True,8.0,6.0,,,3.0,4.0,4.0,5.0,2.0,,,22.0,15.0,6.7,5.0,0.05515,1,,1.0,,2.0,2.0,4.0,,1.0,,,,1.0,0.0857,,,1.0,,,,,,1.0,Kenan Yıldız,,1.0,1.0,KenanYıldız,2.0,,,,,,1.0,,
11406809,away,Juventus,Nikola Sekulov,sekulov-nikola,N. Sekulov,F,44,185,217,M,983575,EUR,1013990400,M,39,39,True,2.0,1.0,,,,,1.0,2.0,,,,10.0,2.0,6.3,1.0,0.00055751,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406809,away,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188,3256,M,79645,EUR,721353600,G,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406809,away,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406809,away,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4940,M,1128063,EUR,898646400,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Federico Gatti,,,,FedericoGatti,,,,,,,,,
11406809,away,Juventus,Tiago Djaló,tiago-djalo,T. Djaló,D,35,190,2965,M,892735,EUR,955238400,D,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406809,away,Juventus,Joseph Nonge,joseph-nonge-boende,J. Nonge,M,98,184,700,M,1149138,EUR,1116115200,M,47,47,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Joseph Nonge Boende,,,,,,,,,,,,,
11406809,away,Juventus,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,876259,EUR,961286400,M,41,41,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
