match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_wonTackle,stat_errorLeadToAShot,stat_expectedGoals,player_firstName,player_lastName,stat_accurateCross,stat_goalAssist,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_keyPass,stat_goals,player_sofascoreId,stat_errorLeadToAGoal,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed
11396375,home,VfL Wolfsburg,Koen Casteels,koen-casteels,K. Casteels,G,1,197,1416,M,70987,EUR,709430400,G,1,1,False,True,36.0,21.0,26.0,11.0,11.0,11.0,10.0,25.0,1.0,13.0,1.0,1.0,6.0,8.0,1.0,1.0,90.0,50.0,8.6,15.0,0.00495438,0,2.4245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396375,home,VfL Wolfsburg,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6983,M,879674,EUR,954979200,D,4,4,False,,35.0,29.0,4.0,2.0,16.0,18.0,13.0,18.0,5.0,3.0,,,,,,,90.0,51.0,7.0,8.0,0.0178742,0,,1.0,3.0,4.0,2.0,2.0,1.0,6.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11396375,home,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,False,,19.0,17.0,2.0,1.0,16.0,17.0,1.0,2.0,3.0,1.0,,,,,,,45.0,25.0,6.6,2.0,0.0002357,0,,,,4.0,,,,2.0,,,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
11396375,home,VfL Wolfsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,5,5,False,,44.0,34.0,9.0,3.0,23.0,26.0,11.0,18.0,2.0,1.0,,,,,,,90.0,66.0,6.5,12.0,0.0113334,1,,,,4.0,1.0,,,5.0,1.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,0.0248,,,,,,,,,,,,,,,
11396375,home,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,20,20,False,,27.0,21.0,4.0,1.0,7.0,7.0,16.0,24.0,7.0,2.0,3.0,,,,,,90.0,55.0,7.1,10.0,0.229788,0,,4.0,2.0,4.0,1.0,1.0,,5.0,,1.0,2.0,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,
11396375,home,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,False,,25.0,16.0,2.0,,6.0,7.0,10.0,18.0,3.0,2.0,,,,,,,83.0,44.0,7.0,13.0,0.279665,3,,,1.0,6.0,3.0,2.0,1.0,2.0,2.0,,1.0,2.0,,,1.0,,,0.1337,,,,1.0,1.0,1.0,3.0,0.1984,2.0,,,,,,
11396375,home,VfL Wolfsburg,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1109,M,989371,EUR,1033689600,M,6,6,False,,31.0,30.0,4.0,3.0,19.0,19.0,11.0,12.0,6.0,7.0,,,,,,,90.0,50.0,7.0,4.0,0.0130227,0,,,1.0,5.0,2.0,3.0,2.0,4.0,,3.0,3.0,1.0,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,
11396375,home,VfL Wolfsburg,Rogério,rogerio,Rogério,D,13,178,291,M,830551,EUR,884649600,M,13,13,False,,30.0,24.0,3.0,1.0,12.0,15.0,12.0,17.0,6.0,4.0,2.0,,,,,,90.0,50.0,7.4,12.0,0.0414144,1,,2.0,1.0,4.0,,3.0,1.0,3.0,1.0,,2.0,1.0,1.0,,,,,0.2232,,,,,1.0,,2.0,0.1057,1.0,1.0,,,,,
11396375,home,VfL Wolfsburg,Václav Černý,vaclav-cerny,V. Černý,M,18,182,3495,M,280631,EUR,877046400,F,7,7,False,,24.0,19.0,1.0,,8.0,8.0,11.0,19.0,1.0,4.0,,,,,,,73.0,37.0,6.8,12.0,0.11043,1,,3.0,,4.0,1.0,3.0,1.0,,,1.0,,,1.0,,1.0,,,0.0775,,,,,,,2.0,,1.0,,,,,,
11396375,home,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,False,,17.0,13.0,,,3.0,3.0,10.0,14.0,6.0,,1.0,,,,,,83.0,29.0,8.4,9.0,0.360449,2,,,4.0,3.0,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,0.3287,,,,1.0,1.0,1.0,4.0,0.3147,2.0,1.0,,,,,
11396375,home,VfL Wolfsburg,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,F,19,19,False,,24.0,19.0,1.0,1.0,6.0,6.0,13.0,19.0,6.0,4.0,2.0,,,,,,77.0,43.0,6.9,12.0,0.0499416,1,,1.0,,6.0,,2.0,1.0,1.0,,,3.0,3.0,,2.0,,1.0,,0.1267,,,,,,1.0,2.0,,1.0,,lovromajer,,,,
11396375,home,VfL Wolfsburg,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,25,25,True,,13.0,10.0,2.0,1.0,7.0,8.0,3.0,5.0,3.0,1.0,,,,,,,45.0,19.0,6.7,3.0,0.00221732,0,,,3.0,1.0,,,,5.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11396375,home,VfL Wolfsburg,Kevin Paredes,kevin-paredes,K. Paredes,M,40,175,775,M,1016810,EUR,1052265600,M,40,40,True,,3.0,2.0,,,,,2.0,3.0,3.0,1.0,2.0,,,,,,17.0,8.0,7.1,1.0,0.00241464,1,,,,,,,,,,,1.0,,,,,1.0,,0.0432,,,,,1.0,,,0.1999,,,,,,,
11396375,home,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,True,,5.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,,,,,,,,,13.0,7.0,6.7,2.0,0.00112856,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11396375,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,True,,2.0,,,,,,,2.0,1.0,,,,,,,,12.0,4.0,6.5,2.0,,0,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11396375,home,VfL Wolfsburg,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,11,11,True,,4.0,2.0,,,1.0,2.0,1.0,2.0,1.0,,,,,,,,11.0,4.0,6.5,2.0,0.00022632,0,,,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11396375,home,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396375,home,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396375,home,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jakub.kaminskii,,,,
11396375,home,VfL Wolfsburg,Amin Sarr,sarr-amin,A. Sarr,F,9,190,935,M,1022204,EUR,984268800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396375,away,RB Leipzig,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,21,21,False,,37.0,34.0,8.0,5.0,31.0,33.0,3.0,4.0,,6.0,,1.0,1.0,2.0,1.0,,90.0,45.0,6.0,4.0,0.0254473,0,-1.1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
11396375,away,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,D,39,39,False,,66.0,56.0,12.0,7.0,29.0,31.0,27.0,38.0,8.0,3.0,5.0,,,,,,90.0,93.0,7.4,15.0,0.513409,2,,3.0,1.0,5.0,,,,,,,2.0,1.0,3.0,1.0,,1.0,,0.0995,,,,,,2.0,1.0,,4.0,,,,1.0,,
