match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_shotOffTarget,player_sofascoreId,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_penaltyWon,stat_bigChanceMissed,stat_goals,stat_penaltyMiss,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_penaltyConceded
10389798,home,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175,3842,M,944164,EUR,960508800,F,10,10,False,14.0,11.0,2.0,1.0,2.0,2.0,13.0,1.0,,34.0,20.0,6.7,5.0,0.04,0.0,0.01983,1,,,,,9.0,1.0,,,,1.0,2.0,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10389798,home,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10091,M,1153265,EUR,1102464000,F,35,35,True,18.0,14.0,5.0,2.0,3.0,3.0,20.0,4.0,,56.0,36.0,7.1,12.0,0.0689,0.0,0.244361,2,,Badredine Bouanani,,,12.0,5.0,1.0,,,5.0,5.0,1.0,1.0,3.0,1.0,,,,,4.0,1.0,2.0,,1.0,,2.0,bouanani,,,,,,,1.0,,,,,,,
10389798,home,Nice,Billal Brahimi,billal-brahimi,B. Brahimi,F,26,183,3117,M,948250,EUR,952992000,F,14,14,True,6.0,4.0,1.0,,,1.0,11.0,,,21.0,14.0,6.7,8.0,0.0,0.0,0.00521782,0,,,,,4.0,6.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10389798,home,Nice,Ross Barkley,ross-barkley,R. Barkley,M,6,188,2411,M,98435,EUR,755049600,M,11,11,True,8.0,6.0,,,1.0,1.0,8.0,,,12.0,10.0,6.5,3.0,0.0,0.0,0.00420284,0,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389798,home,Nice,Reda Belahyane,reda-belahyane,R. Belahyane,M,21,173,4290,M,1389689,EUR,1086048000,M,37,37,True,11.0,9.0,,,4.0,4.0,7.0,1.0,,11.0,15.0,6.6,3.0,0.0899,0.0,0.00209506,1,,Reda Belahyane,,,5.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,,,,reda.belahyane,,,,,,,,,,,,,,
10389798,home,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198,4805,M,889590,EUR,938995200,G,90,90,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,marcinbulka1,,,,,,,,,,,,,,
10389798,home,Nice,Mattia Viti,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,42,42,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389798,home,Nice,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183,1788,M,985934,EUR,909446400,M,55,55,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389798,home,Nice,Youcef Atal,youcef-atal,Y. Atal,D,20,176,9879,M,894238,EUR,832291200,D,20,20,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,youcefatal,,,,,,,,,,,,,,
10389798,home,Nice,Alexis Beka Beka,beka-beka-alexis,A. B. Beka,M,6,175,378,M,1001456,EUR,985824000,M,21,21,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389798,away,Auxerre,Ionuț Radu,ionut-radu,I. Radu,G,13,188,3683,M,815202,EUR,864777600,G,1,1,False,34.0,19.0,25.0,10.0,15.0,17.0,17.0,7.0,4.0,90.0,45.0,7.4,15.0,0.0,0.0,0.00218908,0,0.1788,,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,,
10389798,away,Auxerre,Rayan Raveloson,rayan-raveloson,R. Raveloson,M,45,182,2740,M,757742,EUR,853372800,D,97,97,False,33.0,26.0,7.0,3.0,19.0,22.0,12.0,2.0,,90.0,51.0,7.0,9.0,0.0,0.0,0.00777085,0,,,,,7.0,1.0,,1.0,,2.0,1.0,1.0,,,,7.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,2.0,
10389798,away,Auxerre,Jubal,jubal,Jubal,D,5,190,384,M,329195,EUR,746582400,D,4,4,False,41.0,34.0,11.0,7.0,23.0,25.0,16.0,3.0,,90.0,64.0,7.0,11.0,0.0,0.0,0.0146311,0,,,,,11.0,,,2.0,1.0,4.0,3.0,1.0,,1.0,,9.0,4.0,,,2.0,,,,3.0,,,,,,,,,,,,,,,,2.0,
10389798,away,Auxerre,Souleymane Isaak Touré,souleymane-isaak-toure,S. I. Touré,D,95,206,1092,M,1012650,EUR,1048809600,D,95,95,False,42.0,35.0,2.0,,26.0,30.0,12.0,2.0,,90.0,60.0,6.9,8.0,0.0,0.0,0.00312809,0,,,,,9.0,,,,1.0,1.0,4.0,,,1.0,1.0,8.0,2.0,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
10389798,away,Auxerre,Akim Zedadka,akim-zedadka,A. Zedadka,D,80,173,1095,M,558524,EUR,801792000,M,13,13,False,26.0,21.0,3.0,2.0,12.0,14.0,15.0,4.0,,90.0,50.0,6.1,13.0,0.0,0.0,0.00617869,0,,,,,9.0,3.0,,1.0,1.0,7.0,3.0,2.0,1.0,2.0,,4.0,3.0,2.0,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,1.0
10389798,away,Auxerre,Han-Noah Massengo,massengo-han-noah,H. Massengo,M,4,175,564,M,927340,EUR,994377600,M,80,80,False,13.0,12.0,1.0,,10.0,10.0,3.0,3.0,,63.0,20.0,6.4,3.0,0.0,0.0,0.00082861,0,,,,,2.0,,,1.0,,3.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
10389798,away,Auxerre,Birama Touré,birama-toure,B. Touré,M,60,183,136,M,246507,EUR,707788800,M,12,12,False,24.0,17.0,2.0,1.0,8.0,13.0,11.0,2.0,,90.0,37.0,6.1,9.0,0.0,0.0,0.00591695,0,,,,,9.0,,,2.0,1.0,10.0,2.0,4.0,1.0,1.0,,2.0,2.0,1.0,,,2.0,,,,True,,,,,,,,,,,,,,,1.0,
10389798,away,Auxerre,Gideon Mensah,gideon-mensah,G. Mensah,D,14,177,2401,M,844942,EUR,900720000,M,14,14,False,43.0,34.0,9.0,4.0,25.0,30.0,14.0,12.0,,90.0,72.0,7.1,15.0,0.0,0.0,0.0101284,0,,,,,9.0,1.0,,,,2.0,6.0,1.0,,1.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,
10389798,away,Auxerre,Gauthier Hein,gauthier-hein,G. Hein,M,10,170,632,M,842391,EUR,839376000,F,7,7,False,21.0,16.0,2.0,1.0,7.0,9.0,14.0,5.0,,64.0,36.0,7.0,13.0,0.3456,0.2652,0.00281597,1,,,,,9.0,2.0,,3.0,,11.0,4.0,3.0,2.0,4.0,3.0,,,1.0,1.0,,2.0,,,3.0,,,,1.0,,,,1.0,,,,,,,,,
10389798,away,Auxerre,Siriki Dembélé,siriki-dembele,S. Dembélé,M,23,173,221,M,886532,EUR,842054400,F,77,77,False,14.0,12.0,2.0,2.0,9.0,9.0,5.0,5.0,,63.0,27.0,6.7,8.0,0.0456,0.0,0.00195556,1,,,,,3.0,,,,,7.0,6.0,2.0,3.0,7.0,5.0,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,
10389798,away,Auxerre,Matthis Abline,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,19,19,False,16.0,9.0,1.0,,4.0,8.0,9.0,2.0,,75.0,32.0,7.0,14.0,0.0855,0.0,0.0540616,1,,,,1.0,5.0,1.0,,4.0,,9.0,5.0,,2.0,6.0,4.0,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,
10389798,away,Auxerre,Gaëtan Perrin,gaetan-perrin,G. Perrin,M,28,169,447,M,827506,EUR,834105600,M,10,10,True,10.0,6.0,3.0,,,3.0,8.0,6.0,,27.0,19.0,6.3,7.0,0.0,0.0,0.0110007,0,,,,,6.0,1.0,,1.0,,3.0,4.0,,,3.0,1.0,,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,
10389798,away,Auxerre,Youssouf M'Changama,youssouf-mchangama,Y. M'Changama,M,10,175,694,M,197550,EUR,651888000,M,6,6,True,8.0,7.0,1.0,,5.0,5.0,3.0,,,27.0,10.0,6.3,2.0,0.0,0.0,0.00094046,0,,,,,2.0,,,,,3.0,1.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10389798,away,Auxerre,Lassine Sinayoko,sinayoko-lassine,L. Sinayoko,F,10,186,10455,M,927005,EUR,944611200,F,17,17,True,10.0,10.0,,,4.0,4.0,6.0,4.0,,26.0,14.0,6.6,2.0,0.0,0.0,0.0081387,0,,,,,6.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,
10389798,away,Auxerre,M'Baye Niang,mbaye-niang,M. Niang,F,29,188,1652,M,139228,EUR,787795200,F,11,11,True,3.0,1.0,,,1.0,1.0,2.0,1.0,,15.0,7.0,6.5,4.0,0.0,0.0,5.822e-05,0,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,
10389798,away,Auxerre,Donovan Léon,donovan-leon,D. Léon,G,16,186,316,M,159837,EUR,720748800,G,16,16,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389798,away,Auxerre,Julian Jeanvier,julian-jeanvier,J. Jeanvier,D,,183,630,M,250477,EUR,702000000,D,27,27,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389798,away,Auxerre,Kenji Van Boto,kenji-van-boto,K. V. Boto,D,97,180,60,M,318655,EUR,826156800,D,24,24,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389798,away,Auxerre,Mathias Autret,mathias-autret,M. Autret,M,,179,39,M,101451,EUR,667785600,M,29,29,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389798,away,Auxerre,Kévin Danois,kevin-danois,K. Danois,M,5,183,449,M,1151803,EUR,1088380800,M,35,35,True,,,,,,,,,,,,,,,0.0,,0,,Kévin Danois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
