match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_accurateLongBalls,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_interceptionWon,stat_fouls,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_wasFouled,stat_penaltyWon,player_sofascoreId,stat_penaltyMiss,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_goalsPrevented,stat_clearanceOffLine,stat_outfielderBlock,stat_lastManTackle,stat_penaltyConceded
11388402,away,PEC Zwolle,Sam Kersten,sam-kersten,S. Kersten,D,4,191,83,M,847072,EUR,886118400,D,4,4,False,42.0,35.0,6.0,29.0,33.0,9.0,2.0,,,8.0,3.0,,,90.0,55.0,6.5,7.0,0.00266952,0,,6.0,,,,,,,1.0,,,,,2.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,2.0,1.0,
11388402,away,PEC Zwolle,Anselmo Garcia McNulty,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187,281,M,1005693,EUR,1045612800,D,15,15,False,35.0,25.0,7.0,23.0,28.0,7.0,,,,4.0,3.0,,,90.0,48.0,6.1,10.0,0.00126709,0,,2.0,7.0,3.0,,,,,,,,,,2.0,2.0,,,,,,,,5.0,2.0,,,,,,,,,,,,,,1.0,2.0,,1.0
11388402,away,PEC Zwolle,Damian van der Haar,damian-van-der-haar,D. v. d. Haar,D,33,183,49,M,1172732,EUR,1074211200,D,33,33,False,27.0,19.0,6.0,12.0,17.0,10.0,1.0,,,2.0,1.0,,,90.0,37.0,5.4,9.0,0.0115081,1,,7.0,2.0,1.0,,,,,1.0,0.0593,,,,1.0,,,,1.0,1.0,,Damian van der Haar,,1.0,1.0,,,,,,,,,,,,,,,,,1.0
11388402,away,PEC Zwolle,Anouar El Azzouzi,anouar-el-azzouzi,A. E. Azzouzi,M,8,181,517,M,1021104,EUR,991094400,M,6,6,False,38.0,31.0,1.0,20.0,23.0,15.0,7.0,2.0,1.0,4.0,3.0,,,90.0,64.0,6.7,10.0,0.0127941,0,,11.0,7.0,1.0,,,,,4.0,,,1.0,,,2.0,,1.0,,1.0,1.0,,,6.0,2.0,,,,2.0,,,,,,,,,,,1.0,,
11388402,away,PEC Zwolle,Filip Krastev,filip-krastev,F. Krastev,M,10,178,1203,M,935556,EUR,1003104000,M,50,50,False,30.0,22.0,2.0,14.0,18.0,12.0,6.0,,,1.0,10.0,,,90.0,52.0,6.7,13.0,0.0564811,0,,8.0,4.0,1.0,,,,,3.0,,,1.0,,1.0,,,3.0,,3.0,2.0,,,3.0,,,,,3.0,,,,,,,,,,,,,
11388402,away,PEC Zwolle,Eliano Reijnders,eliano-reijnders,E. Reijnders,D,2,168,8068,M,960112,EUR,972259200,M,23,23,False,10.0,7.0,,5.0,6.0,4.0,4.0,,,3.0,4.0,,,62.0,22.0,6.5,6.0,0.0012031,0,,2.0,6.0,3.0,,,,,3.0,,,,,,1.0,,2.0,,1.0,1.0,,,2.0,,,,,1.0,,eliano.r,,,,,,,,,,,
11388402,away,PEC Zwolle,Odysseus Velanas,odysseus-velanas,O. Velanas,M,18,180,83,M,846003,EUR,897004800,M,18,18,False,24.0,17.0,3.0,11.0,11.0,13.0,1.0,2.0,,,6.0,,,90.0,34.0,6.0,11.0,0.00413411,1,,6.0,5.0,,,,,,1.0,0.2612,,,,1.0,2.0,,1.0,1.0,1.0,1.0,Odysseus,Velanas,1.0,,,,,,,,,,,,,,,,,,
11388402,away,PEC Zwolle,Silvester van der Water,silvester-van-der-water,S. v. d. Water,M,,184,93,M,807145,EUR,844041600,M,8,8,False,11.0,8.0,2.0,6.0,6.0,7.0,3.0,2.0,1.0,3.0,4.0,,,77.0,29.0,6.7,8.0,0.00423494,1,,2.0,6.0,3.0,,,,,1.0,0.0534,,,,1.0,2.0,1.0,,1.0,,2.0,Silvester,van der Water,2.0,,2.0,,,,,,,,,,,,,,2.0,,
11388402,away,PEC Zwolle,Lennart Thy,lennart-thy,L. Thy,F,9,184,263,M,109126,EUR,698976000,F,9,9,False,26.0,18.0,,12.0,15.0,12.0,3.0,,,,,,,90.0,35.0,6.2,13.0,0.00802875,0,,6.0,8.0,2.0,,,,,,,,,,,4.0,3.0,2.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,
11388402,away,PEC Zwolle,Davy van den Berg,davy-van-den-berg,D. v. d. Berg,M,6,185,272,M,1001468,EUR,949622400,M,11,11,True,12.0,11.0,2.0,6.0,6.0,6.0,,,,,,,,28.0,15.0,6.2,4.0,0.00185786,0,,5.0,2.0,,,,,,,,,,,1.0,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,
11388402,away,PEC Zwolle,Apostolos Vellios,apostolos-vellios,A. Vellios,F,,191,184,M,51021,EUR,694828800,F,14,14,True,3.0,1.0,,,,3.0,2.0,,,,,,,13.0,3.0,6.5,2.0,0.0010346,0,,1.0,1.0,,,,,,,,,,,,1.0,2.0,,,,,Apostolos,Vellios,,,,,,,,,,,,,,,,,,,
11388402,away,PEC Zwolle,Mike Hauptmeijer,mike-hauptmeijer,M. Hauptmeijer,G,1,190,66,M,376448,EUR,858643200,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388402,away,PEC Zwolle,Kenneth Vermeer,kenneth-vermeer,K. Vermeer,G,,182,115,M,9874,EUR,505699200,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Kenneth,Vermeer,,,,,,,,,,,,,,,,,,,
11388402,away,PEC Zwolle,Anthony Fontana,anthony-fontana,A. Fontana,M,21,173,56,M,928318,EUR,939859200,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388402,away,PEC Zwolle,Divaio Bobson,divaio-bobson,D. Bobson,M,16,182,51,M,1145587,EUR,1076025600,F,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388402,away,PEC Zwolle,Zico Buurmeester,zico-buurmeester,Z. Buurmeester,M,8,182,150,M,1050828,EUR,1023408000,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Zico Buurmeester,,,,,,,,,,,,,,,,,,,,
11388402,away,PEC Zwolle,Mohamed Oukhattou,oukhattou-mohamed,M. Oukhattou,M,37,180,175,M,1424797,EUR,1106352000,M,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Mohamed Oukhattou,,,,,,,,,,,,,,,,,,,,
11388402,away,PEC Zwolle,Teun Gijselhart,gijselhart-teun,T. Gijselhart,M,8,176,53,M,1405763,EUR,1112745600,M,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Teun,Gijselhart,,,,,,,,,,,,,,,,,,,
