match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_fouls,stat_penaltyWon,captain,stat_totalOffside,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyFaced,stat_punches,stat_penaltyConceded
10390095,home,AS Monaco,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193.0,2042,M,584722,EUR,844041600,G,16,16,False,28.0,27.0,3.0,2.0,27.0,28.0,3.0,1.0,1.0,90.0,31.0,6.5,1.0,0.0,0.0,9.50342e-05,0,-0.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390095,home,AS Monaco,Vanderson,Vanderson,,vanderson,Vanderson,D,2,173.0,6111,M,1090694,EUR,993081600,D,2,2,False,77.0,65.0,6.0,3.0,30.0,33.0,7.0,,,90.0,100.0,7.5,19.0,0.0,0.0,0.024081,0,,1.0,35.0,49.0,5.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10390095,home,AS Monaco,Axel Disasi,,,axel-disasi,A. Disasi,D,4,190.0,9725,M,827243,EUR,889574400,D,6,6,False,76.0,71.0,11.0,8.0,49.0,52.0,6.0,,,71.0,87.0,7.7,6.0,0.7363,0.9796,0.0145645,1,,,22.0,24.0,,3.0,4.0,1.0,,,,1.0,2.0,2.0,1.0,,axel_disasi,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,
10390095,home,AS Monaco,Guillermo Maripán,,,guillermo-maripan,G. Maripán,D,13,193.0,2139,M,339909,EUR,768182400,D,3,3,False,97.0,91.0,10.0,8.0,85.0,87.0,3.0,,,90.0,106.0,7.3,6.0,0.0287,0.117,0.00254762,1,,,6.0,10.0,,,4.0,,,,,,2.0,2.0,,,,,1.0,1.0,,3.0,1.0,,,,,,,,,,,,,
10390095,home,AS Monaco,Caio Henrique,,,caio-henrique,C. Henrique,D,12,178.0,3679,M,845170,EUR,870307200,D,12,12,False,62.0,52.0,3.0,1.0,33.0,40.0,4.0,,,90.0,82.0,6.7,17.0,0.1815,0.0,0.0277757,1,,,20.0,26.0,4.0,5.0,5.0,,,,,,2.0,1.0,1.0,,,3.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
10390095,home,AS Monaco,Youssouf Fofana,,,youssouf-fofana,Y. Fofana,M,19,185.0,6182,M,945062,EUR,915926400,M,19,19,False,86.0,72.0,9.0,5.0,47.0,48.0,10.0,,,90.0,100.0,6.6,18.0,0.0,0.0,0.0395349,0,,,25.0,38.0,,5.0,5.0,1.0,3.0,2.0,,1.0,1.0,1.0,1.0,,YFofana19_,,,,,1.0,2.0,,2.0,,1.0,,,,,,,,,
10390095,home,AS Monaco,Mohamed Camara,,,camara-mohamed,M. Camara,M,4,175.0,3786,M,1008849,EUR,947116800,M,4,4,False,38.0,34.0,8.0,7.0,19.0,20.0,4.0,,,45.0,43.0,6.6,7.0,0.0,0.0,0.0175224,0,,,15.0,18.0,,2.0,2.0,,1.0,,,,2.0,1.0,1.0,,camara_mohamed6,,,,,,,,,,1.0,,,,,,,,,
10390095,home,AS Monaco,Krépin Diatta,,,krepin-diatta,K. Diatta,M,27,173.0,13115,M,873534,EUR,919900800,M,27,27,False,32.0,23.0,2.0,1.0,5.0,5.0,1.0,,,90.0,52.0,8.6,19.0,0.8156,0.8546,0.0465546,2,,1.0,18.0,34.0,7.0,3.0,6.0,1.0,2.0,1.0,1.0,,3.0,2.0,1.0,1.0,krepindiatta,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,1.0,,,,,,,,
10390095,home,AS Monaco,Aleksandr Golovin,,,aleksandr-golovin,A. Golovin,M,10,180.0,8439,M,318963,EUR,833414400,M,17,17,False,26.0,17.0,3.0,1.0,12.0,14.0,4.0,,,61.0,36.0,7.2,14.0,0.0,0.0,0.0817663,0,,1.0,6.0,15.0,3.0,4.0,3.0,,,,1.0,,2.0,1.0,2.0,2.0,alex_golovin17,,1.0,,,1.0,,1.0,1.0,,3.0,,,,,,,,,
10390095,home,AS Monaco,Eliesse Ben Seghir,,,eliesse-ben-seghir,E. Ben Seghir,M,17,178.0,21668,M,1394353,EUR,1108512000,F,44,44,False,24.0,22.0,,,9.0,9.0,6.0,,,61.0,40.0,6.7,8.0,0.0,0.0,0.021232,0,,,13.0,15.0,,5.0,6.0,,3.0,1.0,,,2.0,1.0,3.0,,benseghir44,1.0,,,,,3.0,,1.0,,1.0,,,,,,,,,
