match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalContest,stat_wonContest,stat_totalCross,stat_dispossessed,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_wasFouled,stat_keyPass,stat_shotValueNormalized,captain,stat_blockedScoringAttempt,player_sofascoreId,stat_shotOffTarget,stat_challengeLost,stat_goals,stat_totalOffside,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_ownGoals,stat_hitWoodwork
14425843,home,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8666,M,861972,EUR,946598400,D,3,3,True,20.0,15.0,2.0,1.0,0.0,9.0,11.0,6.0,9.0,1.0,3.0,,26.0,28.0,7.0,7.0,0,0.0,0.05,0.24,,,,3.0,,,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14425843,home,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8234,M,352770,EUR,831081600,F,17,17,True,12.0,11.0,,,0.0,4.0,4.0,7.0,8.0,1.0,1.0,,26.0,16.0,6.8,1.0,1,0.18,0.13,0.13,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,1.0,-0.11,,,alexanderiwobi,1.0,,,,,,,,,,,,,
14425843,home,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4465,M,1015256,EUR,988934400,F,9,9,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,1.0,,21.0,10.0,6.5,6.0,0,0.01,0.03,0.16,2.0,1.0,3.0,2.0,,,1.0,1.0,,,,,1.0,4.0,,,,,1.0,,,,RodrigoMuniz019,,,,,,,,,,,,,,
14425843,home,Fulham,Joshua King,joshua-king,J. King,M,24,172,1813,M,1546231,EUR,1167782400,M,24,24,True,10.0,9.0,,,0.0,4.0,4.0,5.0,6.0,2.0,1.0,,20.0,19.0,6.8,2.0,1,-0.05,0.24,0.2,1.0,1.0,2.0,3.0,,1.0,2.0,1.0,,,,,1.0,,,,,,,-0.31,,,,1.0,,,,Joshua King,,,,,,,,,
14425843,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2071,M,371222,EUR,839894400,M,20,20,True,,,,,0.0,,,,,,,,9.0,,6.4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425843,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2682,M,103335,EUR,699667200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425843,home,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425843,home,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2370,M,362682,EUR,833500800,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425843,home,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425843,away,Bristol City,Joe Lumley,joe-lumley,J. Lumley,G,13,190,118,M,591620,EUR,792806400,G,13,13,False,27.0,22.0,11.0,7.0,0.0,17.0,18.0,5.0,9.0,,8.0,,90.0,34.0,7.0,5.0,0,0.09,0.0,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,1.0,0.292,0.21,,
14425843,away,Bristol City,George Tanner,tanner-george,G. Tanner,D,19,181,60,M,927367,EUR,942710400,D,19,19,False,53.0,50.0,2.0,1.0,0.0,29.0,30.0,21.0,23.0,1.0,5.0,,90.0,70.0,6.4,6.0,0,0.21,0.06,-0.75,,,1.0,7.0,1.0,,6.0,5.0,,,,2.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,
14425843,away,Bristol City,Robert Dickie,robert-dickie,R. Dickie,D,16,185,131,M,802697,EUR,825811200,D,16,16,False,56.0,53.0,2.0,1.0,0.0,42.0,43.0,11.0,13.0,3.0,1.0,,90.0,66.0,6.7,6.0,1,0.15,0.07,-0.06,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,-0.19,,,,1.0,,,,,,,,,,,,,
14425843,away,Bristol City,Zak Vyner,zak-vyner,Z. Vyner,D,26,178,166,M,829186,EUR,863568000,D,14,14,False,57.0,51.0,3.0,2.0,0.0,31.0,33.0,20.0,24.0,3.0,4.0,,90.0,68.0,6.7,8.0,0,0.19,0.01,-0.04,3.0,1.0,4.0,2.0,2.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14425843,away,Bristol City,Yu Hirakawa,yu-hirakawa,Y. Hirakawa,M,13,171,658,M,1166844,EUR,978480000,M,7,7,False,15.0,12.0,3.0,,0.0,3.0,4.0,9.0,11.0,1.0,,,74.0,26.0,6.6,7.0,0,0.03,-0.09,-0.02,,1.0,1.0,2.0,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14425843,away,Bristol City,Jason Knight,jason-knight,J. Knight,M,12,173,389,M,958918,EUR,982022400,M,12,12,False,70.0,65.0,4.0,3.0,0.0,32.0,33.0,33.0,37.0,,5.0,,90.0,80.0,6.6,10.0,0,0.17,0.05,-0.08,,,2.0,1.0,,,,,,1.0,,3.0,1.0,1.0,1.0,,,1.0,,,True,,,,,,,,,,,,,,,,
14425843,away,Bristol City,Max Bird,max-bird,M. Bird,M,6,183,135,M,906287,EUR,969235200,M,6,6,False,32.0,29.0,6.0,5.0,0.0,17.0,18.0,12.0,14.0,1.0,5.0,,60.0,43.0,6.7,9.0,0,0.07,0.05,-0.08,,,3.0,1.0,,,1.0,1.0,1.0,,,4.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
14425843,away,Bristol City,Ross McCrorie,ross-mccrorie,R. McCrorie,M,2,185,184,M,795828,EUR,890179200,M,2,2,False,15.0,7.0,,,0.0,3.0,4.0,4.0,11.0,,,,45.0,27.0,6.4,13.0,1,-0.1,0.01,-0.12,2.0,4.0,4.0,7.0,,,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,-0.15,,1.0,,,,,1.0,,,,,,,,,,
14425843,away,Bristol City,Sam Bell,sam-bell,S. Bell,F,20,178,96,M,1093053,EUR,1022112000,F,20,20,False,8.0,5.0,,,0.0,2.0,4.0,3.0,4.0,,1.0,,60.0,15.0,6.4,7.0,0,0.05,0.02,-0.08,,1.0,5.0,2.0,,,1.0,1.0,1.0,,,1.0,3.0,,,,,,1.0,,,,,,2.0,,1.0,Sam Bell,,,,,,,,,
14425843,away,Bristol City,Josh Stokes,josh-stokes,J. Stokes,M,28,180,103,M,1517418,EUR,1083196800,F,26,26,False,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,14.0,4.0,6.5,1.0,0,-0.03,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425843,away,Bristol City,Sinclair Armstrong,sinclair-armstrong,S. Armstrong,F,30,182,363,M,958056,EUR,1056240000,F,30,30,False,17.0,11.0,1.0,1.0,0.0,7.0,8.0,4.0,9.0,,3.0,,90.0,23.0,6.1,9.0,1,-0.71,0.44,-0.06,4.0,1.0,6.0,2.0,,,,,,1.0,,,,1.0,,,,1.0,,-0.38,,,,1.0,1.0,,1.0,,,,,,,,,,
14425843,away,Bristol City,Anis Mehmeti,anis-mehmeti,A. Mehmeti,F,33,180,893,M,1007072,EUR,978998400,M,11,11,True,15.0,13.0,1.0,,0.0,3.0,3.0,10.0,12.0,,2.0,,76.0,34.0,6.4,10.0,2,-0.09,0.26,-0.06,1.0,,4.0,3.0,,,,,,2.0,,4.0,1.0,2.0,1.0,,,3.0,1.0,-0.34,,1.0,,1.0,,,2.0,,,,,,,,,,
14425843,away,Bristol City,Mark Sykes,mark-sykes,M. Sykes,M,17,182,137,M,560196,EUR,870652800,M,17,17,True,21.0,17.0,2.0,1.0,0.0,9.0,9.0,8.0,12.0,1.0,4.0,,45.0,37.0,6.8,12.0,0,0.26,0.12,0.23,,,5.0,1.0,,1.0,1.0,1.0,1.0,2.0,,4.0,1.0,2.0,1.0,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,
14425843,away,Bristol City,Adam Randell,adam-randell,A. Randell,M,4,175,101,M,964115,EUR,970358400,M,4,4,True,25.0,21.0,1.0,1.0,0.0,8.0,9.0,13.0,16.0,,3.0,,30.0,28.0,6.7,6.0,0,-0.13,0.09,-0.01,,1.0,1.0,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14425843,away,Bristol City,Fally Mayulu,fally-mayulu,F. Mayulu,F,9,193,321,M,1185196,EUR,1026691200,F,9,9,True,11.0,6.0,,,0.0,2.0,4.0,4.0,7.0,,,,30.0,14.0,6.1,6.0,2,-0.29,0.13,-0.03,1.0,,1.0,,,,,,,,,,,1.0,,,,,,-0.51,,,,2.0,,,,Fally Mayulu,,,,,,,,,1.0
14425843,away,Bristol City,Haydon Roberts,haydon-roberts,H. Roberts,D,5,175,77,M,980635,EUR,1020988800,D,24,24,True,11.0,8.0,1.0,,0.0,3.0,3.0,5.0,8.0,,2.0,,16.0,17.0,6.7,4.0,0,0.16,0.01,-0.01,,,,,,,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
14425843,away,Bristol City,Lewis Thomas,lewis-thomas,L. Thomas,G,32,185,23,M,920617,EUR,874713600,G,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425843,away,Bristol City,Emil Riis Jacobsen,emil-riis-jacobsen,E. R. Jacobsen,F,18,190,400,M,920597,EUR,898646400,F,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425843,away,Bristol City,Scott Twine,scott-twine,S. Twine,F,10,174,650,M,839416,EUR,931910400,M,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425843,away,Bristol City,Harry Cornick,harry-cornick,H. Cornick,F,7,180,51,M,351496,EUR,794448000,F,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
