match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,captain,stat_outfielderBlock,stat_errorLeadToAShot,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_penaltyConceded,stat_penaltyWon,stat_penaltyMiss
14083181,home,Real Betis,Álvaro Valles,alvaro-valles,Á. Valles,G,1,192.0,931,M,964983,EUR,869788800,G,1,1,False,23.0,19.0,6.0,3.0,0.0,17.0,18.0,2.0,5.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,3.0,1.0,1.0,90.0,38.0,7.2,5.0,0.00085332,10.495931997236,2.0,9.975,5.565,0.1877,0,0.1904,0.09,0.01,0.28,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083181,home,Real Betis,Angel Ortiz,angel-ortiz,Á. Ortiz,D,40,167.0,493,M,1152139,EUR,1090713600,D,40,40,False,40.0,33.0,8.0,2.0,0.0,19.0,22.0,14.0,18.0,,3.0,2.0,2.0,,,,,,,86.0,60.0,7.0,14.0,0.324248,128.09788501658,12.0,99.96,23.415,,0,,0.35,0.19,-0.02,,,,2.0,1.0,1.0,8.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,23.446969974818,1.0,1.0,,,,,,,,,,,,,,,,,,
14083181,home,Real Betis,Marc Bartra,marc-bartra,M. Bartra,D,5,183.0,1917,M,99519,EUR,663897600,D,5,5,False,46.0,39.0,5.0,,0.0,31.0,32.0,8.0,14.0,3.0,4.0,10.0,1.0,,,,,,,90.0,63.0,7.5,7.0,0.0690225,115.91187507901,16.0,68.67,19.635,,0,,0.33,0.1,0.45,,,,,,,,,,,,1.0,1.0,1.0,,,,21.971636830241,1.0,,True,1.0,,,,,,,,,,,,,,,,
14083181,home,Real Betis,Natan,natan,Natan,D,4,188.0,3251,M,1015287,EUR,981417600,D,4,4,False,29.0,26.0,2.0,1.0,0.0,20.0,21.0,6.0,8.0,2.0,3.0,11.0,,,,,,,,67.0,43.0,7.1,3.0,0.00168466,54.525482509862,8.0,13.965,7.245,,0,,0.03,0.03,0.36,,,,,,2.0,2.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
14083181,home,Real Betis,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182.0,1729,M,67769,EUR,714700800,D,12,12,False,26.0,22.0,2.0,1.0,0.0,12.0,13.0,10.0,13.0,,3.0,5.0,,,,,,,,90.0,46.0,7.0,7.0,0.00882985,86.71472612084,10.0,41.475,14.91,,0,,-0.11,0.05,0.28,,,,1.0,,1.0,3.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
14083181,home,Real Betis,Nelson Deossa,nelson-deossa,N. Deossa,M,18,185.0,4686,M,1129401,EUR,949795200,M,18,18,False,39.0,32.0,2.0,1.0,0.0,11.0,14.0,21.0,25.0,8.0,19.0,2.0,8.0,,,,,,,90.0,69.0,8.2,9.0,0.0377747,196.05361187795,17.0,132.195,36.54,,0,,0.25,0.36,0.16,,Nelson Deossa,,,,2.0,3.0,,4.0,4.0,,2.0,4.0,1.0,2.0,3.0,1.0,100.11598026242,4.0,1.0,,,1.0,,,,,,,,,,,,,,,
14083181,home,Real Betis,Marc Roca,marc-roca,M. Roca,M,21,184.0,1491,M,847128,EUR,848966400,M,21,21,False,40.0,29.0,7.0,3.0,1.0,15.0,20.0,14.0,20.0,2.0,7.0,3.0,10.0,,,,,,,90.0,58.0,7.5,12.0,0.00743929,55.957414385914,11.0,13.755,7.14,,3,,0.04,0.05,0.36,,,,,,,2.0,,,,1.0,,5.0,4.0,,,1.0,,,1.0,,,,1.0,1.0,3.0,0.6574,0.01,,,,,,,,,,
14083181,home,Real Betis,Antony,antony,Antony,M,7,172.0,219783,M,958380,EUR,951350400,M,7,7,False,34.0,30.0,1.0,,1.0,9.0,11.0,21.0,23.0,,4.0,2.0,7.0,,,,,,,66.0,54.0,7.5,11.0,0.310771,214.61200862454,20.0,99.645,25.2,,4,,0.3,0.53,0.19,,,,4.0,1.0,,5.0,,2.0,,1.0,,4.0,3.0,,,1.0,116.44941079753,7.0,5.0,,,,2.0,2.0,1.0,0.4327,0.13,Antony,2.0,1.0,1.0,1.0,0.2492,,,,
14083181,home,Real Betis,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178.0,2735,M,816763,EUR,824947200,M,8,8,False,39.0,34.0,6.0,4.0,0.0,10.0,11.0,24.0,28.0,1.0,3.0,1.0,4.0,,,,,,,86.0,63.0,8.4,13.0,0.26865,87.597294003881,12.0,71.335,15.645,,3,,0.54,0.41,0.15,,,,7.0,2.0,3.0,6.0,,1.0,,1.0,1.0,1.0,,2.0,1.0,2.0,27.826720171455,2.0,3.0,,,,,,1.0,0.5426,0.47,,2.0,,,,0.966,1.0,,,
14083181,home,Real Betis,Aitor Ruibal,aitor-ruibal,A. Ruibal,D,24,176.0,879,M,893062,EUR,827452800,M,24,24,False,17.0,17.0,,,0.0,9.0,9.0,8.0,8.0,,5.0,1.0,4.0,,,,,,,75.0,34.0,8.6,3.0,0.00880822,54.673203960351,9.0,27.51,20.265,,4,,0.04,-0.05,0.2,,,,1.0,,1.0,4.0,,1.0,,,1.0,1.0,,,4.0,2.0,21.13003741123,1.0,,,,,,,1.0,0.6466,0.7,,3.0,,,,1.7367,2.0,,,
