match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wasFouled,stat_penaltyWon,player_sofascoreId,stat_challengeLost,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_outfielderBlock,captain,stat_totalCross,stat_shotOffTarget,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_keyPass,stat_penaltyFaced,stat_goalAssist,stat_bigChanceCreated,stat_penaltyConceded,stat_bigChanceMissed
10411748,home,Spezia,Bartłomiej Drągowski,bartlomiej-dragowski,B. Drągowski,G,1,191,2915,M,329519,EUR,871948800,G,69,69,False,42.0,21.0,26.0,6.0,18.0,23.0,3.0,19.0,1.0,11.0,1.0,4.0,6.0,90.0,57.0,6.7,21.0,0.0,0.0,0.00275577,0,0.1617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411748,home,Spezia,Petko Hristov,hristov-petko,P. Hristov,D,55,191,334,M,832076,EUR,920246400,D,15,15,False,25.0,21.0,8.0,4.0,17.0,19.0,4.0,6.0,1.0,2.0,,,,45.0,35.0,6.5,8.0,0.0,0.0,0.00381382,0,,,,2.0,1.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10411748,home,Spezia,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,976037,EUR,950572800,D,14,14,False,52.0,43.0,9.0,2.0,38.0,42.0,5.0,10.0,4.0,5.0,,,,90.0,64.0,6.4,10.0,0.0,0.0,0.0013053,0,,,,1.0,1.0,4.0,4.0,1.0,1.0,,j_kiwior,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10411748,home,Spezia,Dimitrios Nikolaou,dimitris-nikolaou,D. Nikolaou,D,43,188,244,M,788185,EUR,902966400,D,43,43,False,47.0,41.0,4.0,1.0,33.0,34.0,8.0,13.0,3.0,8.0,,,,90.0,58.0,6.9,6.0,0.0,0.0,0.00795201,0,,,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,
10411748,home,Spezia,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,M,11,11,False,15.0,12.0,,,5.0,6.0,7.0,10.0,2.0,2.0,,,,90.0,33.0,6.4,7.0,0.0614,0.0,0.0211799,1,,,,3.0,1.0,5.0,3.0,,1.0,,,1.0,,,1.0,2.0,,True,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,
10411748,home,Spezia,Simone Bastoni,simone-bastoni,S. Bastoni,M,10,183,168,M,385330,EUR,847152000,M,20,20,False,25.0,16.0,2.0,,6.0,11.0,13.0,20.0,2.0,7.0,,,,78.0,47.0,7.2,18.0,0.2259,0.4776,0.185692,2,,,,,,7.0,3.0,,,,,1.0,,,3.0,3.0,,,6.0,,2.0,2.0,,3.0,3.0,1.0,1.0,1.0,3.0,,,,,
10411748,home,Spezia,Mehdi Bourabia,mehdi-bourabia,M. Bourabia,M,,183,404,M,98003,EUR,681523200,M,6,6,False,49.0,42.0,3.0,1.0,27.0,28.0,15.0,21.0,1.0,6.0,,,,66.0,62.0,6.8,11.0,0.0,0.0,0.1403,0,,,,,,4.0,5.0,3.0,2.0,,,1.0,2.0,,1.0,,,,,,,,,,2.0,,,,2.0,,,,,
10411748,home,Spezia,Kevin Agudelo,kevin-agudelo,K. Agudelo,M,20,178,358,M,931290,EUR,911001600,M,33,33,False,28.0,23.0,3.0,1.0,11.0,12.0,12.0,16.0,,7.0,,,,66.0,36.0,6.2,9.0,0.0,0.0,0.0100334,0,,,,1.0,,5.0,3.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,2.0,,,,,,,,,
10411748,home,Spezia,Arkadiusz Reca,arkadiusz-reca,A. Reca,M,13,187,1086,M,580638,EUR,803347200,M,13,13,False,40.0,29.0,6.0,2.0,20.0,24.0,10.0,18.0,3.0,10.0,,,,90.0,63.0,6.8,13.0,0.0,0.0,0.0548416,0,,,,1.0,1.0,3.0,3.0,1.0,,,,,,2.0,2.0,1.0,,,2.0,,2.0,,,1.0,,,,,,,,,,
10411748,home,Spezia,David Strelec,david-strelec,D. Strelec,F,13,185,2212,M,918482,EUR,986342400,F,44,44,False,19.0,11.0,,,6.0,8.0,5.0,11.0,,1.0,,,,58.0,22.0,6.5,10.0,0.0345,0.0,0.0276388,1,,,,2.0,1.0,4.0,1.0,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,
10411748,home,Spezia,M'Bala Nzola,mbala-nzola,M. Nzola,F,8,185,2430,M,788061,EUR,840326400,F,18,18,False,12.0,11.0,,,3.0,3.0,8.0,9.0,1.0,1.0,,,,90.0,24.0,6.9,7.0,0.8734,0.9654,0.10514,3,,,,2.0,,9.0,2.0,2.0,1.0,,,,1.0,,,4.0,,,,2.0,,3.0,,,2.0,1.0,,1.0,,,,,,
10411748,home,Spezia,Mattia Caldara,mattia-caldara,M. Caldara,D,,187,516,M,362222,EUR,768096000,D,29,29,True,20.0,14.0,2.0,,8.0,11.0,6.0,10.0,2.0,3.0,1.0,,,45.0,30.0,6.0,8.0,0.0,0.0,0.00280613,0,,,,1.0,,3.0,3.0,,,,,1.0,,,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,
10411748,home,Spezia,Viktor Kovalenko,viktor-kovalenko,V. Kovalenko,M,21,182,749,M,287659,EUR,824256000,M,24,24,True,9.0,8.0,,,7.0,8.0,1.0,1.0,2.0,1.0,,,,32.0,19.0,7.0,2.0,0.0,0.0,0.00366191,0,,,,,1.0,1.0,5.0,1.0,1.0,,,,1.0,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
10411748,home,Spezia,Albin Ekdal,albin-ekdal,A. Ekdal,M,8,186,177,M,21992,EUR,617587200,M,8,8,True,9.0,8.0,2.0,1.0,8.0,9.0,,,1.0,1.0,,,,15.0,13.0,5.2,2.0,0.0,0.0,0.00012286,0,,,,1.0,,3.0,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,
10411748,home,Spezia,Daniele Verde,daniele-verde,D. Verde,F,7,168,327,M,605580,EUR,835228800,F,10,10,True,7.0,1.0,,,1.0,3.0,,4.0,1.0,1.0,,,,24.0,9.0,6.5,6.0,0.0,0.0,2.521e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411748,home,Spezia,Jacopo Sala,jacopo-sala,J. Sala,M,,183,12,M,100568,EUR,691891200,D,7,7,True,,,,,,,,,1.0,,,,,12.0,3.0,6.2,,0.0,0.0,0.0,0,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
10411748,home,Spezia,Jeroen Zoet,jeroen-zoet,J. Zoet,G,41,186,195,M,40963,EUR,663120000,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411748,home,Spezia,Petar Zovko,petar-zovko,P. Zovko,G,40,192,84,M,1067207,EUR,1017014400,G,40,40,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411748,home,Spezia,Emil Holm,emil-holm,E. Holm,D,2,191,1648,M,965264,EUR,958176000,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411748,home,Spezia,Suf Podgoreanu,suf-podgoreanu,S. Podgoreanu,M,17,193,152,M,1010062,EUR,1011484800,F,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
