match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,reason,length,injury,description,confirmed,from
11450095,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
11450095,,,,,90,1.0,,1,,,card,Kaan Ayhan,False,121166546.0,True,yellow,138152.0,Kaan Ayhan,,,,,,
11450095,,,,,90,,,1,,,card,Adam Buksa,False,121166545.0,False,yellow,1138856.0,Adam Buksa,Argument,,,,,
11450095,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,4.0,,,,
11450095,,,,,88,,,3,,,substitution,,,122447064.0,True,regular,,,,,False,,,
11450095,,,,,87,,,4,,,substitution,,,122447063.0,True,regular,,,,,False,,,
11450095,,,,,80,,,11,,,substitution,,,122447052.0,True,regular,,,,,False,,,
11450095,,,,,77,,,14,,,substitution,,,122447030.0,False,regular,,,,,False,,,
11450095,,,,,73,,,18,,,substitution,,,122447022.0,False,regular,,,,,False,,,
11450095,,,,,70,,,21,,,substitution,,,122447020.0,True,regular,,,,,False,,,
11450095,,,,,60,,,31,,,card,Erdoğan Yeşilyurt,False,121166514.0,False,yellow,142541.0,Erdoğan Yeşilyurt,Argument,,,,,
11450095,,,,,59,,,32,,,inGamePenalty,,,118452932.0,True,missed,903324.0,Kerem Aktürkoğlu,woodwork,,,Woodwork,,
11450095,,,,,46,,,45,,,substitution,,,122446995.0,True,regular,,,,,False,,,
11450095,HT,2.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
11450095,,,,,45,7.0,,1,,,card,Lucas Torreira,False,121166497.0,True,yellow,754794.0,Lucas Torreira,Time wasting,,,,,
11450095,,,,,45,3.0,,1,,,varDecision,,,23745.0,True,goalNotAwarded,903324.0,Kerem Aktürkoğlu,,,,,False,
11450095,,2.0,1.0,,45,1.0,,1,,,goal,,,178911376.0,True,regular,903324.0,Kerem Aktürkoğlu,,,,,,
11450095,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,4.0,,,,
11450095,,1.0,1.0,,33,,,13,,,goal,,,178910718.0,False,regular,220155.0,Sander van de Streek,,,,,,
11450095,,,,,18,,,28,,,card,Güray Vural,False,121166469.0,False,yellow,43559.0,Güray Vural,Argument,,,,,
11450095,,,,,17,,,29,,,card,Veysel Sarı,False,121166465.0,False,yellow,98276.0,Veysel Sarı,Argument,,,,,
11450095,,1.0,0.0,,12,,,34,,,goal,,,178909819.0,True,penalty,903324.0,Kerem Aktürkoğlu,,,,,,penalty
11450095,,,,,10,,,36,,,varDecision,,,23742.0,True,penaltyNotAwarded,980327.0,Tetê,,,,,False,
