match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_challengeLost,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_totalCross,captain,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_punches,stat_bigChanceMissed,stat_bigChanceCreated
11369427,home,Almería,Luís Maximiano,,,luis-maximiano,L. Maximiano,G,81,190,768,M,845797,EUR,915494400,G,25,25,False,47.0,29.0,22.0,5.0,27.0,31.0,2.0,16.0,10.0,2.0,2.0,2.0,1.0,1.0,90.0,56.0,7.2,19.0,0.00038583,0,0.7565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369427,home,Almería,Chumi,,,chumi,Chumi,D,21,186,188,M,913455,EUR,920332800,D,21,21,False,24.0,17.0,7.0,4.0,10.0,13.0,7.0,11.0,3.0,,,,,,45.0,33.0,7.2,7.0,0.00189137,0,,3.0,2.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11369427,home,Almería,César Montes,,,cesar-montes,C. Montes,D,23,195,1738,M,818406,EUR,856742400,D,22,22,False,52.0,32.0,11.0,2.0,27.0,35.0,5.0,17.0,5.0,,,,,,90.0,63.0,6.8,21.0,0.00265475,0,,1.0,4.0,5.0,6.0,,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11369427,home,Almería,Edgar González,,,edgar-gonzalez,E. González,D,12,193,375,M,914522,EUR,859852800,D,3,3,False,57.0,48.0,5.0,2.0,40.0,44.0,8.0,13.0,2.0,,,,,,90.0,70.0,7.6,9.0,0.00206242,0,,5.0,2.0,8.0,4.0,1.0,5.0,2.0,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,
11369427,home,Almería,Alejandro Pozo,,,alejandro-pozo,A. Pozo,D,7,174,158,M,848080,EUR,919641600,M,17,17,False,24.0,19.0,2.0,1.0,14.0,16.0,5.0,9.0,5.0,,,,,,90.0,51.0,6.4,13.0,0.0056449,0,,,4.0,,4.0,1.0,,,,,1.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,
11369427,home,Almería,Lucas Robertone,,,lucas-robertone,L. Robertone,M,8,173,656,M,848926,EUR,858643200,M,5,5,False,21.0,16.0,5.0,,12.0,12.0,4.0,10.0,2.0,,,,,,45.0,28.0,6.5,7.0,0.00131197,0,,1.0,3.0,1.0,2.0,1.0,1.0,,,,1.0,,2.0,,,,1.0,True,,,,,,,,,,,,
11369427,home,Almería,Dion Lopy,,,dion-lopy,D. Lopy,M,17,186,2405,M,982327,EUR,1012608000,M,6,6,False,18.0,13.0,2.0,1.0,5.0,6.0,8.0,12.0,,,,,,,45.0,24.0,6.8,6.0,0.00473018,0,,,1.0,3.0,,1.0,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
11369427,home,Almería,Sergio Akieme,,,sergio-akieme,S. Akieme,D,18,175,293,M,827942,EUR,882230400,M,15,15,False,37.0,27.0,7.0,2.0,21.0,24.0,6.0,15.0,8.0,,,,,,90.0,63.0,6.6,15.0,0.00276874,0,,,5.0,3.0,3.0,1.0,1.0,3.0,1.0,,2.0,1.0,,1.0,2.0,,2.0,,,,,,,,,,,,,
11369427,home,Almería,Sergio Arribas,,,sergio-arribas,S. Arribas,M,11,174,2229,M,997203,EUR,1001808000,F,19,19,False,20.0,19.0,,,5.0,5.0,15.0,17.0,4.0,,,,,,90.0,39.0,6.9,8.0,0.0527668,1,,1.0,4.0,4.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,3.0,3.0,1.0,2.0,,1.0,1.0,1.0,0.0455,1.0,,,,,,,
11369427,home,Almería,Léo Baptistão,,,leo-baptistao,Léo Baptistão,M,12,181,560,M,252857,EUR,714787200,F,12,12,False,18.0,10.0,1.0,,1.0,4.0,9.0,15.0,3.0,,,,,,90.0,31.0,6.8,13.0,0.0795519,3,,,7.0,1.0,,,,,,1.0,,6.0,,3.0,,,1.0,,,1.0,1.0,0.1268,2.0,1.0,1.0,1.0,0.0302,,,
