match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalClearance,stat_keyPass,stat_totalOffside,stat_shotOffTarget,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,captain,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_outfielderBlock
11452955,home,Al-Ahli,Roberto Firmino,,,roberto-firmino,R. Firmino,M,9,181.0,30860,M,BobbyFirmino,143697,EUR,686361600,F,10,10,False,21.0,17.0,,,5.0,5.0,16.0,1.0,,,,90.0,33.0,7.7,8.0,2,12.0,,,,1.0,1.0,4.0,,,1.0,1.0,,1.0,,4.0,1.0,1.0,,4.0,1.0,1.0,1.0,,,True,1.0,1.0,,,,
11452955,home,Al-Ahli,Mohammed Al-Majhad,,,mohammed-al-majhad,M. Al-Majhad,M,29,177.0,80,M,,893260,EUR,900547200,M,29,29,True,39.0,37.0,6.0,5.0,13.0,13.0,26.0,4.0,,,,45.0,51.0,7.2,4.0,1,24.0,,,,1.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,
11452955,home,Al-Ahli,Abdulbaset Hindi,,,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,,949218,EUR,854841600,D,37,37,True,10.0,10.0,,,3.0,3.0,7.0,1.0,,,,15.0,13.0,6.8,,0,7.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11452955,home,Al-Ahli,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,,974517,EUR,863740800,F,19,19,True,1.0,,,,,,1.0,,,,,15.0,3.0,6.1,1.0,1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,
11452955,home,Al-Ahli,Hassan Hashim Al-Ali,Hassan Hashim Al Ali,,hassan-hashim-al-ali,H. H. A. Ali,F,11,175.0,30,M,,1066734,EUR,1013299200,F,77,77,True,,,,,,,,,,,,1.0,1.0,,,0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11452955,home,Al-Ahli,Mohammed Al-Rubaie,,,mohammed-al-rubaie,M. Al-Rubaie,G,17,190.0,648,M,,920497,EUR,871516800,G,71,71,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452955,home,Al-Ahli,Ibrahim Al-Zubaidi,,,ibrahim-al-zubaidi,I. Al-Zubaidi,D,,172.0,16,M,,793916,EUR,623462400,D,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452955,home,Al-Ahli,Fahad Al Hamad,,,fahad-al-hamad,F. A. Hamad,D,26,188.0,37,M,,996459,EUR,899251200,D,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452955,home,Al-Ahli,Abdullah Otayf,,,abdullah-otayf,A. Otayf,M,14,176.0,163,M,,160925,EUR,712800000,M,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452955,home,Al-Ahli,Ali Al-Asmari,,,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,,881838,EUR,853027200,M,40,40,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452955,away,Al-Okhdood,Paulo Vítor,,,paulo-vitor,P. Vítor,G,1,195.0,133,M,,861003,EUR,596073600,G,1,1,False,37.0,15.0,26.0,5.0,14.0,18.0,19.0,11.0,,1.0,1.0,90.0,47.0,6.5,22.0,0,1.0,,,,2.0,,2.0,,,,,,,,,1.0,,3.0,,,,,,,,,,,1.0,2.0,
11452955,away,Al-Okhdood,Hussain Al Zabdani,Hussain Al Zabdani,,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,,1521661,EUR,797904000,D,8,8,False,20.0,13.0,4.0,3.0,7.0,8.0,13.0,8.0,,,,90.0,44.0,6.9,12.0,1,6.0,1.0,,4.0,2.0,11.0,11.0,4.0,,4.0,3.0,,5.0,2.0,,1.0,3.0,,1.0,,1.0,,,,True,,,,,,1.0
11452955,away,Al-Okhdood,Saeed Al-Rabiei,,,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,,954639,EUR,746841600,D,4,4,False,22.0,18.0,7.0,3.0,14.0,14.0,8.0,2.0,,,,67.0,31.0,6.8,4.0,0,4.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,4.0,,,,,,,,,,,,,1.0
11452955,away,Al-Okhdood,Solomon Kvirkvelia,,,solomon-kvirkvelia,S. Kvirkvelia,D,,196.0,258,M,,95636,EUR,697334400,D,5,5,False,26.0,19.0,8.0,3.0,16.0,18.0,8.0,1.0,,,,90.0,36.0,7.0,7.0,0,3.0,,,2.0,,2.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,3.0
11452955,away,Al-Okhdood,Andrei Burcă,,,andrei-burca,A. Burcă,D,33,188.0,560,M,,846999,EUR,734832000,D,3,3,False,19.0,14.0,5.0,3.0,12.0,15.0,4.0,4.0,,,,90.0,28.0,6.6,7.0,0,2.0,,,,,1.0,2.0,,1.0,,,,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,1.0
11452955,away,Al-Okhdood,Awdh Faraj,,,awdh-faraj,A. Faraj,D,,172.0,16,M,,791404,EUR,584928000,D,27,27,False,33.0,27.0,4.0,,17.0,20.0,13.0,11.0,,,,90.0,46.0,7.0,9.0,0,10.0,,,,1.0,2.0,8.0,1.0,,3.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
11452955,away,Al-Okhdood,Musleh Al Shaikh,Musleh Al Shaikh,,musleh-al-shaikh,M. A. Shaikh,M,7,170.0,9,M,,1521662,EUR,830390400,M,13,13,False,7.0,5.0,,,1.0,2.0,5.0,2.0,,,,34.0,14.0,6.5,5.0,0,4.0,,,,,3.0,3.0,,1.0,3.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
11452955,away,Al-Okhdood,Eid Al Muwallad,Eid Al Muwallad,,eid-al-muwallad,E. A. Muwallad,M,14,175.0,194,M,,1521467,EUR,1008288000,M,6,6,False,25.0,17.0,3.0,,15.0,20.0,5.0,8.0,,,,90.0,42.0,6.4,13.0,0,2.0,,,1.0,,8.0,7.0,2.0,2.0,1.0,,1.0,5.0,4.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
11452955,away,Al-Okhdood,Florin Tănase,,,florin-tanase,F. Tănase,M,10,185.0,1396,M,,537032,EUR,788745600,M,10,10,False,30.0,25.0,2.0,2.0,6.0,10.0,23.0,4.0,,,,90.0,50.0,6.7,10.0,1,19.0,3.0,,3.0,,12.0,5.0,5.0,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,,,,,1.0,,,,,,,,1.0
11452955,away,Al-Okhdood,Saleh Al-Harthi,Saleh Al-Harthi,,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,,1182099,EUR,808012800,M,7,7,False,17.0,14.0,,,6.0,6.0,12.0,3.0,,,,78.0,34.0,7.3,6.0,2,8.0,1.0,,,,2.0,5.0,1.0,,2.0,1.0,1.0,4.0,4.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,
11452955,away,Al-Okhdood,Ahmed Mostafa,,,ahmed-mostafa,A. Mostafa,M,14,173.0,67,M,,873558,EUR,877392000,F,14,14,False,14.0,12.0,,,2.0,2.0,12.0,1.0,,,,77.0,27.0,6.6,6.0,1,10.0,,,5.0,,8.0,2.0,,1.0,1.0,,1.0,,,2.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,
11452955,away,Al-Okhdood,Mohammed Al Jahif,Mohammed Al Jahif,,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,,1521471,EUR,912297600,M,21,21,True,16.0,8.0,,,3.0,4.0,12.0,2.0,,,,56.0,26.0,6.6,11.0,1,5.0,,,,,7.0,4.0,4.0,,2.0,1.0,,3.0,2.0,2.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,
11452955,away,Al-Okhdood,Abdulrahman Al-Rio,Abdulrahman,Al-Rio,abdulrahman-khalid-al-rio,A. K. Al Rio,D,26,185.0,5,M,,828445,EUR,768960000,D,2,2,True,3.0,1.0,3.0,1.0,,,3.0,,,,,23.0,4.0,6.2,2.0,0,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
11452955,away,Al-Okhdood,Abdulaziz Al Hatila,Abdulaziz Al Hatila,,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,,1521660,EUR,895363200,M,12,12,True,,,,,,,,,,,,13.0,,6.4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452955,away,Al-Okhdood,Saud Salem,Saud Salem,,saud-salem,S. Salem,M,19,166.0,6,M,,1525046,EUR,1123977600,M,19,19,True,3.0,2.0,,,2.0,3.0,,1.0,,,,12.0,7.0,6.0,3.0,0,,,,,,2.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,
11452955,away,Al-Okhdood,Hussein Shaian,,,hussain-abdoh-al-shaian,H. Shaian,G,,190.0,4,M,,791429,EUR,611884800,G,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452955,away,Al-Okhdood,Hassan Al-Habib,,,hassan-al-habib,H. Al-Habib,M,15,183.0,6,M,,847228,EUR,779500800,M,77,77,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452955,away,Al-Okhdood,Sharaf Al Salim,Sharaf Al Salim,,sharaf-al-salim,S. A. Salim,M,17,,5,M,,1521663,EUR,934761600,M,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
