match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_fouls,stat_accurateCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_wonContest,player_sofascoreId,stat_totalOffside,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,stat_punches,stat_goals
13981604,home,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195.0,839,M,256667,EUR,797644800,G,30,30,False,True,42.0,22.0,28.0,8.0,0.0,16.0,18.0,6.0,24.0,5.0,1.0,1.0,90.0,43.0,6.4,20.0,0.00515876,136.02551650959,16.0,93.765,17.325,0.2937,0,-0.4198,0.1,0.03,-0.21,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981604,home,Lecce,Danilo Veiga,,,danilo-veiga,D. Veiga,D,17,183.0,380,M,1002045,EUR,1032912000,D,17,17,False,,42.0,24.0,4.0,,0.0,8.0,11.0,16.0,31.0,3.0,,,90.0,76.0,6.5,25.0,0.0164422,116.16540425504,12.0,66.36,24.675,,0,,0.04,0.04,-0.2,,1.0,1.0,4.0,7.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,24.9175169108,1.0,1.0,,,,,,,,,,,,,,,,,
13981604,home,Lecce,Kialonda Gaspar,Kialonda Gaspar,,kialonda-gaspar,K. Gaspar,D,4,193.0,1228,M,1090374,EUR,875318400,D,4,4,False,,38.0,33.0,7.0,5.0,0.0,23.0,26.0,10.0,12.0,5.0,,,90.0,59.0,6.4,7.0,0.00479179,70.147587268924,8.0,-21.105,2.31,,0,,0.06,0.02,-0.26,,,2.0,2.0,2.0,1.0,,,10.0,1.0,,,2.0,,,,,1.0,3.0,,,,,,,,,,,,,,,
13981604,home,Lecce,Tiago Gabriel,Tiago Gabriel,,tiago-gabriel,T. Gabriel,D,44,194.0,1285,M,1651825,EUR,1104019200,D,44,44,False,,54.0,49.0,8.0,4.0,0.0,38.0,41.0,11.0,13.0,4.0,,,90.0,75.0,7.0,5.0,0.00488899,227.49327448187,20.0,-32.655,14.28,,0,,0.12,0.04,-0.32,,,7.0,6.0,12.0,2.0,,,10.0,,1.0,1.0,,4.0,16.24844312542,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,
13981604,home,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183.0,673,M,945616,EUR,947030400,D,25,25,False,,58.0,39.0,10.0,1.0,0.0,23.0,27.0,16.0,31.0,7.0,,,90.0,77.0,5.8,24.0,0.0101906,146.95142432949,22.0,59.85,13.02,,0,,0.06,0.11,-0.35,,4.0,,2.0,,,,,2.0,,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,
13981604,home,Lecce,Mohamed Kaba,,,mohamed-kaba,M. Kaba,M,21,185.0,693,M,1127590,EUR,1004140800,M,77,77,False,,16.0,14.0,1.0,1.0,0.0,4.0,4.0,10.0,12.0,6.0,,,75.0,34.0,6.4,8.0,0.0301997,43.892085435657,7.0,15.645,5.46,,0,,0.2,0.04,-0.08,,1.0,,10.0,5.0,,5.0,1.0,,,2.0,1.0,,3.0,,,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,
13981604,home,Lecce,Ylber Ramadani,,,ylber-ramadani,Y. Ramadani,M,20,185.0,1041,M,841977,EUR,829267200,M,20,20,False,,31.0,25.0,4.0,1.0,0.0,10.0,13.0,15.0,18.0,5.0,,,64.0,44.0,6.6,8.0,0.00713695,66.08446959502,10.0,-1.365,3.675,,1,,0.08,-0.04,-0.13,,,1.0,3.0,4.0,2.0,,1.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,,1.0,0.0178,0.01,,,,,,,,,,
13981604,home,Lecce,Youssef Maleh,,,maleh-youssef,Y. Maleh,M,29,177.0,1361,M,849274,EUR,903744000,M,93,93,False,,43.0,32.0,4.0,1.0,0.0,12.0,14.0,20.0,29.0,9.0,,,90.0,58.0,6.6,16.0,0.0228094,78.983658617953,16.0,19.11,8.715,,0,,0.09,0.18,-0.1,,2.0,,5.0,7.0,,2.0,3.0,,,,,,4.0,,,1.0,2.0,2.0,1.0,,,,,3.0,,,,,,,,,
13981604,home,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165.0,4769,M,911350,EUR,980726400,F,19,19,False,,8.0,5.0,,,0.0,,,5.0,8.0,3.0,,,45.0,25.0,6.3,13.0,0.00221059,79.216250100323,5.0,47.565,33.495,,1,,-0.19,0.31,-0.09,,4.0,1.0,6.0,4.0,,3.0,1.0,,,1.0,1.0,3.0,1.0,62.275766915831,3.0,,1.0,,2.0,,1.0,0.0415,-0.19,1.0,lameckbanda.10,,,,,,,,
13981604,home,Lecce,Francesco Camarda,,,camarda-francesco,F. Camarda,F,22,189.0,9850,M,1520771,EUR,1205107200,F,22,22,False,,15.0,12.0,,,0.0,6.0,7.0,6.0,8.0,1.0,,,64.0,24.0,6.5,7.0,0.00674761,68.876045887178,10.0,-8.295,7.77,,0,,-0.14,0.12,-0.01,,,1.0,5.0,4.0,,1.0,,,,1.0,1.0,3.0,2.0,,,,4.0,,,,,,,,camardafrancesco9,1.0,,,,,,,
13981604,home,Lecce,Riccardo Sottil,,,riccardo-sottil,R. Sottil,M,23,180.0,1381,M,893640,EUR,928368000,F,23,23,False,,12.0,11.0,,,0.0,,,11.0,12.0,,,,56.0,24.0,6.6,9.0,0.0142534,47.321362599821,6.0,2.625,4.83,,0,,0.01,-0.11,0.17,,2.0,,2.0,2.0,,2.0,1.0,1.0,,1.0,,2.0,,25.270524204153,2.0,,,,,,,,,1.0,,,,,,,,,
