match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_wasFouled,captain,stat_shotOffTarget,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_goals,player_sofascoreId,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot,stat_penaltyConceded
12499436,home,FC Augsburg,Nediljko Labrović,nediljko-labrovic,N. Labrović,G,22,196,1320,M,947986,EUR,939513600,G,22,22,False,36.0,26.0,16.0,6.0,0.0,22.0,23.0,4.0,13.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,90.0,45.0,7.0,10.0,0.00119685,0,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499436,home,FC Augsburg,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,662,M,963198,EUR,1021420800,D,5,5,False,47.0,36.0,8.0,3.0,0.0,25.0,30.0,11.0,18.0,2.0,3.0,3.0,6.0,,,,,90.0,57.0,6.9,12.0,0.00712435,0,,,,1.0,3.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499436,home,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,67.0,50.0,13.0,4.0,0.0,36.0,42.0,14.0,25.0,2.0,3.0,6.0,7.0,,,,,90.0,79.0,7.3,19.0,0.0681682,1,,,,,,,,,,True,1.0,1.0,2.0,0.0958,,,,,,,,,,,,,,,,,,,,,,,
12499436,home,FC Augsburg,Maximilian Bauer,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,False,48.0,41.0,5.0,1.0,0.0,31.0,33.0,10.0,15.0,4.0,7.0,4.0,3.0,,,,,90.0,62.0,7.0,9.0,0.00626181,0,,,,,2.0,4.0,,1.0,3.0,,,1.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12499436,home,FC Augsburg,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,11,11,False,38.0,29.0,3.0,1.0,0.0,9.0,11.0,22.0,34.0,,3.0,1.0,6.0,,,,,90.0,73.0,7.2,23.0,0.235686,1,,,,7.0,1.0,3.0,,2.0,2.0,,,,2.0,0.2162,,,,2.0,3.0,1.0,1.0,1.0,0.5798,4.0,,,,,,,,,,,,,
12499436,home,FC Augsburg,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4634,M,885864,EUR,883612800,M,19,19,False,42.0,36.0,1.0,,0.0,17.0,18.0,19.0,24.0,1.0,5.0,2.0,7.0,,,,,90.0,67.0,7.1,15.0,0.0516391,0,,,,,2.0,8.0,,,3.0,,,1.0,5.0,,,1.0,2.0,,2.0,,,,,2.0,2.0,1.0,,,,,,,,,,,
12499436,home,FC Augsburg,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,17,17,False,55.0,49.0,2.0,1.0,0.0,30.0,32.0,19.0,23.0,2.0,7.0,1.0,9.0,,,,,90.0,71.0,7.3,8.0,0.0335933,1,,,,,1.0,2.0,,4.0,1.0,,,2.0,1.0,0.0341,,,,,2.0,2.0,,,,,1.0,,1.0,,,,,,,,,,
12499436,home,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,False,24.0,18.0,1.0,1.0,0.0,8.0,12.0,10.0,14.0,,2.0,,7.0,,,,,80.0,39.0,6.9,11.0,0.0263194,2,,,,2.0,2.0,4.0,,,2.0,,2.0,,2.0,0.1216,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
12499436,home,FC Augsburg,Henri Koudossou,koudossou-henri,H. Koudossou,D,8,180,78,M,1083891,EUR,933638400,M,44,44,False,34.0,24.0,2.0,,0.0,15.0,17.0,10.0,18.0,1.0,3.0,4.0,5.0,,,,,90.0,52.0,6.7,14.0,0.0535621,0,,,,1.0,1.0,3.0,,,,,,1.0,,,,1.0,,1.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,
12499436,home,FC Augsburg,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,897,M,822877,EUR,897091200,F,20,20,False,24.0,20.0,1.0,1.0,0.0,7.0,8.0,13.0,16.0,,5.0,,1.0,,,,,80.0,42.0,7.0,11.0,0.0331237,3,,,,,2.0,5.0,,,3.0,,1.0,1.0,5.0,0.1161,,,1.0,,1.0,1.0,,,,,2.0,,2.0,1.0,1.0,,,,,,,,
