match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,length
13078230,FT,4.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
13078230,,,,,86,,,5,,,substitution,123405710.0,False,False,regular,,,,,,
13078230,,,,,82,,,9,,,substitution,123405687.0,False,True,regular,,,,,,
13078230,,,,,81,,,10,,,substitution,123405689.0,False,False,regular,,,,,,
13078230,,,,,81,,,10,,,substitution,123405688.0,False,False,regular,,,,,,
13078230,,4.0,0.0,,79,,,12,,,goal,192824022.0,,True,regular,1856240.0,Blind Azad Umer,,,,
13078230,,,,,78,,,13,,,substitution,123405672.0,False,True,regular,,,,,,
13078230,,,,,77,,,14,,,card,121798569.0,,True,yellow,996987.0,Donny Warmerdam,Donny Warmerdam,Time wasting,False,
13078230,,,,,71,,,20,,,substitution,123405665.0,False,True,regular,,,,,,
13078230,,,,,62,,,29,,,substitution,123405637.0,True,False,injury,,,,,,
13078230,,,,,62,,,29,,,substitution,123405636.0,False,True,regular,,,,,,
13078230,,,,,61,,,30,,,substitution,123405635.0,False,True,regular,,,,,,
13078230,,,,,61,,,30,,,substitution,123405634.0,False,True,regular,,,,,,
13078230,,3.0,0.0,,59,,,32,,,goal,192823046.0,,True,regular,1442185.0,Jesse van de Haar,,,,
13078230,,,,,56,,,35,,,card,121798505.0,,False,yellow,899213.0,Tyrone Fonville,Tyron Fonville,Foul,False,
13078230,,,,,46,,,45,,,substitution,123405627.0,False,False,regular,,,,,,
13078230,,,,,46,,,45,,,substitution,123405626.0,False,False,regular,,,,,,
13078230,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
13078230,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,1.0
13078230,,2.0,0.0,,40,,,6,,,goal,192821350.0,,True,regular,1442185.0,Jesse van de Haar,,,,
13078230,,1.0,0.0,,12,,,34,,,goal,192820049.0,,True,regular,1442185.0,Jesse van de Haar,,,,
