match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_expectedGoalsOnTarget,stat_totalCross,stat_challengeLost,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_errorLeadToAShot,stat_totalOffside
14053791,home,Sparta Rotterdam,Tobias Lauritsen,,,tobias-lauritsen,T. Lauritsen,F,9,192.0,737,M,796943,EUR,872899200,F,9,9,False,29.0,15.0,,,0.0,3.0,3.0,12.0,26.0,11.0,19.0,2.0,3.0,,,,,,90.0,43.0,8.4,15.0,0.0674233,,1,,-0.49,0.89,0.28,,3.0,5.0,,,,2.0,2.0,2.0,0.796,0.32,2.0,,1.0,,6.0,0.9855,,,,1.0,1.0,,1.0,,,1.0,,
14053791,home,Sparta Rotterdam,Patrick van Aanholt,,,patrick-van-aanholt,P. v. Aanholt,D,14,175.0,555,M,74577,EUR,651888000,D,15,15,True,4.0,4.0,,,0.0,,,4.0,4.0,,1.0,1.0,,,,,,,14.0,13.0,6.6,3.0,0.0104429,,1,,0.05,-0.06,-0.01,,,1.0,,1.0,1.0,,,,0.363,-0.53,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,
14053791,home,Sparta Rotterdam,Jonathan de Guzmán,,,jonathan-de-guzman,J. d. Guzmán,M,13,173.0,79,M,13028,EUR,558489600,M,16,16,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,1.0,1.0,,,,,,,,14.0,5.0,6.5,3.0,0.00208597,,0,,-0.06,-0.04,-0.01,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
14053791,home,Sparta Rotterdam,Ayoni  Santos,Ayoni,Santos,ayoni-santos,A. Santos,M,10,,100,M,1648751,EUR,1121644800,M,18,18,True,2.0,2.0,,,0.0,,,2.0,2.0,,3.0,,,,,,,,1.0,8.0,,3.0,0.00322017,,0,,,,,,,1.0,,2.0,,1.0,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,
14053791,home,Sparta Rotterdam,Filip Bednarek,,,filip-bednarek,F. Bednarek,G,20,187.0,248,M,139149,EUR,717465600,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053791,home,Sparta Rotterdam,Pascal Kuiper,Pascal Kuiper,,pascal-kuiper,P. Kuiper,G,30,194.0,38,M,1067956,EUR,1079481600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053791,home,Sparta Rotterdam,Tijs Velthuis,,,tijs-velthuis,T. Velthuis,D,5,190.0,110,M,961674,EUR,1010793600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053791,home,Sparta Rotterdam,Mike Kleijn,,,kleijn-mike,M. Kleijn,D,15,175.0,123,M,1193084,EUR,1107907200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053791,home,Sparta Rotterdam,Saïd Bakari,,,said-bakari,S. Bakari,D,22,176.0,127,M,896210,EUR,780192000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053791,home,Sparta Rotterdam,Sayfallah Ltaief,,,sayfallah-ltaief,S. Ltaief,M,47,180.0,1619,M,1032926,EUR,956361600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053791,home,Sparta Rotterdam,Jelani Seedorf,Jelani Seedorf,,jelani-seedorf,J. Seedorf,F,9,,69,M,2007289,EUR,1102809600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053791,home,Sparta Rotterdam,Nökkvi Þórisson,,,nokkvi-thorisson,N. Þórisson,F,19,188.0,101,M,987077,EUR,934502400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053791,away,SC Telstar,Ronald Koeman Jr,,,ronald-koeman-jr,R. Koeman Jr,G,1,180.0,155,M,268701,EUR,801187200,G,1,1,False,43.0,30.0,21.0,8.0,0.0,26.0,26.0,4.0,17.0,,,1.0,6.0,3.0,5.0,,2.0,2.0,90.0,52.0,6.8,13.0,0.00564734,0.0619,0,0.628,0.19,-0.02,-0.06,-0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053791,away,SC Telstar,Devon Koswal,Dewon Koswal,,devon-koswal,D. Koswal,D,21,180.0,65,M,1068610,EUR,1061337600,D,21,21,False,47.0,38.0,9.0,5.0,0.0,19.0,19.0,19.0,28.0,,4.0,4.0,3.0,,,,,,89.0,63.0,7.0,14.0,0.0394411,,0,,0.25,0.18,-0.02,,1.0,2.0,,,,1.0,1.0,1.0,,,1.0,,,,3.0,,5.0,,,,1.0,2.0,,,,,,
14053791,away,SC Telstar,Guus Offerhaus,,,guus-offerhaus,G. Offerhaus,M,4,185.0,46,M,1047396,EUR,978480000,D,4,4,False,60.0,51.0,10.0,6.0,0.0,22.0,25.0,29.0,35.0,,2.0,2.0,7.0,,,,,,90.0,81.0,6.2,18.0,0.142566,,2,,0.21,0.27,-0.14,,4.0,10.0,2.0,,2.0,2.0,1.0,4.0,0.0617,-0.22,1.0,,,1.0,,,6.0,,,1.0,2.0,1.0,,,,,1.0,
14053791,away,SC Telstar,Neville Nwankwo,Neville Nwankwo,,neville-nwankwo,N. Nwankwo,D,14,189.0,50,M,1418395,EUR,1034035200,D,14,14,False,15.0,13.0,1.0,1.0,0.0,9.0,11.0,4.0,4.0,1.0,1.0,2.0,3.0,,,,,,44.0,19.0,6.6,2.0,0.0019185,,0,,0.0,0.03,-0.12,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14053791,away,SC Telstar,Tyrese Noslin,Tyrese Noslin,,noslin-tyrese,T. Noslin,M,11,182.0,131,M,1469336,EUR,1031702400,M,11,11,False,34.0,25.0,3.0,,0.0,8.0,10.0,17.0,24.0,1.0,10.0,4.0,3.0,,,,,,90.0,72.0,6.5,18.0,0.0390719,,3,,-0.35,0.26,0.13,,1.0,8.0,1.0,4.0,2.0,5.0,4.0,3.0,0.1128,0.02,1.0,,1.0,,2.0,0.0799,5.0,1.0,2.0,4.0,2.0,1.0,,,,,1.0,
14053791,away,SC Telstar,Tyrone Owusu,Tyrone Owusu,,tyrone-owusu,T. Owusu,M,8,181.0,213,M,1084609,EUR,920592000,M,8,8,False,27.0,22.0,3.0,2.0,0.0,10.0,11.0,12.0,16.0,,3.0,,6.0,,,,,,61.0,37.0,6.1,10.0,0.0206599,,0,,-0.2,0.18,-0.14,,2.0,8.0,2.0,4.0,,1.0,,1.0,,,,,,,,,,1.0,2.0,,1.0,,,,,,,
14053791,away,SC Telstar,Nils Rossen,Nils,Rossen,nils-rossen,N. Rossen,M,17,181.0,80,M,1150154,EUR,1122854400,M,17,17,False,28.0,26.0,,,0.0,12.0,13.0,14.0,15.0,1.0,3.0,2.0,3.0,,,,,,90.0,35.0,6.4,2.0,0.0144836,,0,,-0.02,0.13,-0.02,,3.0,6.0,,1.0,,,,2.0,,,,,,,1.0,,,1.0,1.0,3.0,,,,,,,,
14053791,away,SC Telstar,Jeff Hardeveld,,,jeff-hardeveld,J. Hardeveld,M,2,184.0,73,M,385300,EUR,793843200,M,2,2,False,43.0,30.0,10.0,3.0,0.0,9.0,11.0,21.0,32.0,1.0,5.0,1.0,7.0,,,,,,90.0,75.0,6.7,23.0,0.0321664,,2,,-0.25,0.16,-0.06,,1.0,2.0,,,,3.0,1.0,,0.1726,-0.25,1.0,True,,,1.0,,10.0,1.0,,1.0,,,,2.0,,,,
14053791,away,SC Telstar,Jochem Ritmeester van de Kamp,Jochem van de Kamp,,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177.0,175,M,1157777,EUR,1067731200,F,39,39,False,30.0,23.0,2.0,,0.0,5.0,8.0,18.0,22.0,,,2.0,6.0,,,,,,73.0,42.0,6.6,11.0,0.0447172,,1,,0.15,0.18,0.13,,1.0,4.0,,,1.0,,,1.0,0.0294,-0.18,,,,1.0,,,4.0,2.0,,,,,,,,,,1.0
14053791,away,SC Telstar,Patrick Brouwer,,,patrick-brouwer,P. Brouwer,F,27,176.0,92,M,1066319,EUR,984960000,F,27,27,False,16.0,12.0,1.0,1.0,0.0,3.0,4.0,9.0,12.0,1.0,3.0,,1.0,,,,,,73.0,26.0,6.5,9.0,0.0349488,,0,,-0.21,0.31,0.0,,3.0,5.0,1.0,,,,,,,,,,,,2.0,,2.0,1.0,,1.0,2.0,,,,,,,
14053791,away,SC Telstar,Kay Tejan,,,kay-tejan,K. Tejan,F,30,187.0,182,M,860158,EUR,854928000,F,30,30,False,11.0,8.0,2.0,,0.0,3.0,3.0,5.0,8.0,1.0,2.0,,1.0,,,,,,61.0,23.0,6.3,10.0,0.0137671,,1,,-0.09,0.19,0.0,,,4.0,2.0,3.0,1.0,,,,0.0253,-0.2,,,,,,,,,1.0,,3.0,,,,,,,
14053791,away,SC Telstar,Milan Zonneveld,Milan Zonneveld,,milan-zonneveld,M. Zonneveld,F,19,199.0,129,M,1137227,EUR,1065571200,F,9,9,True,8.0,5.0,,,0.0,,1.0,5.0,7.0,,1.0,1.0,1.0,,,,,,46.0,17.0,6.1,5.0,0.00732581,,2,,-0.08,0.12,0.17,,5.0,6.0,1.0,1.0,,,,1.0,0.1262,-0.25,2.0,,,,,,,,1.0,,,,,2.0,,,,
14053791,away,SC Telstar,Dion Malone,,,dion-malone,D. Malone,D,29,185.0,127,M,73557,EUR,603331200,D,29,29,True,20.0,20.0,1.0,1.0,0.0,15.0,15.0,5.0,5.0,2.0,2.0,1.0,1.0,,,,,,29.0,21.0,6.9,,0.00203841,,0,,0.03,0.03,0.21,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14053791,away,SC Telstar,Danny Bakker,,,danny-bakker,D. Bakker,D,6,178.0,76,M,302690,EUR,790214400,D,6,6,True,37.0,34.0,7.0,5.0,0.0,10.0,10.0,24.0,27.0,,,1.0,1.0,,,,,,29.0,40.0,7.1,3.0,0.247469,,0,,0.4,0.09,0.16,,4.0,4.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
14053791,away,SC Telstar,Mohamed Hamdaoui,,,mohamed-hamdaoui,M. Hamdaoui,F,10,168.0,64,M,581080,EUR,739670400,F,10,10,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,,,,,,,,,,17.0,13.0,6.4,2.0,0.0608932,,1,,-0.01,0.0,0.0,,1.0,1.0,,,1.0,,,,0.0111,-0.04,,,,,,,2.0,,,,,,,,,,,
14053791,away,SC Telstar,Sebastiaan Hagedoorn,Sebastiaan Hagedoorn,,sebastiaan-hagedoorn,S. Hagedoorn,F,19,,37,M,1592152,EUR,1101772800,F,19,19,True,5.0,3.0,,,0.0,,1.0,3.0,4.0,1.0,2.0,,,,,,,,17.0,8.0,6.4,2.0,0.00165959,,2,,-0.1,0.01,-0.01,,1.0,1.0,,,,1.0,,,0.0869,-0.27,,,2.0,,,0.0447,,,,,,,,,,,,
14053791,away,SC Telstar,Dylan Mertens,,,dylan-mertens,D. Mertens,M,16,187.0,48,M,995365,EUR,806198400,M,16,16,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,,,,1.0,3.0,,,0.001136,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053791,away,SC Telstar,Tyrick Bodak,Tyrick Bodak,,bodak-tyrick,T. Bodak,G,13,190.0,51,M,1049270,EUR,1013731200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053791,away,SC Telstar,Daan Reiziger,,,daan-reiziger,D. Reiziger,G,20,184.0,64,M,916942,EUR,992822400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053791,away,SC Telstar,Nigel Ogidi Nwankwo,,,nigel-ogidi-nwankwo,N. O. Nwankwo,D,5,181.0,38,M,955148,EUR,902188800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053791,away,SC Telstar,Adil Lechkar,Adil,Lechkar,adil-lechkar,A. Lechkar,M,15,171.0,59,M,1594488,EUR,999388800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053791,away,SC Telstar,Rojendro Oudsten,Rojendro Oudsten,,rojendro-oudsten,R. Oudsten,M,28,,29,M,1469273,EUR,1194825600,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
