match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,player_firstName,stat_aerialLost,stat_unsuccessfulTouch,stat_totalCross,stat_outfielderBlock,stat_fouls,stat_accurateCross,stat_totalContest,stat_wonContest,captain,stat_blockedScoringAttempt,stat_expectedGoals,player_sofascoreId,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,player_lastName,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_goalAssist,stat_lastManTackle
11391277,home,Nantes,Alban Lafont,alban-lafont,A. Lafont,G,40,195,2914,M,826201,EUR,917049600,G,1,1,False,28.0,14.0,22.0,8.0,9.0,10.0,5.0,18.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,90.0,38.0,6.5,14.0,0.00267175,0,-0.1872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391277,home,Nantes,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,814023,EUR,886550400,D,24,24,False,12.0,10.0,2.0,1.0,8.0,10.0,2.0,2.0,,3.0,,2.0,,,,76.0,21.0,6.4,3.0,0.00974728,0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11391277,home,Nantes,Nathan Zeze,zeze-nathan,N. Zeze,D,44,190,847,M,1154687,EUR,1119052800,D,44,44,False,27.0,26.0,2.0,2.0,21.0,21.0,5.0,6.0,3.0,4.0,4.0,,,,,90.0,35.0,6.6,2.0,0.00093037,0,,2.0,,,,1.0,1.0,,,Nathan Zeze,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11391277,home,Nantes,Nicolas Pallois,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,False,27.0,20.0,9.0,5.0,11.0,15.0,9.0,17.0,1.0,4.0,1.0,6.0,,,,90.0,46.0,6.7,16.0,0.00510648,0,,5.0,1.0,1.0,3.0,3.0,2.0,,,,1.0,2.0,5.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
11391277,home,Nantes,Kelvin Amian,kelvin-amian,K. Amian,D,98,179,199,M,802143,EUR,886896000,M,98,98,False,10.0,5.0,3.0,1.0,3.0,4.0,2.0,6.0,,1.0,2.0,3.0,,,,45.0,18.0,6.6,5.0,0.00205512,0,,1.0,,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11391277,home,Nantes,Moussa Sissoko,moussa-sissoko,M. Sissoko,M,17,187,1081,M,27014,EUR,619228800,M,17,17,False,18.0,10.0,2.0,1.0,3.0,4.0,8.0,16.0,,3.0,1.0,4.0,,,,90.0,29.0,6.5,11.0,0.0759102,0,,7.0,2.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11391277,home,Nantes,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,21.0,16.0,5.0,2.0,12.0,15.0,4.0,6.0,1.0,3.0,,4.0,,,,69.0,29.0,6.8,6.0,0.018386,0,,,,,2.0,2.0,,,1.0,,,1.0,,1.0,,,,,True,,,,,,,,,,,,,,,
11391277,home,Nantes,Florent Mollet,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,M,25,25,False,10.0,8.0,,,5.0,6.0,3.0,6.0,1.0,3.0,,,,,,45.0,20.0,6.2,9.0,0.00370883,0,,4.0,,1.0,,1.0,,,,,1.0,3.0,2.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,
11391277,home,Nantes,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,184,M,886286,EUR,915753600,M,3,3,False,24.0,19.0,5.0,4.0,6.0,6.0,13.0,20.0,,9.0,2.0,3.0,,,,90.0,51.0,7.0,12.0,0.109464,1,,8.0,2.0,2.0,1.0,6.0,3.0,2.0,1.0,,2.0,3.0,2.0,,3.0,,1.0,1.0,,1.0,0.1095,,,,,,,,,,,,,
11391277,home,Nantes,Mostafa Mohamed,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,False,12.0,11.0,,,1.0,1.0,10.0,13.0,3.0,4.0,,,,,,90.0,23.0,6.7,6.0,0.0980179,1,,11.0,4.0,1.0,,,,1.0,3.0,,3.0,1.0,2.0,1.0,2.0,,1.0,,,,0.0191,mostafamohamed11,1.0,1.0,0.1559,,,,,,,,,
11391277,home,Nantes,Matthis Abline,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,39,39,False,13.0,9.0,,,3.0,4.0,7.0,10.0,,2.0,,3.0,,,,76.0,26.0,7.6,9.0,0.191247,4,,2.0,,,,1.0,,,,,,3.0,1.0,,1.0,1.0,2.0,1.0,,,0.1797,,2.0,1.0,0.2583,2.0,1.0,,,,,,,
