match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_accurateCross,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal
12528241,home,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,16,190,9264,M,Muslera,28381,EUR,519264000,G,1,1,False,True,24.0,20.0,6.0,3.0,0.0,16.0,19.0,4.0,5.0,6.0,1.0,1.0,1.0,90.0,27.0,7.0,4.0,0.00806337,0,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528241,home,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185,4087,M,,138152,EUR,784425600,D,23,23,False,,44.0,39.0,4.0,3.0,1.0,12.0,14.0,27.0,32.0,3.0,,,,90.0,70.0,7.6,11.0,0.500085,0,,2.0,1.0,3.0,6.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
12528241,home,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,DAVINSON,566102,EUR,834537600,D,6,6,False,,40.0,36.0,3.0,2.0,0.0,22.0,23.0,14.0,17.0,2.0,,,,67.0,48.0,7.4,4.0,0.0109182,1,,,1.0,2.0,3.0,3.0,,,,,,1.0,,,,2.0,,1.0,1.0,3.0,1.0,0.3872,0.8261,,,,,,,,,,,,
12528241,home,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,abdulkerimbard1,178963,EUR,778896000,D,42,42,False,,52.0,41.0,8.0,4.0,0.0,25.0,28.0,16.0,25.0,5.0,,,,90.0,72.0,8.7,12.0,0.0177692,2,,1.0,2.0,5.0,4.0,8.0,1.0,,,,,3.0,2.0,2.0,,1.0,,2.0,1.0,5.0,2.0,0.2622,0.6975,1.0,,,,,,,,,,,
12528241,home,Galatasaray,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184,7106,M,ismaijakobs,897291,EUR,934848000,D,4,4,False,,21.0,16.0,1.0,,0.0,7.0,9.0,10.0,14.0,2.0,,,,73.0,40.0,7.1,9.0,0.0810874,2,,2.0,1.0,1.0,4.0,3.0,1.0,2.0,,,1.0,1.0,2.0,2.0,1.0,,2.0,,,1.0,,0.1243,,,1.0,2.0,,,,,,,,,
12528241,home,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,ltorreira34,754794,EUR,823996800,M,34,34,False,,51.0,47.0,3.0,2.0,1.0,19.0,19.0,28.0,32.0,7.0,,,,68.0,59.0,7.6,5.0,0.0950169,0,,,,1.0,4.0,4.0,2.0,,1.0,,1.0,2.0,2.0,1.0,,1.0,3.0,,,,1.0,,,,,,,,,,,,,,
12528241,home,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178,11687,M,gabrielsara,913593,EUR,930355200,M,20,20,False,,30.0,27.0,1.0,1.0,1.0,7.0,8.0,23.0,28.0,2.0,,,,67.0,49.0,8.5,11.0,0.342118,2,,6.0,1.0,,4.0,3.0,1.0,,1.0,,3.0,,2.0,1.0,2.0,1.0,3.0,1.0,1.0,,1.0,0.1282,0.7858,,3.0,,,,1.0,1.0,,,,,
12528241,home,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,barisalperyilmaz,904096,EUR,959040000,M,53,53,False,,21.0,18.0,,,0.0,5.0,5.0,13.0,17.0,,,,,83.0,34.0,7.3,8.0,0.229778,1,,1.0,2.0,1.0,6.0,3.0,,1.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7831,0.9377,,,,,,,,,,,,
12528241,home,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169,10127,M,driesmertens,32493,EUR,547257600,M,10,10,False,,30.0,23.0,4.0,3.0,0.0,6.0,6.0,19.0,31.0,3.0,,,,67.0,48.0,7.5,17.0,0.0501241,2,,7.0,,,5.0,1.0,1.0,2.0,,,,1.0,,,2.0,2.0,2.0,1.0,1.0,,1.0,0.1437,0.4196,,2.0,1.0,,,,,,,,,
12528241,home,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173,9047,M,yunusakgun17,857738,EUR,962928000,M,11,11,False,,25.0,21.0,,,0.0,6.0,6.0,15.0,20.0,2.0,,,,90.0,39.0,7.0,10.0,0.305061,4,,1.0,1.0,2.0,6.0,3.0,,2.0,2.0,1.0,,,,,2.0,2.0,1.0,1.0,,1.0,,0.3184,0.0961,,,2.0,,,1.0,,1.0,,,,
12528241,home,Galatasaray,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,229308,M,Osimhen9,822471,EUR,914889600,F,45,45,False,,11.0,8.0,,,1.0,1.0,2.0,7.0,9.0,3.0,,,,90.0,27.0,7.5,6.0,0.0120018,7,,,1.0,3.0,2.0,6.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,2.0,0.6966,0.8597,,,4.0,,,2.0,,2.0,4.0,,,
12528241,home,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2642,M,Nelsson,846148,EUR,908323200,D,25,25,True,,12.0,11.0,,,0.0,5.0,6.0,6.0,6.0,,,,,23.0,15.0,6.6,2.0,0.00206637,0,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12528241,home,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2104,M,,142619,EUR,741657600,M,8,8,True,,17.0,11.0,3.0,,0.0,3.0,5.0,8.0,13.0,2.0,,,,23.0,22.0,6.8,8.0,0.0273656,0,,1.0,,,4.0,2.0,2.0,,,,,,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12528241,home,Galatasaray,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,mbatshuayi,147745,EUR,749520000,F,44,44,True,,8.0,8.0,,,0.0,1.0,1.0,7.0,7.0,2.0,,,,23.0,11.0,7.2,,0.124826,2,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,0.3491,0.2281,,,,,,1.0,,,1.0,,,
12528241,home,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,,992912,EUR,885686400,M,18,18,True,,15.0,13.0,1.0,1.0,0.0,2.0,2.0,11.0,13.0,1.0,,,,22.0,22.0,6.7,3.0,0.190106,1,,,,1.0,2.0,2.0,1.0,,2.0,1.0,,1.0,,,,,1.0,,,,,0.0213,,,,1.0,,,,,,,,,
12528241,home,Galatasaray,Elias Jelert,elias-jelert,E. Jelert,D,38,178,2410,M,,1126433,EUR,1055376000,D,24,24,True,,15.0,10.0,3.0,1.0,0.0,4.0,6.0,6.0,9.0,2.0,,,,17.0,26.0,6.6,7.0,0.00657377,0,,,,,2.0,3.0,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,2.0,,,,,,Elias,Jelert,,,,,,,
12528241,home,Galatasaray,Yusuf Demir,yusuf-demir,Y. Demir,F,,173,4507,M,yusufdemir.10,962283,EUR,1054512000,F,30,30,True,,5.0,5.0,,,0.0,1.0,1.0,5.0,5.0,1.0,,,,12.0,10.0,6.9,2.0,0.0399379,1,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,2.0,1.0,1.0,,,,,0.0416,,,1.0,,,,1.0,,,,,,
12528241,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528241,home,Galatasaray,Metehan Baltacı,metehan-baltaci,M. Baltacı,D,3,189,2121,M,,997155,EUR,1036281600,D,90,90,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528241,home,Galatasaray,Eyüp Aydın,eyup-aydin,E. Aydın,M,5,181,1623,M,,1130115,EUR,1091404800,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528241,home,Galatasaray,Efe Akman,efe-akman,E. Akman,M,8,175,1340,M,,1215206,EUR,1142812800,M,83,83,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528241,away,Çaykur Rizespor,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195,1121,M,,283847,EUR,821923200,G,30,30,False,,35.0,21.0,19.0,5.0,0.0,17.0,18.0,4.0,17.0,8.0,4.0,,,90.0,45.0,6.6,14.0,0.00102737,0,-0.1494,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,
12528241,away,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,,1394729,EUR,972172800,D,37,37,False,,15.0,10.0,1.0,,0.0,7.0,10.0,3.0,6.0,1.0,,,,59.0,29.0,6.1,9.0,0.00318681,0,,1.0,1.0,,1.0,3.0,,,1.0,1.0,,,1.0,,,,1.0,,,2.0,1.0,,,,,,Taha Sahin,,,,,,,,
12528241,away,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,,1121174,EUR,923184000,D,2,2,False,,14.0,8.0,7.0,2.0,0.0,6.0,8.0,2.0,6.0,1.0,,,,38.0,16.0,6.2,6.0,0.00053336,0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
12528241,away,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,,889382,EUR,959558400,D,4,4,False,,38.0,30.0,5.0,,0.0,25.0,28.0,5.0,10.0,3.0,,,,90.0,49.0,6.4,8.0,0.00391392,0,,,2.0,,4.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,,2.0,,,,4.0,,,,4.0,,,,,,,,,,,
12528241,away,Çaykur Rizespor,Seyfettin Anıl Yaşar,seyfettin-anil-yasar,S. A. Yaşar,D,16,192,26,M,,999646,EUR,1025481600,D,16,16,False,,43.0,37.0,5.0,2.0,0.0,36.0,39.0,1.0,4.0,2.0,,,,90.0,56.0,6.2,6.0,0.00045704,1,,,3.0,3.0,4.0,3.0,1.0,,,,,1.0,,,,,,,,8.0,,0.0182,,2.0,,1.0,,,,,,,,,
12528241,away,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183,148,M,,281233,EUR,785289600,D,5,5,False,True,23.0,16.0,5.0,1.0,0.0,11.0,16.0,6.0,9.0,2.0,,,,90.0,39.0,6.1,10.0,0.0485028,1,,2.0,,,2.0,4.0,1.0,,,,,2.0,2.0,1.0,,1.0,1.0,,,3.0,2.0,0.0207,,,1.0,,,,1.0,,,,,,
12528241,away,Çaykur Rizespor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,11,178,297,M,,798676,EUR,821491200,M,28,28,False,,6.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,3.0,4.0,,,,59.0,18.0,6.1,7.0,0.0003932,0,,1.0,3.0,1.0,7.0,4.0,,1.0,3.0,1.0,,,1.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
