match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_unsuccessfulTouch,stat_goalAssist,stat_keyPass,player_sofascoreId,stat_totalCross,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
10390080,home,Troyes,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,30,30,False,38.0,12.0,28.0,3.0,10.0,16.0,2.0,22.0,1.0,1.0,2.0,9.0,3.0,3.0,3.0,90.0,47.0,6.9,26.0,0.0,0.0,0.00014562,0,1.0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390080,home,Troyes,Jackson Porozo,jackson-porozo,J. Porozo,D,12,192,728,M,978518,EUR,965347200,D,2,2,False,15.0,9.0,6.0,,9.0,12.0,,3.0,2.0,4.0,6.0,3.0,,,,90.0,23.0,6.5,6.0,0.0,0.0,8.167e-05,0,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10390080,home,Troyes,Yoann Salmier,yoann-salmier,Y. Salmier,D,21,188,61,M,785518,EUR,722304000,D,17,17,False,29.0,23.0,3.0,1.0,21.0,25.0,2.0,4.0,,2.0,8.0,4.0,,,,90.0,45.0,6.9,7.0,0.0653,0.0,0.00104789,0,,,2.0,2.0,1.0,,1.0,True,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10390080,home,Troyes,Erik Palmer-Brown,erik-palmer-brown,E. Palmer-Brown,D,14,190,558,M,540112,EUR,861840000,D,4,4,False,21.0,12.0,5.0,1.0,10.0,15.0,2.0,6.0,3.0,6.0,11.0,5.0,,,,90.0,45.0,6.9,10.0,0.0,0.0,0.00032802,0,,2.0,5.0,3.0,1.0,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,
10390080,home,Troyes,Thierno Baldé,thierno-balde,T. Baldé,D,18,182,214,M,997189,EUR,1023667200,M,18,18,False,18.0,11.0,4.0,2.0,5.0,9.0,6.0,9.0,,3.0,,7.0,,,,90.0,37.0,6.5,11.0,0.0,0.0,0.0608018,0,,,2.0,2.0,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
10390080,home,Troyes,Rominigue Kouamé,rominigue-kouame,R. Kouamé,M,6,177,330,M,846446,EUR,850780800,M,6,6,False,23.0,19.0,3.0,2.0,14.0,17.0,5.0,6.0,,2.0,6.0,7.0,,,,90.0,38.0,6.4,7.0,0.0,0.0,0.00138759,0,,1.0,7.0,1.0,,1.0,3.0,,,,2.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,
10390080,home,Troyes,Xavier Chavalerin,xavier-chavalerin,X. Chavalerin,M,7,178,42,M,157029,EUR,668304000,M,24,24,False,32.0,29.0,3.0,2.0,23.0,25.0,6.0,7.0,,4.0,1.0,9.0,,,,90.0,43.0,6.8,5.0,0.0,0.0,0.032061,0,,1.0,6.0,3.0,2.0,1.0,1.0,,,,1.0,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10390080,home,Troyes,Yasser Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,927360,EUR,978307200,M,39,39,False,18.0,10.0,4.0,1.0,8.0,10.0,2.0,9.0,,3.0,4.0,7.0,,,,90.0,41.0,7.1,11.0,0.06,0.3415,0.00091611,1,,1.0,4.0,1.0,1.0,,1.0,,,,1.0,Yasser,Larouci,,4.0,,,,larouci.yasseroff,1.0,2.0,1.0,1.0,,,,,,,
10390080,home,Troyes,Andreas Bruus,andreas-bruus,A. Bruus,D,5,183,81,M,826070,EUR,916444800,F,19,19,False,7.0,3.0,,,1.0,3.0,2.0,4.0,,1.0,,1.0,,,,71.0,13.0,6.6,5.0,0.0,0.0,0.00656529,0,,5.0,7.0,1.0,,,2.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
10390080,home,Troyes,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,F,11,11,False,21.0,8.0,2.0,,5.0,8.0,4.0,19.0,1.0,6.0,1.0,4.0,,,,90.0,44.0,6.3,25.0,0.7864,0.0,0.111242,2,,,7.0,2.0,1.0,2.0,,,4.0,,,,,,4.0,,,1.0,,6.0,1.0,,,1.0,1.0,2.0,,,,
