match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_totalCross,stat_errorLeadToAGoal,player_firstName,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,player_sofascoreId,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_challengeLost,stat_outfielderBlock,stat_penaltyConceded,stat_goalAssist
10411601,home,Sassuolo,Andrea Consigli,andrea-consigli,A. Consigli,G,189,262,M,38618,EUR,538704000,G,47,47,False,36.0,33.0,11.0,8.0,29.0,29.0,4.0,7.0,4.0,1.0,2.0,90.0,40.0,6.3,3.0,0.0,0.0,0.00449356,0,-0.8408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411601,home,Sassuolo,Jeremy Toljan,jeremy-toljan,J. Toljan,D,182,343,M,149606,EUR,776304000,D,22,22,False,67.0,57.0,7.0,3.0,33.0,37.0,24.0,30.0,8.0,,,90.0,80.0,6.4,11.0,0.0,0.0,0.0443049,0,,22,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411601,home,Sassuolo,Ruan,ruan,Ruan,D,187,1238,M,914487,EUR,928713600,D,44,44,False,47.0,39.0,1.0,1.0,31.0,37.0,8.0,10.0,10.0,,,90.0,64.0,7.2,9.0,0.0,0.0,0.0040153,0,,4,4.0,6.0,16.0,5.0,,8.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10411601,home,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,189,224,M,170887,EUR,705888000,D,13,13,False,66.0,58.0,7.0,5.0,40.0,46.0,18.0,21.0,7.0,,,90.0,76.0,6.2,10.0,0.0,0.0,0.0100217,0,,,1.0,3.0,6.0,1.0,1.0,3.0,,,2.0,1.0,1.0,3.0,2.0,True,1.0,1.0,,,,,,,,,,,,,,,,,
10411601,home,Sassuolo,Rogério,rogerio,Rogério,D,178,289,M,830551,EUR,884649600,D,6,6,False,80.0,65.0,8.0,4.0,31.0,36.0,34.0,46.0,7.0,,,90.0,101.0,6.4,21.0,0.0564,0.0,0.0338027,1,,13,4.0,7.0,3.0,1.0,1.0,,,,,,1.0,2.0,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,
10411601,home,Sassuolo,Davide Frattesi,davide-frattesi,D. Frattesi,M,178,5601,M,835600,EUR,937958400,M,16,16,False,27.0,21.0,3.0,2.0,12.0,14.0,9.0,13.0,4.0,,,81.0,40.0,6.5,9.0,0.0,0.0,0.108072,0,,16,1.0,5.0,7.0,1.0,1.0,2.0,1.0,,2.0,,,4.0,2.0,,,,,,1.0,,davidefrrattesi_22,,,,,,,,,,,,
10411601,home,Sassuolo,Matheus Henrique,matheus-henrique,M. Henrique,M,175,2961,M,912786,EUR,882489600,M,7,7,False,56.0,51.0,6.0,5.0,29.0,30.0,22.0,26.0,11.0,,,90.0,69.0,6.9,7.0,0.0,0.0,0.0870485,0,,8,3.0,4.0,4.0,2.0,1.0,,1.0,1.0,2.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
10411601,home,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,187,1387,M,924973,EUR,921283200,M,42,42,False,24.0,20.0,,,10.0,10.0,10.0,14.0,1.0,,,45.0,33.0,6.6,7.0,0.0,0.0,0.0127501,0,,42,,1.0,4.0,2.0,3.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10411601,home,Sassuolo,Domenico Berardi,domenico-berardi,D. Berardi,M,185,5071,M,253367,EUR,775699200,F,10,10,False,35.0,23.0,5.0,3.0,3.0,5.0,21.0,35.0,,,,87.0,58.0,7.5,21.0,1.3257,0.9812,0.078179,8,,10,3.0,7.0,4.0,,2.0,2.0,3.0,2.0,,,,,1.0,,5.0,,,,2.0,3.0,berardi25,1.0,4.0,1.0,1.0,1.0,,,,,,,
10411601,home,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,185,2688,M,826198,EUR,927072000,F,9,9,False,31.0,22.0,,,9.0,9.0,13.0,22.0,,,,81.0,51.0,6.8,18.0,0.2168,0.0,0.0275855,2,,99,3.0,8.0,3.0,,6.0,1.0,,,,,,2.0,2.0,,,,,,3.0,2.0,,,,,,2.0,1.0,,,,,,
