match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_shotOffTarget,captain,stat_totalCross,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_goalAssist,stat_hitWoodwork,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11369922,home,Sint-Truidense VV,Kahveh Zahiroleslam,Kahveh Zahiroleslam,,kahveh-zahiroleslam,K. Zahiroleslam,F,18,193,237,M,1519355,EUR,1023926400,F,15,15,False,8.0,5.0,1.0,1.0,2.0,3.0,3.0,5.0,,1.0,1.0,,,,61.0,16.0,7.2,6.0,0.00961457,2,,,,1.0,2.0,,2.0,,,0.3224,0.8781,1.0,,,,,2.0,1.0,,,,,,,,,2.0,,,1.0,,,
11369922,home,Sint-Truidense VV,Rihito Yamamoto,,,rihito-yamamoto,R. Yamamoto,M,6,179,455,M,1030211,EUR,1008115200,M,6,6,True,14.0,10.0,1.0,,2.0,2.0,8.0,12.0,,2.0,3.0,,,,29.0,20.0,7.0,5.0,0.0100444,0,,1.0,,,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,
11369922,home,Sint-Truidense VV,Fatih Kaya,,,fatih-kaya,F. Kaya,F,29,183,257,M,930697,EUR,942364800,F,11,11,True,3.0,1.0,,,1.0,1.0,,2.0,2.0,3.0,,,,,29.0,8.0,6.3,4.0,1.725e-05,2,,3.0,1.0,1.0,1.0,,,1.0,,0.3813,0.8717,,1.0,,,,1.0,,,,,,1.0,,,1.0,,,,,,,
11369922,home,Sint-Truidense VV,Joselpho Barnes,,,joselpho-barnes,J. Barnes,F,,185,65,M,1100555,EUR,1008115200,F,23,23,True,,,,,,,,,1.0,1.0,,,,,10.0,3.0,6.3,1.0,,2,,1.0,,1.0,,,,,,0.4859,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,
11369922,home,Sint-Truidense VV,Jo Coppens,,,jo-coppens,J. Coppens,G,12,190,48,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369922,home,Sint-Truidense VV,Wolke Janssens,,,janssens-wolke,W. Janssens,D,22,185,37,M,794418,EUR,789782400,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369922,home,Sint-Truidense VV,Joel Chima Fujita,,,joel-chima-fujita,J. C. Fujita,M,16,175,1436,M,1002461,EUR,1013817600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369922,home,Sint-Truidense VV,Olivier Dumont,Olivier Dumont,,olivier-dumont,O. Dumont,M,14,182,41,M,1127338,EUR,1015372800,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369922,away,Oud-Heverlee Leuven,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187,289,M,996979,EUR,1015632000,G,1,1,False,41.0,18.0,31.0,8.0,12.0,14.0,6.0,27.0,,,12.0,1.0,6.0,12.0,90.0,62.0,9.7,24.0,0.00245953,0,2.6563,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0
11369922,away,Oud-Heverlee Leuven,Richie Sagrado,Richie Sagrado,,richie-sagrado,R. Sagrado,M,20,182,282,M,1198069,EUR,1075420800,D,52,52,False,12.0,9.0,1.0,,5.0,5.0,4.0,8.0,,1.0,4.0,,,,31.0,18.0,5.2,5.0,0.0300164,0,,2.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,
11369922,away,Oud-Heverlee Leuven,Joel Schingtienne,Joel Schingtienne,,schingtienne-joel,J. Schingtienne,D,3,188,255,M,1388438,EUR,1029283200,D,23,23,False,31.0,21.0,6.0,,17.0,21.0,4.0,10.0,,,4.0,,,,90.0,43.0,6.4,12.0,0.00228335,0,,1.0,,,,8.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,
11369922,away,Oud-Heverlee Leuven,Ewoud Pletinckx,,,ewoud-pletinckx,E. Pletinckx,D,28,190,193,M,949101,EUR,971136000,D,28,28,False,17.0,15.0,2.0,,13.0,15.0,2.0,2.0,1.0,2.0,1.0,,,,90.0,22.0,6.5,2.0,0.00470002,0,,4.0,,,,2.0,1.0,1.0,1.0,,,,4.0,,True,,,,,,,,,,,,,,,,,,
11369922,away,Oud-Heverlee Leuven,Florian Miguel,,,florian-miguel,F. Miguel,D,12,179,53,M,777067,EUR,841536000,D,18,18,False,23.0,15.0,7.0,2.0,9.0,11.0,6.0,12.0,,1.0,1.0,,,,90.0,41.0,6.5,10.0,0.00252776,0,,3.0,,,,3.0,2.0,1.0,,,,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,
11369922,away,Oud-Heverlee Leuven,Hamza Mendyl,,,hamza-mendyl,H. Mendyl,D,37,179,703,M,846447,EUR,877392000,D,20,20,False,15.0,11.0,3.0,1.0,7.0,10.0,4.0,5.0,,1.0,2.0,,,,68.0,24.0,6.5,5.0,0.00437223,1,,6.0,2.0,,1.0,,1.0,,,0.0394,0.0662,,2.0,,,,,,1.0,,,,2.0,1.0,,,,,,,,,
11369922,away,Oud-Heverlee Leuven,Ezechiel Banzuzi,Ezechiel Banzuzi,,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,11,11,False,32.0,18.0,6.0,2.0,6.0,10.0,12.0,22.0,4.0,8.0,4.0,,,,90.0,53.0,6.8,17.0,0.0253407,0,,7.0,2.0,,,6.0,,,,,,,4.0,,,,3.0,4.0,1.0,3.0,,,,,,,,,,,,,
11369922,away,Oud-Heverlee Leuven,Raz Shlomo,Raz,Shlomo,raz-shlomo,R. Shlomo,D,13,188,104,M,861825,EUR,934502400,M,3,3,False,29.0,14.0,5.0,1.0,9.0,12.0,5.0,17.0,2.0,5.0,3.0,,,,90.0,39.0,6.1,17.0,0.0063068,0,,9.0,2.0,,,2.0,,2.0,1.0,,,,1.0,,,,,,4.0,,,1.0,2.0,1.0,,,,,,,,,
11369922,away,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,,,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,16,177,285,M,862449,EUR,912038400,M,7,7,False,24.0,16.0,6.0,4.0,5.0,5.0,12.0,22.0,1.0,6.0,7.0,,,,60.0,39.0,7.0,13.0,0.117706,0,,7.0,3.0,,,,1.0,3.0,2.0,,,1.0,1.0,,,3.0,,1.0,,,1.0,1.0,3.0,1.0,,,,1.0,,,,,
11369922,away,Oud-Heverlee Leuven,Jonatan Braut Brunes,,,jonatan-braut-brunes,J. B. Brunes,F,18,188,722,M,840521,EUR,965606400,F,9,9,False,8.0,6.0,,,3.0,5.0,3.0,3.0,1.0,1.0,2.0,,,,38.0,11.0,7.2,3.0,0.0027531,1,,,,,1.0,,,,,0.0634,0.2848,,,,,,1.0,,,,,,,,,,,,,1.0,,,
11369922,away,Oud-Heverlee Leuven,Nachon Nsingi,Nachon Nsingi,,nachon-nsingi,N. Nsingi,F,27,169,104,M,1388434,EUR,988070400,F,43,43,False,11.0,6.0,,,3.0,4.0,3.0,10.0,1.0,2.0,3.0,,,,68.0,21.0,6.3,12.0,0.00530893,0,,10.0,1.0,,,,,,,0.0619,,,5.0,,,3.0,1.0,,1.0,,,1.0,3.0,1.0,,,,,,,,,
11369922,away,Oud-Heverlee Leuven,Joren Dom,,,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,D,6,6,True,15.0,6.0,4.0,,4.0,6.0,2.0,10.0,2.0,4.0,6.0,,,,52.0,33.0,6.7,12.0,0.00088002,2,,5.0,3.0,,1.0,6.0,,2.0,1.0,0.0207,0.0202,,1.0,,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,
11369922,away,Oud-Heverlee Leuven,Suphanat Mueanta,,,suphanat-mueanta,S. Mueanta,F,10,175,1109,M,927330,EUR,1028246400,F,19,19,True,7.0,3.0,2.0,,3.0,5.0,,2.0,1.0,3.0,3.0,,,,30.0,14.0,6.6,6.0,2.911e-05,0,,3.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,2.0,1.0,1.0,,,,,,,,,
11369922,away,Oud-Heverlee Leuven,Pierre-Yves Ngawa,,,pierre-yves-ngawa,P. Ngawa,D,5,187,34,M,137805,EUR,697593600,D,5,5,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,22.0,5.0,6.6,,0.00048655,0,,2.0,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
11369922,away,Oud-Heverlee Leuven,Nathaniel Opoku,Nathaniel Opoku,,opoku-nathaniel,N. Opoku,F,24,183,196,M,1473154,EUR,995760000,F,21,21,True,5.0,3.0,,,,,3.0,5.0,1.0,2.0,1.0,,,,22.0,10.0,6.7,4.0,0.00327313,0,,2.0,,,,2.0,,,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,
11369922,away,Oud-Heverlee Leuven,Maxence Prévot,,,maxence-prevot,M. Prévot,G,16,184,55,M,785520,EUR,860544000,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369922,away,Oud-Heverlee Leuven,Youssef Maziz,,,youssef-maziz,Y. Maziz,M,10,175,445,M,862821,EUR,898646400,M,88,88,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369922,away,Oud-Heverlee Leuven,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174,435,M,978327,EUR,972604800,F,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
