match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_interceptionWon,stat_totalTackle,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,captain,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
11204735,home,Portland Timbers,Tega Ikoba,,,tega-ikoba,T. Ikoba,F,,191.0,22,M,1020487,EUR,1060819200,F,17,17,False,5.0,4.0,,,,,4.0,5.0,1.0,2.0,,,,73.0,11.0,6.8,1.0,2,,,,2.0,4.0,2.0,1.0,,,,1.0,,2.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,
11204735,home,Portland Timbers,Jarosław Niezgoda,,,jaroslaw-niezgoda,J. Niezgoda,F,29,185.0,462,M,607224,EUR,795225600,F,11,11,True,13.0,8.0,,,2.0,2.0,6.0,11.0,,1.0,,,,56.0,18.0,7.9,7.0,3,1.0,,,,2.0,2.0,1.0,,,,,1.0,1.0,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,
11204735,home,Portland Timbers,Víctor Griffith,,,victor-griffith,V. Griffith,M,6,174.0,142,M,985159,EUR,976579200,M,57,57,True,25.0,23.0,3.0,1.0,12.0,12.0,11.0,13.0,,6.0,,,,45.0,27.0,6.6,2.0,0,,,,,2.0,1.0,,,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,
11204735,home,Portland Timbers,Santiago Moreno,,,santiago-moreno,S. Moreno,M,30,171.0,1030,M,100203,EUR,956275200,M,30,30,True,26.0,20.0,4.0,3.0,4.0,5.0,17.0,22.0,,6.0,,,,45.0,38.0,7.0,11.0,1,,1.0,1.0,,3.0,4.0,,3.0,2.0,,,3.0,2.0,2.0,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,
11204735,home,Portland Timbers,Eric Miller,,,eric-miller,E. Miller,D,,183.0,22,M,329613,EUR,727056000,D,15,15,True,13.0,9.0,2.0,,2.0,2.0,7.0,11.0,1.0,1.0,,,,24.0,16.0,6.7,4.0,0,,,,,,1.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
11204735,home,Portland Timbers,Nathan Fogaça,,,nathan-fogaca,Nathan Fogaça,F,9,178.0,254,M,934638,EUR,928886400,F,99,99,True,4.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,,3.0,,,,17.0,10.0,6.9,2.0,2,,,,3.0,3.0,3.0,,2.0,2.0,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,
11204735,home,Portland Timbers,Aljaž Ivačič,,,aljaz-ivacic,A. Ivačič,G,,186.0,103,M,242533,EUR,757123200,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204735,home,Portland Timbers,Juan Mosquera,,,juan-mosquera,J. Mosquera,D,29,180.0,350,M,1019033,EUR,1031184000,D,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204735,away,Orange County SC,Cody Cropper,,,cody-cropper,C. Cropper,G,,191.0,14,,204264,EUR,729820800,G,1,1,False,29.0,25.0,8.0,4.0,25.0,29.0,,,1.0,4.0,1.0,2.0,1.0,90.0,39.0,5.5,5.0,0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,
11204735,away,Orange County SC,Alex Villanueva,,,alex-villanueva,A. Villanueva,D,,170.0,12,M,1025345,EUR,1026172800,D,3,3,False,25.0,22.0,2.0,1.0,14.0,15.0,8.0,10.0,2.0,2.0,,,,78.0,36.0,6.2,5.0,0,,,,2.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
11204735,away,Orange County SC,Markus Nakkim,,,markus-nakkim,M. Nakkim,D,4,187.0,32,M,793401,EUR,837907200,D,30,30,False,58.0,51.0,11.0,9.0,41.0,47.0,10.0,11.0,2.0,3.0,,,,90.0,73.0,7.1,9.0,0,,,,2.0,3.0,7.0,,,,,3.0,,1.0,,4.0,,1.0,,,1.0,,,,2.0,True,,,,,,
11204735,away,Orange County SC,Andrew Fox,,,andrew-fox,A. Fox,D,,180.0,1,M,803188,EUR,726192000,D,6,6,False,57.0,43.0,15.0,7.0,35.0,41.0,8.0,16.0,5.0,1.0,,,,90.0,68.0,6.9,14.0,1,,,,1.0,1.0,3.0,,1.0,1.0,,2.0,,,1.0,2.0,1.0,,,,,,,1.0,1.0,,2.0,,,,,
11204735,away,Orange County SC,Ryan Doghman,,,ryan-doghman,R. Doghman,D,23,179.0,11,M,904891,EUR,866246400,D,23,23,False,31.0,27.0,1.0,1.0,22.0,23.0,6.0,12.0,1.0,10.0,,,,90.0,54.0,6.9,12.0,1,,4.0,1.0,,2.0,2.0,,,,1.0,,3.0,1.0,1.0,,4.0,,,,,1.0,1.0,,2.0,,,,,,,
11204735,away,Orange County SC,Kevin Partida,,,kevin-partida,K. Partida,M,19,173.0,5,M,884704,EUR,794793600,M,19,19,False,27.0,22.0,2.0,1.0,15.0,17.0,7.0,11.0,,5.0,,,,78.0,41.0,7.1,7.0,0,,1.0,,,3.0,5.0,1.0,1.0,1.0,,1.0,,2.0,,,4.0,3.0,,,1.0,,,,1.0,,,,,,,
11204735,away,Orange County SC,Ashish Chattha,,,ashish-chattha,A. Chattha,M,15,,7,M,935625,EUR,947116800,M,15,15,False,47.0,39.0,4.0,3.0,30.0,33.0,9.0,14.0,,3.0,,,,90.0,59.0,6.6,10.0,1,,,,,3.0,2.0,3.0,1.0,1.0,,1.0,1.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,
11204735,away,Orange County SC,Bryce Jamison,Bryce Jamison,,bryce-jamison,B. Jamison,M,11,183.0,47,M,1410319,EUR,1136505600,M,11,11,False,21.0,13.0,3.0,3.0,7.0,10.0,8.0,13.0,2.0,3.0,,,,64.0,30.0,6.8,11.0,0,,2.0,2.0,1.0,3.0,2.0,,1.0,,,,1.0,,3.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,
11204735,away,Orange County SC,Brian Iloski,,,brian-iloski,B. Iloski,M,,170.0,10,M,868806,EUR,810172800,M,10,10,False,21.0,17.0,2.0,2.0,6.0,7.0,11.0,15.0,,2.0,,,,57.0,33.0,6.9,7.0,2,,1.0,,,1.0,6.0,,2.0,2.0,,,1.0,,,,,,1.0,,,1.0,,1.0,4.0,,,,,,,
11204735,away,Orange County SC,Milan Iloski,,,milan-iloski,M. Iloski,F,10,177.0,544,M,1016811,EUR,933206400,M,7,7,False,31.0,25.0,7.0,3.0,14.0,16.0,14.0,23.0,1.0,4.0,,,,90.0,53.0,7.3,15.0,3,,8.0,3.0,,3.0,3.0,1.0,1.0,1.0,1.0,,2.0,,2.0,,1.0,,2.0,1.0,,2.0,,1.0,2.0,,,,,,,1.0
11204735,away,Orange County SC,Thomas Amang,,,thomas-amang,T. Amang,F,,174.0,48,M,831295,EUR,886982400,F,21,21,False,5.0,4.0,,,3.0,3.0,1.0,2.0,1.0,1.0,,,,64.0,8.0,6.6,1.0,1,1.0,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,2.0,,,,,1.0
11204735,away,Orange County SC,Dillon Powers,,,dillon-powers,D. Powers,D,,180.0,7,M,314028,EUR,666489600,M,5,5,True,19.0,14.0,3.0,1.0,6.0,7.0,8.0,12.0,,3.0,,,,33.0,22.0,6.7,5.0,1,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,
11204735,away,Orange County SC,Oluwakorede Osundina,Oluwakorede Osundina,,oluwakorede-osundina,O. Osundina,M,13,180.0,113,M,1190517,EUR,1076630400,F,18,18,True,2.0,2.0,,,1.0,1.0,1.0,3.0,1.0,2.0,,,,26.0,8.0,6.1,4.0,1,,2.0,,2.0,4.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0
11204735,away,Orange County SC,Emil Nielsen,,,emil-nielsen,E. Nielsen,F,7,175.0,10,M,150648,EUR,752716800,F,17,17,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,1.0,,,,26.0,7.0,6.8,1.0,1,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,
11204735,away,Orange County SC,Brent Richards,,,brent-richards,B. Richards,D,,179.0,1,M,882551,EUR,643161600,D,16,16,True,9.0,7.0,2.0,2.0,4.0,6.0,3.0,5.0,,1.0,,,,12.0,13.0,6.6,4.0,1,,2.0,,,1.0,3.0,1.0,,,,,,,,3.0,,,1.0,,,,,,,,1.0,,,,,
11204735,away,Orange County SC,Kyle Scott,,,kyle-scott,K. Scott,M,6,172.0,41,M,788257,EUR,882748800,M,26,26,True,15.0,12.0,2.0,,8.0,9.0,4.0,6.0,,3.0,,,,12.0,19.0,6.5,3.0,0,,,,,3.0,4.0,1.0,,,,,,2.0,,,,2.0,,,2.0,,,,2.0,,,,,,,
11204735,away,Orange County SC,Mark Hyan,Mark Hyan,,mark-hyan,M. Hyan,G,34,,2,M,1476945,EUR,1106784000,G,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204735,away,Orange County SC,Seth Casiple,,,seth-casiple,S. Casiple,M,,172.0,1,M,790168,EUR,746064000,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
