match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,captain,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_keyPass,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_totalOffside
10389950,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,29,29,True,7.0,3.0,1.0,,1.0,3.0,2.0,6.0,,2.0,,,,23.0,20.0,6.9,10.0,0.035,0.0,0.161043,1,,,,2.0,,3.0,5.0,,,,3.0,2.0,4.0,1.0,,,2.0,1.0,1.0,,,1.0,,,1.0,,,,,,
10389950,home,Stade Brestois,Axel Camblan,axel-camblan,A. Camblan,M,7,169,84,M,1135605,EUR,1055894400,F,11,11,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,1.0,,,,13.0,7.0,6.6,,0.0,0.0,0.0587742,0,,Axel Camblan,,,,2.0,1.0,,,,,,,,,,2.0,1.0,,,,,,,1.0,,,,,,
10389950,home,Stade Brestois,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,True,7.0,4.0,3.0,,2.0,2.0,2.0,10.0,,2.0,,,,11.0,15.0,6.4,9.0,0.0,0.0,0.00069828,0,,,,5.0,,2.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
10389950,home,Stade Brestois,Karamoko Dembélé,karamoko-dembele,K. Dembélé,M,7,167,2045,M,981046,EUR,1045872000,F,18,18,True,3.0,2.0,,,1.0,1.0,2.0,5.0,,,,,,11.0,8.0,6.8,3.0,0.0895,0.0304,0.00623072,1,,,,3.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,
10389950,home,Stade Brestois,Joaquín Blázquez,joaquin-blazquez,J. Blázquez,G,1,193,178,M,940690,EUR,980640000,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389950,home,Stade Brestois,Christophe Herelle,christophe-herelle,C. Herelle,D,4,188,67,M,225092,EUR,714441600,D,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389950,home,Stade Brestois,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389950,home,Stade Brestois,Tairyk Arconte,tairyk-arconte,T. Arconte,F,11,181,133,M,1105698,EUR,1068595200,M,97,97,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Tairyk Arconte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389950,away,Lorient,Yvon Mvogo,yvon-mvogo,Y. Mvogo,G,38,190,548,M,149656,EUR,770860800,G,38,38,False,23.0,13.0,15.0,5.0,9.0,12.0,4.0,11.0,,9.0,2.0,2.0,3.0,90.0,33.0,6.7,10.0,0.0,0.0,0.00069255,0,-0.2272,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
10389950,away,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170,139,M,1131540,EUR,1033430400,D,37,37,False,35.0,31.0,2.0,,18.0,21.0,13.0,15.0,6.0,3.0,,,,90.0,56.0,7.0,7.0,0.0,0.0,0.0135203,0,,,,1.0,,1.0,5.0,,,,3.0,3.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,
10389950,away,Lorient,Julien Laporte,julien-laporte,J. Laporte,D,15,185,87,M,791048,EUR,752371200,D,15,15,False,39.0,31.0,3.0,,28.0,29.0,3.0,10.0,7.0,2.0,,,,90.0,56.0,7.2,8.0,0.0,0.0,0.00089175,0,,,,,,3.0,7.0,,,6.0,1.0,1.0,,2.0,2.0,,,5.0,1.0,,,,,,,,,,,,
10389950,away,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,False,43.0,40.0,4.0,3.0,32.0,34.0,8.0,10.0,3.0,4.0,,,,90.0,51.0,6.8,5.0,0.0,0.0,0.00471312,0,,,,1.0,,5.0,4.0,1.0,,2.0,,,,,,,3.0,4.0,1.0,1.0,,,,,,,,,,,
10389950,away,Lorient,Vincent Le Goff,vincent-le-goff,V. L. Goff,D,25,177,29,M,99945,EUR,624412800,D,25,25,False,47.0,36.0,5.0,1.0,19.0,23.0,18.0,26.0,3.0,4.0,,,,90.0,70.0,6.3,14.0,0.0,0.0,0.0364892,0,,,,2.0,1.0,5.0,6.0,,,,,,,,1.0,,2.0,3.0,1.0,,,,,,,4.0,3.0,,,1.0,
10389950,away,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,6,6,False,13.0,12.0,,,6.0,7.0,6.0,6.0,,3.0,,,,25.0,16.0,7.2,2.0,0.0425,0.0,0.114383,1,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,True,1.0,1.0,,2.0,,,,,,
10389950,away,Lorient,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,10,10,False,90.0,75.0,7.0,4.0,45.0,49.0,30.0,47.0,,13.0,,,,90.0,120.0,7.6,27.0,0.0,0.0,0.194004,0,,,,6.0,,6.0,7.0,3.0,,,4.0,2.0,2.0,2.0,1.0,,,,1.0,,,,,,6.0,2.0,1.0,,,,
10389950,away,Lorient,Stéphane Diarra,stephane-diarra,S. Diarra,F,25,173,90,M,834881,EUR,913161600,M,7,7,False,13.0,7.0,,,2.0,3.0,5.0,12.0,,8.0,,,,71.0,33.0,6.1,19.0,0.0016,0.0,0.0049908,1,,,,2.0,,8.0,5.0,,,1.0,,,4.0,1.0,2.0,,,2.0,,,,1.0,,,,8.0,2.0,,,,1.0
10389950,away,Lorient,Julien Ponceau,julien-ponceau,J. Ponceau,M,21,170,165,M,942844,EUR,975369600,M,21,21,False,45.0,37.0,3.0,2.0,13.0,17.0,24.0,28.0,,11.0,,,,87.0,55.0,6.8,10.0,0.0,0.0,0.0212837,0,,,,,,1.0,3.0,,,1.0,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,
10389950,away,Lorient,Yoann Cathline,cathline-yoann,Y. Cathline,M,10,176,521,M,1105700,EUR,1027296000,M,22,22,False,17.0,10.0,1.0,,3.0,5.0,7.0,14.0,,2.0,,,,71.0,41.0,6.3,18.0,0.4355,0.247,0.170927,4,,,,2.0,,9.0,5.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,,,,,,,,,,,5.0,,1.0,,,
10389950,away,Lorient,Terem Moffi,terem-moffi,T. Moffi,F,29,188,3115,M,894396,EUR,927590400,F,13,13,False,16.0,13.0,,,4.0,5.0,9.0,12.0,1.0,4.0,,,,87.0,34.0,8.9,9.0,0.3215,1.2347,0.0391488,3,,,,1.0,,8.0,8.0,,,,,,3.0,3.0,1.0,,5.0,2.0,,,,,,,3.0,5.0,3.0,3.0,2.0,,
10389950,away,Lorient,Quentin Boisgard,quentin-boisgard,Q. Boisgard,M,17,174,73,M,827386,EUR,858556800,M,17,17,True,37.0,33.0,,,15.0,18.0,18.0,24.0,2.0,3.0,,,,65.0,58.0,7.0,12.0,0.1745,0.4166,0.103467,3,,,,5.0,,3.0,1.0,1.0,,2.0,,,1.0,,2.0,,,1.0,,1.0,,2.0,,,1.0,,,1.0,,,
10389950,away,Lorient,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,660,M,963198,EUR,1021420800,D,4,4,True,15.0,12.0,2.0,1.0,8.0,10.0,4.0,5.0,2.0,1.0,,,,19.0,19.0,6.7,3.0,0.0,0.0,0.00196753,0,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
10389950,away,Lorient,Ibrahima Kone,ibrahima-kone,I. Kone,F,9,190,817,M,873630,EUR,929491200,F,9,9,True,6.0,3.0,2.0,,1.0,1.0,2.0,5.0,,,,,,19.0,11.0,6.4,8.0,0.0,0.0,0.00361721,0,,,,,,2.0,2.0,2.0,,,,,3.0,,,,,2.0,,,,,,,,,,,,,
10389950,away,Lorient,Bonke Innocent,bonke-innocent,B. Innocent,M,,180,154,M,587402,EUR,822096000,M,8,8,True,2.0,1.0,1.0,,1.0,2.0,,,1.0,,,,,8.0,4.0,6.6,1.0,0.0,0.0,3.49e-06,0,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
10389950,away,Lorient,Siriné Doucouré,sirine-doucoure,S. Doucoure,F,99,193,375,M,1049527,EUR,1018224000,F,29,29,True,4.0,2.0,,,1.0,2.0,1.0,2.0,,1.0,,,,8.0,7.0,6.6,3.0,0.1487,0.0,0.00017478,2,,Siriné,Doucouré,,,2.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,
10389950,away,Lorient,Vito Mannone,vito-mannone,V. Mannone,G,,189,191,M,17053,EUR,573264000,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389950,away,Lorient,Bamo Meïté,bamo-meite,B. Meïté,D,5,183,525,M,1131541,EUR,992995200,M,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389950,away,Lorient,Igor Silva,igor-silva,I. Silva,D,2,173,235,M,831246,EUR,840585600,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389950,away,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,44,177,1325,M,998241,EUR,969580800,D,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
