match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_interceptionWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_dispossessed,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,player_sofascoreId,captain,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11067330,home,Atlético Mineiro,Everson,everson,Everson,G,22,193,2202,M,870748,EUR,648604800,G,22,22,False,32.0,24.0,16.0,8.0,19.0,20.0,5.0,12.0,1.0,1.0,1.0,1.0,1.0,2.0,90.0,37.0,6.6,8.0,0.0,0.0,0.00167621,0,0.0609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067330,home,Atlético Mineiro,Renzo Saravia,renzo-saravia,R. Saravia,D,26,178,1136,M,315916,EUR,740188800,D,26,26,False,37.0,33.0,,,18.0,18.0,16.0,22.0,8.0,,7.0,2.0,,,72.0,59.0,7.3,7.0,0.0,0.0,0.0198796,0,,,,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11067330,home,Atlético Mineiro,Mauricio Lemos,mauricio-lemos,M. Lemos,D,4,186,1260,M,385916,EUR,820108800,D,28,28,False,53.0,45.0,11.0,5.0,33.0,35.0,12.0,18.0,1.0,2.0,5.0,,,,90.0,62.0,6.8,8.0,0.0292,0.0704,0.00595705,1,,,,,,1.0,4.0,,,,4.0,,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,
11067330,home,Atlético Mineiro,Jemerson,jemerson,Jemerson,D,21,184,1651,M,328519,EUR,714614400,D,34,34,False,72.0,66.0,2.0,1.0,54.0,58.0,12.0,14.0,2.0,,8.0,1.0,,,87.0,78.0,6.6,7.0,0.0,0.0,0.00593106,0,,,,,,1.0,3.0,,,,2.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,
11067330,home,Atlético Mineiro,Rubens,rubens,Rubens,M,44,178,1492,M,1093196,EUR,993081600,D,44,44,False,63.0,54.0,4.0,,25.0,30.0,30.0,34.0,7.0,1.0,7.0,,,,90.0,86.0,7.2,9.0,0.0371,0.0,0.107006,0,,Rubens,,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,5.0,3.0,,2.0,3.0,2.0,,,,,,,,,,,,,,,
11067330,home,Atlético Mineiro,Matías Zaracho,matias-zaracho,M. Zaracho,M,11,171,1332,M,859970,EUR,889488000,M,15,15,False,35.0,30.0,2.0,1.0,10.0,11.0,20.0,25.0,2.0,1.0,5.0,,,,90.0,54.0,6.8,11.0,0.0,0.0,0.0677016,0,,,,1.0,,,3.0,1.0,2.0,2.0,1.0,,,4.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
11067330,home,Atlético Mineiro,Otávio,otavio,Otávio,M,94,173,1027,M,552686,EUR,768009600,M,5,5,False,85.0,82.0,2.0,,36.0,36.0,46.0,49.0,4.0,,9.0,1.0,,,90.0,93.0,7.2,3.0,0.0,0.0,0.0248572,0,,,,,,,2.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
11067330,home,Atlético Mineiro,Edenilson,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,8,8,False,50.0,42.0,4.0,2.0,18.0,20.0,24.0,31.0,4.0,3.0,2.0,1.0,,,70.0,57.0,8.1,9.0,0.0,0.0,0.292218,0,,,,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,
11067330,home,Atlético Mineiro,Hyoran,hyoran,Hyoran,M,19,174,485,M,551348,EUR,738288000,M,20,20,False,34.0,29.0,1.0,,5.0,7.0,25.0,31.0,5.0,,1.0,,,,69.0,50.0,6.8,11.0,0.2026,0.0496,0.0727147,4,,,,4.0,1.0,2.0,9.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,,,3.0,,,,,,,,,
11067330,home,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,34705,EUR,522633600,F,7,7,False,25.0,18.0,1.0,1.0,4.0,4.0,14.0,22.0,9.0,,2.0,3.0,,,90.0,49.0,8.3,18.0,0.4608,1.5189,0.171862,5,,,,1.0,,3.0,11.0,2.0,7.0,2.0,1.0,1.0,,4.0,3.0,2.0,,2.0,,1.0,,,3.0,Hulk,True,2.0,2.0,,,,,
