match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_hitWoodwork,captain,stat_bigChanceCreated,stat_wonTackle,stat_totalOffside,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_clearanceOffLine,stat_outfielderBlock,stat_goals
14425849,home,Bournemouth,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8557,M,dj.petrovic12,882604,EUR,939340800,G,1,1,False,27.0,23.0,7.0,3.0,0.0,23.0,25.0,2.0,4.0,90.0,28.0,6.3,4.0,0,0.03,0.01,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425849,home,Bournemouth,Julián Araujo,julian-araujo,J. Araujo,D,22,175,4884,M,julian_araujo,978150,EUR,997660800,D,2,2,False,52.0,45.0,3.0,2.0,0.0,13.0,15.0,37.0,4.0,90.0,74.0,6.1,12.0,0,0.11,0.15,-0.35,32.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425849,home,Bournemouth,James Hill,james-hill,J. Hill,D,23,184,569,M,,1156586,EUR,1010620800,D,23,23,False,71.0,57.0,10.0,1.0,0.0,37.0,38.0,33.0,1.0,90.0,88.0,6.2,14.0,4,0.2,0.06,-0.64,20.0,,2.0,11.0,2.0,12.0,6.0,1.0,,,1.0,,1.0,3.0,1.0,1.0,2.0,-0.57,,,,,,,,,,,,,,,,,,,,,
14425849,home,Bournemouth,Bafodé Diakité,bafode-diakite,B. Diakité,D,18,182,1852,M,,962408,EUR,978739200,D,18,18,False,46.0,43.0,6.0,4.0,0.0,25.0,26.0,20.0,3.0,45.0,54.0,6.6,4.0,0,0.16,0.07,-0.15,18.0,,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425849,home,Bournemouth,Julio Soler,julio-soler,J. Soler,D,20,175,3909,M,,1201520,EUR,1108512000,D,20,20,False,49.0,46.0,1.0,1.0,0.0,23.0,25.0,24.0,,90.0,74.0,6.4,8.0,3,0.3,0.11,-0.37,23.0,4.0,1.0,,5.0,3.0,1.0,2.0,,1.0,3.0,2.0,,2.0,1.0,,2.0,-0.36,Julio Soler,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
14425849,home,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1202,M,,322391,EUR,793411200,M,10,10,False,38.0,29.0,4.0,1.0,0.0,9.0,11.0,27.0,5.0,74.0,55.0,6.8,17.0,0,0.35,0.1,-0.06,20.0,6.0,,2.0,4.0,4.0,,1.0,2.0,2.0,,3.0,,,,,1.0,,,,1.0,,1.0,,True,1.0,2.0,1.0,,,,,,,,,,,
14425849,home,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178,2368,M,,1104986,EUR,1061424000,M,8,8,False,52.0,47.0,5.0,2.0,0.0,23.0,25.0,27.0,7.0,90.0,71.0,6.7,10.0,1,0.18,0.27,-0.29,24.0,3.0,,3.0,5.0,8.0,2.0,,3.0,,2.0,2.0,,1.0,,1.0,3.0,-0.13,Alex Scott,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,
14425849,home,Bournemouth,Ben Gannon-Doak,ben-doak,B. Doak,M,11,174,6772,M,bendoak._,1154861,EUR,1131667200,M,11,11,False,20.0,15.0,2.0,2.0,0.0,5.0,7.0,13.0,2.0,45.0,31.0,6.4,10.0,0,-0.08,0.13,-0.03,10.0,1.0,3.0,,5.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,Ben Doak,,,,,,,,1.0,,2.0,1.0,,,,,,,,,
14425849,home,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6947,M,justinkluivert,851596,EUR,925862400,M,19,19,False,22.0,21.0,,,0.0,6.0,6.0,16.0,2.0,66.0,31.0,6.4,4.0,0,-0.09,0.08,-0.11,15.0,1.0,1.0,,3.0,4.0,1.0,,,1.0,3.0,1.0,,,,,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,
14425849,home,Bournemouth,Amine Adli,amine-adli,A. Adli,F,21,174,17577,M,amine_ad10,991478,EUR,957916800,M,17,17,False,37.0,28.0,2.0,1.0,0.0,7.0,11.0,26.0,5.0,90.0,49.0,5.9,11.0,1,-0.38,0.09,-0.34,21.0,,2.0,1.0,9.0,6.0,,1.0,2.0,,2.0,2.0,,1.0,,,1.0,-0.16,,,,3.0,,,,,,,3.0,1.0,1.0,,,,,,,,
14425849,home,Bournemouth,Eli Junior Kroupi,eli-junior-kroupi,E. J. Kroupi,F,22,179,7448,M,,1426228,EUR,1151020800,F,22,22,False,5.0,3.0,,,0.0,2.0,3.0,2.0,1.0,66.0,13.0,6.3,5.0,2,-0.11,0.12,-0.02,1.0,,1.0,,3.0,1.0,,,,,,,,,1.0,,,-0.15,,,,,1.0,,,,,1.0,2.0,1.0,,1.0,,,,,,,
14425849,home,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5647,M,,830659,EUR,863222400,D,5,5,True,39.0,32.0,4.0,3.0,0.0,12.0,13.0,26.0,1.0,45.0,56.0,6.9,12.0,0,0.38,0.09,-0.03,20.0,,2.0,1.0,6.0,3.0,5.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,
14425849,home,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,24,185,91394,M,antoinesemenyo42,934354,EUR,947203200,F,24,24,True,20.0,19.0,1.0,,0.0,1.0,1.0,19.0,1.0,45.0,35.0,6.3,10.0,0,-0.01,0.02,-0.01,18.0,1.0,4.0,,8.0,2.0,,,1.0,2.0,,,,,,,2.0,,,,,,1.0,,,,1.0,1.0,4.0,1.0,,,,,,,,,
14425849,home,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1279,M,,855731,EUR,868320000,M,7,7,True,10.0,6.0,1.0,,0.0,1.0,2.0,8.0,,24.0,18.0,6.7,8.0,3,0.06,0.21,-0.04,5.0,2.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,1.0,-0.11,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,
14425849,home,Bournemouth,Evanilson,evanilson,Evanilson,F,9,181,7601,M,evanilsonlima99,998490,EUR,939168000,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,2.0,24.0,11.0,6.4,2.0,4,0.04,0.2,0.0,1.0,,,,1.0,,,,,1.0,,,1.0,,2.0,,,0.09,,,,,1.0,,,,,,,,,2.0,,,,,,,
14425849,home,Bournemouth,Tyler Adams,tyler-adams,T. Adams,M,12,175,2920,M,,800419,EUR,918950400,M,12,12,True,16.0,16.0,1.0,1.0,0.0,4.0,4.0,12.0,,16.0,19.0,6.9,1.0,0,0.09,0.07,0.18,12.0,,,,1.0,2.0,,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
14425849,home,Bournemouth,Will Dennis,will-dennis,W. Dennis,G,12,188,235,M,,991001,EUR,963187200,G,40,40,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425849,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,481,M,,44566,EUR,672883200,D,15,15,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425849,home,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1759,M,,895576,EUR,922060800,M,16,16,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425849,home,Bournemouth,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1499,M,,999028,EUR,1006214400,D,3,3,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425849,away,Brentford,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,501,M,,1005959,EUR,1002931200,G,12,12,False,35.0,18.0,25.0,8.0,0.0,10.0,11.0,24.0,9.0,90.0,47.0,7.1,17.0,0,0.16,-0.02,0.18,8.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,0.3663,0.34,,,
14425849,away,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196,1149,M,,576384,EUR,892771200,D,20,20,False,23.0,15.0,3.0,,1.0,14.0,18.0,5.0,3.0,90.0,35.0,7.9,9.0,0,0.16,0.07,0.47,1.0,1.0,,1.0,2.0,3.0,3.0,,1.0,,,,,,,,2.0,,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,2.0,
14425849,away,Brentford,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2105,M,,924378,EUR,1008806400,D,4,4,False,28.0,24.0,4.0,2.0,0.0,19.0,21.0,7.0,2.0,90.0,38.0,7.3,5.0,0,0.09,0.03,0.45,5.0,,,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,
14425849,away,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194,1056,M,,855864,EUR,738633600,D,5,5,False,20.0,12.0,4.0,1.0,0.0,12.0,15.0,5.0,,60.0,33.0,6.9,11.0,0,-0.07,0.01,0.24,,,3.0,4.0,3.0,5.0,3.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,
14425849,away,Brentford,Aaron Hickey,hickey-aaron,A. Hickey,D,2,185,845,M,,966869,EUR,1023667200,M,2,2,False,8.0,8.0,,,0.0,6.0,6.0,2.0,3.0,59.0,17.0,6.5,3.0,0,-0.01,0.01,-0.02,2.0,,2.0,,5.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,
14425849,away,Brentford,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4636,M,,885864,EUR,883612800,M,15,15,False,35.0,26.0,4.0,2.0,1.0,17.0,20.0,15.0,10.0,86.0,50.0,7.6,10.0,2,0.11,0.27,0.18,9.0,,,4.0,4.0,9.0,2.0,1.0,3.0,,2.0,2.0,,2.0,,,1.0,-0.14,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,
14425849,away,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1068,M,,799251,EUR,820454400,M,8,8,False,34.0,26.0,8.0,3.0,0.0,15.0,17.0,17.0,4.0,90.0,53.0,7.2,15.0,0,0.17,0.02,0.24,11.0,5.0,,,1.0,3.0,,1.0,3.0,1.0,,,,,,,,,,,1.0,,,,True,,3.0,,1.0,,,,,,,,,,
14425849,away,Brentford,Rico Henry,rico-henry,R. Henry,D,3,175,723,M,,599128,EUR,868320000,M,3,3,False,25.0,19.0,4.0,1.0,0.0,11.0,13.0,12.0,6.0,90.0,53.0,7.0,14.0,0,-0.14,0.13,0.32,8.0,,,2.0,5.0,8.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,5.0,,,,1.0,,2.0,2.0,,,,,,,,1.0,
14425849,away,Brentford,Antoni Milambo,antoni-milambo,A. Milambo,M,17,179,1578,M,,1126692,EUR,1112486400,F,17,17,False,6.0,4.0,1.0,1.0,0.0,3.0,4.0,2.0,2.0,59.0,16.0,6.3,5.0,0,-0.1,0.0,-0.21,1.0,1.0,4.0,,7.0,4.0,,,1.0,2.0,3.0,1.0,,,,,,,Antoni,Milambo,,2.0,,,,,1.0,,,,1.0,,,,,,,,
14425849,away,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3200,M,,1006387,EUR,1006819200,F,7,7,False,10.0,6.0,,,0.0,3.0,3.0,7.0,1.0,59.0,27.0,6.1,8.0,0,-0.09,0.05,0.2,3.0,,6.0,2.0,11.0,4.0,3.0,1.0,2.0,2.0,,3.0,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,
14425849,away,Brentford,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4032,M,_fabio.10,991604,EUR,1030665600,F,14,14,False,20.0,15.0,4.0,2.0,0.0,7.0,7.0,13.0,1.0,90.0,27.0,7.7,6.0,2,-0.14,0.51,0.19,8.0,,,,2.0,,3.0,1.0,,1.0,,1.0,,1.0,,,1.0,0.46,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0
14425849,away,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193,1558,M,,958916,EUR,988588800,D,22,22,True,4.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,31.0,10.0,6.7,3.0,1,0.07,-0.01,-0.08,1.0,,,1.0,,2.0,2.0,,,1.0,1.0,,,1.0,,,,-0.15,,,,,,,,,,,,,1.0,,,,,,,,
14425849,away,Brentford,Michael Kayode,michael-kayode,M. Kayode,D,33,179,2460,M,,1137431,EUR,1089417600,D,33,33,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,31.0,16.0,7.0,5.0,0,0.01,0.07,0.15,,,1.0,1.0,2.0,5.0,4.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,
14425849,away,Brentford,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,34231,M,d.ouattara15,1106451,EUR,1013385600,F,19,19,True,6.0,4.0,1.0,,0.0,,,6.0,2.0,31.0,11.0,6.7,4.0,0,-0.1,0.24,0.23,4.0,2.0,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,Dango Ouattara,,,,,,,,1.0,,,,,,,,,,,,
