match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_unsuccessfulTouch,captain,stat_blockedScoringAttempt,stat_goals,stat_goodHighClaim,stat_punches,stat_bigChanceMissed
11352654,home,Manchester United,André Onana,,,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,27.0,19.0,15.0,7.0,13.0,13.0,6.0,14.0,4.0,1.0,2.0,90.0,33.0,6.7,9.0,0.0,0.0,0.0109335,0,-0.6519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352654,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,False,56.0,51.0,2.0,2.0,13.0,14.0,42.0,49.0,5.0,,,90.0,87.0,7.7,12.0,0.191,0.0611,0.352951,2,,7.0,4.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,
11352654,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,False,63.0,56.0,12.0,10.0,21.0,23.0,36.0,42.0,5.0,,,90.0,69.0,7.6,8.0,0.0,0.0,0.179959,0,,2.0,1.0,,2.0,2.0,3.0,,,,,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11352654,home,Manchester United,Jonny Evans,,,jonny-evans,J. Evans,D,,188,4344,M,6jevans,30144,EUR,568166400,D,35,35,False,54.0,48.0,2.0,1.0,28.0,33.0,20.0,21.0,8.0,,,90.0,61.0,7.1,6.0,0.0,0.0,0.0208335,0,,,,2.0,3.0,3.0,6.0,,,,,,2.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,
11352654,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,False,48.0,45.0,2.0,2.0,12.0,13.0,33.0,35.0,3.0,,,71.0,68.0,6.9,6.0,0.0,0.0,0.0285048,0,,,,2.0,,4.0,,1.0,,,,,1.0,2.0,,1.0,1.0,,,,,,,1.0,,,,,,,
11352654,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,False,24.0,20.0,1.0,1.0,6.0,8.0,16.0,19.0,1.0,,,45.0,31.0,6.9,5.0,0.0842,0.0,0.128111,1,,3.0,2.0,,2.0,1.0,3.0,,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,
11352654,home,Manchester United,Sofyan Amrabat,,,sofyan-amrabat,S. Amrabat,M,34,183,27708,M,sofyanamrabat,359272,EUR,840585600,M,4,4,False,66.0,64.0,5.0,5.0,9.0,10.0,55.0,57.0,5.0,,,87.0,76.0,7.5,5.0,0.0,0.0,0.11715,0,,1.0,,,,2.0,2.0,1.0,,,,,1.0,,2.0,1.0,3.0,,,,,,,,1.0,,,,,,
11352654,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,75.0,63.0,8.0,5.0,10.0,11.0,54.0,75.0,6.0,,,90.0,100.0,7.9,25.0,0.1664,0.3163,0.136151,4,,11.0,1.0,,1.0,2.0,5.0,,2.0,1.0,1.0,2.0,,2.0,2.0,,1.0,,,2.0,,1.0,1.0,1.0,1.0,True,1.0,,,,
11352654,home,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,M,7,7,False,27.0,24.0,,,3.0,3.0,21.0,27.0,1.0,,,63.0,37.0,6.6,9.0,0.0891,0.0,0.0747266,1,,3.0,,1.0,1.0,6.0,2.0,2.0,,,,,,,1.0,2.0,1.0,,,,,,,1.0,1.0,,1.0,,,,
11352654,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,M,10,10,False,22.0,17.0,2.0,1.0,1.0,1.0,16.0,23.0,1.0,,,63.0,42.0,7.4,11.0,0.1094,0.1585,0.0489331,3,,2.0,,,1.0,2.0,6.0,,5.0,4.0,2.0,1.0,1.0,,1.0,,,,,,,,,1.0,2.0,,,,,,
11352654,home,Manchester United,Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,191,70296,M,RHøjlund,1086417,EUR,1044316800,F,11,11,False,22.0,17.0,,,4.0,6.0,13.0,18.0,2.0,,,90.0,44.0,6.6,18.0,0.0906,0.0,0.0332333,2,,2.0,,2.0,,10.0,3.0,3.0,4.0,1.0,2.0,,,,2.0,2.0,1.0,,,,,,,,4.0,,,,,,
11352654,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,True,31.0,28.0,5.0,4.0,9.0,10.0,19.0,24.0,1.0,,,45.0,40.0,7.0,7.0,0.0198,0.0227,0.0129809,1,,3.0,,,1.0,1.0,1.0,1.0,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,
11352654,home,Manchester United,Antony,,,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,F,21,21,True,19.0,15.0,1.0,1.0,4.0,4.0,11.0,15.0,4.0,,,27.0,24.0,6.9,4.0,0.107,0.0,0.0415685,3,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,2.0,,,,
11352654,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,F,17,17,True,14.0,12.0,1.0,1.0,2.0,2.0,11.0,14.0,2.0,,,27.0,28.0,7.2,7.0,0.047,0.0,0.0499521,1,,2.0,1.0,,,2.0,4.0,1.0,2.0,1.0,1.0,,,,3.0,,3.0,,,,,,,,1.0,,,,,,
11352654,home,Manchester United,Anthony Martial,,,anthony-martial,A. Martial,M,9,181,16185,M,martial_9,191176,EUR,818121600,F,9,9,True,7.0,7.0,1.0,1.0,1.0,1.0,6.0,6.0,,,,19.0,10.0,6.7,2.0,0.161,0.097,0.00363232,1,,,,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,
