match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_totalContest,stat_wonContest,stat_keyPass,stat_accurateCross,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside
14572772,home,Nottingham Forest,Igor Jesus,igor-jesus,I. Jesus,F,19,179.0,20950,M,981619,EUR,983059200,F,19,19,False,14.0,10.0,2.0,1.0,0.0,6.0,7.0,4.0,7.0,,1.0,2.0,1.0,,,90.0,23.0,6.7,7.0,0.00253336,,1,,-0.18,-0.15,0.26,,,,,3.0,5.0,,1.0,,,,1.0,,,2.0,1.0,1.0,0.7884,0.32,igorjesus,,,,,,1.0,,1.0,0.7621,,,,
14572772,home,Nottingham Forest,Nicolò Savona,nicolo-savona,N. Savona,D,37,192.0,2579,M,1010220,EUR,1048032000,D,37,37,True,25.0,20.0,1.0,,0.0,13.0,15.0,7.0,10.0,1.0,3.0,,7.0,,,46.0,37.0,7.4,7.0,0.0397462,,0,,0.03,-0.23,0.17,,,,2.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,
14572772,home,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190.0,884,M,846252,EUR,880070400,M,22,22,True,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,,,,,,12.0,9.0,6.5,3.0,0.00108674,,0,,0.02,,-0.04,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14572772,home,Nottingham Forest,Ibrahim Sangaré,ibrahim-sangare,I. Sangaré,M,6,191.0,10122,M,843754,EUR,881020800,M,6,6,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,1.0,2.0,,,1.528e-05,,0,,,,,,,,,,,,,,,,,,,,,,,,ibrahim_sangare,,,,,,,,,,,,,
14572772,home,Nottingham Forest,John Victor,john-victor,John,G,12,197.0,3318,M,840103,EUR,824169600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572772,home,Nottingham Forest,Keehan Willows,keehan-willows,K. Willows,G,67,,59,M,1412863,EUR,1128124800,G,67,67,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Keehan Willows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572772,home,Nottingham Forest,Morato,morato,F. Morato,D,4,190.0,2243,M,985086,EUR,993859200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572772,home,Nottingham Forest,Willy Boly,willy-boly,W. Boly,D,30,195.0,1886,M,139310,EUR,665539200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572772,home,Nottingham Forest,Zach Abbott,abbott-zach,Z. Abbott,D,44,180.0,493,M,1390490,EUR,1147478400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572772,home,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179.0,3185,M,871765,EUR,898992000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572772,home,Nottingham Forest,James McAtee,james-mcatee,J. McAtee,M,24,180.0,10486,M,1003334,EUR,1034899200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,jamesmcatee_,,,,,,,,,,,,,
14572772,home,Nottingham Forest,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175.0,3553,M,954061,EUR,1011484800,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572772,home,Nottingham Forest,Zyan Blake,zyan-blake,Z. Blake,F,14,,69,M,1591094,EUR,1194912000,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572772,away,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186.0,12685,M,843115,EUR,937699200,G,99,99,False,22.0,19.0,4.0,1.0,0.0,19.0,20.0,,2.0,,,2.0,11.0,1.0,2.0,90.0,34.0,6.3,3.0,0.00026411,0.0225,0,-0.3843,0.04,0.01,-0.22,0.03,,,,,,,,,,,,,,,,,,,diogomcosta99,,,,,True,,,,,,2.0,,
14572772,away,FC Porto,Alberto Costa,alberto-baio,A. Costa,D,20,185.0,2739,M,1160957,EUR,1064793600,D,20,20,False,26.0,25.0,2.0,1.0,0.0,14.0,14.0,11.0,12.0,,5.0,2.0,4.0,,,76.0,43.0,6.8,6.0,0.0534894,,0,,0.13,0.11,-0.18,,Alberto Baio,,1.0,,3.0,2.0,,,,,1.0,3.0,2.0,3.0,,,,,,3.0,2.0,,1.0,,,,,,,,,
14572772,away,FC Porto,Jan Bednarek,jan-bednarek,J. Bednarek,D,5,189.0,7025,M,286085,EUR,829267200,D,5,5,False,82.0,75.0,6.0,3.0,0.0,49.0,49.0,26.0,33.0,5.0,5.0,7.0,4.0,,,90.0,92.0,6.9,7.0,0.00649528,,0,,0.12,0.09,0.13,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,janbednarek_,,,1.0,,,,,,,,,1.0,
14572772,away,FC Porto,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189.0,15126,M,976037,EUR,950572800,D,4,4,False,80.0,70.0,6.0,4.0,0.0,40.0,43.0,30.0,37.0,2.0,3.0,5.0,3.0,,,90.0,93.0,6.6,11.0,0.0160492,,2,,0.26,0.24,-0.26,,,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,0.2283,-0.58,j_kiwior,,,,,,1.0,1.0,,,,,,
14572772,away,FC Porto,Francisco Moura,francisco-moura,F. Moura,D,74,181.0,1196,M,985138,EUR,934761600,D,74,74,False,30.0,25.0,1.0,,0.0,13.0,15.0,12.0,15.0,1.0,3.0,1.0,1.0,,,58.0,39.0,6.5,6.0,0.372731,,0,,0.26,0.04,-0.17,,,,1.0,,2.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,
14572772,away,FC Porto,Victor Froholdt,victor-froholdt,V. Froholdt,M,8,187.0,3967,M,1406639,EUR,1140825600,M,8,8,False,19.0,15.0,,,0.0,7.0,9.0,8.0,10.0,,3.0,,3.0,,,90.0,38.0,6.4,12.0,0.00849084,,1,,-0.07,0.1,-0.09,,,,4.0,,2.0,,1.0,,,,1.0,1.0,1.0,3.0,2.0,1.0,0.0277,-0.18,,,,1.0,,,,1.0,,,,,,
14572772,away,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177.0,5673,M,1066560,EUR,994204800,M,22,22,False,35.0,27.0,4.0,2.0,0.0,13.0,14.0,14.0,21.0,1.0,5.0,2.0,4.0,,,58.0,45.0,7.3,9.0,0.0146295,,1,,-0.2,0.11,0.6,,Alan Varela,,,,1.0,,,,,2.0,,2.0,1.0,1.0,1.0,1.0,0.013,-0.02,alan_varela01,1.0,1.0,,,,1.0,,,0.3436,,,,
14572772,away,FC Porto,Pablo Rosario,pablo-rosario,P. Rosario,M,13,188.0,1205,M,804472,EUR,852595200,M,13,13,False,32.0,27.0,,,0.0,13.0,15.0,14.0,17.0,,2.0,,5.0,,,90.0,39.0,6.2,6.0,0.0157125,,1,,-0.07,0.16,-0.16,,,,,,3.0,1.0,,1.0,,,,,,1.0,2.0,2.0,0.228,-0.57,,,,,,,,,,,,,,
14572772,away,FC Porto,Pepê,pepe,Pepê,F,11,175.0,5002,M,882664,EUR,856742400,F,11,11,False,36.0,24.0,2.0,,0.0,7.0,9.0,17.0,27.0,,2.0,,4.0,,,84.0,51.0,6.3,17.0,0.0797406,,0,,-0.35,0.32,0.19,,,,4.0,2.0,5.0,1.0,2.0,,,,1.0,1.0,,1.0,1.0,,,,pepe,,,4.0,2.0,,,,,,,,,
14572772,away,FC Porto,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193.0,14712,M,1503836,EUR,1083715200,F,9,9,False,17.0,15.0,1.0,1.0,0.0,6.0,6.0,9.0,11.0,,4.0,,1.0,,,90.0,27.0,6.4,5.0,0.00605432,,1,,-0.18,-0.54,-0.02,,Samuel,Aghehowa,,2.0,6.0,1.0,2.0,,,,,1.0,1.0,,2.0,,0.0219,-0.24,samuaghehowa9,2.0,1.0,,,,,1.0,,,,,,2.0
14572772,away,FC Porto,Borja Sainz,borja-sainz,B. Sainz,F,17,174.0,2627,M,992567,EUR,980985600,F,17,17,False,19.0,15.0,1.0,,0.0,4.0,5.0,11.0,14.0,,3.0,,2.0,,,58.0,31.0,6.8,9.0,0.244874,,2,,0.31,0.08,-0.02,,,,2.0,,5.0,,1.0,,,,,1.0,1.0,,2.0,2.0,0.0376,-0.22,,2.0,,1.0,1.0,,,2.0,,,,,,
14572772,away,FC Porto,Martim Fernandes,martim-fernandes,M. Fernandes,D,52,181.0,2004,M,1142585,EUR,1137542400,D,52,52,True,14.0,10.0,2.0,1.0,0.0,5.0,6.0,5.0,8.0,,6.0,1.0,2.0,,,32.0,25.0,6.5,6.0,0.397459,,1,,0.23,0.02,-0.46,,,,1.0,,2.0,,,,,,,4.0,4.0,,,2.0,0.0198,-0.06,,2.0,2.0,1.0,,,,1.0,,,,,1.0,
14572772,away,FC Porto,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184.0,5191,M,1010505,EUR,1022457600,M,10,10,True,11.0,11.0,,,0.0,2.0,2.0,9.0,9.0,,3.0,1.0,1.0,,,32.0,24.0,6.2,9.0,0.00993746,,0,,-0.1,0.03,-0.13,,,,3.0,,6.0,2.0,2.0,,,,,2.0,,4.0,,2.0,,,,1.0,1.0,,,,,,,,,,,
14572772,away,FC Porto,William Gomes,william-gomes,W. Gomes,F,7,171.0,4704,M,1639250,EUR,1142380800,F,7,7,True,4.0,1.0,,,0.0,,,1.0,4.0,,2.0,,1.0,,,32.0,16.0,6.2,9.0,0.00258769,,1,,-0.04,0.03,-0.03,,William Gomes Carvalho Santos,,1.0,1.0,7.0,,,1.0,,,,1.0,,,,2.0,0.0216,-0.15,,5.0,1.0,,,,,,,,,,,
14572772,away,FC Porto,Zaidu Sanusi,zaidu-sanusi,Z. Sanusi,D,12,182.0,2628,M,987510,EUR,866160000,D,12,12,True,6.0,4.0,,,0.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,,,,14.0,13.0,6.3,3.0,0.00051356,,0,,-0.08,0.0,-0.2,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14572772,away,FC Porto,Rodrigo Mora,mora-rodrigo,R. Mora,M,86,168.0,13992,M,1410240,EUR,1178323200,M,86,86,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,13.0,5.0,6.5,2.0,0.00353145,,0,,-0.08,-0.03,0.0,,Rodrigo Mora,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14572772,away,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183.0,1033,M,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572772,away,FC Porto,João Costa,joao-costa,J. Costa,G,24,185.0,457,M,788365,EUR,823219200,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572772,away,FC Porto,Dominik Prpić,dominik-prpic,D. Prpić,D,21,188.0,2249,M,1146484,EUR,1084924800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572772,away,FC Porto,Gabriel Brás,gabriel-bras,G. Brás,D,73,183.0,658,M,1142587,EUR,1080172800,D,73,73,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572772,away,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,46,178.0,1809,M,886223,EUR,851126400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572772,away,FC Porto,Ángel Alarcón,angel-alarcon,Á. Alarcón,M,77,175.0,1314,M,1153261,EUR,1084579200,F,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ángel,Alarcón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572772,away,FC Porto,Deniz Gül,deniz-gul,D. Gül,F,27,190.0,3438,M,1407720,EUR,1088726400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
