match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_wasFouled,stat_totalContest,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_wonContest,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId
10382150,home,RKC Waalwijk,Mats Seuntjens,mats-seuntjens,M. Seuntjens,M,20,187,138,M,163541,EUR,703468800,F,20,20,False,31.0,24.0,6.0,3.0,7.0,8.0,20.0,27.0,,3.0,1.0,3.0,,,,79.0,54.0,6.9,17.0,3,,,4.0,3.0,,4.0,,1.0,,1.0,,,,2.0,5.0,,1.0,,6.0,,,1.0,3.0,1.0,1.0,
10382150,home,RKC Waalwijk,Saïd Bakari,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,M,22,22,True,8.0,7.0,1.0,1.0,2.0,3.0,5.0,5.0,,2.0,2.0,2.0,,,,21.0,19.0,6.8,3.0,0,,,,,,1.0,,,,1.0,,,,,1.0,,,,3.0,,,,2.0,,,
10382150,home,RKC Waalwijk,Zakaria Bakkali,zakaria-bakkali,Z. Bakkali,M,99,168,156,M,285941,EUR,822614400,F,19,19,True,4.0,3.0,,,,,3.0,4.0,,5.0,,,,,,20.0,16.0,6.7,4.0,0,,,,,,2.0,,,,,,,,,1.0,1.0,,2.0,5.0,,,,3.0,,,
10382150,home,RKC Waalwijk,Sebbe Augustijns,sebbe-augustijns,S. Augustijns,M,,179,19,M,997507,EUR,936316800,M,26,26,True,6.0,2.0,,,1.0,1.0,1.0,5.0,,,,,,,,11.0,6.0,6.5,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382150,home,RKC Waalwijk,Kevin Felida,kevin-felida,K. Felida,M,6,172,104,M,896215,EUR,942278400,M,35,35,True,,,,,,,,,,,,,,,,8.0,,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382150,home,RKC Waalwijk,Roy Kuijpers,roy-kuijpers,R. Kuijpers,F,17,175,50,M,1046728,EUR,948067200,F,17,17,True,,,,,,,,,,1.0,,,,,,8.0,1.0,6.6,,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10382150,home,RKC Waalwijk,Mark Spenkelink,mark-spenkelink,M. Spenkelink,G,16,196,33,M,875466,EUR,854323200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382150,home,RKC Waalwijk,Joel Pereira,joel-pereira,J. Pereira,G,1,188,279,M,788135,EUR,835920000,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382150,home,RKC Waalwijk,Hans Mulder,hans-mulder,H. Mulder,D,10,180,5,,18185,EUR,546480000,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382150,home,RKC Waalwijk,Luuk Wouters,luuk-wouters,L. Wouters,D,15,190,33,M,1048222,EUR,928800000,D,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382150,home,RKC Waalwijk,Chris Lokesa,lokesa-chris,C. Lokesa,M,5,175,140,M,1126518,EUR,1099785600,M,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382150,home,RKC Waalwijk,Florian Jozefzoon,florian-jozefzoon,F. Jozefzoon,M,,173,88,M,121777,EUR,666057600,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382150,away,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203,438,M,339339,EUR,765676800,G,44,44,False,42.0,33.0,18.0,9.0,29.0,33.0,4.0,9.0,,,,8.0,2.0,2.0,,90.0,49.0,7.3,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382150,away,SC Heerenveen,Milan van Ewijk,milan-van-ewijk,M. v. Ewijk,D,27,175,699,M,948723,EUR,968371200,D,27,27,False,39.0,32.0,7.0,5.0,19.0,21.0,13.0,24.0,,1.0,1.0,5.0,,,,90.0,58.0,7.2,15.0,1,,,6.0,,1.0,3.0,,,,1.0,,,,,,1.0,,1.0,1.0,,,1.0,,,,
10382150,away,SC Heerenveen,Sven van Beek,sven-van-beek,S. v. Beek,D,22,188,75,M,309302,EUR,775353600,D,4,4,False,70.0,60.0,9.0,5.0,41.0,44.0,19.0,27.0,,4.0,2.0,9.0,,,,88.0,86.0,7.2,12.0,1,,,1.0,,2.0,6.0,1.0,,1.0,1.0,3.0,2.0,True,,1.0,3.0,1.0,,1.0,1.0,,,1.0,,,
10382150,away,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,4,194,794,M,286097,EUR,822960000,D,5,5,False,60.0,53.0,5.0,3.0,39.0,43.0,14.0,17.0,3.0,7.0,3.0,8.0,,,,90.0,74.0,7.4,10.0,0,,,,,,1.0,1.0,,,3.0,4.0,2.0,,,3.0,,,,,,,,,,,
10382150,away,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,27,168,173,M,794998,EUR,894067200,D,7,7,False,82.0,69.0,5.0,2.0,39.0,43.0,32.0,44.0,,1.0,3.0,9.0,,,,90.0,107.0,7.3,18.0,1,,,5.0,2.0,1.0,4.0,1.0,1.0,,1.0,,,,,1.0,1.0,4.0,,1.0,,,1.0,1.0,,,
10382150,away,SC Heerenveen,Thom Haye,thom-haye,T. Haye,M,33,187,10984,M,149666,EUR,792288000,M,33,33,False,67.0,61.0,14.0,10.0,34.0,36.0,30.0,39.0,,4.0,1.0,11.0,,,,90.0,85.0,7.4,13.0,0,,,8.0,3.0,,4.0,2.0,1.0,,1.0,4.0,3.0,,,1.0,1.0,2.0,,,,,,,,,thomhaye
10382150,away,SC Heerenveen,Anas Tahiri,anas-tahiri,A. Tahiri,M,19,179,260,M,544156,EUR,800496000,M,26,26,False,75.0,70.0,4.0,2.0,36.0,37.0,34.0,39.0,,7.0,1.0,10.0,,,,90.0,94.0,7.3,11.0,1,,,1.0,,2.0,3.0,,1.0,,,2.0,1.0,,,4.0,,,3.0,2.0,,,1.0,2.0,,,
10382150,away,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,10,185,159,M,850851,EUR,874195200,M,19,19,False,26.0,16.0,1.0,1.0,5.0,5.0,11.0,21.0,,3.0,1.0,3.0,,,,88.0,44.0,6.3,18.0,2,,,,,1.0,7.0,2.0,3.0,,,1.0,,,1.0,4.0,,1.0,1.0,2.0,,,1.0,1.0,,,
10382150,away,SC Heerenveen,Rami Al Hajj,rami-al-hajj,R. Al Hajj,M,22,180,219,M,978289,EUR,1000684800,M,22,22,False,27.0,27.0,,,8.0,8.0,20.0,20.0,,5.0,,5.0,,,,70.0,47.0,7.2,5.0,4,,,1.0,1.0,,2.0,,1.0,,,2.0,1.0,,1.0,2.0,,2.0,1.0,3.0,,,3.0,2.0,1.0,,
10382150,away,SC Heerenveen,Amin Sarr,sarr-amin,A. Sarr,F,9,190,935,M,1022204,EUR,984268800,M,9,9,False,31.0,26.0,2.0,1.0,6.0,9.0,21.0,24.0,1.0,4.0,,3.0,,,,90.0,49.0,6.6,14.0,4,,,2.0,1.0,1.0,6.0,,3.0,,,2.0,1.0,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,
10382150,away,SC Heerenveen,Sydney van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190,703,M,943595,EUR,949795200,F,17,17,False,27.0,23.0,1.0,1.0,9.0,11.0,14.0,16.0,3.0,4.0,,2.0,,,,88.0,38.0,6.9,9.0,4,Sydney,van Hooijdonk,,,2.0,4.0,,1.0,,,,,,1.0,4.0,1.0,2.0,1.0,,2.0,,1.0,,,,
10382150,away,SC Heerenveen,Pelle van Amersfoort,pelle-van-amersfoort,P. v. Amersfoort,F,9,193,129,M,318585,EUR,828316800,M,11,11,True,5.0,3.0,,,,,3.0,5.0,1.0,1.0,,,,,,20.0,10.0,6.4,4.0,0,,,,,1.0,3.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,
10382150,away,SC Heerenveen,Joost van Aken,joost-van-aken,J. v. Aken,D,,194,26,,339335,EUR,768787200,D,3,3,True,1.0,1.0,,,1.0,1.0,,,,,2.0,,,,,2.0,3.0,,,0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
10382150,away,SC Heerenveen,Tibor Halilović,tibor-halilovic,T. Halilović,M,7,176,395,M,843167,EUR,795484800,M,10,10,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,2.0,2.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382150,away,SC Heerenveen,Antoine Colassin,antoine-colassin,A. Colassin,F,25,188,181,M,909965,EUR,983145600,F,29,29,True,5.0,4.0,,,4.0,5.0,,1.0,,1.0,,2.0,,,,2.0,7.0,,2.0,0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
10382150,away,SC Heerenveen,Xavier Mous,xavier-mous,X. Mous,G,,188,36,,352328,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382150,away,SC Heerenveen,Jan Bekkema,jan-bekkema,J. Bekkema,G,,186,29,M,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382150,away,SC Heerenveen,Hussein Ali,hussein-ali,H. Ali,D,15,180,1946,M,962056,EUR,1014940800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382150,away,SC Heerenveen,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382150,away,SC Heerenveen,Alex Timossi Andersson,alex-timossi-andersson,A. T. Andersson,D,21,170,90,M,876303,EUR,979862400,F,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382150,away,SC Heerenveen,Rami Kaib,rami-kaib,R. Kaib,M,24,178,374,M,834724,EUR,863049600,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382150,away,SC Heerenveen,Timo Zaal,timo-zaal,T. Zaal,M,22,184,36,M,1047394,EUR,1076284800,M,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
