match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_totalOffside,stat_outfielderBlock,player_sofascoreId,captain,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_goalsPrevented,stat_penaltyConceded
12451045,home,Stade Rennais,Andrés Gómez,andres-gomez,A. Gómez,M,11,172.0,4058,M,1160386,EUR,1031788800,F,20,20,True,7.0,6.0,,,0.0,,,,16.0,15.0,6.7,4.0,0.0117361,1,6.0,8.0,1.0,,,1.0,4.0,2.0,1.0,1.0,,,1.0,,,1.0,0.0223,,,,,1.0,,0.262,,2.0,1.0,,,,,,,,,,,,,
12451045,home,Stade Rennais,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186.0,119,M,340561,EUR,735523200,G,23,23,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451045,home,Stade Rennais,Mahamadou Nagida,nagida-mahamadou,M. Nagida,D,18,176.0,1024,M,1545409,EUR,1119916800,D,18,18,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Mahamadou Nagida,,,,,,,,,,,,,,,,,,,,,
12451045,home,Stade Rennais,Naouirou Ahamada,naouirou-ahamada,N. Ahamada,M,8,183.0,454,M,997104,EUR,1017360000,M,32,32,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451045,home,Stade Rennais,Ayanda Sishuba,sishuba-ayanda,A. Sishuba,M,28,169.0,460,M,1514294,EUR,1107302400,M,28,28,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451045,home,Stade Rennais,Azor Matusiwa,azor-matusiwa,A. Matusiwa,M,5,173.0,458,M,856495,EUR,893721600,M,6,6,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451045,home,Stade Rennais,Kyogo Furuhashi,furuhashi-kyogo,K. Furuhashi,F,9,170.0,4184,M,877766,EUR,790560000,F,7,7,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyogo_Furuhashi,,,,,,,,
12451045,away,Stade de Reims,Yehvann Diouf,yehvann-diouf,Y. Diouf,G,80,188.0,2968,M,845183,EUR,942710400,G,94,94,False,33.0,17.0,21.0,5.0,0.0,13.0,14.0,7.0,90.0,47.0,7.5,16.0,0.00038828,0,4.0,19.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,4.0,1.811,
12451045,away,Stade de Reims,Hiroki Sekine,hiroki-sekine,H. Sekine,D,3,187.0,678,M,1500627,EUR,1029024000,D,3,3,False,35.0,31.0,2.0,1.0,0.0,14.0,15.0,,90.0,56.0,6.9,8.0,0.0318181,0,17.0,21.0,1.0,,1.0,,3.0,2.0,1.0,1.0,,2.0,,1.0,,,,1.0,Hiroki Sekine,,,,1.0,,,1.0,1.0,,2.0,,1.0,,,,,,,,,
12451045,away,Stade de Reims,Joseph Okumu,joseph-okumu,J. Okumu,D,2,193.0,662,M,985933,EUR,864604800,D,2,2,False,38.0,30.0,8.0,1.0,0.0,18.0,19.0,6.0,90.0,53.0,7.5,8.0,0.00307357,0,12.0,19.0,,,1.0,,1.0,1.0,,,,6.0,2.0,,1.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,
12451045,away,Stade de Reims,Cédric Kipré,cedric-kipre,C. Kipré,D,4,196.0,670,M,886802,EUR,850089600,D,21,21,False,4.0,4.0,,,0.0,3.0,3.0,,5.0,5.0,3.0,,0.00051918,0,1.0,1.0,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12451045,away,Stade de Reims,Nhoa Sangui,nhoa-sangui,N. Sangui,D,19,178.0,286,M,1426221,EUR,1140998400,D,55,55,False,40.0,37.0,3.0,2.0,0.0,24.0,24.0,2.0,73.0,53.0,6.6,5.0,0.00851098,0,13.0,16.0,,,1.0,,3.0,3.0,,2.0,,2.0,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12451045,away,Stade de Reims,Amadou Koné,kone-amadou,A. Kone,M,72,178.0,751,M,1586875,EUR,1116028800,M,72,72,False,23.0,19.0,1.0,,0.0,13.0,13.0,2.0,45.0,35.0,6.7,4.0,0.00415474,0,6.0,10.0,,,2.0,2.0,3.0,9.0,1.0,,,3.0,1.0,4.0,4.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0
12451045,away,Stade de Reims,Mory Gbane,gbane-mory,M. Gbane,M,24,188.0,509,M,1003400,EUR,977702400,M,24,24,False,35.0,33.0,6.0,5.0,0.0,22.0,23.0,1.0,90.0,51.0,7.4,2.0,0.160371,0,11.0,12.0,,,,,2.0,,2.0,,,9.0,4.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,
12451045,away,Stade de Reims,Junya Ito,junya-ito,J. Ito,M,10,176.0,4867,M,783278,EUR,731635200,M,7,7,False,24.0,22.0,,,0.0,10.0,10.0,2.0,73.0,35.0,6.7,10.0,0.0287603,0,12.0,16.0,2.0,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,4.0,1.0,1.0,ItouJky,,,,,,,,
12451045,away,Stade de Reims,Teddy Teuma,teddy-teuma,T. Teuma,M,80,176.0,885,M,829643,EUR,749347200,M,10,10,False,43.0,35.0,4.0,,0.0,15.0,18.0,4.0,61.0,60.0,6.4,14.0,0.00928688,1,20.0,26.0,1.0,,1.0,,6.0,4.0,2.0,,,2.0,,3.0,1.0,1.0,0.0182,,,,,,2.0,,1.0,2.0,,,1.0,,,,True,,,,,,,
12451045,away,Stade de Reims,Keito Nakamura,keito-nakamura,K. Nakamura,M,17,180.0,3846,M,905352,EUR,964742400,M,17,17,False,23.0,18.0,2.0,1.0,0.0,7.0,8.0,2.0,90.0,36.0,6.6,11.0,0.0985753,2,12.0,17.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,0.1587,,,,,,,,1.0,,,,3.0,,,,,,,,,,,
12451045,away,Stade de Reims,Oumar Diakité,oumar-diakite,O. Diakité,F,10,181.0,8439,M,1188191,EUR,1071878400,F,22,22,False,13.0,10.0,,,0.0,7.0,7.0,,45.0,26.0,6.6,7.0,0.00149216,0,3.0,6.0,,,2.0,1.0,5.0,5.0,,2.0,,,1.0,1.0,3.0,,,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,cheick_diakite,,,,,,,,
12451045,away,Stade de Reims,John Patrick,john-joe-patrick-finn,J. Patrick,M,30,192.0,315,M,1100831,EUR,1064361600,M,30,30,True,16.0,11.0,1.0,,0.0,7.0,9.0,2.0,45.0,29.0,6.8,9.0,0.013461,0,4.0,8.0,1.0,,2.0,2.0,5.0,6.0,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,2.0,,,3.0,1.0,,,,,,,,,,,,,
12451045,away,Stade de Reims,Valentin Atangana Edoa,atangana-edoa-valentin,V. A. Edoa,M,6,173.0,1036,M,1154611,EUR,1124928000,M,6,6,True,10.0,8.0,,,0.0,5.0,5.0,1.0,45.0,19.0,7.2,3.0,0.00183599,0,3.0,5.0,,,,1.0,,5.0,,,,,2.0,2.0,2.0,,,,Valentin Atangana Edoa,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,
12451045,away,Stade de Reims,Mamadou Diakhon,diakhon-mamadou,M. Diakhon,F,67,180.0,1701,M,1495876,EUR,1127347200,F,67,67,True,6.0,6.0,,,0.0,3.0,3.0,2.0,29.0,15.0,6.8,3.0,0.00118861,0,3.0,4.0,1.0,,1.0,,2.0,4.0,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,2.0,2.0,,1.0,,,,,,,,,,,
12451045,away,Stade de Reims,Aurélio Buta,aurelio-buta,A. Buta,D,17,169.0,489,M,357752,EUR,855532800,D,23,23,True,5.0,4.0,,,0.0,2.0,3.0,,17.0,9.0,6.6,2.0,0.00234837,0,2.0,2.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
12451045,away,Stade de Reims,Hafiz Umar Ibrahim,hafiz-umar-ibrahim,H. U. Ibrahim,F,85,,224,M,1984921,EUR,1135036800,F,85,85,True,1.0,,,,0.0,,,,16.0,4.0,5.5,4.0,,0,,1.0,,,4.0,1.0,8.0,1.0,,1.0,,,,,,4.0,,,Hafiz,Umar Ibrahim,,,,,,,,,2.0,,,,,,,,,,,
12451045,away,Stade de Reims,Ludovic Butelle,ludovic-butelle,L. Butelle,G,,188.0,41,M,3021,EUR,418176000,G,16,16,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451045,away,Stade de Reims,Alexandre Olliero,olliero-alexandre,A. Olliero,G,20,193.0,64,M,814358,EUR,824342400,G,20,20,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451045,away,Stade de Reims,Malcolm Jeng,jeng-malcolm,M. Jeng,D,31,190.0,306,M,1484975,EUR,1110326400,D,31,31,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451045,away,Stade de Reims,Niama Pape Sissoko,niama-pape-sissoko,N. P. Sissoko,F,9,,133,M,1901842,EUR,1134691200,F,74,74,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Niama,Pape Sissoko,,,,,,,,,,,,,,,,,,,,
