match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_totalContest,stat_unsuccessfulTouch,stat_fouls,captain,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_goals,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_errorLeadToAShot
12501579,home,Parma,Zion Suzuki,,,zion-suzuki,Z. Suzuki,G,31,189,4904,M,905351,EUR,1029888000,G,31,31,False,44.0,26.0,33.0,15.0,0.0,13.0,14.0,13.0,30.0,1.0,21.0,6.0,1.0,2.0,1.0,90.0,60.0,8.0,18.0,0.00564867,0,0.2168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501579,home,Parma,Giovanni Leoni,,,giovanni-leoni,G. Leoni,D,15,196,14345,M,1473137,EUR,1166659200,D,46,46,False,40.0,35.0,7.0,4.0,0.0,33.0,34.0,2.0,6.0,7.0,3.0,,,,,90.0,58.0,7.8,6.0,0.000819,0,,1.0,3.0,1.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12501579,home,Parma,Alessandro Vogliacco,,,alessandro-vogliacco,A. Vogliacco,D,4,186,344,M,807295,EUR,905731200,D,21,21,False,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,,,,,,,10.0,8.0,6.7,,0.00019232,0,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12501579,home,Parma,Lautaro Valenti,,,lautaro-valenti,L. Valenti,D,5,188,629,M,958517,EUR,916272000,D,5,5,False,34.0,27.0,7.0,2.0,0.0,20.0,20.0,7.0,14.0,7.0,4.0,,,,,90.0,50.0,7.0,10.0,0.00693363,0,,2.0,1.0,4.0,3.0,,1.0,,2.0,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
12501579,home,Parma,Enrico Del Prato,,,enrico-del-prato,E. Del Prato,D,15,183,860,M,928103,EUR,942192000,M,15,15,False,23.0,22.0,1.0,1.0,0.0,16.0,16.0,6.0,7.0,4.0,,,,,,90.0,42.0,7.3,2.0,0.00616135,0,,3.0,,3.0,2.0,5.0,,,1.0,,1.0,,,,,True,,,,,,,,,,,,,,,
12501579,home,Parma,Adrián Bernabé,,,adrian-bernabe,A. Bernabé,M,10,170,2308,M,934384,EUR,990835200,M,10,10,False,6.0,5.0,1.0,,0.0,4.0,4.0,1.0,2.0,,,,,,,10.0,7.0,6.6,1.0,0.00027331,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501579,home,Parma,Mandela Keita,Mandela Keita,,mandela-keita,M. Keita,M,16,180,1230,M,1110136,EUR,1020988800,M,16,16,False,31.0,31.0,2.0,2.0,0.0,20.0,20.0,11.0,11.0,1.0,4.0,,,,,90.0,45.0,7.0,2.0,0.0097073,0,,,,1.0,2.0,,3.0,,,,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,
12501579,home,Parma,Simon Sohm,,,simon-sohm,S. Sohm,M,23,188,941,M,909991,EUR,986947200,M,19,19,False,21.0,16.0,2.0,2.0,0.0,6.0,7.0,10.0,14.0,2.0,1.0,,,,,90.0,30.0,6.9,6.0,0.0176778,1,,2.0,1.0,3.0,4.0,,1.0,,2.0,1.0,1.0,,,1.0,1.0,,,1.0,0.1068,0.1085,,,,,,,,,,,
12501579,home,Parma,Emanuele Valeri,,,emanuele-valeri,E. Valeri,D,14,180,818,M,891346,EUR,912988800,M,14,14,False,9.0,6.0,1.0,,1.0,3.0,3.0,4.0,11.0,2.0,5.0,,,,,90.0,29.0,7.2,10.0,0.151647,0,,1.0,1.0,8.0,5.0,1.0,1.0,,3.0,2.0,1.0,4.0,,2.0,3.0,,,,,,5.0,1.0,1.0,1.0,,,,,,,
12501579,home,Parma,Mateo Pellegrino,,,pellegrino-mateo,M. Pellegrino,F,9,192,3039,M,1099296,EUR,983404800,F,32,32,False,11.0,6.0,1.0,1.0,0.0,,,6.0,11.0,3.0,2.0,,,,,75.0,30.0,7.5,14.0,0.0456083,2,,5.0,9.0,10.0,9.0,,,,,,,,1.0,5.0,1.0,,,2.0,0.1351,0.3862,,,,1.0,3.0,1.0,,,,,
12501579,home,Parma,Ange-Yoan Bonny,,,ange-yoan-bonny,A. Bonny,F,14,189,10665,M,1086223,EUR,1067040000,F,13,13,False,11.0,7.0,,,0.0,4.0,5.0,3.0,6.0,1.0,3.0,,,,,86.0,26.0,6.9,8.0,0.00943205,2,,2.0,2.0,5.0,7.0,,1.0,,2.0,1.0,2.0,,1.0,1.0,,,1.0,,0.3194,,,,,,3.0,,1.0,1.0,1.0,,
12501579,home,Parma,Nahuel Estévez,,,nahuel-estevez,N. Estévez,M,8,183,519,M,895868,EUR,816307200,M,8,8,True,17.0,12.0,1.0,,0.0,8.0,10.0,6.0,13.0,3.0,,,,,,35.0,29.0,6.7,10.0,0.201967,0,,2.0,2.0,5.0,3.0,,,,1.0,1.0,,1.0,,,1.0,,,,,,6.0,2.0,,1.0,1.0,,,,,,
12501579,home,Parma,Antoine Hainaut,Antoine Hainaut,,antoine-hainaut,A. Hainaut,M,18,188,140,M,1394202,EUR,1013990400,M,20,20,True,7.0,5.0,1.0,,0.0,3.0,5.0,2.0,3.0,5.0,2.0,,,,,80.0,31.0,6.6,6.0,0.005732,0,,1.0,,4.0,4.0,,,,4.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,
12501579,home,Parma,Hernani,,,hernani,Hernani,M,8,188,409,M,156019,EUR,764726400,M,27,27,True,10.0,5.0,,,0.0,3.0,5.0,2.0,5.0,1.0,2.0,,,,,45.0,20.0,6.8,7.0,0.00165338,1,,,,3.0,4.0,,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,,,,0.0371,,,,,,,,1.0,,,,
