match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,player_firstName,player_lastName,stat_interceptionWon,stat_keyPass,stat_bigChanceMissed,stat_hitWoodwork,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_errorLeadToAShot,captain,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_goals,stat_penaltyMiss,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside
12117147,home,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,AgustinRossi,1140986,EUR,808963200,G,1,1,False,19.0,16.0,5.0,2.0,0.0,16.0,17.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,90.0,27.0,7.0,3.0,4.087e-05,0,0.8303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117147,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,WesleyFranca03,1134200,EUR,1062806400,D,43,43,False,53.0,47.0,2.0,1.0,0.0,21.0,24.0,30.0,3.0,7.0,5.0,4.0,1.0,,,,90.0,71.0,6.8,10.0,0.0276859,0,,26.0,1.0,1.0,6.0,1.0,3.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117147,home,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,False,69.0,64.0,4.0,2.0,0.0,38.0,40.0,29.0,1.0,2.0,6.0,1.0,,,,,90.0,79.0,7.0,5.0,0.0137286,1,,26.0,,2.0,2.0,,1.0,,,,1.0,1.0,0.1183,,,,,,,,,,,,,,,,,,,,,,,,
12117147,home,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,davidluiz23,21300,EUR,546048000,D,23,23,False,42.0,33.0,8.0,3.0,0.0,19.0,19.0,23.0,2.0,2.0,5.0,,,,,,55.0,51.0,6.8,10.0,0.0192279,0,,14.0,,1.0,2.0,,,,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12117147,home,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,AyrtonLucas,818473,EUR,866678400,D,6,6,False,17.0,14.0,,,0.0,6.0,8.0,14.0,,5.0,,2.0,4.0,,,,54.0,31.0,6.8,8.0,0.103653,0,,8.0,5.0,1.0,2.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12117147,home,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,erick05,590262,EUR,758592000,M,5,5,False,44.0,39.0,1.0,,0.0,16.0,20.0,24.0,5.0,8.0,3.0,3.0,1.0,,,,69.0,57.0,7.2,5.0,0.0225575,1,,23.0,,1.0,3.0,1.0,2.0,2.0,,1.0,1.0,2.0,0.0762,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
12117147,home,Flamengo,Nicolás de la Cruz,nicolas-de-la-cruz,N. de la Cruz,M,18,167,16989,M,nicodelacruz10,877513,EUR,865123200,M,18,18,False,69.0,56.0,5.0,3.0,0.0,16.0,16.0,55.0,,5.0,1.0,7.0,3.0,,,,90.0,90.0,6.9,19.0,0.101209,2,,41.0,2.0,2.0,8.0,,2.0,1.0,1.0,2.0,1.0,,0.0301,,,2.0,2.0,,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,
12117147,home,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,gerson_santos,611876,EUR,864086400,M,8,8,False,45.0,40.0,4.0,2.0,0.0,10.0,10.0,35.0,1.0,7.0,,3.0,5.0,,,,77.0,55.0,7.1,6.0,0.0425514,0,,30.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,
12117147,home,Flamengo,Giorgian De Arrascaeta,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,G10DeArrascaeta,333587,EUR,770428800,M,14,14,False,38.0,30.0,,,1.0,6.0,6.0,40.0,1.0,4.0,,6.0,1.0,,,,90.0,60.0,8.0,18.0,0.259993,2,,25.0,8.0,,8.0,5.0,1.0,,,,1.0,,0.0907,,,,3.0,,,1.0,3.0,1.0,,,,1.0,2.0,1.0,1.0,0.0757,,,,,,,
12117147,home,Flamengo,Everton,everton,Everton,M,11,174,12386,M,Evertons,386198,EUR,827452800,M,11,11,False,21.0,16.0,1.0,1.0,0.0,4.0,5.0,18.0,2.0,7.0,,2.0,1.0,,,,90.0,40.0,7.2,11.0,0.0207844,2,,12.0,2.0,2.0,7.0,,1.0,,,1.0,1.0,,0.0577,Everton,,,1.0,,,,2.0,5.0,1.0,,,3.0,,,1.0,,,,,,,,
12117147,home,Flamengo,Pedro,pedro,Pedro,F,9,186,57455,M,pedroguilherme,840219,EUR,866764800,F,9,9,False,10.0,8.0,1.0,1.0,0.0,2.0,2.0,8.0,,3.0,1.0,,2.0,,,,90.0,24.0,6.9,8.0,0.11608,3,,6.0,,,5.0,,,,2.0,1.0,1.0,,1.127,,,,,1.0,,,2.0,3.0,,,,1.0,,2.0,,1.7219,1.0,1.0,,,,,
12117147,home,Flamengo,Matías Viña,matias-vina,M. Viña,D,17,180,7057,M,matiasv17,875295,EUR,879033600,D,17,17,True,10.0,8.0,,,0.0,4.0,4.0,8.0,1.0,2.0,,2.0,,,,,36.0,26.0,6.3,9.0,0.0097905,0,,4.0,2.0,1.0,6.0,1.0,,,1.0,1.0,,,,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,
12117147,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,leopereira4,358548,EUR,823046400,D,4,4,True,26.0,23.0,4.0,4.0,0.0,11.0,12.0,14.0,1.0,1.0,1.0,1.0,,,,,35.0,28.0,6.8,3.0,0.0140933,0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117147,home,Flamengo,Luiz Araújo,luiz-araujo,L. Araújo,M,7,175,16511,M,l_araujo11ofi,840451,EUR,833673600,F,7,7,True,11.0,9.0,,,0.0,2.0,4.0,7.0,,5.0,,3.0,2.0,,,,21.0,24.0,7.1,7.0,0.0914304,1,,7.0,,,2.0,,1.0,,3.0,,,,0.0107,,,,1.0,,,,1.0,3.0,,,,2.0,,1.0,,0.464,,,,,,,
12117147,home,Flamengo,Gabriel Barbosa,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,Gabigol,358554,EUR,841363200,F,99,99,True,7.0,6.0,,,0.0,1.0,1.0,6.0,,,,,,,,,13.0,10.0,7.4,1.0,0.00862044,3,,5.0,,1.0,1.0,,,,,,1.0,,0.9756,,,,,,,,,,,,,,,2.0,,1.0096,1.0,,,,,,
12117147,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,
12117147,home,Flamengo,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,leortiz33,869643,EUR,820627200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117147,home,Flamengo,Guillermo Varela,guillermo-varela,G. Varela,D,2,171,7450,M,,311456,EUR,732931200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117147,home,Flamengo,Igor Jesus,igor-jesus,Igor Jesus,M,6,179,1493,M,,1170912,EUR,1046995200,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117147,home,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,,1175553,EUR,1124323200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Matheus Gonçalves,,,,,,,,,,,,,,,,,,,,,,,
12117147,home,Flamengo,Victor Hugo,victor-hugo,V. Hugo,M,30,184,3548,M,,1170954,EUR,1084233600,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117147,home,Flamengo,Evertton Araujo,evertton,E. Araujo,M,52,185,4689,M,,1145106,EUR,1046390400,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117147,home,Flamengo,Carlinhos,carlinhos,Carlinhos,F,99,195,1670,M,,852534,EUR,855705600,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117147,away,Criciúma,Gustavo,gustavo,Gustavo,G,1,186,199,M,,124766,EUR,731721600,G,1,1,False,24.0,12.0,18.0,6.0,0.0,9.0,9.0,15.0,1.0,1.0,1.0,7.0,,1.0,4.0,1.0,90.0,32.0,7.5,12.0,0.00111354,0,1.2712,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,
12117147,away,Criciúma,Claudinho,claudinho,Claudinho,D,2,180,509,M,,992791,EUR,969753600,D,27,27,False,22.0,20.0,1.0,,0.0,11.0,11.0,12.0,,2.0,1.0,4.0,1.0,,,,69.0,36.0,6.7,4.0,0.012901,0,,9.0,1.0,1.0,3.0,2.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12117147,away,Criciúma,Rodrigo Fagundes,rodrigo-fagundes,R. Fagundes,D,3,187,155,M,,886773,EUR,542419200,D,3,3,False,17.0,12.0,5.0,3.0,0.0,6.0,9.0,8.0,1.0,8.0,9.0,2.0,,,,,90.0,39.0,7.8,7.0,0.00161751,3,,6.0,,,3.0,,6.0,5.0,2.0,3.0,,1.0,0.5546,,,,,,,,,1.0,1.0,,True,1.0,,2.0,,1.0867,1.0,,,,,1.0,
