match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,playerName,rescinded,player_id,player_name,reason,length,confirmed
12436885,FT,1.0,4.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12436885,,,,,90,7.0,,1,,,substitution,123471241.0,False,False,regular,,,,,,,
12436885,,,,,90,7.0,,1,,,substitution,123471240.0,False,False,regular,,,,,,,
12436885,,,,,90,7.0,,1,,,card,121847235.0,,False,yellow,Miloš Kerkez,False,1097425.0,Miloš Kerkez,,,
12436885,,1.0,4.0,,90,6.0,,1,,,goal,194313776.0,,False,regular,,,1097425.0,Miloš Kerkez,,,
12436885,,,,,90,2.0,,1,,,card,121847209.0,,False,yellow,Daniel Jebbison,False,1096136.0,Daniel Jebbison,Argument,,
12436885,,1.0,3.0,,90,2.0,,1,,,goal,194313534.0,,False,regular,,,851596.0,Justin Kluivert,,,
12436885,,,,,90,1.0,,1,,,substitution,123471183.0,False,True,regular,,,,,,,
12436885,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,7.0,
12436885,,,,,82,,,9,,,substitution,123471137.0,False,False,regular,,,,,,,
12436885,,,,,77,,,14,,,card,121847123.0,,False,yellow,Dango Ouattara,False,1106451.0,Dango Ouattara,Foul,,
12436885,,,,,70,,,21,,,card,121847096.0,,False,yellow,Ryan Christie,False,322391.0,Ryan Christie,Foul,,
12436885,,,,,66,,,25,,,substitution,123471046.0,False,True,regular,,,,,,,
12436885,,,,,66,,,25,,,substitution,123471045.0,True,True,injury,,,,,,,
12436885,,,,,62,,,29,,,varDecision,30583.0,,False,goalAwarded,,,1106451.0,Dango Ouattara,,,False
12436885,,,,,46,,,45,,,substitution,123470925.0,False,True,regular,,,,,,,
12436885,HT,1.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12436885,,,,,45,6.0,,1,,,card,121846954.0,,False,yellow,Justin Kluivert,False,851596.0,Justin Kluivert,Argument,,
12436885,,,,,45,5.0,,1,,,card,121846952.0,,True,yellow,Joelinton,False,560128.0,Joelinton,Foul,,
12436885,,,,,45,5.0,,1,,,card,121846953.0,,False,yellow,Tyler Adams,False,800419.0,Tyler Adams,Foul,,
12436885,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,4.0,
12436885,,1.0,2.0,,44,,,2,,,goal,194309420.0,,False,regular,,,851596.0,Justin Kluivert,,,
12436885,,1.0,1.0,,25,,,21,,,goal,194308244.0,,True,regular,,,866469.0,Bruno Guimarães,,,
12436885,,0.0,1.0,,6,,,40,,,goal,194307101.0,,False,regular,,,851596.0,Justin Kluivert,,,
