match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,player_sofascoreId,stat_accurateCross,stat_wonTackle,stat_keyPass,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_interceptionWon,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_lastManTackle,stat_errorLeadToAShot,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_clearanceOffLine,stat_hitWoodwork
12436885,home,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,42209,EUR,600825600,G,1,1,False,25.0,17.0,9.0,1.0,0.0,16.0,18.0,1.0,7.0,1.0,8.0,5.0,6.0,1.0,1.0,90.0,38.0,7.0,8.0,0.00012471,0,-0.1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436885,home,Newcastle United,Valentino Livramento,,,valentino-livramento,V. Livramento,D,21,181,4840,M,980634,EUR,1037059200,D,21,21,False,32.0,27.0,2.0,1.0,0.0,14.0,16.0,13.0,19.0,1.0,3.0,,,,,90.0,53.0,5.9,11.0,0.0181372,0,,3.0,2.0,1.0,6.0,6.0,3.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12436885,home,Newcastle United,Sven Botman,,,sven-botman,S. Botman,D,4,193,3377,M,910046,EUR,947635200,D,4,4,False,17.0,14.0,,,0.0,10.0,12.0,4.0,5.0,4.0,2.0,,,,,45.0,23.0,6.4,3.0,0.0141924,0,,,,2.0,2.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12436885,home,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4473,M,99090,EUR,705369600,D,33,33,False,43.0,35.0,5.0,2.0,0.0,27.0,34.0,8.0,9.0,7.0,1.0,,,,,90.0,55.0,6.4,8.0,0.0576401,0,,,3.0,4.0,4.0,5.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
12436885,home,Newcastle United,Lewis Hall,Lewis Hall,,lewis-hall,L. Hall,D,3,179,4167,M,1136730,EUR,1094601600,D,20,20,False,28.0,23.0,4.0,2.0,1.0,13.0,15.0,12.0,18.0,1.0,,,,,,66.0,48.0,6.8,10.0,0.0968769,0,,5.0,1.0,2.0,4.0,4.0,3.0,,,2.0,2.0,,,,lewishall_10,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12436885,home,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,866469,EUR,879638400,M,39,39,False,48.0,40.0,2.0,,0.0,15.0,18.0,25.0,31.0,4.0,5.0,,,,,89.0,70.0,7.0,15.0,0.115666,1,,1.0,,2.0,9.0,11.0,4.0,1.0,,2.0,2.0,7.0,1.0,,BrunoGuimarães,,1.0,3.0,True,3.0,1.0,1.0,1.0,0.0465,0.1342,,,,,,,,,,,,
12436885,home,Newcastle United,Sandro Tonali,,,sandro-tonali,S. Tonali,M,8,181,14225,M,892673,EUR,957744000,M,8,8,False,52.0,42.0,2.0,,0.0,23.0,30.0,19.0,24.0,3.0,8.0,,,,,90.0,75.0,6.8,17.0,0.015052,2,,2.0,1.0,1.0,5.0,6.0,,,,3.0,3.0,2.0,2.0,,sandrotonali,,1.0,,,2.0,1.0,,,0.0915,0.0512,1.0,1.0,,,,,,,,,,
12436885,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10098,M,560128,EUR,839980800,M,7,7,False,41.0,31.0,1.0,,0.0,12.0,15.0,19.0,26.0,4.0,8.0,,,,,90.0,68.0,6.4,18.0,0.033363,2,,,3.0,1.0,11.0,8.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,,joelinton34,,2.0,,,4.0,,,,0.127,,1.0,1.0,1.0,,,,,,,,,
12436885,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3564,M,372336,EUR,793584000,F,23,23,False,22.0,18.0,2.0,1.0,0.0,5.0,7.0,13.0,18.0,1.0,3.0,,,,,66.0,33.0,6.6,9.0,0.0153967,1,,3.0,,,,,,,,,2.0,,,,,,,,,,,,,0.0059,,,,1.0,,,,,,,,,
12436885,home,Newcastle United,Alexander Isak,,,alexander-isak,A. Isak,F,9,193,100485,M,823941,EUR,937872000,F,14,14,False,22.0,16.0,,,0.0,4.0,4.0,12.0,18.0,3.0,1.0,,,,,90.0,42.0,6.8,12.0,0.0661728,1,,,2.0,1.0,6.0,4.0,,5.0,3.0,,1.0,,,,AlexIsak,,,1.0,,2.0,,,,0.0646,,,,1.0,1.0,,,,,,,,
12436885,home,Newcastle United,Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,183,15696,M,914902,EUR,982972800,F,10,10,False,26.0,19.0,1.0,,0.0,4.0,6.0,15.0,30.0,,3.0,,,,,90.0,55.0,6.7,22.0,0.167031,4,,10.0,1.0,,4.0,7.0,,6.0,3.0,1.0,2.0,3.0,,,AGordon,,1.0,1.0,,,1.0,,1.0,0.3083,,1.0,,2.0,,1.0,,,,,,,
12436885,home,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186,3172,M,101882,EUR,693187200,D,5,5,True,19.0,13.0,3.0,,0.0,10.0,14.0,3.0,6.0,2.0,2.0,,,,,45.0,26.0,6.4,8.0,0.00049125,1,,1.0,1.0,2.0,2.0,3.0,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,1.0,,,0.0425,0.1068,,,,,,1.0,1.0,,,,,
12436885,home,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174,8369,M,69256,EUR,653702400,D,2,2,True,13.0,9.0,2.0,1.0,0.0,4.0,6.0,6.0,9.0,1.0,,,,,,24.0,25.0,6.3,7.0,0.0339757,0,,2.0,1.0,,2.0,,,,,,,,1.0,,ktrippier2,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,
12436885,home,Newcastle United,Joe Willock,,,joe-willock,J. Willock,M,28,186,2651,M,888550,EUR,935107200,M,28,28,True,5.0,5.0,,,0.0,,,5.0,6.0,,,,,,,24.0,13.0,6.0,4.0,0.00344095,1,,1.0,,,4.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,2.0,1.0,,,0.1395,0.3563,,,,,,,,1.0,,,,
12436885,home,Newcastle United,William Osula,,,osula-william,W. Osula,F,18,191,2934,M,1122603,EUR,1059955200,F,18,18,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,8.0,2.0,6.4,1.0,6.52e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436885,home,Newcastle United,Odysseas Vlachodimos,,,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436885,home,Newcastle United,Lloyd Kelly,,,lloyd-kelly,L. Kelly,D,6,191,3053,M,865167,EUR,907632000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436885,home,Newcastle United,Miguel Almirón,,,miguel-almiron,M. Almirón,M,10,174,8461,M,333373,EUR,760838400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,miguel_almiron,,,,,,,,,,,,,,,,,,,,,,
12436885,home,Newcastle United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187,1652,M,866191,EUR,878169600,M,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436885,home,Newcastle United,Lewis Miley,Lewis Miley,,lewis-miley,L. Miley,M,67,188,3304,M,1400650,EUR,1146441600,M,67,67,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436885,away,Bournemouth,Kepa Arrizabalaga,,,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,232422,EUR,781142400,G,13,13,False,22.0,6.0,21.0,5.0,0.0,3.0,3.0,3.0,19.0,1.0,9.0,3.0,3.0,,,90.0,30.0,6.9,16.0,0.00041559,0,-0.3516,,,,,,,,,,,,,,KepaA,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12436885,away,Bournemouth,Lewis Cook,,,lewis-cook,L. Cook,M,4,175,895,M,548188,EUR,854928000,D,4,4,False,23.0,16.0,5.0,2.0,0.0,5.0,6.0,12.0,20.0,4.0,3.0,,,,,90.0,48.0,7.2,14.0,0.143858,0,,3.0,2.0,2.0,6.0,8.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,,,1.0,2.0,2.0,True,,,,,,,,1.0,,,,,,,,,,
12436885,away,Bournemouth,Ilya Zabarnyi,,,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,1023567,EUR,1030838400,D,27,27,False,31.0,21.0,11.0,3.0,0.0,14.0,16.0,7.0,15.0,9.0,2.0,,,,,90.0,44.0,7.0,10.0,0.0371156,1,,,1.0,3.0,1.0,5.0,,,,1.0,,1.0,,1.0,IlliaZabarnyi,,1.0,,,,,,,0.1164,,1.0,,,,,,,,,,,
