match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_keyPass,stat_outfielderBlock,stat_fouls,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,captain,player_lastName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork
11453182,home,Al-Riyadh,Andre Gray,andre-gray,A. Gray,F,45,178.0,272,M,73951,EUR,677894400,F,9,9,False,13.0,7.0,,,0.0,2.0,3.0,5.0,11.0,2.0,2.0,4.0,,,,,,90.0,27.0,6.7,11.0,2,,1.0,,1.0,,8.0,,1.0,1.0,,,,,5.0,,2.0,2.0,,,,1.0,1.0,,
11453182,home,Al-Riyadh,Mohammed Al Aqal,mohammed-al-aqal,M. A. Aqal,M,90,182.0,24,M,1127133,EUR,949881600,M,7,7,True,13.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,9.0,3.0,,1.0,,,,,,62.0,22.0,6.2,8.0,0,Mohammed Al Aqal,,,4.0,2.0,10.0,2.0,,2.0,,,,,2.0,,3.0,1.0,,,,,,,
11453182,home,Al-Riyadh,Fahad Al-Reshedi,fahad-al-reshedi,F. Al-Reshedi,M,80,173.0,10,M,818573,EUR,676339200,M,80,80,True,8.0,6.0,,,0.0,2.0,3.0,4.0,6.0,3.0,,,,,,,,15.0,11.0,6.8,3.0,0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,
11453182,home,Al-Riyadh,Abdullah Al-Dossari,abdullah-al-dossari,A. Al-Dossari,D,41,174.0,7,M,1525070,EUR,903052800,M,12,12,True,,,,,0.0,,,,,,,,,,,,,1.0,,,,0,Abdullah Al-Dossari,,,,,,,,,,,,,,,,,,,,,,,
11453182,home,Al-Riyadh,Abdulrahman Al Shammari,abdulrahman-al-shammari,A. A. Shammari,G,22,178.0,15,M,982349,EUR,963100800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11453182,home,Al-Riyadh,Dino Arslanagić,dino-arslanagic,D. Arslanagić,D,,191.0,53,M,94280,EUR,735609600,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11453182,home,Al-Riyadh,Mohamed Al Oqil,mohamed-al-oqil,M. A. Oqil,M,18,177.0,5,M,1521957,EUR,870134400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,Mohamed Al Oqil,,,,,,,,,,,,,,,,,,,,,,,
11453182,home,Al-Riyadh,Ali Al-Zaqan,ali-al-zaqan,A. Al-Zaqan,M,26,176.0,10,M,830121,EUR,688953600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11453182,home,Al-Riyadh,Bader Al Mutairi,bader-al-mutairi,B. A. Mutairi,F,28,,11,M,1521955,EUR,1071792000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,Bader Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,
11453182,home,Al-Riyadh,Moayad Al Houti,moayad-al-houti,M. A. Houti,F,,,3,M,1548396,EUR,1096761600,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11453182,away,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200,G,1,1,False,21.0,14.0,9.0,3.0,0.0,12.0,16.0,2.0,5.0,,,6.0,,,1.0,,2.0,90.0,27.0,6.9,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,
11453182,away,Al-Taawoun,Abdulmalik Al Oyayari,al-oyayari-abdulmalik,A. A. Oyayari,D,15,175.0,54,M,1210456,EUR,1071014400,D,15,15,False,46.0,40.0,3.0,1.0,0.0,22.0,24.0,18.0,23.0,8.0,,8.0,3.0,3.0,,,,90.0,68.0,7.4,10.0,2,,1.0,,,2.0,3.0,,1.0,,,,,,2.0,,2.0,3.0,1.0,,,1.0,,,
11453182,away,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400,D,93,93,False,64.0,59.0,10.0,6.0,0.0,39.0,40.0,20.0,25.0,2.0,2.0,2.0,,,,,,90.0,70.0,7.1,6.0,0,,1.0,,2.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,
11453182,away,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189.0,197,M,978400,EUR,925689600,D,23,23,False,59.0,47.0,9.0,3.0,0.0,30.0,33.0,17.0,26.0,8.0,4.0,2.0,4.0,2.0,,,,90.0,74.0,7.1,13.0,1,,,,1.0,3.0,5.0,,,,,,,,5.0,,1.0,1.0,,,,1.0,,,
11453182,away,Al-Taawoun,Ebrahim Alshuyl,ebrahim-alshuyl,E. Alshuyl,D,26,169.0,15,M,949069,EUR,785376000,D,26,26,False,27.0,25.0,2.0,1.0,0.0,12.0,13.0,13.0,15.0,3.0,2.0,3.0,2.0,2.0,,,,68.0,46.0,7.0,5.0,1,,1.0,,,,3.0,,1.0,1.0,1.0,,1.0,,2.0,,1.0,,,,,1.0,,,
11453182,away,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000,M,18,18,False,73.0,70.0,8.0,8.0,0.0,30.0,31.0,40.0,44.0,3.0,1.0,6.0,1.0,,,,,90.0,84.0,7.4,5.0,0,,2.0,,,,1.0,,,1.0,1.0,2.0,1.0,,1.0,,,1.0,,True,,,,,
11453182,away,Al-Taawoun,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400,M,22,22,False,26.0,21.0,3.0,1.0,0.0,6.0,7.0,19.0,27.0,11.0,,7.0,7.0,4.0,,,,90.0,57.0,7.3,17.0,1,,8.0,4.0,,,6.0,,2.0,5.0,3.0,,4.0,,2.0,,4.0,1.0,,,,1.0,,,
11453182,away,Al-Taawoun,Flávio,flavio,Flávio,M,8,177.0,261,M,839521,EUR,823910400,M,24,24,False,50.0,43.0,7.0,6.0,0.0,9.0,11.0,34.0,41.0,6.0,1.0,3.0,1.0,,,,,90.0,63.0,7.1,10.0,0,,2.0,,1.0,2.0,4.0,3.0,,,,,,,,,1.0,3.0,,,,,,2.0,
11453182,away,Al-Taawoun,Cristian Guanca,cristian-guanca,C. Guanca,M,10,177.0,565,M,789438,EUR,733190400,M,19,19,False,27.0,23.0,1.0,1.0,0.0,6.0,6.0,19.0,26.0,6.0,,2.0,3.0,3.0,,,,88.0,41.0,7.6,9.0,2,,5.0,2.0,1.0,1.0,2.0,,1.0,,,,2.0,,,,,2.0,,,,1.0,1.0,,1.0
11453182,away,Al-Taawoun,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200,M,9,9,False,5.0,3.0,,,0.0,,1.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,45.0,17.0,6.7,4.0,0,,,,1.0,,2.0,,,2.0,1.0,2.0,,,,,1.0,,,,,,,,
11453182,away,Al-Taawoun,Joao Pedro,joao-pedro,J. Pedro,F,9,182.0,429,M,351734,EUR,735436800,F,30,30,False,14.0,9.0,,,0.0,,2.0,9.0,12.0,11.0,1.0,4.0,,,,,,90.0,37.0,7.6,12.0,4,,,,,6.0,2.0,,,6.0,4.0,,1.0,1.0,1.0,,4.0,1.0,1.0,,,1.0,2.0,,
11453182,away,Al-Taawoun,Sattam Al-Roqi,sattam-al-roqi,S. Al-Roqi,F,24,169.0,18,M,1521951,EUR,1017273600,M,7,7,True,9.0,8.0,,,0.0,2.0,2.0,6.0,8.0,1.0,,,,,,,,45.0,16.0,6.8,5.0,2,Sattam Al-Roqi,1.0,,,1.0,3.0,,1.0,2.0,,,1.0,,,,,,2.0,,,,,,
11453182,away,Al-Taawoun,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188.0,464,M,1457521,EUR,1022716800,D,42,42,True,7.0,7.0,,,0.0,2.0,2.0,5.0,6.0,1.0,1.0,,1.0,1.0,,,,22.0,13.0,6.6,2.0,1,Muath Muath,1.0,,,,2.0,2.0,,,,,,,,,1.0,,,,,1.0,,,
11453182,away,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800,M,29,29,True,2.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,,11.0,4.0,6.4,1.0,0,Ahmed Bahusayn,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,
11453182,away,Al-Taawoun,Saleh Alohaymid,saleh-alohaymid,S. Alohaymid,G,22,181.0,14,M,881836,EUR,895708800,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11453182,away,Al-Taawoun,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170.0,23,M,1521216,EUR,956534400,D,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,Fahad Al Abdulrazzaq,,,,,,,,,,,,,,,,,,,,,,,
11453182,away,Al-Taawoun,Ahmed Ashraf,ahmed-ashraf,A. Ashraf,M,15,176.0,22,M,924339,EUR,757296000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11453182,away,Al-Taawoun,Rayan Fourig,rayan-fourig,R. Fourig,M,77,,10,M,1859704,EUR,1053820800,F,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,Rayan Fourig,,,,,,,,,,,,,,,,,,,,,,,
11453182,away,Al-Taawoun,Nawaf Al-Rashwodi,nawaf-al-rashwodi,N. Al-Rashwodi,M,8,169.0,8,M,1047945,EUR,966556800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,Nawaf Al-Rashwodi,,,,,,,,,,,,,,,,,,,,,,,
11453182,away,Al-Taawoun,Mohammed Baker,mohammed-baker,M. Baker,M,,178.0,6,M,1548478,EUR,1016236800,M,67,67,True,,,,,,,,,,,,,,,,,,,,,,0,Mohammed Baker,,,,,,,,,,,,,,,,,,,,,,,
