match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_interceptionWon,stat_aerialLost,stat_onTargetScoringAttempt,player_sofascoreId,player_lastName,captain,stat_blockedScoringAttempt,stat_shotOffTarget,stat_totalOffside,stat_goodHighClaim,stat_goals,stat_bigChanceMissed
10408546,home,Girona FC,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10645,M,877013,EUR,907372800,F,9,9,False,10.0,7.0,,,5.0,5.0,2.0,6.0,,,,75.0,19.0,6.8,5.0,0.1379,0.218,0.00053782,2,,,1.0,,1.0,3.0,4.0,2.0,,,,1.0,,1.0,1.0,,1.0,2.0,,,1.0,1.0,1.0,tatycastellanos11,,,,1.0,3.0,,,
10408546,home,Girona FC,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,11,11,True,12.0,9.0,,,5.0,5.0,4.0,8.0,2.0,,,26.0,16.0,6.4,5.0,0.0,0.0,0.00361175,0,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10408546,home,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,973699,EUR,918950400,M,23,23,True,7.0,5.0,,,3.0,5.0,2.0,2.0,2.0,,,15.0,9.0,6.3,2.0,0.0,0.0,0.00044108,0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,
10408546,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,6.0,3.0,,,1.0,1.0,2.0,5.0,1.0,,,15.0,8.0,6.5,3.0,0.0,0.0,0.00020411,0,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10408546,home,Girona FC,Bernardo Espinosa,bernardo-espinosa,Bernardo,D,,192,218,M,139919,EUR,616118400,D,2,2,True,8.0,8.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,,,15.0,9.0,6.3,,0.0,0.0,0.00088477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408546,home,Girona FC,Toni Villa,toni-villa,Toni,M,19,171,108,M,813523,EUR,789436800,M,12,12,True,5.0,5.0,,,1.0,1.0,4.0,4.0,,,,15.0,5.0,6.4,,0.0,0.0,0.00354453,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408546,home,Girona FC,Toni Fuidias,toni-fuidias,T. Fuidias,G,13,195,276,M,991960,EUR,987292800,G,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408546,home,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408546,home,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,129861,EUR,672969600,D,15,15,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408546,home,Girona FC,Javier Hernández,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408546,home,Girona FC,Ricard Artero,ricard-artero,R. Artero,M,36,181,42,M,1134432,EUR,1044403200,M,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,Ricard Artero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408546,home,Girona FC,Reinier,reinier,Reinier,F,19,185,23831,M,978562,EUR,1011398400,M,19,19,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,reinier.jesus,,,,,,,,
10408546,away,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,69768,EUR,726364800,G,13,13,False,23.0,19.0,11.0,7.0,15.0,17.0,4.0,6.0,5.0,2.0,4.0,90.0,34.0,8.0,4.0,0.0,0.0,0.00294951,0,0.4341,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,oblakjan,,,,,,2.0,,
10408546,away,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,831799,EUR,891820800,D,16,16,False,52.0,42.0,3.0,2.0,16.0,17.0,26.0,35.0,6.0,,,90.0,71.0,7.0,13.0,0.0,0.0,0.0157124,0,,,,,,2.0,2.0,,,1.0,,1.0,,2.0,1.0,,1.0,,,,,1.0,,nahuelmolina_35,,,,,1.0,,,
10408546,away,Atlético Madrid,Stefan Savić,stefan-savic,S. Savić,D,15,186,1712,M,76265,EUR,663292800,D,15,15,False,51.0,47.0,3.0,,38.0,40.0,9.0,11.0,2.0,,,90.0,57.0,6.9,4.0,0.0,0.0,0.00255676,0,,,,,2.0,4.0,3.0,,,,,2.0,1.0,,,,,1.0,3.0,,1.0,1.0,,,,,,,,,,
10408546,away,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,325355,EUR,790560000,D,2,2,False,53.0,49.0,2.0,1.0,36.0,38.0,13.0,15.0,5.0,,,90.0,66.0,7.2,6.0,0.0,0.0,0.00727182,0,,,,,1.0,1.0,4.0,1.0,,3.0,3.0,6.0,,,,,1.0,,,,1.0,,,JoseMaGimenez13,,,,,,,,
10408546,away,Atlético Madrid,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2630,M,353130,EUR,803433600,D,22,22,False,53.0,46.0,4.0,2.0,28.0,30.0,18.0,23.0,8.0,,,90.0,64.0,7.1,7.0,0.0723,0.0,0.0153463,1,,,,,,3.0,1.0,,,1.0,1.0,2.0,,,,,,,2.0,1.0,2.0,1.0,,,,,,1.0,,,,
10408546,away,Atlético Madrid,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180,4728,M,182001,EUR,747100800,D,21,21,False,37.0,27.0,1.0,,13.0,14.0,14.0,25.0,5.0,,,76.0,52.0,6.8,15.0,0.0849,0.1561,0.0128218,2,,,2.0,,,4.0,3.0,1.0,,4.0,2.0,,,,,,1.0,1.0,1.0,,4.0,,1.0,yannickferreiracarrasco,,,1.0,,,,,
10408546,away,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,353138,EUR,791424000,M,14,14,False,37.0,33.0,1.0,1.0,10.0,11.0,23.0,28.0,9.0,,,62.0,45.0,6.7,7.0,0.0292,0.1965,0.113745,1,,,2.0,,1.0,5.0,1.0,1.0,,,,1.0,,,,,1.0,,2.0,1.0,1.0,2.0,1.0,marcosllorente,,,,,,,,
10408546,away,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,84539,EUR,694828800,M,6,6,False,79.0,71.0,2.0,1.0,30.0,34.0,41.0,45.0,7.0,,,81.0,85.0,6.8,10.0,0.0218,0.0,0.0406971,1,,,,,,2.0,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,,,,Koke6,,True,,1.0,,,,
10408546,away,Atlético Madrid,Thomas Lemar,thomas-lemar,T. Lemar,M,11,170,3300,M,191182,EUR,816134400,M,11,11,False,48.0,44.0,1.0,1.0,10.0,11.0,35.0,40.0,2.0,,,62.0,58.0,7.0,8.0,0.0,0.0,0.0946805,0,,,3.0,1.0,,3.0,4.0,,2.0,1.0,1.0,,,2.0,2.0,,,1.0,,2.0,,1.0,,,,,,,,,,
10408546,away,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,85859,EUR,669513600,F,8,8,False,44.0,32.0,4.0,2.0,7.0,10.0,28.0,40.0,3.0,,,90.0,61.0,7.5,17.0,0.1423,0.1779,0.568447,3,,,6.0,3.0,2.0,2.0,4.0,1.0,,1.0,1.0,,,1.0,1.0,,2.0,,1.0,3.0,1.0,,1.0,AGriez,,,1.0,1.0,,,,
10408546,away,Atlético Madrid,Memphis Depay,memphis-depay,M. Depay,F,10,176,76320,M,138833,EUR,761097600,F,9,9,False,18.0,13.0,1.0,1.0,2.0,3.0,11.0,15.0,1.0,,,62.0,30.0,6.8,10.0,0.4612,0.0,0.153043,2,,,,,,3.0,2.0,,2.0,3.0,2.0,,,,,,2.0,,,1.0,,,,Memphis,,,,2.0,,,,
10408546,away,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,249399,EUR,769737600,M,5,5,True,20.0,17.0,4.0,2.0,8.0,9.0,9.0,12.0,1.0,,,28.0,28.0,6.6,5.0,0.0302,0.0,0.0268405,1,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,RodridePaul,,,,1.0,,,,
10408546,away,Atlético Madrid,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,125407,EUR,719798400,F,19,19,True,4.0,3.0,,,1.0,1.0,2.0,4.0,1.0,,,28.0,12.0,7.3,3.0,0.8747,0.9773,0.00862052,1,,,1.0,,1.0,3.0,4.0,,,2.0,1.0,1.0,,,,,,2.0,2.0,,,,1.0,ÁMorata,,,,,2.0,,1.0,
10408546,away,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,316152,EUR,794707200,F,10,10,True,13.0,11.0,,,4.0,5.0,7.0,8.0,4.0,,,28.0,18.0,6.9,4.0,0.208,0.0,0.0245746,1,,,,,,2.0,,,2.0,,,,,,,,,,,2.0,,,,angelcorrea32,,,1.0,,,,,1.0
10408546,away,Atlético Madrid,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,116955,EUR,785376000,M,17,17,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,14.0,3.0,6.7,,0.1953,0.0,0.00115953,1,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,Saul,,,,1.0,,,,
10408546,away,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,35612,EUR,600566400,M,20,20,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,,9.0,4.0,6.5,1.0,0.0,0.0,0.00029082,0,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,axelwitsel28,,,,,,,,
10408546,away,Atlético Madrid,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195,1121,M,283847,EUR,821923200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408546,away,Atlético Madrid,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,143047,EUR,695520000,D,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408546,away,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6589,M,1142588,EUR,1055635200,M,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,PBarrios,,,,,,,,
10408546,away,Atlético Madrid,Geoffrey Kondogbia,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,96544,EUR,729734400,M,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
