match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_accurateLongBalls,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_ownGoals,stat_fouls,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalOffside,player_firstName,player_lastName,stat_bigChanceCreated,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_goalAssist,stat_goals
10388494,home,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,27.0,20.0,6.0,20.0,23.0,4.0,4.0,1.0,1.0,90.0,33.0,6.1,8.0,0.0,0.0,6.32e-05,0,-1.2676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388494,home,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,D,30,30,False,,47.0,40.0,,15.0,19.0,29.0,8.0,,,90.0,80.0,7.2,16.0,0.0,0.0,0.16457,0,,jeremie_frimpong,26.0,1.0,1.0,1.0,2.0,4.0,14.0,1.0,2.0,4.0,4.0,3.0,2.0,1.0,7.0,6.0,4.0,,,,,,,,,,,,,,,,
10388494,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,,66.0,60.0,7.0,32.0,33.0,33.0,8.0,,,90.0,81.0,6.5,6.0,0.1783,0.0,0.0211934,2,,edmondtapsoba,28.0,,,,1.0,2.0,5.0,1.0,,1.0,1.0,2.0,2.0,2.0,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10388494,home,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,,38.0,34.0,3.0,29.0,30.0,8.0,4.0,,,63.0,41.0,6.2,4.0,0.0,0.0,0.00253555,0,,jonatah,5.0,,,2.0,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
10388494,home,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,False,,60.0,50.0,10.0,31.0,34.0,26.0,9.0,,,90.0,75.0,7.0,11.0,0.1656,0.2362,0.0144331,2,,pierohincapie,19.0,,,1.0,3.0,3.0,7.0,,,1.0,1.0,,2.0,1.0,,1.0,,5.0,1.0,,,,2.0,1.0,1.0,,,,,,,,
10388494,home,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,False,,61.0,54.0,5.0,19.0,21.0,40.0,6.0,,,70.0,75.0,6.8,10.0,0.0299,0.0211,0.0451504,1,,exepalaciosok,35.0,,,,,4.0,2.0,3.0,1.0,,,2.0,2.0,1.0,1.0,,1.0,3.0,,,,,,1.0,2.0,,,,,,,,
10388494,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,False,,66.0,59.0,4.0,27.0,29.0,37.0,8.0,,,90.0,75.0,6.8,8.0,0.0,0.0,0.0484257,0,,,32.0,,,1.0,3.0,5.0,7.0,1.0,,,,2.0,2.0,2.0,1.0,2.0,,3.0,,,1.0,,3.0,,,,,,,,,,
10388494,home,Bayer 04 Leverkusen,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,11,11,False,,33.0,32.0,3.0,15.0,16.0,22.0,7.0,,,80.0,52.0,6.9,8.0,0.0545,0.0,0.113844,2,,,19.0,5.0,2.0,2.0,,6.0,5.0,2.0,,3.0,2.0,,1.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,,,1.0,,,1.0,,,,,,,
10388494,home,Bayer 04 Leverkusen,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170,7561,M,855817,EUR,931305600,F,19,19,False,,27.0,22.0,1.0,3.0,3.0,30.0,4.0,,,90.0,49.0,7.2,11.0,0.5851,0.6085,0.158535,7,,moussadiaby,23.0,6.0,4.0,2.0,,5.0,2.0,,,2.0,,,,,2.0,2.0,3.0,,2.0,2.0,,,1.0,3.0,,1.0,,,1.0,1.0,,,
10388494,home,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,F,27,27,False,,41.0,32.0,3.0,11.0,12.0,30.0,2.0,,,70.0,58.0,7.3,15.0,0.0,0.0,0.259334,0,,FWirtz,21.0,1.0,,1.0,,7.0,8.0,,1.0,4.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0,,,,,2.0,,1.0,,,,1.0,,,,
