match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_totalCross,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_challengeLost,stat_wonContest,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,stat_wasFouled,captain,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
13981421,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,20.0,15.0,2.0,2.0,1.0,5.0,7.0,10.0,13.0,,3.0,,,,79.0,38.0,8.4,0.16248,,4,,0.16,0.14,0.0,,,2.0,4.0,1.0,,,,,,,11.0,0.2795,0.3918,1.0,0.49,,,,3.0,1.0,2.0,1.0,3.0,,,,1.0,1.0,,,1.0,3.0,True,,,
13981421,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7355,M,,929199,EUR,915667200,D,30,30,True,14.0,13.0,1.0,,0.0,11.0,12.0,2.0,2.0,2.0,1.0,,,,24.0,17.0,7.0,0.00471935,,0,,0.16,-0.03,0.26,,,,2.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
13981421,home,Inter,Ange-Yoan Bonny,ange-yoan-bonny,A. Bonny,F,14,189,10665,M,,1086223,EUR,1067040000,F,14,14,True,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,,1.0,,,,23.0,15.0,7.7,0.0249748,,1,,0.1,0.13,0.0,,,3.0,3.0,1.0,,,1.0,1.0,,1.0,4.0,0.0892,0.137,1.0,0.51,1.0,,,1.0,1.0,,1.0,2.0,,,,,,1.0,,,1.0,,,,
13981421,home,Inter,Andy Diouf,andy-diouf,A. Diouf,M,17,187,3993,M,,1048889,EUR,1053129600,M,17,17,True,4.0,2.0,,,0.0,1.0,3.0,1.0,1.0,,2.0,,,,11.0,7.0,6.2,0.00035282,,0,,-0.16,0.07,-0.19,,,3.0,,,,,,,1.0,,4.0,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,
13981421,home,Inter,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18478,M,zielu_94,138605,EUR,769392000,M,7,7,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,,,,,,11.0,6.0,6.7,0.00085815,,0,,0.07,0.0,0.17,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
13981421,home,Inter,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6103,M,,977679,EUR,1008288000,F,11,11,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,4.0,2.0,,0.00044845,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981421,home,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1343,M,,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981421,home,Inter,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,,845291,EUR,896227200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981421,home,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5415,M,,906275,EUR,975456000,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981421,home,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,Stefandevrij,91046,EUR,697248000,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981421,home,Inter,Tomás Palacios,tiago-tomas-palacios,T. Palacios,D,24,195,2235,M,,1173598,EUR,1051488000,D,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981421,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5601,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981421,home,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,D,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981421,away,Torino,Franco Israel,franco-israel,F. Israel,G,81,189,2282,M,,1084846,EUR,956361600,G,81,81,False,29.0,23.0,10.0,4.0,0.0,21.0,23.0,2.0,6.0,2.0,4.0,1.0,2.0,4.0,90.0,39.0,5.7,0.00235191,0.0779,0,-2.3398,0.04,-0.08,-0.52,-0.56,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
13981421,away,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,,233826,EUR,827625600,D,20,20,False,44.0,39.0,3.0,,0.0,26.0,27.0,13.0,17.0,1.0,4.0,,,,79.0,57.0,5.7,0.0841767,,0,,0.31,0.04,-1.0,,,2.0,4.0,,,,2.0,2.0,,1.0,7.0,,,1.0,,,1.0,1.0,2.0,,,,1.0,,,1.0,2.0,,,,,,,,,
13981421,away,Torino,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,,1089453,EUR,918518400,D,23,23,False,49.0,46.0,3.0,1.0,0.0,36.0,39.0,10.0,10.0,3.0,1.0,,,,90.0,63.0,5.8,0.00303402,,0,,0.08,0.02,-0.6,,2.0,5.0,4.0,,1.0,,1.0,,,3.0,6.0,,,,,1.0,,,,,,,3.0,,,,,,,,,2.0,,,,
13981421,away,Torino,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,,259995,EUR,757468800,D,5,5,False,49.0,44.0,9.0,5.0,0.0,35.0,38.0,9.0,11.0,1.0,4.0,,,,90.0,60.0,5.4,0.0103166,,0,,0.14,0.02,-1.0,,2.0,6.0,4.0,,,1.0,3.0,1.0,,2.0,7.0,,,1.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0
13981421,away,Torino,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,,122848,EUR,715305600,D,34,34,False,43.0,37.0,6.0,4.0,0.0,19.0,22.0,18.0,21.0,,2.0,,,,90.0,60.0,5.7,0.257737,,1,,0.29,0.04,-0.98,,2.0,3.0,2.0,,,,,,,,13.0,0.0309,,2.0,-0.15,,8.0,2.0,,,,,,,,1.0,,1.0,,,,2.0,,,,
13981421,away,Torino,Cesare Casadei,cesare-casadei,C. Casadei,M,22,192,6575,M,cesarecasadei,1016788,EUR,1042156800,M,22,22,False,30.0,27.0,,,0.0,14.0,16.0,13.0,14.0,1.0,1.0,,,,90.0,36.0,6.6,0.369909,,1,,0.13,0.01,-0.25,,,1.0,4.0,1.0,,,,,,,4.0,0.1827,0.5835,3.0,-0.25,3.0,,,,1.0,,,,,,,,,1.0,,,1.0,,,,
13981421,away,Torino,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,995,M,,1142612,EUR,1086048000,M,6,6,False,33.0,30.0,3.0,2.0,0.0,24.0,25.0,6.0,8.0,,1.0,,,,58.0,37.0,6.7,0.0160837,,0,,-0.05,0.22,-0.03,,,1.0,2.0,,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,
13981421,away,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,,1030829,EUR,1081987200,M,66,66,False,28.0,20.0,3.0,,0.0,12.0,17.0,8.0,11.0,,5.0,,,,90.0,43.0,5.7,0.0111296,,0,,-0.28,-0.56,-0.64,,2.0,4.0,6.0,,1.0,1.0,1.0,,,,11.0,,,,,,1.0,,5.0,,,,1.0,,,1.0,4.0,,,,,1.0,,,,1.0
13981421,away,Torino,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,,877037,EUR,959299200,F,26,26,False,12.0,7.0,1.0,1.0,0.0,5.0,7.0,2.0,5.0,,1.0,,,,80.0,30.0,6.3,0.0280993,,2,,-0.22,0.35,-0.15,,,2.0,2.0,1.0,,,,,1.0,,13.0,0.0798,0.0146,1.0,-0.44,,3.0,1.0,,,,,3.0,,,,,1.0,2.0,,,2.0,,,,
13981421,away,Torino,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,simeonegiovanni,341143,EUR,804902400,F,18,18,False,12.0,10.0,1.0,1.0,0.0,4.0,5.0,6.0,7.0,1.0,3.0,,,,64.0,24.0,6.2,0.00450676,,2,,0.03,0.12,0.2,,3.0,6.0,1.0,,,,,,,,8.0,0.4198,,,-0.59,1.0,1.0,,,,2.0,,2.0,,,,,,3.0,1.0,,,,,,
13981421,away,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,niksivlasic_,357596,EUR,875923200,F,10,10,False,22.0,20.0,1.0,1.0,0.0,6.0,7.0,14.0,15.0,1.0,2.0,,,,57.0,29.0,6.5,0.0293328,,2,,0.21,0.04,-0.06,,,5.0,1.0,1.0,,,,,,,5.0,0.0872,0.5273,1.0,-0.38,1.0,,,,,,,,,,2.0,,1.0,3.0,,,,True,,,
13981421,away,Torino,Zakaria Aboukhlal,zakaria-aboukhlal,Z. Aboukhlal,F,7,179,8018,M,zakariaaboukhlal,856737,EUR,950832000,F,7,7,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,1.0,,,,33.0,11.0,6.8,0.00206789,,1,,0.02,0.23,0.13,,,,2.0,1.0,,,2.0,1.0,,,3.0,0.0412,0.0301,,-0.2,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,
13981421,away,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,,139235,EUR,760320000,M,61,61,True,12.0,11.0,1.0,1.0,0.0,7.0,8.0,4.0,4.0,,1.0,,,,32.0,17.0,6.3,0.0118823,,0,,0.07,0.0,-0.37,,1.0,1.0,3.0,,,1.0,1.0,,,,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,2.0,,,,1.0
13981421,away,Torino,Che Adams,che-adams,C. Adams,F,19,175,2940,M,,773409,EUR,837216000,F,19,19,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,1.0,,,,26.0,9.0,6.4,0.00073226,,2,,-0.12,0.1,-0.03,,1.0,1.0,1.0,,,,,,,,3.0,0.0415,,,-0.2,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,
13981421,away,Torino,Faustino Anjorin,faustino-anjorin,F. Anjorin,M,14,186,1182,M,,907667,EUR,1006473600,M,14,14,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,11.0,3.0,6.5,0.00049233,,1,,-0.01,0.0,0.13,,1.0,1.0,1.0,,,,,,,,,0.0546,,,-0.28,,,,,,,,,,,,,1.0,,,,1.0,,,,
13981421,away,Torino,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,644,M,,934409,EUR,963705600,D,16,16,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,1.0,,,,10.0,11.0,6.8,0.0427244,,0,,0.11,0.1,0.13,,,1.0,1.0,,,,,,,,4.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,
13981421,away,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190,173,M,,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981421,away,Torino,Alberto Paleari,alberto-paleari,A. Paleari,G,1,192,344,M,,259281,EUR,715046400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981421,away,Torino,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,,339909,EUR,768182400,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981421,away,Torino,Côme Bianay Balcot,come-bianay-balcot,C. B. Balcot,D,80,188,58,M,,1462316,EUR,1115942400,D,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981421,away,Torino,Ali Dembélé,dembele-ali,A. Dembélé,D,3,185,224,M,,1397347,EUR,1073260800,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981421,away,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,,877371,EUR,984787200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981421,away,Torino,Sergiu Perciun,sergiu-perciun,Perciun,M,83,180,372,M,,1592970,EUR,1145750400,M,83,83,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sergiu,Perciun,,,,,,,,,,,
13981421,away,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,duvanzapata91,38162,EUR,670464000,F,91,91,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981421,away,Torino,Alieu Njie,alieu-njie,A. Njie,F,92,185,349,M,,1493157,EUR,1116028800,F,92,92,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
