match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_expectedGoals,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_fouls,stat_totalCross,stat_totalContest,stat_wonContest,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock,stat_totalOffside
12499806,home,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,False,,37.0,32.0,,,0.0,9.0,11.0,23.0,26.0,4.0,,,,,90.0,60.0,9.2,14.0,0.108401,6,,p_shicky,1.0,3.0,10.0,1.0,,1.0,1.4268,,5.0,,1.0,,4.0,1.0,,1.0,,,4.0,3.0,,,1.8127,,1.0,,,,,,
12499806,home,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,M,19,19,True,,29.0,26.0,,,1.0,4.0,4.0,22.0,28.0,7.0,1.0,4.0,,,45.0,44.0,7.1,10.0,0.0400988,1,,,,1.0,7.0,,1.0,,0.0856,2.0,,,2.0,3.0,3.0,,,,,,1.0,,2.0,2.0,0.1016,1.0,,,,,,,
12499806,home,Bayer 04 Leverkusen,Arthur,arthur,Arthur,D,13,173,2973,M,1174761,EUR,1047859200,D,13,13,True,,17.0,15.0,,,1.0,4.0,4.0,11.0,13.0,,1.0,,,,21.0,19.0,7.2,2.0,0.681657,0,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,Arthur,,,,,
12499806,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,True,,16.0,16.0,,,0.0,7.0,7.0,9.0,9.0,1.0,1.0,,,,13.0,16.0,6.6,,0.00504438,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499806,home,Bayer 04 Leverkusen,Martin Terrier,martin-terrier,M. Terrier,F,11,184,2099,M,846445,EUR,857433600,F,11,11,True,,6.0,5.0,,,0.0,3.0,3.0,3.0,4.0,,,,,,13.0,7.0,6.7,1.0,0.164484,0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,
12499806,home,Bayer 04 Leverkusen,Matěj Kovář,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499806,home,Bayer 04 Leverkusen,Niklas Lomb,niklas-lomb,N. Lomb,G,36,188,360,M,142471,EUR,743817600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499806,home,Bayer 04 Leverkusen,Francis Onyeka,onyeka-francis,F. Onyeka,M,21,186,1015,M,1414916,EUR,1177804800,F,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499806,home,Bayer 04 Leverkusen,Artem Stepanov,artem-stepanov,A. Stepanov,F,18,192,1627,M,1489193,EUR,1186704000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Artem Stepanov,,,,,
12499806,away,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,False,,29.0,18.0,16.0,5.0,0.0,16.0,21.0,2.0,8.0,,13.0,,,5.0,90.0,41.0,6.3,11.0,0.00054885,0,-1.5063,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,
12499806,away,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,920022,EUR,886550400,D,23,23,False,,15.0,8.0,5.0,2.0,0.0,6.0,6.0,3.0,15.0,2.0,1.0,,,,90.0,33.0,5.8,15.0,0.00279628,0,,,,1.0,2.0,,,2.0,,,,2.0,1.0,6.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,
12499806,away,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,True,22.0,19.0,2.0,,0.0,16.0,19.0,3.0,3.0,4.0,5.0,1.0,,,90.0,39.0,6.4,4.0,0.00393039,0,,,1.0,1.0,2.0,,,2.0,,1.0,,4.0,,,,,,1.0,,,,,2.0,,,,,,,,,3.0,
12499806,away,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,,24.0,17.0,6.0,3.0,0.0,13.0,17.0,4.0,7.0,10.0,,1.0,,,90.0,44.0,6.5,8.0,0.00084672,0,,,1.0,1.0,4.0,,,6.0,,2.0,,,1.0,,,,,,,,,,8.0,4.0,,,,,,,,1.0,
12499806,away,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,D,19,19,False,,20.0,15.0,5.0,2.0,0.0,11.0,13.0,4.0,10.0,4.0,7.0,,,,90.0,41.0,6.2,9.0,0.00322944,0,,,1.0,,3.0,,,5.0,,,,,2.0,3.0,,,,1.0,,,,,4.0,1.0,,,,,,,,,
12499806,away,1. FC Heidenheim,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187,256,M,893962,EUR,939340800,M,33,33,False,,27.0,19.0,8.0,2.0,0.0,13.0,16.0,6.0,11.0,5.0,3.0,1.0,,,84.0,43.0,6.5,9.0,0.00362425,1,,,,,2.0,,,5.0,0.0627,1.0,,1.0,1.0,,,,,1.0,,,,,4.0,3.0,,,1.0,,,,,,
12499806,away,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,,24.0,19.0,2.0,2.0,0.0,11.0,12.0,8.0,13.0,,2.0,,,,90.0,34.0,6.3,8.0,0.00421286,1,,,1.0,,1.0,,,1.0,0.0241,,,,,1.0,,,,2.0,,,,,,,,,1.0,,,,,,
12499806,away,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,False,,20.0,14.0,1.0,,0.0,11.0,12.0,3.0,8.0,2.0,3.0,,,,62.0,31.0,6.4,8.0,0.00321609,0,,,,,2.0,,,1.0,,1.0,,,1.0,,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,1.0,
12499806,away,1. FC Heidenheim,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,39,39,False,,18.0,12.0,2.0,,1.0,7.0,11.0,5.0,7.0,3.0,4.0,2.0,,,62.0,24.0,7.8,6.0,0.00740105,1,,,1.0,,2.0,,,1.0,0.4126,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,0.7822,1.0,,,,,,,
12499806,away,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,False,,7.0,5.0,,,1.0,3.0,3.0,2.0,4.0,2.0,2.0,,,,27.0,13.0,7.4,3.0,0.311245,1,,,1.0,,1.0,,,,0.0598,,,,1.0,,,,,1.0,,1.0,1.0,,2.0,2.0,0.1873,1.0,,,,,,,
12499806,away,1. FC Heidenheim,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188,255,M,575952,EUR,851040000,F,17,17,False,,13.0,10.0,1.0,1.0,0.0,5.0,6.0,5.0,7.0,4.0,3.0,1.0,,,62.0,20.0,7.3,4.0,0.00836776,1,,,2.0,1.0,4.0,,,2.0,0.4368,2.0,,,,,2.0,2.0,,1.0,,,1.0,1.0,,,0.5811,1.0,,,,,,,
12499806,away,1. FC Heidenheim,Paul Wanner,paul-wanner,P. Wanner,M,10,186,3841,M,1146018,EUR,1135296000,M,10,10,True,,20.0,18.0,,,0.0,11.0,13.0,7.0,7.0,2.0,4.0,,,,63.0,26.0,5.9,5.0,0.00800199,0,,,2.0,,6.0,,,,,,,,2.0,,3.0,,,,,,,,2.0,2.0,,,,,,,,,1.0
12499806,away,1. FC Heidenheim,Leo Scienza,leo-scienza,L. Scienza,M,13,175,987,M,1386651,EUR,905644800,M,8,8,True,,4.0,3.0,,,0.0,,1.0,3.0,3.0,3.0,1.0,2.0,,,28.0,11.0,6.4,3.0,0.029035,0,,,,,2.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
12499806,away,1. FC Heidenheim,Sirlord Conteh,sirlord-conteh,S. Conteh,F,31,178,175,M,800400,EUR,836870400,F,31,31,True,,1.0,,,,0.0,,,,1.0,,,,,,28.0,2.0,6.5,1.0,,1,,,1.0,,1.0,,,,0.0606,,,,,,,,,,,,,,,,,,1.0,,,,,,
12499806,away,1. FC Heidenheim,Mikkel Kaufmann,mikkel-kaufmann,M. K. Sorensen,F,29,190,279,M,918437,EUR,978480000,F,29,29,True,,8.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,7.0,1.0,3.0,,,,28.0,13.0,6.7,6.0,0.15905,0,,,1.0,,1.0,,,1.0,,,,1.0,,,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,,
12499806,away,1. FC Heidenheim,Luca Kerber,luca-kerber,L. Kerber,M,20,180,120,M,1097453,EUR,1015718400,M,20,20,True,,,,,,0.0,,,,,1.0,,,,,10.0,5.0,6.5,1.0,,0,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,
12499806,away,1. FC Heidenheim,Frank Feller,frank-feller,F. Feller,G,40,183,76,M,1083359,EUR,1073433600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frank Feller,,,,,
12499806,away,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499806,away,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183,29,M,15004,EUR,538444800,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499806,away,1. FC Heidenheim,Maximilian Breunig,breunig-maximilian,M. Breunig,F,9,193,140,M,935281,EUR,966211200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
