match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_totalOffside,player_sofascoreId,captain,stat_bigChanceCreated,stat_outfielderBlock,stat_aerialLost,stat_dispossessed,stat_challengeLost,stat_bigChanceMissed,stat_goals,stat_goalAssist
11067392,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,22.0,18.0,4.0,2.0,17.0,20.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,90.0,25.0,7.1,4.0,8.559e-05,0,0.0219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067392,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,35.0,31.0,5.0,2.0,12.0,12.0,20.0,28.0,1.0,,,,,65.0,50.0,7.2,9.0,0.0374432,1,,5.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.015,0.1205,1.0,,,,,,,,,,,,,,,,,
11067392,home,Fluminense,Thiago Santos,,,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,D,29,29,False,74.0,70.0,9.0,6.0,32.0,33.0,38.0,42.0,10.0,,,,,81.0,81.0,7.2,5.0,0.0623659,1,,1.0,,3.0,4.0,1.0,1.0,,,,,3.0,0.0112,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,
11067392,home,Fluminense,David Braz,,,david-braz,D. Braz,D,33,187,246,M,46942,EUR,548553600,D,44,44,False,22.0,21.0,3.0,3.0,12.0,12.0,9.0,10.0,2.0,,,,,45.0,27.0,6.9,1.0,0.00888792,2,,,,1.0,3.0,,,,1.0,,1.0,2.0,0.0712,,1.0,2.0,,,,,2.0,1.0,,,,,,,,,,
11067392,home,Fluminense,Marcelo,,,marcelo,Marcelo,D,,174,26297,M,17787,EUR,579398400,D,12,12,False,35.0,28.0,3.0,1.0,11.0,13.0,19.0,25.0,5.0,,,,,82.0,53.0,7.5,9.0,0.410999,1,,3.0,2.0,1.0,5.0,1.0,1.0,,,,2.0,1.0,0.0147,,4.0,,1.0,1.0,2.0,2.0,,,Marcelo12,True,1.0,,,,,,,
11067392,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,59.0,58.0,1.0,1.0,30.0,30.0,28.0,30.0,3.0,,,,,90.0,73.0,7.1,4.0,0.0337976,2,,1.0,,4.0,3.0,1.0,,,,1.0,1.0,3.0,0.0831,,,1.0,,1.0,1.0,1.0,2.0,,,,,3.0,,,,,,
11067392,home,Fluminense,Alexsander,Alexsander,,alexsander,Alexsander,M,5,178,1981,M,1185617,EUR,1065571200,M,5,5,False,56.0,49.0,1.0,,9.0,9.0,40.0,47.0,6.0,,,,,90.0,74.0,7.3,11.0,0.176587,0,,,,7.0,7.0,1.0,,,,,2.0,3.0,,,5.0,1.0,,,4.0,4.0,,,,,,,1.0,2.0,,,,
11067392,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,False,40.0,36.0,,,16.0,17.0,20.0,24.0,5.0,,,,,90.0,62.0,6.9,9.0,0.0168356,1,,1.0,,7.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0315,0.0727,1.0,,,1.0,2.0,1.0,,,,,,,,2.0,1.0,,,
11067392,home,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,False,65.0,61.0,2.0,1.0,13.0,13.0,48.0,56.0,1.0,,,,,90.0,77.0,6.9,10.0,0.207245,2,,4.0,,6.0,2.0,,,,,1.0,,2.0,0.0733,,6.0,1.0,2.0,,1.0,1.0,,,,,,,1.0,1.0,2.0,,,
11067392,home,Fluminense,Yony González,,,yony-gonzalez,Y. González,F,11,182,379,M,351432,EUR,773884800,M,15,15,False,12.0,10.0,,,1.0,1.0,10.0,13.0,2.0,,,,,74.0,24.0,6.6,7.0,0.0929983,3,,2.0,1.0,5.0,2.0,1.0,,3.0,,2.0,1.0,2.0,0.2088,0.6638,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,
