match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_outfielderBlock,stat_interceptionWon,stat_totalOffside,stat_shotOffTarget,stat_keyPass,stat_challengeLost,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_blockedScoringAttempt,stat_goals,stat_punches
13444513,home,Monterey Bay FC,Xavi Gnaulati,xavi-gnaulati,X. Gnaulati,M,88,160.0,20,M,1118590,EUR,1106352000.0,F,88,88,False,16.0,13.0,1.0,1.0,0.0,4.0,4.0,9.0,12.0,,2.0,,,,,71.0,31.0,9.3,7.0,3,Xavi Gnaulati,,1.0,1.0,1.0,1.0,6.0,6.0,5.0,1.0,1.0,2.0,2.0,,,,3.0,,3.0,,2.0,1.0,,2.0,,3.0,,,2.0,
13444513,home,Monterey Bay FC,Nico Gordon,nico-gordon,N. Gordon,D,2,183.0,55,M,1020651,EUR,1019952000.0,D,2,2,True,18.0,17.0,1.0,,0.0,9.0,10.0,8.0,8.0,3.0,,,,,,29.0,23.0,6.7,1.0,0,,,,,,,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,
13444513,home,Monterey Bay FC,Grant Robinson,grant-robinson,G. Robinson,D,12,175.0,5,M,982923,EUR,903139200.0,D,12,12,True,25.0,20.0,5.0,1.0,0.0,10.0,10.0,10.0,15.0,,2.0,,,,,29.0,30.0,6.8,5.0,0,,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
13444513,home,Monterey Bay FC,Adrian Rebollar,adrian-rebollar,A. Rebollar,M,7,168.0,2,M,1191059,EUR,942364800.0,M,7,7,True,12.0,10.0,,,1.0,3.0,4.0,7.0,8.0,,2.0,,,,,29.0,24.0,6.6,6.0,2,Adrian Rebollar,,2.0,1.0,,,3.0,1.0,2.0,1.0,,,1.0,,,,,2.0,1.0,,,,,,1.0,,,,,
13444513,home,Monterey Bay FC,Ilijah Paul,paul-ilijah,I. Paul,F,20,185.0,88,M,1464943,EUR,1027641600.0,F,20,20,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,1.0,,,,,19.0,12.0,7.5,4.0,2,Ilijah Paul,,1.0,,,,2.0,,1.0,,,,1.0,,,,1.0,,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,
13444513,home,Monterey Bay FC,Anton Sojberg,sojberg-anton,A. Sojberg,F,,184.0,27,M,929955,EUR,977356800.0,F,21,21,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,,,,,,10.0,10.0,6.6,3.0,0,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
13444513,home,Monterey Bay FC,Dallas Odle,dallas-odle,D. Odle,G,25,185.0,3,M,1191063,EUR,996969600.0,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,Dallas Odle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444513,home,Monterey Bay FC,Wesley Fonguck,wesley-fonguck,W. Fonguck,M,6,183.0,16,M,839023,EUR,869011200.0,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444513,away,Inter San Francisco,Jesus Medina,jesus-medina,J. Medina,M,1,,0,,2073865,EUR,982972800.0,G,1,1,False,30.0,23.0,17.0,10.0,0.0,19.0,21.0,4.0,9.0,2.0,5.0,5.0,5.0,,,90.0,43.0,7.2,7.0,0,Jesus Medina,,,,,2.0,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0
13444513,away,Inter San Francisco,Oscar Cervantes,oscar-cervantes,O. Cervantes,M,16,,0,,2074053,EUR,853545600.0,D,16,16,False,10.0,6.0,1.0,,0.0,6.0,10.0,,,,3.0,,,,,45.0,18.0,6.2,5.0,0,Oscar Cervantes,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,
13444513,away,Inter San Francisco,Max Ornstil,max-ornstil,M. Ornstil,D,4,183.0,1,,884204,EUR,762048000.0,D,4,4,False,39.0,35.0,12.0,9.0,0.0,26.0,27.0,9.0,12.0,2.0,2.0,,,,,90.0,51.0,6.7,6.0,0,Max,Ornstil,,,1.0,,2.0,4.0,,2.0,2.0,2.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,
13444513,away,Inter San Francisco,Pierre Rappolt,pierre-rappolt,P. Rappolt,D,20,194.0,1,M,1479636,EUR,,D,20,20,False,17.0,11.0,5.0,1.0,0.0,8.0,9.0,3.0,8.0,2.0,,,,,,52.0,21.0,5.8,6.0,0,Pierre Rappolt,,,,,1.0,4.0,1.0,,,,,2.0,,,,,,1.0,2.0,,,,,,,,,,
13444513,away,Inter San Francisco,Noah Gaines,noah-gaines,N. Gaines,M,19,,0,,2073607,EUR,762825600.0,D,19,19,False,30.0,23.0,5.0,2.0,0.0,15.0,18.0,8.0,12.0,5.0,2.0,,,,,90.0,49.0,5.9,11.0,0,Noah Gaines,,1.0,,1.0,1.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,
13444513,away,Inter San Francisco,Javier Rivera,javier-rivera,J. Rivera,M,17,,1,M,1479647,EUR,,M,17,17,False,23.0,16.0,2.0,1.0,0.0,11.0,12.0,5.0,11.0,1.0,3.0,,,,,70.0,34.0,6.9,9.0,0,Javier Rivera,,1.0,,1.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,True,,1.0,,,1.0,,,,,2.0,,,,,,
13444513,away,Inter San Francisco,Oscar Shub,oscar-shub,O. Shub,M,5,,0,,2073602,EUR,1028419200.0,M,5,5,False,14.0,12.0,3.0,2.0,0.0,9.0,10.0,3.0,4.0,1.0,1.0,,,,,45.0,17.0,6.3,2.0,0,Oscar Shub,,,,,,2.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,
13444513,away,Inter San Francisco,Adrien Argast,adrien-argast,A. Argast,M,6,,1,M,1479626,EUR,1060387200.0,M,6,6,False,11.0,8.0,2.0,,0.0,4.0,5.0,4.0,6.0,1.0,5.0,,,,,90.0,28.0,5.8,12.0,1,Adrien Argast,,,,1.0,,9.0,1.0,4.0,1.0,1.0,,3.0,,,2.0,,,,1.0,,3.0,1.0,,,1.0,,,,
13444513,away,Inter San Francisco,Dylan Autran,dylan-autran,D. Autran,M,11,178.0,1,M,1479639,EUR,762307200.0,M,11,11,False,21.0,16.0,4.0,2.0,0.0,8.0,10.0,8.0,11.0,1.0,4.0,,,,,90.0,43.0,6.7,15.0,2,Dylan Autran,,7.0,2.0,3.0,2.0,8.0,5.0,1.0,,,3.0,1.0,,2.0,,,,2.0,,,1.0,3.0,,,,,2.0,,
13444513,away,Inter San Francisco,Jesús Enríquez,jesus-enriquez,J. Enríquez,M,2,170.0,9,M,832417,EUR,871689600.0,M,2,2,False,16.0,10.0,5.0,2.0,0.0,3.0,5.0,7.0,11.0,,4.0,,,,,90.0,36.0,6.0,18.0,2,Jesús,Enríquez,3.0,,1.0,2.0,7.0,4.0,3.0,,,1.0,2.0,,,,,2.0,,,,5.0,2.0,1.0,,,,,,
13444513,away,Inter San Francisco,Matt Fondy,matt-fondy,M. Fondy,F,9,185.0,1,M,348652,EUR,617587200.0,F,9,9,False,18.0,12.0,1.0,,0.0,5.0,5.0,7.0,13.0,,3.0,,,,,90.0,35.0,7.1,12.0,2,Matt,Fondy,,,2.0,1.0,5.0,8.0,2.0,1.0,1.0,4.0,,,,,,2.0,,1.0,,4.0,2.0,2.0,,,,,,
13444513,away,Inter San Francisco,Nikolai Littleton,nikolai-littleton,N. Littleton,M,8,,1,M,1479649,EUR,,M,8,8,True,11.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,8.0,,2.0,,,,,35.0,16.0,6.9,7.0,0,Nikolai Littleton,,1.0,,,2.0,,3.0,,,,1.0,,,,,,,2.0,,,1.0,,,,,,,,
13444513,away,Inter San Francisco,Julio Cervantes,julio-cervantes,J. Cervantes,F,7,,0,M,882523,EUR,,F,7,7,True,10.0,5.0,,,0.0,1.0,3.0,4.0,7.0,,1.0,,,,,45.0,12.0,6.5,5.0,1,Julio,Cervantes,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,
13444513,away,Inter San Francisco,Bryan Canchola,bryan-canchola,B. Canchola,D,3,185.0,1,M,1479633,EUR,,D,3,3,True,16.0,11.0,2.0,1.0,0.0,10.0,15.0,1.0,1.0,3.0,1.0,,,,,38.0,23.0,6.7,5.0,0,Bryan Canchola,,,,,,,2.0,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,
13444513,away,Inter San Francisco,Florian Deletioglu,florian-deletioglu,F. Deletioglu,D,18,180.0,0,,2076859,EUR,988156800.0,D,18,18,True,9.0,5.0,1.0,,0.0,3.0,6.0,2.0,3.0,,1.0,,,,,20.0,15.0,6.4,7.0,1,Florian Deletioglu,,,,,,2.0,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,2.0,1.0,1.0,,,,,,
13444513,away,Inter San Francisco,Miles Montgomery,miles-montgomery,M. Montgomery,M,21,,0,,2074052,EUR,893376000.0,F,21,21,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,10.0,5.0,6.6,,0,Miles Montgomery,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,
13444513,away,Inter San Francisco,Leonardo Lázaro,leonardo-lazaro,L. Lázaro,M,13,,1,M,888369,EUR,,M,13,13,True,,,,,,,,,,,,,,,,,,,,0,Leonardo,Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444513,away,Inter San Francisco,Tyler Wall,tyler-wall,T. Wall,M,12,,0,M,1479625,EUR,,F,12,12,True,,,,,,,,,,,,,,,,,,,,0,Tyler Wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
