match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_aerialLost,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_clearanceOffLine,player_firstName,player_lastName,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,stat_goals,stat_totalOffside,player_sofascoreId,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyConceded
12501591,home,Udinese,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5063,M,962364,EUR,968544000,F,17,17,False,12.0,7.0,1.0,1.0,0.0,1.0,3.0,6.0,9.0,2.0,,1.0,,,,89.0,16.0,6.9,6.0,0.00460305,3,,,1.0,1.0,1.0,,,,1.0,,0.1844,2.0,,,,,,,,,,,,,1.0,0.0406,1.0,,,,2.0,,,,,,
12501591,home,Udinese,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,6,6,True,10.0,9.0,2.0,1.0,0.0,3.0,4.0,7.0,7.0,1.0,,3.0,,,,31.0,17.0,6.9,2.0,0.0617195,0,,1.0,,3.0,,1.0,,2.0,,,,,,1.0,,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
12501591,home,Udinese,Thomas Kristensen,thomas-kristensen,T. Kristensen,D,31,197,904,M,1063373,EUR,1011225600,D,31,31,True,7.0,5.0,1.0,,0.0,1.0,2.0,4.0,5.0,,,1.0,,,,13.0,10.0,6.6,3.0,0.0005992,0,,,2.0,2.0,,1.0,,,,,,,,,,,Thomas Kristensen,,,,,,,,,,,,,,,,,,,,
12501591,home,Udinese,Rui Modesto,rui-modesto,R. Modesto,M,18,181,693,M,1068286,EUR,939254400,M,77,77,True,7.0,4.0,,,0.0,2.0,3.0,2.0,4.0,3.0,,,,,,13.0,9.0,6.5,3.0,0.00018189,0,,,1.0,1.0,,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,
12501591,home,Udinese,Iker Bravo,iker-bravo,I. Bravo,F,49,184,2552,M,1155571,EUR,1105574400,F,21,21,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,13.0,6.0,6.5,2.0,0.00099164,0,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
12501591,home,Udinese,Keinan Davis,keinan-davis,K. Davis,F,9,189,1417,M,830858,EUR,887328000,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,2.0,,,,,,1.0,5.0,,3.0,0.00096717,0,,,,1.0,,,,,1.0,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,
12501591,home,Udinese,Edoardo Piana,edoardo-piana,E. Piana,G,22,197,81,M,1001017,EUR,1064793600,G,66,66,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501591,home,Udinese,Marco Cassin,marco-cassin,M. Cassin,G,23,188,62,,1923906,EUR,1207526400,G,65,65,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Marco,Cassin,,,,,,,,,,,,,,,,,,,
12501591,home,Udinese,Christian Kabasele,christian-kabasele,C. Kabasele,D,27,186,477,M,58351,EUR,667353600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501591,home,Udinese,Lautaro Giannetti,lautaro-giannetti,L. Giannetti,D,30,184,387,M,233856,EUR,753148800,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501591,home,Udinese,Matteo Palma,matteo-palma,M. Palma,D,13,194,608,M,1495719,EUR,1205366400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Matteo,Palma,,,,,,,,,,,,,,,,,,,
12501591,home,Udinese,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173,795,M,964119,EUR,942537600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501591,home,Udinese,Simone Pafundi,simone-pafundi,S. Pafundi,M,20,164,2131,M,1133119,EUR,1142294400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Simone,Pafundi,,,,,,,,,,,,,,,,,,,
12501591,home,Udinese,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,34120,EUR,598492800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AlexisS,,,,,
12501591,home,Udinese,Damián Pizarro,damian-pizarro,D. Pizarro,F,99,188,3296,M,1177565,EUR,1111968000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501591,away,Parma,Zion Suzuki,zion-suzuki,Z. Suzuki,G,31,189,4904,M,905351,EUR,1029888000,G,31,31,False,49.0,40.0,15.0,6.0,0.0,39.0,40.0,1.0,9.0,,,18.0,2.0,3.0,5.0,90.0,69.0,7.9,10.0,0.00030889,0,0.2103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
12501591,away,Parma,Giovanni Leoni,giovanni-leoni,G. Leoni,D,15,196,14345,M,1473137,EUR,1166659200,D,46,46,False,78.0,74.0,4.0,3.0,0.0,60.0,62.0,14.0,16.0,1.0,,2.0,,,,90.0,92.0,6.9,5.0,0.00457882,0,,,,2.0,,5.0,,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
12501591,away,Parma,Botond Balogh,botond-balogh,B. Balogh,D,5,189,1291,M,983510,EUR,1023321600,D,4,4,False,43.0,41.0,1.0,,0.0,37.0,37.0,4.0,6.0,,,1.0,,,,58.0,47.0,6.2,2.0,0.00109751,0,,,2.0,2.0,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0
12501591,away,Parma,Lautaro Valenti,lautaro-valenti,L. Valenti,D,5,188,629,M,958517,EUR,916272000,D,5,5,False,88.0,70.0,10.0,1.0,0.0,56.0,64.0,14.0,24.0,1.0,,3.0,,,,90.0,98.0,6.5,19.0,0.00572166,1,,,1.0,1.0,1.0,4.0,1.0,,1.0,,0.0409,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12501591,away,Parma,Emanuele Valeri,emanuele-valeri,E. Valeri,D,14,180,818,M,891346,EUR,912988800,D,14,14,False,35.0,30.0,1.0,,0.0,21.0,22.0,12.0,19.0,4.0,1.0,2.0,,,,89.0,57.0,6.7,11.0,0.0721746,2,,6.0,,2.0,2.0,,,1.0,1.0,1.0,0.0516,1.0,1.0,1.0,,,,,3.0,2.0,,2.0,,,,,,,,,,,,,,,
12501591,away,Parma,Simon Sohm,simon-sohm,S. Sohm,M,23,188,941,M,909991,EUR,986947200,M,19,19,False,60.0,56.0,1.0,1.0,0.0,19.0,20.0,37.0,40.0,3.0,,2.0,,,,90.0,67.0,6.8,6.0,0.0274078,0,,,,3.0,,,,,1.0,3.0,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,True,,,,,,,,,
12501591,away,Parma,Nahuel Estévez,nahuel-estevez,N. Estévez,M,8,183,519,M,895868,EUR,816307200,M,8,8,False,49.0,46.0,1.0,1.0,0.0,29.0,31.0,17.0,19.0,3.0,2.0,5.0,,,,58.0,56.0,7.2,4.0,0.216398,0,,1.0,1.0,5.0,,1.0,,3.0,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,
12501591,away,Parma,Mandela Keita,mandela-keita,M. Keita,M,16,180,1230,M,1110136,EUR,1020988800,M,16,16,False,41.0,37.0,6.0,4.0,0.0,19.0,21.0,18.0,20.0,3.0,1.0,5.0,,,,90.0,51.0,7.4,5.0,0.178985,0,,,,7.0,,1.0,,1.0,,5.0,,,,1.0,1.0,,Mandela Keita,,,1.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,,
12501591,away,Parma,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,F,22,22,False,17.0,17.0,,,0.0,8.0,8.0,9.0,12.0,6.0,1.0,3.0,,,,83.0,32.0,6.4,9.0,0.00632123,0,,3.0,,2.0,,2.0,,,3.0,1.0,,2.0,,,1.0,,,,,3.0,1.0,,1.0,,,,,,,,,,,,,,
12501591,away,Parma,Ange-Yoan Bonny,ange-yoan-bonny,A. Bonny,F,14,189,10665,M,1086223,EUR,1067040000,F,13,13,False,13.0,12.0,,,0.0,4.0,5.0,8.0,8.0,4.0,,1.0,,,,90.0,31.0,6.7,9.0,0.00612133,1,,,2.0,6.0,,2.0,,1.0,5.0,2.0,0.0494,1.0,,1.0,,,,,,1.0,1.0,,3.0,,,,1.0,,,,1.0,,,,,,
12501591,away,Parma,Dennis Man,dennis-man,D. Man,M,27,182,10418,M,812145,EUR,904089600,F,98,98,False,35.0,27.0,2.0,1.0,0.0,4.0,5.0,24.0,31.0,2.0,,,,,,89.0,48.0,6.7,10.0,0.0210957,2,,1.0,1.0,3.0,,,,1.0,1.0,1.0,0.3111,1.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,1.0,0.5866,1.0,,,,,dennisman,,,,,
12501591,away,Parma,Mathias Løvik,lovik-mathias-fjortoft,M. F. Løvik,M,14,183,457,M,1133715,EUR,1070668800,D,18,18,True,27.0,22.0,4.0,2.0,0.0,14.0,17.0,8.0,11.0,3.0,,1.0,,,,32.0,39.0,6.3,13.0,0.00404787,0,,1.0,,,,,1.0,,3.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
12501591,away,Parma,Pontus Almqvist,pontus-almqvist,P. Almqvist,F,11,183,456,M,856065,EUR,931564800,F,11,11,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,4.0,,,,,,32.0,13.0,6.3,6.0,0.00308476,1,,,,2.0,,,,1.0,4.0,,0.2541,1.0,,1.0,1.0,,,,,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,
12501591,away,Parma,Mateo Pellegrino,pellegrino-mateo,M. Pellegrino,F,9,192,3039,M,1099296,EUR,983404800,F,32,32,True,,,,,0.0,,,,,4.0,,,,,,13.0,3.0,6.9,,,2,,,1.0,1.0,,,,,,,0.0765,4.0,,,,,,,,,,,,,2.0,0.1517,,,,,,,,,,,
12501591,away,Parma,Drissa Camara,drissa-camara,D. Camara,M,3,179,550,M,958167,EUR,1013990400,M,23,23,True,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501591,away,Parma,Antoine Hainaut,antoine-hainaut,A. Hainaut,M,18,188,140,M,1394202,EUR,1013990400,M,20,20,True,2.0,1.0,,,0.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,1.0,5.0,,2.0,9.29e-06,0,,1.0,,2.0,,,,1.0,,1.0,,,,,,,Antoine Hainaut,,,,,,,,,,,,,,,,,,,,
12501591,away,Parma,Edoardo Corvi,edoardo-corvi,E. Corvi,G,40,183,241,M,990411,EUR,985305600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501591,away,Parma,Richard Marcone,richard-marcone,R. Marcone,G,16,184,28,M,173355,EUR,727574400,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501591,away,Parma,Enrico Del Prato,enrico-del-prato,E. Del Prato,D,15,183,860,M,928103,EUR,942192000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501591,away,Parma,Nicolas Trabucchi,nicolas-trabucchi,N. Trabucchi,D,63,185,78,M,1991608,EUR,1187308800,D,63,63,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Nicolas Trabucchi,,,,,,,,,,,,,,,,,,,,
12501591,away,Parma,Alessandro Vogliacco,alessandro-vogliacco,A. Vogliacco,D,4,186,344,M,807295,EUR,905731200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501591,away,Parma,Jacob Ondrejka,ondrejka-jacob,J. Ondrejka,M,17,180,1012,M,1004790,EUR,1030924800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501591,away,Parma,Elia Plicco,elia-plicco,E. Plicco,M,65,168,82,M,1587207,EUR,1170288000,M,65,65,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Elia,Plicco,,,,,,,,,,,,,,,,,,,
12501591,away,Parma,Anas Haj Mohamed,anas-haj-mohamed,A. H. Mohamed,F,21,174,1496,M,1155432,EUR,1111795200,F,61,61,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
