match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_totalContest,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_shotOffTarget,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,captain
10382173,home,PSV Eindhoven,Anwar El Ghazi,,,anwar-el-ghazi,A. E. Ghazi,M,27,188,868,M,362470,EUR,799459200,F,21,21,False,34.0,26.0,6.0,3.0,7.0,7.0,20.0,33.0,1.0,9.0,4.0,,,,90.0,62.0,6.8,19.0,1,6.0,2.0,7.0,,,,1.0,1.0,1.0,4.0,,,7.0,,,1.0,1.0,1.0,3.0,,,
10382173,home,PSV Eindhoven,Érick Gutiérrez,,,erick-gutierrez,É. Gutiérrez,M,15,181,915,M,590700,EUR,803174400,M,15,15,True,17.0,13.0,,,3.0,5.0,10.0,13.0,,1.0,3.0,,,,22.0,24.0,6.7,6.0,1,1.0,2.0,4.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,
10382173,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,True,13.0,11.0,,,1.0,1.0,10.0,13.0,1.0,3.0,1.0,,,,22.0,19.0,7.0,4.0,2,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,,,2.0,,,,,
10382173,home,PSV Eindhoven,Marco van Ginkel,,,marco-van-ginkel,M. van Ginkel,F,,186,361,M,112794,EUR,723168000,M,8,8,True,2.0,2.0,,,,,2.0,2.0,,,,,,,12.0,3.0,6.5,,0,,2.0,2.0,,,,,,,,,,,,,,,,,,,
10382173,home,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10382173,home,PSV Eindhoven,Boy Waterman,,,boy-waterman,B. Waterman,G,,188,86,M,2594,EUR,443750400,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10382173,home,PSV Eindhoven,Fredrik Oppegård,,,fredrik-oppegard,F. Oppegård,D,22,175,200,M,1005648,EUR,1028678400,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10382173,home,PSV Eindhoven,André Ramalho,,,andre-ramalho,A. Ramalho,D,5,182,5374,M,148155,EUR,698198400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10382173,home,PSV Eindhoven,Ki-Jana Hoever,,,ki-jana-hoever,K. Hoever,D,12,180,943,M,954044,EUR,1011312000,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10382173,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,F,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,ismaelsaibari,,,,,,,
10382173,home,PSV Eindhoven,Phillipp Mwene,,,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10382173,home,PSV Eindhoven,Yorbe Vertessen,,,yorbe-vertessen,Y. Vertessen,F,11,176,940,M,909958,EUR,978912000,F,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10382173,away,Sparta Rotterdam,Nick Olij,,,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,37.0,23.0,29.0,15.0,10.0,10.0,13.0,27.0,1.0,1.0,10.0,2.0,4.0,4.0,90.0,49.0,7.8,14.0,0,,,,,,,,,,,,,,,,,,,,,,
10382173,away,Sparta Rotterdam,Shurandy Sambo,,,shurandy-sambo,S. Sambo,D,12,174,235,M,916926,EUR,998179200,D,2,2,False,33.0,27.0,3.0,,15.0,18.0,12.0,15.0,1.0,5.0,6.0,,,,90.0,54.0,7.0,10.0,0,,1.0,5.0,1.0,2.0,2.0,3.0,,1.0,,2.0,,1.0,,,1.0,,,1.0,,,
10382173,away,Sparta Rotterdam,Bart Vriends,,,bart-vriends,B. Vriends,D,3,188,217,M,41495,EUR,673747200,D,3,3,False,23.0,16.0,3.0,,12.0,16.0,4.0,7.0,1.0,3.0,3.0,,,,90.0,31.0,6.7,7.0,0,,5.0,8.0,1.0,3.0,1.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,
10382173,away,Sparta Rotterdam,Adil Auassar,,,adil-auassar,A. Auassar,D,,185,31,,28319,EUR,528940800,D,4,4,False,43.0,35.0,10.0,3.0,28.0,29.0,7.0,15.0,2.0,6.0,4.0,,,,90.0,59.0,7.2,9.0,1,1.0,5.0,8.0,1.0,7.0,,4.0,3.0,,,2.0,,,1.0,,,,,,,1.0,True
10382173,away,Sparta Rotterdam,Mica Pinto,,,mica-pinto,Mica,D,5,176,157,M,785815,EUR,739152000,D,5,5,False,34.0,26.0,4.0,1.0,18.0,22.0,9.0,16.0,,5.0,8.0,,,,86.0,54.0,6.8,14.0,0,4.0,,3.0,,1.0,1.0,3.0,3.0,,1.0,1.0,,1.0,,,2.0,,1.0,1.0,,,
10382173,away,Sparta Rotterdam,Arno Verschueren,,,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,10,10,False,23.0,15.0,2.0,1.0,7.0,9.0,8.0,15.0,,5.0,3.0,,,,88.0,40.0,6.8,11.0,1,1.0,2.0,5.0,,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,3.0,1.0,,,,,2.0,1.0,,
10382173,away,Sparta Rotterdam,Jeremy van Mullem,,,jeremy-van-mullem,J. v. Mullem,D,14,184,54,M,990722,EUR,921715200,M,6,6,False,32.0,26.0,1.0,,16.0,19.0,10.0,14.0,1.0,4.0,10.0,,,,90.0,44.0,6.9,9.0,1,1.0,2.0,4.0,1.0,3.0,,3.0,3.0,2.0,,1.0,,,,,,1.0,,,,,
10382173,away,Sparta Rotterdam,Joshua Kitolano,,,joshua-kitolano,J. Kitolano,M,8,170,272,M,913584,EUR,984009600,M,8,8,False,31.0,21.0,2.0,,15.0,21.0,6.0,10.0,1.0,7.0,9.0,,,,90.0,46.0,7.2,12.0,0,,1.0,3.0,,1.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,,,
10382173,away,Sparta Rotterdam,Sven Mijnans,,,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,F,7,7,False,29.0,22.0,2.0,1.0,9.0,12.0,13.0,17.0,2.0,5.0,5.0,,,,90.0,48.0,6.9,10.0,2,,2.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,,
10382173,away,Sparta Rotterdam,Tobias Lauritsen,,,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,25.0,12.0,,,4.0,4.0,8.0,21.0,15.0,17.0,2.0,,,,90.0,41.0,7.2,16.0,3,,10.0,13.0,1.0,3.0,,,,2.0,2.0,1.0,,,1.0,,1.0,,,,2.0,1.0,
10382173,away,Sparta Rotterdam,Vito van Crooij,,,vito-van-crooij,V. van Crooij,M,32,172,213,M,385708,EUR,822873600,F,11,11,False,42.0,28.0,5.0,2.0,17.0,23.0,12.0,25.0,,3.0,4.0,,,,90.0,62.0,7.2,22.0,4,6.0,1.0,8.0,3.0,,,1.0,1.0,,1.0,2.0,,2.0,4.0,,1.0,1.0,1.0,1.0,1.0,2.0,
10382173,away,Sparta Rotterdam,Aaron Meijers,Aaron,Meijers,aaron-meijers,A. Meijers,D,14,176,30,M,32386,EUR,562377600,D,15,15,True,2.0,,,,,,,2.0,,,2.0,,,,11.0,3.0,6.3,3.0,0,,,1.0,,,,,,,,,,1.0,,,,,,,,,
10382173,away,Sparta Rotterdam,Mike Eerdhuijzen,,,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194,180,M,947842,EUR,963446400,D,14,14,True,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,9.0,2.0,6.5,,0,,,,,1.0,,,,,,,,,,,,,,,,,
10382173,away,Sparta Rotterdam,Delano van Crooij,,,delano-van-crooy,D. v. Crooij,G,,182,15,M,108714,EUR,676080000,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10382173,away,Sparta Rotterdam,Youri Schoonderwaldt,,,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10382173,away,Sparta Rotterdam,Omar Rekik,,,omar-rekik,O. Rekik,D,44,186,1026,M,976251,EUR,1008806400,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10382173,away,Sparta Rotterdam,Dirk Abels,,,dirk-abels,D. Abels,D,2,177,60,M,583606,EUR,866160000,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10382173,away,Sparta Rotterdam,Pedro Alemañ,,,pedro-aleman-serna,P. Alemañ,M,8,182,58,M,996933,EUR,1016668800,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10382173,away,Sparta Rotterdam,Jason Lokilo,,,jason-lokilo,J. Lokilo,M,98,175,217,M,818036,EUR,905990400,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10382173,away,Sparta Rotterdam,Koki Saito,,,koki-saito,K. Saito,M,14,170,1063,M,905356,EUR,997401600,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10382173,away,Sparta Rotterdam,Mohammed Tahiri,,,mohammed-tahiri,M. Tahiri,F,19,177,95,M,1066323,EUR,980121600,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
10382173,away,Sparta Rotterdam,Patrick Brouwer,,,patrick-brouwer,P. Brouwer,F,27,176,92,M,1066319,EUR,984960000,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
