match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,captain,stat_goalAssist,stat_aerialWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_dispossessed,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_punches,stat_totalOffside,stat_hitWoodwork,player_sofascoreId
11373434,home,Gillingham,Ashley Nadesan,ashley-nadesan,A. Nadesan,F,10,188.0,10,M,840597,EUR,788918400,F,10,10,False,7.0,2.0,1.0,,1.0,3.0,1.0,4.0,,,,,71.0,13.0,7.2,7.0,1,,,5.0,10.0,4.0,,,,,,1.0,,,,2.0,,,,,4.0,Ashley,Nadesan,,,1.0,2.0,1.0,1.0,,,,
11373434,home,Gillingham,Scott Malone,scott-malone,S. Malone,D,2,189.0,28,M,49736,EUR,669859200,D,13,13,True,9.0,4.0,1.0,1.0,1.0,1.0,4.0,9.0,,3.0,,,19.0,15.0,6.3,8.0,0,1.0,1.0,1.0,3.0,4.0,1.0,,1.0,,,2.0,1.0,,,3.0,,,,,1.0,,,,,,1.0,,,,,,
11373434,home,Gillingham,Tom Nichols,tom-nichols,T. Nichols,M,7,178.0,25,M,73529,EUR,746496000,F,9,9,True,7.0,7.0,2.0,2.0,,,7.0,7.0,,1.0,,,19.0,17.0,7.1,3.0,1,,,,3.0,5.0,,,,,2.0,1.0,,,,1.0,1.0,,3.0,2.0,,,,1.0,,2.0,1.0,1.0,,,,,
11373434,home,Gillingham,Jonathan Williams,jonathan-williams,J. Williams,M,10,168.0,84,M,94752,EUR,750124800,M,8,8,True,9.0,7.0,2.0,1.0,3.0,3.0,4.0,6.0,,2.0,,,19.0,15.0,6.5,5.0,0,,,,3.0,3.0,2.0,2.0,,,,1.0,,,,,,,,,1.0,,,,,2.0,1.0,,,,,,
11373434,home,Gillingham,Joseph Gbode,joseph-gbode,J. Gbode,F,31,180.0,41,M,1160857,EUR,1112918400,M,29,29,True,3.0,3.0,,,,,3.0,3.0,,,,,14.0,6.0,6.4,1.0,0,,,,2.0,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,Joseph Gbode,,,,,,,,,,,
11373434,home,Gillingham,Jake Turner,jake-turner,J. Turner,G,25,180.0,28,M,848764,EUR,919900800,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373434,home,Gillingham,Sam Gale,sam-gale,S. Gale,D,30,187.0,26,M,1161942,EUR,1096588800,M,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Sam Gale,,,,,,,,,,,
11373434,home,Gillingham,Josh Chambers,josh-chambers,J. Chambers,M,32,,5,M,1177757,EUR,1068768000,M,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Josh Chambers,,,,,,,,,,,
11373434,away,Southampton,Alex McCarthy,alex-mccarthy,A. McCarthy,G,1,193.0,294,M,45502,EUR,628646400,G,1,1,False,19.0,19.0,1.0,1.0,18.0,18.0,1.0,1.0,1.0,7.0,1.0,1.0,90.0,29.0,6.1,,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,
11373434,away,Southampton,James Bree,james-bree,J. Bree,D,14,178.0,146,M,555406,EUR,881798400,D,14,14,False,78.0,67.0,2.0,,35.0,41.0,36.0,41.0,4.0,4.0,,,90.0,107.0,7.0,14.0,1,4.0,4.0,4.0,8.0,4.0,2.0,,,,3.0,1.0,4.0,,,2.0,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,
11373434,away,Southampton,Lyanco,lyanco,Lyanco,D,4,187.0,2874,M,797893,EUR,854755200,D,25,25,False,100.0,92.0,12.0,7.0,65.0,68.0,27.0,32.0,3.0,9.0,,,90.0,112.0,6.7,9.0,0,,,,4.0,8.0,,,,,,,1.0,,,3.0,1.0,,2.0,1.0,2.0,,,,,1.0,3.0,,,,,,
11373434,away,Southampton,Romain Perraud,romain-perraud,R. Perraud,D,15,173.0,600,M,827519,EUR,874886400,D,15,15,False,95.0,90.0,3.0,2.0,54.0,57.0,36.0,38.0,1.0,2.0,,,59.0,101.0,6.7,5.0,1,,,1.0,2.0,3.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,
11373434,away,Southampton,Jayden Meghoma,meghoma-jayden,J. Meghoma,M,30,176.0,428,M,1410201,EUR,1151452800,D,29,29,False,52.0,48.0,3.0,1.0,35.0,38.0,13.0,15.0,,2.0,,,85.0,64.0,5.9,8.0,0,1.0,,2.0,6.0,,1.0,,,,,1.0,,,,,1.0,,,,2.0,Jayden Meghoma,,,,,,,,,,,
11373434,away,Southampton,Samuel Amo-Ameyaw,amo-ameyaw-samuel,S. Amo-Ameyaw,M,27,174.0,1479,M,1407484,EUR,1153180800,M,27,27,False,51.0,43.0,2.0,2.0,9.0,10.0,34.0,41.0,,7.0,,,90.0,79.0,7.2,18.0,7,,,,7.0,8.0,10.0,4.0,,,,3.0,,,,,1.0,5.0,1.0,1.0,,,,,1.0,,3.0,1.0,,,,,
11373434,away,Southampton,Shea Charles,shea-charles,S. Charles,M,24,189.0,811,M,1131449,EUR,1067990400,M,24,24,False,92.0,84.0,6.0,3.0,47.0,51.0,37.0,41.0,1.0,4.0,,,90.0,104.0,7.0,11.0,0,,,1.0,5.0,9.0,2.0,1.0,,,1.0,1.0,2.0,,,5.0,,,1.0,1.0,2.0,,,,,1.0,2.0,,,,,,
11373434,away,Southampton,Stuart Armstrong,stuart-armstrong,S. Armstrong,M,16,183.0,282,M,117083,EUR,701913600,M,17,17,False,43.0,39.0,2.0,2.0,13.0,14.0,26.0,30.0,,2.0,,,45.0,53.0,7.1,9.0,0,1.0,,1.0,3.0,2.0,3.0,1.0,,,,2.0,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,
11373434,away,Southampton,Moussa Djenepo,moussa-djenepo,M. Djenepo,F,12,177.0,2119,M,869910,EUR,897868800,M,19,19,False,30.0,27.0,2.0,2.0,12.0,13.0,15.0,17.0,,4.0,,,90.0,48.0,7.1,8.0,1,,,,3.0,5.0,3.0,2.0,,,1.0,3.0,2.0,,,,2.0,,3.0,3.0,,,,,,,,1.0,,,1.0,,
11373434,away,Southampton,Sékou Mara,sekou-mara,S. Mara,F,9,184.0,969,M,1047484,EUR,1027987200,F,18,18,False,11.0,10.0,1.0,1.0,4.0,5.0,6.0,6.0,,3.0,,,45.0,25.0,6.6,5.0,3,,,,4.0,2.0,2.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,,,,,,2.0,2.0,,1.0,,,,1.0,
11373434,away,Southampton,Che Adams,che-adams,C. Adams,F,19,175.0,2935,M,773409,EUR,837216000,F,10,10,False,15.0,13.0,,,6.0,7.0,7.0,8.0,2.0,1.0,,,68.0,22.0,6.6,4.0,1,,,1.0,1.0,1.0,,,,,,2.0,1.0,True,,1.0,,1.0,,,,,,,,,,,,,,,
11373434,away,Southampton,Kami Doyle,doyle-kami,K. Doyle,M,29,177.0,126,M,1104981,EUR,1122854400,M,32,32,True,40.0,35.0,3.0,2.0,14.0,16.0,21.0,24.0,,4.0,,,45.0,56.0,6.9,12.0,1,,,1.0,7.0,4.0,3.0,2.0,,1.0,,2.0,2.0,,1.0,,2.0,1.0,1.0,,,,,,,3.0,1.0,,,,,,
11373434,away,Southampton,Joe Aribo,joe-aribo,J. Aribo,M,18,183.0,1399,M,818073,EUR,837907200,M,7,7,True,20.0,17.0,,,7.0,8.0,10.0,12.0,1.0,2.0,,,45.0,28.0,6.4,5.0,0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,
11373434,away,Southampton,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183.0,6111,M,1017392,EUR,1038614400,M,22,22,True,18.0,15.0,2.0,2.0,10.0,10.0,5.0,8.0,,3.0,,,31.0,31.0,7.5,7.0,3,,,,4.0,5.0,2.0,1.0,,,,2.0,,,,,,1.0,2.0,1.0,2.0,,,,1.0,1.0,2.0,1.0,1.0,,,,_alcaraz22
11373434,away,Southampton,Paul Onuachu,paul-onuachu,P. Onuachu,F,30,201.0,6791,M,295123,EUR,770083200,F,12,12,True,5.0,4.0,1.0,,1.0,1.0,3.0,4.0,,,,,22.0,7.0,6.6,2.0,1,,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,
11373434,away,Southampton,Tyler Dibling,tyler-dibling,T. Dibling,M,20,178.0,2836,M,1174472,EUR,1140134400,M,33,33,True,,,,,,,,1.0,,,,,13.0,2.0,6.7,1.0,1,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,Tyler,Dibling,,1.0,,,,,,,,
11373434,away,Southampton,Joe Lumley,joe-lumley,J. Lumley,G,13,190.0,118,M,591620,EUR,792806400,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11373434,away,Southampton,Jack Stephens,jack-stephens,J. Stephens,D,5,185.0,210,M,134361,EUR,759628800,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Jack,Stephens,,,,,,,,,,
11373434,away,Southampton,Samuel Edozie,samuel-edozie,S. Edozie,M,23,181.0,773,M,1065214,EUR,1043712000,M,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Samuel Edozie,,,,,,,,,,,
11373434,away,Southampton,Dominic Ballard,dominic-ballard,D. Ballard,F,32,178.0,455,M,1398557,EUR,1112313600,F,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
