match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_dispossessed,stat_fouls,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_keyPass,stat_totalOffside,stat_goals,stat_shotOffTarget,stat_punches,stat_errorLeadToAGoal,stat_clearanceOffLine
12476434,home,Fleetwood Town,Jay Lynch,,,jay-lynch,J. Lynch,G,13,188.0,10,M,215508,EUR,733536000,G,13,13,False,25.0,14.0,21.0,10.0,0.0,5.0,7.0,9.0,18.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,2.0,2.0,90.0,33.0,6.8,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,
12476434,home,Fleetwood Town,Brendan Sarpong-Wiredu,,,brendan-sarpong-wiredu,B. Sarpong-Wiredu,D,4,191.0,102,M,945791,EUR,941932800,D,4,4,False,21.0,14.0,6.0,1.0,0.0,9.0,12.0,5.0,9.0,1.0,,3.0,7.0,2.0,4.0,,,,90.0,40.0,7.2,9.0,0,True,2.0,2.0,1.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,
12476434,home,Fleetwood Town,Harrison Holgate,,,harrison-holgate,H. Holgate,D,18,186.0,5,M,958723,EUR,970704000,D,18,18,False,22.0,18.0,6.0,4.0,0.0,13.0,15.0,5.0,7.0,,,1.0,,6.0,,,,,90.0,29.0,6.5,4.0,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
12476434,home,Fleetwood Town,Zech Medley,,,zech-medley,Z. Medley,D,3,195.0,92,M,960257,EUR,963100800,D,3,3,False,32.0,21.0,7.0,2.0,0.0,8.0,11.0,13.0,21.0,,1.0,4.0,5.0,6.0,3.0,,,,90.0,55.0,7.1,15.0,0,,,1.0,3.0,3.0,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
12476434,home,Fleetwood Town,Ryan Broom,,,ryan-broom,R. Broom,M,14,177.0,15,M,803213,EUR,841795200,M,11,11,False,19.0,14.0,6.0,3.0,0.0,8.0,9.0,8.0,15.0,,,5.0,7.0,1.0,7.0,,,,90.0,45.0,6.8,15.0,2,,1.0,,1.0,3.0,2.0,3.0,2.0,,5.0,2.0,3.0,1.0,1.0,1.0,3.0,,,,,,,,
12476434,home,Fleetwood Town,Matthew Virtue-Thick,,,matthew-virtue-thick,M. Virtue-Thick,M,8,175.0,23,M,920395,EUR,862531200,M,8,8,False,23.0,18.0,2.0,1.0,1.0,7.0,11.0,12.0,13.0,1.0,,2.0,3.0,,8.0,,,,90.0,29.0,7.3,6.0,0,,,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,
12476434,home,Fleetwood Town,Elliot Bonds,,,elliot-bonds,E. Bonds,M,6,179.0,20,M,956574,EUR,953769600,M,6,6,False,14.0,10.0,,,0.0,7.0,9.0,3.0,5.0,,1.0,5.0,6.0,1.0,1.0,,,,57.0,26.0,6.5,7.0,0,,2.0,,1.0,3.0,,1.0,1.0,2.0,,,1.0,1.0,,,2.0,,,,,,,,
12476434,home,Fleetwood Town,Danny Mayor,Danny,Mayor,danny-mayor,D. Mayor,M,10,183.0,22,M,48521,EUR,656208000,M,10,10,False,20.0,15.0,1.0,,1.0,10.0,11.0,5.0,10.0,1.0,,4.0,4.0,2.0,7.0,,,,90.0,31.0,6.8,8.0,0,,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,
12476434,home,Fleetwood Town,Phoenix Patterson,,,patterson-phoenix,P. Patterson,M,44,178.0,61,M,907502,EUR,967766400,M,44,44,False,17.0,12.0,2.0,1.0,0.0,8.0,12.0,6.0,11.0,,2.0,1.0,3.0,3.0,2.0,,,,90.0,32.0,6.8,11.0,0,,1.0,,1.0,1.0,,,,,6.0,2.0,,,,,1.0,,,,,,,,
12476434,home,Fleetwood Town,Ryan Graydon,,,ryan-graydon,R. Graydon,F,26,188.0,80,M,925729,EUR,923788800,F,7,7,False,15.0,6.0,,,0.0,3.0,5.0,3.0,10.0,5.0,6.0,6.0,8.0,,2.0,,,,66.0,23.0,7.3,13.0,1,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,3.0,,,,1.0,,,,
