match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalContest,stat_wonContest,stat_fouls,stat_totalOffside,stat_accurateCross,stat_goalAssist,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,player_sofascoreId,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed
11388454,home,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,False,True,43.0,23.0,33.0,13.0,15.0,16.0,8.0,27.0,2.0,9.0,1.0,1.0,3.0,90.0,56.0,6.6,20.0,0.0010256,0,-0.8764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388454,home,Excelsior,Mimeirhel Benita,Mimeirhel Benita,,mimeirhel-benita,M. Benita,D,2,176,216,M,1130308,EUR,1069027200,D,22,22,False,,28.0,20.0,5.0,2.0,14.0,15.0,6.0,15.0,3.0,4.0,,,,90.0,54.0,7.1,13.0,0.00250748,0,,2.0,2.0,3.0,5.0,6.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
11388454,home,Excelsior,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,,35.0,26.0,8.0,4.0,21.0,26.0,5.0,9.0,4.0,2.0,,,,90.0,49.0,6.8,10.0,0.00148546,0,,,4.0,1.0,4.0,5.0,,,,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11388454,home,Excelsior,Casper Widell,,,widell-casper,C. Widell,D,4,192,137,M,1031721,EUR,1052092800,D,5,5,False,,18.0,16.0,3.0,2.0,15.0,16.0,1.0,2.0,3.0,,,,,45.0,25.0,6.7,2.0,0.00090639,0,,,2.0,1.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
11388454,home,Excelsior,Siem de Moes,Siem,de Moes,siem-de-moes,S. d. Moes,D,19,185,15,M,1516246,EUR,1076976000,D,32,32,False,,24.0,18.0,4.0,1.0,13.0,18.0,5.0,6.0,3.0,4.0,,,,88.0,41.0,6.7,7.0,0.00203163,0,,,,,4.0,2.0,4.0,,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,
11388454,home,Excelsior,Julian Baas,,,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,33,33,False,,34.0,26.0,3.0,1.0,18.0,22.0,8.0,14.0,,9.0,,,,90.0,46.0,6.5,12.0,0.00702604,0,,2.0,,,1.0,4.0,,,,,2.0,,2.0,,2.0,2.0,1.0,,,,,,,,,,,,,
11388454,home,Excelsior,Cisse Sandra,,,cisse-sandra,C. Sandra,M,11,183,563,M,1004449,EUR,1071532800,M,8,8,False,,19.0,16.0,2.0,2.0,10.0,11.0,6.0,8.0,1.0,2.0,,,,83.0,28.0,6.6,6.0,0.00873176,0,,,1.0,,3.0,3.0,,1.0,,,2.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
11388454,home,Excelsior,Noah Naujoks,,,noah-naujoks,N. Naujoks,M,10,183,201,M,1048487,EUR,1020297600,M,15,15,False,,22.0,9.0,3.0,1.0,2.0,5.0,7.0,17.0,2.0,1.0,,,,90.0,44.0,6.4,20.0,0.00660191,0,,,2.0,4.0,7.0,7.0,1.0,1.0,,1.0,3.0,2.0,3.0,,3.0,,,,,,,,,,,,,,,
11388454,home,Excelsior,Kenzo Goudmijn,,,kenzo-goudmijn,K. Goudmijn,M,24,174,248,M,916947,EUR,1008633600,M,10,10,False,,23.0,19.0,5.0,4.0,10.0,10.0,9.0,13.0,,5.0,,,,90.0,42.0,6.5,12.0,0.00960796,0,,,2.0,,8.0,5.0,,3.0,,,,,1.0,2.0,5.0,3.0,1.0,,,,,,,,,,,,,
11388454,home,Excelsior,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,M,14,14,False,,4.0,2.0,,,2.0,2.0,,2.0,,,,,,13.0,7.0,6.6,3.0,0.0002424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
