match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_hitWoodwork,stat_blockedScoringAttempt,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId
11453235,home,Al-Fateh,Jacob Rinne,,,jacob-rinne,J. Rinne,G,35,188.0,92,M,289025,EUR,740534400,G,1,1,False,22.0,21.0,4.0,3.0,20.0,20.0,1.0,2.0,1.0,9.0,5.0,6.0,2.0,2.0,90.0,34.0,7.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453235,home,Al-Fateh,Ali Alzubaidi,,,ali-alzubaidi,A. Alzubaidi,D,2,177.0,7,M,160903,EUR,726105600,D,2,2,False,45.0,35.0,5.0,2.0,14.0,16.0,25.0,34.0,1.0,4.0,,,,,90.0,68.0,7.2,14.0,0,1.0,5.0,4.0,1.0,1.0,4.0,7.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
11453235,home,Al-Fateh,Amaar Al Dohaim,,,amaar-al-dohaim,A. A. Dohaim,D,24,175.0,13,M,803055,EUR,746755200,D,24,24,False,66.0,62.0,3.0,1.0,45.0,48.0,17.0,18.0,,6.0,,,,,90.0,77.0,6.6,5.0,0,,,,2.0,1.0,5.0,6.0,,1.0,1.0,,4.0,2.0,,,1.0,1.0,1.0,3.0,,,,,,,,,,,
11453235,home,Al-Fateh,Jason Denayer,,,jason-denayer,J. Denayer,D,,184.0,657,M,352664,EUR,804297600,D,64,64,False,68.0,65.0,5.0,3.0,47.0,48.0,18.0,20.0,2.0,2.0,,,,,90.0,75.0,6.6,3.0,0,,,,,1.0,,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
11453235,home,Al-Fateh,Tawfiq Buhumaid,,,tawfiq-buhumaid,T. Buhumaid,D,25,179.0,6,M,871425,EUR,562464000,D,25,25,False,25.0,20.0,4.0,3.0,16.0,19.0,4.0,6.0,1.0,5.0,,,,,61.0,29.0,6.3,5.0,0,,,,1.0,,2.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
11453235,home,Al-Fateh,Mohammed Al Saeed,,,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,870365,EUR,847929600,M,18,18,False,9.0,6.0,,,1.0,2.0,5.0,9.0,1.0,1.0,,,,,45.0,14.0,6.2,7.0,0,,2.0,,,,3.0,,,1.0,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,
11453235,home,Al-Fateh,Marwane Saadane,,,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400,M,17,17,False,58.0,47.0,10.0,7.0,22.0,22.0,25.0,38.0,2.0,7.0,,,,,90.0,74.0,7.6,15.0,2,,2.0,,,3.0,8.0,7.0,,1.0,,1.0,3.0,2.0,1.0,,2.0,1.0,,5.0,,True,1.0,1.0,1.0,,,,,,
11453235,home,Al-Fateh,Mukhtar Ali,,,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600,M,7,7,False,87.0,76.0,13.0,7.0,37.0,41.0,39.0,46.0,2.0,6.0,,,,,90.0,95.0,7.0,12.0,0,,,,,,2.0,2.0,1.0,,,2.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,
11453235,home,Al-Fateh,Abdullah Almogren,,,abdullah-almogren,A. Almogren,F,14,173.0,18,M,948593,EUR,848966400,M,20,20,False,8.0,6.0,,,3.0,3.0,3.0,5.0,,2.0,,,,,61.0,17.0,6.4,4.0,0,,,,,,6.0,3.0,1.0,2.0,2.0,,,,1.0,,1.0,,1.0,4.0,,,,,,,,,,,
11453235,home,Al-Fateh,Lucas Zelarayán,Lucas,Zelarayán,lucas-zelarayan,L. Zelarayán,M,10,172.0,1289,M,249061,EUR,708998400,F,10,10,False,52.0,38.0,7.0,5.0,12.0,12.0,29.0,46.0,,4.0,,,,,90.0,88.0,8.2,27.0,2,,6.0,3.0,,,6.0,15.0,1.0,8.0,5.0,,2.0,2.0,8.0,2.0,,,4.0,3.0,,,1.0,1.0,,1.0,,,,,
