match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,player_firstName,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_ownGoals,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_shotOffTarget,player_lastName,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_clearanceOffLine,stat_goalAssist,stat_hitWoodwork,stat_goals
11408413,home,Sporting Braga,Simon Banza,simon-banza,S. Banza,F,9,189,10452,M,825945,EUR,839894400,F,23,23,False,,13.0,7.0,,,2.0,3.0,5.0,10.0,4.0,,2.0,,,,,,,90.0,22.0,6.6,8.0,0.176567,2,,,,,1.0,2.0,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,3.0,0.3439,0.3201,1.0,1.0,,1.0,,simbnz,,,,
11408413,home,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,F,21,21,True,,15.0,12.0,,,5.0,5.0,8.0,12.0,,,,2.0,,,,,,45.0,20.0,6.9,4.0,0.0174998,0,,2.0,1.0,,,3.0,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
11408413,home,Sporting Braga,Álvaro Djaló,alvaro-djalo,Á. Djaló,F,14,176,1150,M,1160960,EUR,934761600,F,14,14,True,,11.0,9.0,,,2.0,4.0,8.0,12.0,3.0,,,5.0,,,,,,45.0,27.0,6.6,11.0,0.0851449,2,,5.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,1.0,Álvaro Djaló,2.0,,,,,,,1.0,0.0809,,,,,,2.0,,,,,
11408413,home,Sporting Braga,Pizzi,pizzi,Pizzi,M,21,179,1284,M,77725,EUR,623635200,M,22,22,True,,17.0,17.0,,,7.0,7.0,11.0,12.0,1.0,,,1.0,,,,,,26.0,23.0,6.7,2.0,0.0445312,0,,2.0,1.0,,,1.0,1.0,,,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,
11408413,home,Sporting Braga,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,F,20,20,True,,3.0,3.0,,,,,3.0,5.0,,,,,,,,,,10.0,7.0,6.8,2.0,0.00308685,1,,2.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,0.0371,,,1.0,,,,,,,,
11408413,home,Sporting Braga,Lukáš Horníček,lukas-hornicek,L. Horníček,G,1,194,548,M,963744,EUR,1026518400,G,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408413,home,Sporting Braga,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408413,home,Sporting Braga,Francisco Chissumba,francisco-chissumba,F. Chissumba,D,55,180,264,M,1158067,EUR,1117324800,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Francisco,,,,,,,,,,,,,Chissumba,,,,,,,
11408413,home,Sporting Braga,Cher Ndour,ndour-cher,C. Ndour,M,27,190,2173,M,1114422,EUR,1090886400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408413,home,Sporting Braga,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408413,away,FC Arouca,Ignacio de Arruabarrena,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,789933,EUR,853372800,G,12,12,False,,23.0,17.0,10.0,4.0,13.0,15.0,4.0,8.0,,,,14.0,4.0,5.0,8.0,,,90.0,46.0,9.5,7.0,0.00128927,0,1.6023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408413,away,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,22,22,False,,27.0,18.0,4.0,2.0,11.0,15.0,7.0,13.0,10.0,5.0,1.0,5.0,,,,,,90.0,54.0,7.0,15.0,0.00489747,0,,1.0,,1.0,1.0,7.0,,4.0,3.0,,,,,3.0,2.0,,,2.0,,,3.0,,,,,,,,,,,,
11408413,away,FC Arouca,Robson Bambu,robson-bambu,R. Bambu,D,3,184,362,M,923186,EUR,879292800,D,3,3,False,,39.0,33.0,7.0,2.0,25.0,25.0,8.0,14.0,,,9.0,3.0,,,,,,90.0,51.0,7.1,7.0,0.00440325,0,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
11408413,away,FC Arouca,Francisco Montero,francisco-montero,F. Montero,D,20,185,228,M,927376,EUR,916272000,D,4,4,False,,49.0,38.0,7.0,2.0,31.0,37.0,7.0,12.0,4.0,,6.0,5.0,,,,,,90.0,59.0,7.3,11.0,0.0016683,0,,,,2.0,,1.0,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,1.0,,,
11408413,away,FC Arouca,Weverson,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,26,26,False,,33.0,20.0,8.0,,9.0,13.0,11.0,20.0,6.0,,4.0,6.0,,,,,,90.0,66.0,6.8,21.0,0.00585566,0,,,,2.0,,6.0,,3.0,2.0,2.0,,1.0,,4.0,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,,
11408413,away,FC Arouca,Pedro Santos,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,False,,35.0,28.0,2.0,2.0,17.0,20.0,11.0,15.0,6.0,3.0,,8.0,,,,,,68.0,48.0,6.8,11.0,0.0144071,0,,,,,,5.0,,3.0,2.0,2.0,,1.0,,1.0,1.0,,,,,1.0,1.0,,,2.0,,,,,,,,,
11408413,away,FC Arouca,David Simão,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,True,40.0,32.0,4.0,1.0,17.0,20.0,15.0,24.0,10.0,1.0,1.0,6.0,,,,,,89.0,59.0,6.6,17.0,0.0272454,0,,4.0,,3.0,,2.0,3.0,,,1.0,,1.0,,2.0,1.0,,,,,1.0,2.0,,,3.0,,,,,,,,,
11408413,away,FC Arouca,Jason,jason,Jason,M,23,179,253,M,330677,EUR,773452800,M,10,10,False,,14.0,11.0,3.0,2.0,4.0,6.0,10.0,16.0,9.0,5.0,1.0,1.0,,,,,,90.0,38.0,8.0,11.0,0.0729863,4,,8.0,3.0,1.0,1.0,4.0,1.0,,,1.0,1.0,3.0,,2.0,2.0,,2.0,,,1.0,1.0,0.293,0.2726,2.0,1.0,,1.0,1.0,,,1.0,,
11408413,away,FC Arouca,Cristo González,cristo-gonzalez,C. González,M,33,180,344,M,592100,EUR,877651200,M,23,23,False,,22.0,16.0,,,6.0,7.0,10.0,15.0,4.0,,1.0,3.0,,,,,,89.0,40.0,7.5,14.0,0.164888,2,,,,,,2.0,1.0,,,2.0,2.0,3.0,,2.0,1.0,,,1.0,,1.0,,0.0658,,3.0,2.0,,1.0,,,,1.0,1.0,
11408413,away,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,,29.0,22.0,3.0,1.0,10.0,10.0,12.0,20.0,5.0,2.0,,2.0,,,,,,85.0,45.0,6.9,12.0,0.0121013,0,,1.0,,,,6.0,,5.0,2.0,1.0,,1.0,,,,,,1.0,,1.0,2.0,,,1.0,,,,,morlayesylla2,,,,
11408413,away,FC Arouca,Rafa Mújica,rafa-mujica,R. Mújica,F,19,183,746,M,845424,EUR,909619200,F,19,19,False,,14.0,10.0,1.0,1.0,4.0,5.0,6.0,9.0,9.0,1.0,1.0,3.0,,,,,,90.0,32.0,8.3,8.0,0.00741281,5,,,,3.0,1.0,4.0,,,,2.0,1.0,,,3.0,1.0,1.0,4.0,,,2.0,3.0,1.4614,1.1717,,,,,1.0,,,,,2.0
11408413,away,FC Arouca,Kouassi Eboue,kouassi-eboue,K. Eboue,M,8,185,220,M,839099,EUR,881971200,M,8,8,True,,3.0,3.0,,,,,3.0,3.0,1.0,,,,,,,,,22.0,8.0,6.7,1.0,0.00292572,1,,,,,,2.0,,1.0,,,,,,1.0,1.0,,,,,,,0.1149,,1.0,1.0,,,,,,,,
11408413,away,FC Arouca,Miguel Puche,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,F,11,11,True,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,9.0,3.0,6.8,,0.0278453,0,,,,,,2.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
11408413,away,FC Arouca,Vitinho,vitinho,Vitinho,M,,175,86,M,905462,EUR,946944000,M,43,43,True,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,3.579e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408413,away,FC Arouca,Oriol Busquets,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,True,,,,,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408413,away,FC Arouca,Thiago Rodrigues,thiago-da-silva,Thiago,G,1,188,92,M,358544,EUR,834537600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Thiago Rodrigues,,,,,,,,,,,,,da Silva,,,,,,,
11408413,away,FC Arouca,Mateus Quaresma,mateus-quaresma,M. Quaresma,D,66,181,70,M,874360,EUR,840672000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408413,away,FC Arouca,Matías Rocha,matias-rocha,M. Rocha,D,4,183,65,M,1083250,EUR,982022400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408413,away,FC Arouca,Yusuf Lawal,yusuf-lawal,Y. Lawal,M,24,175,112,M,898808,EUR,890611200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408413,away,FC Arouca,Pedro Moreira,pedro-moreira,P. Moreira,M,,182,5,M,61174,EUR,605923200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
